"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",40,89,43,32,43,64,26,42
"2","G0001","G0001_02","inactive",25,42,17,16,15,25,24,27
"3","G0001","G0001_03","inactive",55,52,43,40,40,41,45,57
"4","G0001","G0001_04","inactive",25,19,21,15,22,23,23,19
"5","G0001","G0001_05","inactive",21,31,4,22,22,25,9,31
"6","G0001","G0001_06","inactive",29,16,28,14,21,19,17,30
"7","G0001","G0001_07","inactive",52,57,45,30,49,58,39,37
"8","G0001","G0001_08","inactive",3,13,0,4,1,5,2,6
"9","G0001","G0001_09","inactive",11,24,42,13,4,12,32,17
"10","G0001","G0001_10","inactive",8,35,29,15,17,37,22,22
"11","G0002","G0002_01","inactive",64,53,41,34,50,61,37,32
"12","G0002","G0002_02","inactive",202,147,151,134,149,134,129,136
"13","G0002","G0002_03","inactive",8,13,13,1,8,12,4,8
"14","G0002","G0002_04","inactive",11,2,19,8,6,2,6,11
"15","G0002","G0002_05","inactive",153,139,116,77,138,124,106,124
"16","G0002","G0002_06","inactive",82,53,52,26,47,31,46,33
"17","G0002","G0002_07","inactive",18,17,18,15,15,19,6,16
"18","G0002","G0002_08","inactive",30,8,28,8,27,3,16,16
"19","G0002","G0002_09","inactive",185,161,171,106,135,145,168,151
"20","G0002","G0002_10","inactive",76,35,28,38,66,40,40,50
"21","G0003","G0003_01","inactive",17,17,13,15,12,23,20,34
"22","G0003","G0003_02","inactive",25,18,10,22,20,13,9,29
"23","G0003","G0003_03","inactive",50,52,51,47,46,29,50,68
"24","G0003","G0003_04","inactive",18,51,37,15,21,38,37,30
"25","G0003","G0003_05","inactive",69,84,39,53,68,74,36,56
"26","G0003","G0003_06","inactive",25,19,10,14,16,17,14,20
"27","G0003","G0003_07","inactive",106,132,95,92,95,105,100,113
"28","G0003","G0003_08","inactive",22,19,24,4,9,10,7,9
"29","G0003","G0003_09","inactive",8,10,3,9,5,7,6,13
"30","G0003","G0003_10","inactive",37,30,9,20,44,30,24,19
"31","G0004","G0004_01","inactive",21,3,15,8,17,12,19,11
"32","G0004","G0004_02","inactive",20,25,20,12,15,27,17,21
"33","G0004","G0004_03","inactive",31,18,25,14,27,19,23,22
"34","G0004","G0004_04","inactive",241,161,178,107,154,136,178,134
"35","G0004","G0004_05","inactive",45,74,34,42,43,42,40,59
"36","G0004","G0004_06","inactive",32,40,42,18,25,37,19,15
"37","G0004","G0004_07","inactive",6,17,5,13,6,10,3,1
