gene,barcodeid,class,L1,H1,L2,H2,L3,H3,L4,H4
G0001,G0001_1,inactive,688.0,458.0,688.0,458.0,688.0,458.0,688.0,458.0
G0001,G0001_2,inactive,183.0,150.0,183.0,150.0,183.0,150.0,183.0,150.0
G0001,G0001_3,inactive,1133.0,884.0,1133.0,884.0,1133.0,884.0,1133.0,884.0
G0001,G0001_4,inactive,1855.0,1760.0,1855.0,1760.0,1855.0,1760.0,1855.0,1760.0
G0001,G0001_5,inactive,137.0,130.0,137.0,130.0,137.0,130.0,137.0,130.0
G0001,G0001_6,inactive,158.0,253.0,158.0,253.0,158.0,253.0,158.0,253.0
G0001,G0001_7,inactive,669.0,610.0,669.0,610.0,669.0,610.0,669.0,610.0
G0001,G0001_8,inactive,1578.0,1354.0,1578.0,1354.0,1578.0,1354.0,1578.0,1354.0
G0001,G0001_9,inactive,454.0,581.0,454.0,581.0,454.0,581.0,454.0,581.0
G0001,G0001_10,inactive,1189.0,1077.0,1189.0,1077.0,1189.0,1077.0,1189.0,1077.0
G0002,G0002_11,inactive,336.0,447.0,336.0,447.0,336.0,447.0,336.0,447.0
G0002,G0002_12,inactive,445.0,362.0,445.0,362.0,445.0,362.0,445.0,362.0
G0002,G0002_13,inactive,1304.0,1165.0,1304.0,1165.0,1304.0,1165.0,1304.0,1165.0
G0002,G0002_14,inactive,521.0,463.0,521.0,463.0,521.0,463.0,521.0,463.0
G0002,G0002_15,inactive,544.0,396.0,544.0,396.0,544.0,396.0,544.0,396.0
G0002,G0002_16,inactive,435.0,346.0,435.0,346.0,435.0,346.0,435.0,346.0
G0002,G0002_17,inactive,429.0,496.0,429.0,496.0,429.0,496.0,429.0,496.0
G0002,G0002_18,inactive,1708.0,1435.0,1708.0,1435.0,1708.0,1435.0,1708.0,1435.0
G0002,G0002_19,inactive,1738.0,1672.0,1738.0,1672.0,1738.0,1672.0,1738.0,1672.0
G0002,G0002_20,inactive,313.0,343.0,313.0,343.0,313.0,343.0,313.0,343.0
G0003,G0003_21,inactive,735.0,875.0,735.0,875.0,735.0,875.0,735.0,875.0
G0003,G0003_22,inactive,576.0,357.0,576.0,357.0,576.0,357.0,576.0,357.0
G0003,G0003_23,inactive,416.0,472.0,416.0,472.0,416.0,472.0,416.0,472.0
G0003,G0003_24,inactive,836.0,699.0,836.0,699.0,836.0,699.0,836.0,699.0
G0003,G0003_25,inactive,667.0,724.0,667.0,724.0,667.0,724.0,667.0,724.0
G0003,G0003_26,inactive,465.0,331.0,465.0,331.0,465.0,331.0,465.0,331.0
G0003,G0003_27,inactive,647.0,556.0,647.0,556.0,647.0,556.0,647.0,556.0
G0003,G0003_28,inactive,623.0,680.0,623.0,680.0,623.0,680.0,623.0,680.0
G0003,G0003_29,inactive,3983.0,3955.0,3983.0,3955.0,3983.0,3955.0,3983.0,3955.0
G0003,G0003_30,inactive,402.0,403.0,402.0,403.0,402.0,403.0,402.0,403.0
G0004,G0004_31,negcontrol,1159.0,1032.0,1159.0,1032.0,1159.0,1032.0,1159.0,1032.0
G0004,G0004_32,negcontrol,107.0,34.0,107.0,34.0,107.0,34.0,107.0,34.0
G0004,G0004_33,negcontrol,117.0,188.0,117.0,188.0,117.0,188.0,117.0,188.0
G0004,G0004_34,negcontrol,375.0,308.0,375.0,308.0,375.0,308.0,375.0,308.0
G0004,G0004_35,negcontrol,1711.0,1678.0,1711.0,1678.0,1711.0,1678.0,1711.0,1678.0
G0004,G0004_36,negcontrol,524.0,575.0,524.0,575.0,524.0,575.0,524.0,575.0
G0004,G0004_37,negcontrol,2781.0,2517.0,2781.0,2517.0,2781.0,2517.0,2781.0,2517.0
G0004,G0004_38,negcontrol,326.0,257.0,326.0,257.0,326.0,257.0,326.0,257.0
G0004,G0004_39,negcontrol,865.0,590.0,865.0,590.0,865.0,590.0,865.0,590.0
G0004,G0004_40,negcontrol,2399.0,1993.0,2399.0,1993.0,2399.0,1993.0,2399.0,1993.0
G0005,G0005_41,inactive,210.0,151.0,210.0,151.0,210.0,151.0,210.0,151.0
G0005,G0005_42,inactive,938.0,909.0,938.0,909.0,938.0,909.0,938.0,909.0
G0005,G0005_43,inactive,684.0,691.0,684.0,691.0,684.0,691.0,684.0,691.0
G0005,G0005_44,inactive,407.0,325.0,407.0,325.0,407.0,325.0,407.0,325.0
G0005,G0005_45,inactive,1785.0,1561.0,1785.0,1561.0,1785.0,1561.0,1785.0,1561.0
G0005,G0005_46,inactive,1168.0,886.0,1168.0,886.0,1168.0,886.0,1168.0,886.0
G0005,G0005_47,inactive,960.0,871.0,960.0,871.0,960.0,871.0,960.0,871.0
G0005,G0005_48,inactive,604.0,366.0,604.0,366.0,604.0,366.0,604.0,366.0
G0005,G0005_49,inactive,368.0,279.0,368.0,279.0,368.0,279.0,368.0,279.0
G0005,G0005_50,inactive,2263.0,1974.0,2263.0,1974.0,2263.0,1974.0,2263.0,1974.0
G0006,G0006_51,inactive,1322.0,1343.0,1322.0,1343.0,1322.0,1343.0,1322.0,1343.0
G0006,G0006_52,inactive,729.0,728.0,729.0,728.0,729.0,728.0,729.0,728.0
G0006,G0006_53,inactive,638.0,509.0,638.0,509.0,638.0,509.0,638.0,509.0
G0006,G0006_54,inactive,904.0,887.0,904.0,887.0,904.0,887.0,904.0,887.0
G0006,G0006_55,inactive,972.0,714.0,972.0,714.0,972.0,714.0,972.0,714.0
G0006,G0006_56,inactive,1992.0,1737.0,1992.0,1737.0,1992.0,1737.0,1992.0,1737.0
G0006,G0006_57,inactive,1250.0,1127.0,1250.0,1127.0,1250.0,1127.0,1250.0,1127.0
G0006,G0006_58,inactive,1709.0,1475.0,1709.0,1475.0,1709.0,1475.0,1709.0,1475.0
G0006,G0006_59,inactive,338.0,435.0,338.0,435.0,338.0,435.0,338.0,435.0
G0006,G0006_60,inactive,378.0,270.0,378.0,270.0,378.0,270.0,378.0,270.0
G0007,G0007_61,negcontrol,260.0,188.0,260.0,188.0,260.0,188.0,260.0,188.0
G0007,G0007_62,negcontrol,80.0,36.0,80.0,36.0,80.0,36.0,80.0,36.0
G0007,G0007_63,negcontrol,1251.0,966.0,1251.0,966.0,1251.0,966.0,1251.0,966.0
G0007,G0007_64,negcontrol,1460.0,1357.0,1460.0,1357.0,1460.0,1357.0,1460.0,1357.0
G0007,G0007_65,negcontrol,1190.0,1219.0,1190.0,1219.0,1190.0,1219.0,1190.0,1219.0
