"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",62,58,138,268,61,52,185,294
"2","G0001","G0001_02","inactive",1335,1084,1150,1463,1280,964,1322,1682
"3","G0001","G0001_03","inactive",1014,992,1456,1304,1024,1050,1509,1431
"4","G0001","G0001_04","inactive",391,382,270,521,342,436,262,530
"5","G0001","G0001_05","inactive",597,613,575,604,623,706,550,704
"6","G0001","G0001_06","inactive",280,357,488,286,372,363,582,335
"7","G0001","G0001_07","inactive",233,39,81,188,238,70,81,217
"8","G0001","G0001_08","inactive",688,893,642,864,695,910,662,910
"9","G0001","G0001_09","inactive",109,213,37,177,129,302,36,192
"10","G0001","G0001_10","inactive",237,336,238,507,246,284,277,643
"11","G0002","G0002_01","inactive",2110,1739,2200,1707,2088,1711,2159,1882
"12","G0002","G0002_02","inactive",230,531,470,248,229,552,421,288
"13","G0002","G0002_03","inactive",89,47,33,161,66,45,74,123
"14","G0002","G0002_04","inactive",100,116,127,81,147,149,173,117
"15","G0002","G0002_05","inactive",1222,837,952,754,1117,894,1115,822
"16","G0002","G0002_06","inactive",765,618,729,546,673,678,672,699
"17","G0002","G0002_07","inactive",952,869,1051,1047,1008,929,1123,1261
"18","G0002","G0002_08","inactive",312,235,310,295,330,185,336,305
"19","G0002","G0002_09","inactive",724,688,643,509,590,693,666,570
"20","G0002","G0002_10","inactive",394,347,275,288,424,300,303,348
"21","G0003","G0003_01","inactive",343,601,576,544,317,604,659,635
"22","G0003","G0003_02","inactive",262,82,166,267,186,67,186,264
"23","G0003","G0003_03","inactive",678,417,598,458,595,466,571,655
"24","G0003","G0003_04","inactive",346,217,386,356,343,261,277,412
"25","G0003","G0003_05","inactive",733,648,407,559,709,590,520,586
"26","G0003","G0003_06","inactive",609,542,272,608,581,494,293,753
"27","G0003","G0003_07","inactive",289,219,126,203,258,215,148,188
"28","G0003","G0003_08","inactive",407,808,649,172,360,764,695,203
"29","G0003","G0003_09","inactive",798,770,753,685,708,813,821,699
"30","G0003","G0003_10","inactive",303,399,391,245,261,407,405,313
"31","G0004","G0004_01","inactive",64,100,76,142,74,62,79,179
"32","G0004","G0004_02","inactive",43,108,59,122,87,119,35,182
"33","G0004","G0004_03","inactive",333,571,242,405,336,650,239,470
"34","G0004","G0004_04","inactive",898,867,901,856,828,896,993,1015
"35","G0004","G0004_05","inactive",200,56,321,275,210,77,341,318
"36","G0004","G0004_06","inactive",472,437,401,450,436,508,379,672
"37","G0004","G0004_07","inactive",627,422,418,353,612,445,433,484
"38","G0004","G0004_08","inactive",65,131,238,89,98,110,245,94
"39","G0004","G0004_09","inactive",995,970,1117,676,1061,953,1167,790
"40","G0004","G0004_10","inactive",577,812,736,811,591,743,865,833
"41","G0005","G0005_01","inactive",29,60,112,110,29,87,70,128
"42","G0005","G0005_02","inactive",75,379,368,267,46,289,293,263
"43","G0005","G0005_03","inactive",380,554,354,495,426,533,434,604
"44","G0005","G0005_04","inactive",359,253,531,297,300,210,530,377
"45","G0005","G0005_05","inactive",916,984,901,563,771,1147,940,684
"46","G0005","G0005_06","inactive",128,162,182,407,170,153,200,480
"47","G0005","G0005_07","inactive",542,629,598,574,588,564,571,627
"48","G0005","G0005_08","inactive",302,131,210,307,283,132,199,345
"49","G0005","G0005_09","inactive",85,229,160,90,63,200,198,178
"50","G0005","G0005_10","inactive",496,297,281,274,406,322,310,269
"51","G0006","G0006_01","inactive",69,20,142,173,85,27,182,135
"52","G0006","G0006_02","inactive",380,360,247,339,344,431,255,402
"53","G0006","G0006_03","inactive",930,861,862,816,962,858,886,907
"54","G0006","G0006_04","inactive",554,145,198,283,581,160,197,319
"55","G0006","G0006_05","inactive",1425,1760,1480,1333,1378,1867,1694,1405
"56","G0006","G0006_06","inactive",487,565,461,396,550,600,568,419
"57","G0006","G0006_07","inactive",626,598,479,626,657,613,561,676
"58","G0006","G0006_08","inactive",423,376,450,401,436,366,479,444
"59","G0006","G0006_09","inactive",1259,1207,1214,1446,1200,1059,1312,1579
"60","G0006","G0006_10","inactive",688,1159,1124,991,837,1094,1169,1095
"61","G0007","G0007_01","inactive",678,799,891,555,622,797,912,754
"62","G0007","G0007_02","inactive",642,688,481,589,684,604,486,763
"63","G0007","G0007_03","inactive",239,216,204,175,218,207,218,254
"64","G0007","G0007_04","inactive",126,92,223,96,173,101,216,95
"65","G0007","G0007_05","inactive",109,301,187,223,134,357,118,245
"66","G0007","G0007_06","inactive",961,822,811,704,1045,748,786,873
"67","G0007","G0007_07","inactive",774,481,627,507,754,484,686,611
"68","G0007","G0007_08","inactive",125,141,281,184,142,195,338,246
"69","G0007","G0007_09","inactive",162,167,283,163,139,191,246,286
"70","G0007","G0007_10","inactive",156,364,308,388,180,404,396,467
"71","G0008","G0008_01","inactive",176,335,188,261,179,353,179,321
"72","G0008","G0008_02","inactive",303,376,335,475,298,404,330,502
"73","G0008","G0008_03","inactive",281,213,142,111,209,235,217,137
"74","G0008","G0008_04","inactive",69,241,233,82,64,187,240,89
"75","G0008","G0008_05","inactive",740,669,801,822,614,683,838,817
"76","G0008","G0008_06","inactive",152,83,207,158,123,60,269,176
"77","G0008","G0008_07","inactive",744,921,555,547,710,996,616,688
"78","G0008","G0008_08","inactive",1325,939,914,1072,1266,904,824,1122
"79","G0008","G0008_09","inactive",379,606,407,330,431,585,367,331
"80","G0008","G0008_10","inactive",71,182,307,183,58,204,299,177
"81","G0009","G0009_01","inactive",443,283,204,321,346,235,197,372
"82","G0009","G0009_02","inactive",751,687,1017,570,869,724,924,654
"83","G0009","G0009_03","inactive",154,289,154,192,127,268,156,256
"84","G0009","G0009_04","inactive",1022,1262,1083,1063,1035,1342,1070,1280
"85","G0009","G0009_05","inactive",252,155,229,303,256,150,275,235
"86","G0009","G0009_06","inactive",291,153,275,277,292,145,240,315
"87","G0009","G0009_07","inactive",286,342,284,313,257,434,331,376
"88","G0009","G0009_08","inactive",205,173,281,236,161,150,191,325
"89","G0009","G0009_09","inactive",934,1095,964,1143,940,1237,1065,1257
"90","G0009","G0009_10","inactive",217,256,255,100,186,186,222,106
"91","G0010","G0010_01","inactive",283,334,279,296,258,300,306,381
"92","G0010","G0010_02","inactive",724,435,484,538,661,466,598,523
"93","G0010","G0010_03","inactive",213,447,356,333,269,425,375,419
"94","G0010","G0010_04","inactive",368,369,238,244,369,413,264,262
"95","G0010","G0010_05","inactive",758,845,717,602,754,750,822,682
"96","G0010","G0010_06","inactive",395,541,468,429,336,539,477,450
"97","G0010","G0010_07","inactive",789,1272,942,1217,869,1272,1018,1371
"98","G0010","G0010_08","inactive",847,702,549,545,892,714,606,649
"99","G0010","G0010_09","inactive",493,599,433,329,575,627,380,337
"100","G0010","G0010_10","inactive",857,938,845,998,1025,949,905,1106
"101","G0011","G0011_01","inactive",748,786,619,438,780,702,697,484
"102","G0011","G0011_02","inactive",260,402,270,304,274,452,304,240
"103","G0011","G0011_03","inactive",79,0,263,46,59,0,208,24
"104","G0011","G0011_04","inactive",459,305,402,384,438,315,344,435
"105","G0011","G0011_05","inactive",598,517,447,553,538,570,455,676
"106","G0011","G0011_06","inactive",466,215,345,249,442,240,351,232
"107","G0011","G0011_07","inactive",210,281,173,226,279,219,201,237
"108","G0011","G0011_08","inactive",196,204,144,263,214,172,175,340
"109","G0011","G0011_09","inactive",271,275,353,359,234,303,405,422
"110","G0011","G0011_10","inactive",1840,2065,1565,1284,1666,2313,1647,1621
"111","G0012","G0012_01","inactive",313,562,476,524,290,590,589,739
"112","G0012","G0012_02","inactive",126,140,185,171,116,121,279,175
"113","G0012","G0012_03","inactive",656,895,631,565,665,835,575,657
"114","G0012","G0012_04","inactive",642,423,351,422,635,423,400,495
