"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",63,27,32,51,42,55,24,41
"2","G0001","G0001_02","inactive",13,4,9,23,8,4,7,20
"3","G0001","G0001_03","inactive",18,4,9,10,17,15,10,4
"4","G0001","G0001_04","inactive",27,13,28,19,34,5,27,12
"5","G0001","G0001_05","inactive",44,25,39,22,40,32,36,22
"6","G0001","G0001_06","inactive",45,6,15,7,16,18,17,8
"7","G0001","G0001_07","inactive",85,51,52,67,67,67,35,40
"8","G0001","G0001_08","inactive",43,16,36,59,23,32,17,40
"9","G0001","G0001_09","inactive",48,27,24,41,28,43,29,37
"10","G0001","G0001_10","inactive",48,12,15,16,20,13,10,14
"11","G0002","G0002_01","inactive",6,5,4,9,12,5,1,4
"12","G0002","G0002_02","inactive",68,43,41,56,70,61,41,47
"13","G0002","G0002_03","inactive",74,39,41,84,44,46,31,45
"14","G0002","G0002_04","inactive",56,17,46,51,28,48,33,37
"15","G0002","G0002_05","inactive",45,16,18,22,25,14,6,14
"16","G0002","G0002_06","inactive",14,11,23,41,14,8,21,30
"17","G0002","G0002_07","inactive",83,43,34,42,62,54,26,44
"18","G0002","G0002_08","inactive",32,20,37,48,31,34,19,17
"19","G0002","G0002_09","inactive",13,14,18,18,7,10,11,15
"20","G0002","G0002_10","inactive",130,85,67,95,92,114,61,80
"21","G0003","G0003_01","inactive",67,46,80,65,55,64,54,52
"22","G0003","G0003_02","inactive",149,119,142,141,112,156,78,96
"23","G0003","G0003_03","inactive",16,31,5,25,12,35,7,36
"24","G0003","G0003_04","inactive",46,41,25,47,32,83,20,59
"25","G0003","G0003_05","inactive",244,123,159,146,156,163,93,130
"26","G0003","G0003_06","inactive",23,14,32,28,15,29,28,35
"27","G0003","G0003_07","inactive",78,80,61,75,55,115,47,49
"28","G0003","G0003_08","inactive",63,27,36,36,32,46,23,15
"29","G0003","G0003_09","inactive",87,47,33,56,58,44,34,38
"30","G0003","G0003_10","inactive",183,96,148,147,124,123,77,127
"31","G0004","G0004_01","inactive",127,65,88,79,100,109,47,69
"32","G0004","G0004_02","inactive",55,57,59,53,41,74,42,34
