gene,barcodeid,class,L1,H1,L2,H2,L3,H3,L4,H4
G0001,G0001_1,inactive,348.0,359.0,348.0,359.0,348.0,359.0,348.0,359.0
G0001,G0001_2,inactive,2782.0,2879.0,2782.0,2879.0,2782.0,2879.0,2782.0,2879.0
G0001,G0001_3,inactive,1535.0,1450.0,1535.0,1450.0,1535.0,1450.0,1535.0,1450.0
G0001,G0001_4,inactive,989.0,871.0,989.0,871.0,989.0,871.0,989.0,871.0
G0001,G0001_5,inactive,472.0,467.0,472.0,467.0,472.0,467.0,472.0,467.0
G0001,G0001_6,inactive,658.0,597.0,658.0,597.0,658.0,597.0,658.0,597.0
G0001,G0001_7,inactive,1116.0,1052.0,1116.0,1052.0,1116.0,1052.0,1116.0,1052.0
G0001,G0001_8,inactive,530.0,481.0,530.0,481.0,530.0,481.0,530.0,481.0
G0001,G0001_9,inactive,1018.0,1127.0,1018.0,1127.0,1018.0,1127.0,1018.0,1127.0
G0001,G0001_10,inactive,62.0,83.0,62.0,83.0,62.0,83.0,62.0,83.0
G0002,G0002_11,inactive,919.0,847.0,919.0,847.0,919.0,847.0,919.0,847.0
G0002,G0002_12,inactive,57.0,39.0,57.0,39.0,57.0,39.0,57.0,39.0
G0002,G0002_13,inactive,695.0,757.0,695.0,757.0,695.0,757.0,695.0,757.0
G0002,G0002_14,inactive,867.0,732.0,867.0,732.0,867.0,732.0,867.0,732.0
G0002,G0002_15,inactive,846.0,826.0,846.0,826.0,846.0,826.0,846.0,826.0
G0002,G0002_16,inactive,168.0,244.0,168.0,244.0,168.0,244.0,168.0,244.0
G0002,G0002_17,inactive,1913.0,2159.0,1913.0,2159.0,1913.0,2159.0,1913.0,2159.0
G0002,G0002_18,inactive,488.0,415.0,488.0,415.0,488.0,415.0,488.0,415.0
G0002,G0002_19,inactive,891.0,782.0,891.0,782.0,891.0,782.0,891.0,782.0
G0002,G0002_20,inactive,413.0,367.0,413.0,367.0,413.0,367.0,413.0,367.0
G0003,G0003_21,increasing,18.0,1155.0,18.0,1155.0,18.0,1155.0,18.0,1155.0
G0003,G0003_22,increasing,16.0,787.0,16.0,787.0,16.0,787.0,16.0,787.0
G0003,G0003_23,increasing,67.0,2686.0,67.0,2686.0,67.0,2686.0,67.0,2686.0
G0003,G0003_24,increasing,88.0,2502.0,88.0,2502.0,88.0,2502.0,88.0,2502.0
G0003,G0003_25,increasing,105.0,6131.0,105.0,6131.0,105.0,6131.0,105.0,6131.0
G0003,G0003_26,increasing,52.0,2266.0,52.0,2266.0,52.0,2266.0,52.0,2266.0
G0003,G0003_27,increasing,311.0,797.0,311.0,797.0,311.0,797.0,311.0,797.0
G0003,G0003_28,increasing,329.0,8930.0,329.0,8930.0,329.0,8930.0,329.0,8930.0
G0003,G0003_29,increasing,56.0,2030.0,56.0,2030.0,56.0,2030.0,56.0,2030.0
G0003,G0003_30,increasing,62.0,3887.0,62.0,3887.0,62.0,3887.0,62.0,3887.0
G0004,G0004_31,inactive,849.0,882.0,849.0,882.0,849.0,882.0,849.0,882.0
G0004,G0004_32,inactive,1340.0,1261.0,1340.0,1261.0,1340.0,1261.0,1340.0,1261.0
G0004,G0004_33,inactive,639.0,512.0,639.0,512.0,639.0,512.0,639.0,512.0
G0004,G0004_34,inactive,1161.0,1056.0,1161.0,1056.0,1161.0,1056.0,1161.0,1056.0
G0004,G0004_35,inactive,202.0,250.0,202.0,250.0,202.0,250.0,202.0,250.0
G0004,G0004_36,inactive,1003.0,830.0,1003.0,830.0,1003.0,830.0,1003.0,830.0
G0004,G0004_37,inactive,1142.0,942.0,1142.0,942.0,1142.0,942.0,1142.0,942.0
G0004,G0004_38,inactive,318.0,275.0,318.0,275.0,318.0,275.0,318.0,275.0
G0004,G0004_39,inactive,194.0,263.0,194.0,263.0,194.0,263.0,194.0,263.0
G0004,G0004_40,inactive,830.0,876.0,830.0,876.0,830.0,876.0,830.0,876.0
G0005,G0005_41,inactive,1784.0,1627.0,1784.0,1627.0,1784.0,1627.0,1784.0,1627.0
G0005,G0005_42,inactive,396.0,434.0,396.0,434.0,396.0,434.0,396.0,434.0
G0005,G0005_43,inactive,438.0,357.0,438.0,357.0,438.0,357.0,438.0,357.0
G0005,G0005_44,inactive,879.0,1067.0,879.0,1067.0,879.0,1067.0,879.0,1067.0
G0005,G0005_45,inactive,589.0,596.0,589.0,596.0,589.0,596.0,589.0,596.0
G0005,G0005_46,inactive,1322.0,1182.0,1322.0,1182.0,1322.0,1182.0,1322.0,1182.0
G0005,G0005_47,inactive,305.0,279.0,305.0,279.0,305.0,279.0,305.0,279.0
G0005,G0005_48,inactive,680.0,635.0,680.0,635.0,680.0,635.0,680.0,635.0
G0005,G0005_49,inactive,1187.0,1139.0,1187.0,1139.0,1187.0,1139.0,1187.0,1139.0
G0005,G0005_50,inactive,651.0,605.0,651.0,605.0,651.0,605.0,651.0,605.0
G0006,G0006_51,inactive,1754.0,2000.0,1754.0,2000.0,1754.0,2000.0,1754.0,2000.0
G0006,G0006_52,inactive,1689.0,1807.0,1689.0,1807.0,1689.0,1807.0,1689.0,1807.0
G0006,G0006_53,inactive,1472.0,1415.0,1472.0,1415.0,1472.0,1415.0,1472.0,1415.0
G0006,G0006_54,inactive,783.0,773.0,783.0,773.0,783.0,773.0,783.0,773.0
G0006,G0006_55,inactive,511.0,421.0,511.0,421.0,511.0,421.0,511.0,421.0
G0006,G0006_56,inactive,243.0,231.0,243.0,231.0,243.0,231.0,243.0,231.0
G0006,G0006_57,inactive,1034.0,1048.0,1034.0,1048.0,1034.0,1048.0,1034.0,1048.0
G0006,G0006_58,inactive,280.0,291.0,280.0,291.0,280.0,291.0,280.0,291.0
G0006,G0006_59,inactive,643.0,518.0,643.0,518.0,643.0,518.0,643.0,518.0
G0006,G0006_60,inactive,2000.0,1626.0,2000.0,1626.0,2000.0,1626.0,2000.0,1626.0
G0007,G0007_61,inactive,563.0,623.0,563.0,623.0,563.0,623.0,563.0,623.0
G0007,G0007_62,inactive,1359.0,1501.0,1359.0,1501.0,1359.0,1501.0,1359.0,1501.0
G0007,G0007_63,inactive,426.0,548.0,426.0,548.0,426.0,548.0,426.0,548.0
G0007,G0007_64,inactive,257.0,224.0,257.0,224.0,257.0,224.0,257.0,224.0
G0007,G0007_65,inactive,740.0,794.0,740.0,794.0,740.0,794.0,740.0,794.0
