gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,30.0,39.0,26.0,34.0,24.0,40.0,19.0,51.0
G0001,G0001_2,inactive,378.0,235.0,168.0,219.0,318.0,185.0,178.0,329.0
G0001,G0001_3,inactive,193.0,167.0,98.0,152.0,153.0,141.0,94.0,177.0
G0001,G0001_4,inactive,112.0,75.0,102.0,89.0,78.0,63.0,113.0,115.0
G0001,G0001_5,inactive,53.0,39.0,42.0,44.0,47.0,53.0,44.0,31.0
G0001,G0001_6,inactive,81.0,60.0,48.0,71.0,87.0,50.0,73.0,100.0
G0001,G0001_7,inactive,94.0,108.0,77.0,76.0,73.0,71.0,101.0,91.0
G0001,G0001_8,inactive,66.0,28.0,46.0,65.0,69.0,29.0,26.0,69.0
G0001,G0001_9,inactive,172.0,97.0,85.0,94.0,156.0,80.0,95.0,103.0
G0001,G0001_10,inactive,25.0,12.0,14.0,8.0,13.0,17.0,15.0,11.0
G0002,G0002_11,inactive,86.0,105.0,109.0,69.0,59.0,106.0,121.0,68.0
G0002,G0002_12,inactive,6.0,7.0,2.0,5.0,2.0,2.0,2.0,9.0
G0002,G0002_13,inactive,65.0,82.0,56.0,40.0,50.0,75.0,57.0,62.0
G0002,G0002_14,inactive,89.0,89.0,83.0,125.0,57.0,75.0,73.0,150.0
G0002,G0002_15,inactive,72.0,70.0,65.0,63.0,43.0,60.0,43.0,92.0
G0002,G0002_16,inactive,0.0,10.0,22.0,18.0,0.0,6.0,32.0,14.0
G0002,G0002_17,inactive,255.0,222.0,114.0,174.0,204.0,177.0,145.0,238.0
G0002,G0002_18,inactive,21.0,55.0,28.0,38.0,26.0,41.0,31.0,35.0
G0002,G0002_19,inactive,127.0,108.0,45.0,81.0,90.0,92.0,60.0,95.0
G0002,G0002_20,inactive,43.0,44.0,17.0,36.0,36.0,38.0,17.0,32.0
G0003,G0003_21,increasing,0.0,0.0,0.0,0.0,108.0,23.0,98.0,80.0
G0003,G0003_22,increasing,4.0,0.0,9.0,0.0,6.0,79.0,78.0,43.0
G0003,G0003_23,increasing,14.0,5.0,5.0,5.0,281.0,168.0,257.0,250.0
G0003,G0003_24,increasing,0.0,6.0,1.0,0.0,357.0,142.0,338.0,353.0
G0003,G0003_25,increasing,23.0,30.0,23.0,19.0,510.0,663.0,500.0,667.0
G0003,G0003_26,increasing,0.0,9.0,0.0,0.0,271.0,153.0,248.0,176.0
G0003,G0003_27,increasing,7.0,10.0,3.0,5.0,134.0,150.0,182.0,144.0
G0003,G0003_28,increasing,22.0,35.0,10.0,13.0,1219.0,698.0,815.0,1036.0
G0003,G0003_29,increasing,22.0,4.0,4.0,5.0,281.0,181.0,160.0,205.0
G0003,G0003_30,increasing,34.0,16.0,17.0,7.0,459.0,382.0,404.0,838.0
G0004,G0004_31,inactive,137.0,74.0,104.0,78.0,96.0,84.0,107.0,83.0
G0004,G0004_32,inactive,189.0,152.0,111.0,119.0,159.0,147.0,134.0,151.0
G0004,G0004_33,inactive,74.0,72.0,29.0,50.0,45.0,57.0,33.0,48.0
G0004,G0004_34,inactive,148.0,56.0,115.0,127.0,139.0,58.0,135.0,149.0
G0004,G0004_35,inactive,46.0,30.0,6.0,10.0,41.0,15.0,16.0,20.0
G0004,G0004_36,inactive,133.0,88.0,101.0,68.0,100.0,86.0,105.0,80.0
G0004,G0004_37,inactive,115.0,102.0,86.0,158.0,88.0,74.0,95.0,122.0
G0004,G0004_38,inactive,3.0,18.0,21.0,8.0,12.0,17.0,10.0,13.0
G0004,G0004_39,inactive,33.0,24.0,16.0,15.0,32.0,9.0,15.0,17.0
G0004,G0004_40,inactive,87.0,83.0,71.0,86.0,71.0,72.0,111.0,97.0
G0005,G0005_41,inactive,187.0,175.0,147.0,187.0,151.0,138.0,122.0,172.0
G0005,G0005_42,inactive,61.0,67.0,52.0,29.0,35.0,54.0,61.0,50.0
G0005,G0005_43,inactive,38.0,40.0,15.0,45.0,32.0,20.0,22.0,50.0
G0005,G0005_44,inactive,116.0,143.0,83.0,103.0,100.0,101.0,100.0,122.0
G0005,G0005_45,inactive,58.0,110.0,77.0,63.0,43.0,76.0,56.0,93.0
G0005,G0005_46,inactive,173.0,131.0,98.0,122.0,139.0,105.0,115.0,149.0
G0005,G0005_47,inactive,43.0,22.0,51.0,29.0,28.0,20.0,51.0,42.0
G0005,G0005_48,inactive,71.0,95.0,58.0,73.0,52.0,69.0,68.0,66.0
G0005,G0005_49,inactive,148.0,121.0,94.0,114.0,127.0,111.0,116.0,153.0
G0005,G0005_50,inactive,94.0,66.0,53.0,33.0,101.0,37.0,61.0,45.0
G0006,G0006_51,inactive,199.0,161.0,135.0,139.0,182.0,132.0,156.0,159.0
G0006,G0006_52,inactive,208.0,178.0,202.0,145.0,204.0,151.0,194.0,172.0
G0006,G0006_53,inactive,116.0,187.0,129.0,123.0,111.0,137.0,131.0,116.0
G0006,G0006_54,inactive,128.0,151.0,44.0,64.0,106.0,125.0,46.0,82.0
G0006,G0006_55,inactive,78.0,84.0,17.0,46.0,59.0,58.0,22.0,45.0
G0006,G0006_56,inactive,37.0,20.0,21.0,12.0,36.0,17.0,21.0,14.0
G0006,G0006_57,inactive,95.0,89.0,43.0,71.0,73.0,78.0,63.0,91.0
G0006,G0006_58,inactive,47.0,39.0,21.0,13.0,34.0,16.0,34.0,11.0
G0006,G0006_59,inactive,90.0,42.0,24.0,27.0,70.0,24.0,33.0,23.0
G0006,G0006_60,inactive,204.0,199.0,155.0,211.0,179.0,178.0,166.0,225.0
G0007,G0007_61,inactive,61.0,36.0,38.0,47.0,56.0,52.0,41.0,60.0
G0007,G0007_62,inactive,142.0,162.0,104.0,146.0,108.0,132.0,132.0,160.0
G0007,G0007_63,inactive,77.0,60.0,61.0,43.0,50.0,53.0,44.0,48.0
G0007,G0007_64,inactive,34.0,34.0,20.0,6.0,12.0,24.0,28.0,8.0
G0007,G0007_65,inactive,76.0,80.0,66.0,87.0,57.0,73.0,80.0,95.0
G0007,G0007_66,inactive,48.0,60.0,25.0,87.0,64.0,68.0,30.0,110.0
G0007,G0007_67,inactive,21.0,73.0,21.0,35.0,9.0,47.0,39.0,57.0
G0007,G0007_68,inactive,47.0,89.0,50.0,65.0,56.0,93.0,53.0,72.0
G0007,G0007_69,inactive,47.0,38.0,43.0,43.0,47.0,29.0,59.0,49.0
G0007,G0007_70,inactive,47.0,52.0,38.0,26.0,40.0,31.0,36.0,37.0
G0008,G0008_71,inactive,59.0,49.0,38.0,46.0,38.0,33.0,34.0,45.0
G0008,G0008_72,inactive,78.0,49.0,50.0,69.0,58.0,47.0,46.0,83.0
G0008,G0008_73,inactive,75.0,71.0,14.0,78.0,72.0,64.0,12.0,103.0
G0008,G0008_74,inactive,210.0,216.0,166.0,154.0,184.0,160.0,145.0,191.0
G0008,G0008_75,inactive,11.0,37.0,14.0,23.0,10.0,41.0,10.0,42.0
G0008,G0008_76,inactive,330.0,287.0,259.0,234.0,294.0,219.0,278.0,303.0
G0008,G0008_77,inactive,97.0,35.0,51.0,18.0,93.0,29.0,56.0,24.0
G0008,G0008_78,inactive,92.0,48.0,48.0,50.0,63.0,41.0,59.0,47.0
G0008,G0008_79,inactive,15.0,6.0,8.0,11.0,20.0,14.0,36.0,20.0
G0008,G0008_80,inactive,258.0,384.0,228.0,204.0,240.0,283.0,244.0,288.0
G0009,G0009_81,inactive,66.0,41.0,18.0,19.0,58.0,33.0,21.0,32.0
G0009,G0009_82,inactive,99.0,74.0,42.0,99.0,96.0,66.0,48.0,85.0
G0009,G0009_83,inactive,117.0,117.0,93.0,104.0,86.0,77.0,98.0,138.0
G0009,G0009_84,inactive,12.0,17.0,10.0,21.0,8.0,11.0,10.0,29.0
G0009,G0009_85,inactive,45.0,65.0,32.0,42.0,34.0,62.0,30.0,61.0
G0009,G0009_86,inactive,90.0,88.0,80.0,99.0,75.0,90.0,90.0,130.0
G0009,G0009_87,inactive,58.0,45.0,25.0,12.0,53.0,36.0,20.0,17.0
G0009,G0009_88,inactive,97.0,30.0,65.0,10.0,57.0,23.0,39.0,14.0
G0009,G0009_89,inactive,124.0,165.0,96.0,102.0,107.0,119.0,73.0,117.0
G0009,G0009_90,inactive,219.0,142.0,110.0,108.0,164.0,123.0,128.0,139.0
G0010,G0010_91,negcontrol,58.0,61.0,46.0,19.0,48.0,49.0,48.0,64.0
G0010,G0010_92,negcontrol,121.0,62.0,39.0,63.0,76.0,42.0,34.0,86.0
G0010,G0010_93,negcontrol,28.0,28.0,18.0,41.0,27.0,28.0,33.0,38.0
G0010,G0010_94,negcontrol,33.0,57.0,13.0,14.0,32.0,57.0,11.0,21.0
G0010,G0010_95,negcontrol,58.0,36.0,14.0,43.0,45.0,26.0,24.0,56.0
G0010,G0010_96,negcontrol,50.0,72.0,44.0,52.0,37.0,60.0,35.0,84.0
G0010,G0010_97,negcontrol,120.0,118.0,69.0,68.0,98.0,112.0,91.0,74.0
G0010,G0010_98,negcontrol,48.0,45.0,41.0,89.0,46.0,52.0,26.0,83.0
