gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,548.0,594.0,715.0,1022.0,649.0,835.0,573.0,1147.0
G0001,G0001_2,inactive,606.0,446.0,719.0,642.0,632.0,535.0,673.0,597.0
G0001,G0001_3,inactive,2649.0,2464.0,2110.0,2855.0,2426.0,2907.0,2203.0,2590.0
G0001,G0001_4,inactive,116.0,241.0,278.0,236.0,101.0,204.0,203.0,276.0
G0001,G0001_5,inactive,1434.0,1208.0,1434.0,1065.0,1524.0,1571.0,1550.0,1055.0
G0001,G0001_6,inactive,1774.0,930.0,1581.0,1663.0,1594.0,1223.0,1886.0,1352.0
G0001,G0001_7,inactive,1431.0,1837.0,2371.0,2275.0,1848.0,2359.0,2686.0,2711.0
G0001,G0001_8,inactive,2426.0,1965.0,2389.0,1840.0,2917.0,2172.0,2262.0,1867.0
G0001,G0001_9,inactive,138.0,305.0,317.0,201.0,119.0,343.0,375.0,337.0
G0001,G0001_10,inactive,1632.0,1541.0,1908.0,1173.0,1511.0,1929.0,2042.0,1223.0
G0002,G0002_11,inactive,1743.0,1845.0,1768.0,2354.0,1842.0,1951.0,1997.0,2429.0
G0002,G0002_12,inactive,794.0,564.0,721.0,984.0,743.0,688.0,546.0,825.0
G0002,G0002_13,inactive,1290.0,1072.0,1838.0,1136.0,1149.0,1402.0,1694.0,1283.0
G0002,G0002_14,inactive,855.0,1014.0,635.0,1177.0,702.0,1020.0,703.0,934.0
G0002,G0002_15,inactive,790.0,969.0,1046.0,1350.0,845.0,1213.0,1391.0,1638.0
G0002,G0002_16,inactive,727.0,748.0,621.0,1042.0,895.0,860.0,741.0,1407.0
G0002,G0002_17,inactive,919.0,972.0,509.0,624.0,1155.0,850.0,691.0,449.0
G0002,G0002_18,inactive,2468.0,1823.0,2732.0,2097.0,2762.0,2161.0,2701.0,2123.0
G0002,G0002_19,inactive,2152.0,1537.0,1731.0,1853.0,1880.0,2231.0,1748.0,1681.0
G0002,G0002_20,inactive,589.0,618.0,897.0,270.0,561.0,541.0,597.0,434.0
G0003,G0003_21,inactive,874.0,622.0,395.0,822.0,777.0,548.0,378.0,797.0
G0003,G0003_22,inactive,2284.0,1648.0,2395.0,1879.0,1877.0,1978.0,2363.0,2100.0
G0003,G0003_23,inactive,633.0,426.0,574.0,316.0,588.0,536.0,728.0,439.0
G0003,G0003_24,inactive,189.0,89.0,307.0,288.0,239.0,168.0,233.0,281.0
G0003,G0003_25,inactive,534.0,641.0,481.0,468.0,625.0,539.0,572.0,388.0
G0003,G0003_26,inactive,327.0,193.0,294.0,250.0,270.0,142.0,301.0,170.0
G0003,G0003_27,inactive,551.0,562.0,930.0,1061.0,823.0,602.0,794.0,897.0
G0003,G0003_28,inactive,745.0,281.0,468.0,804.0,943.0,290.0,809.0,717.0
G0003,G0003_29,inactive,805.0,1015.0,555.0,756.0,1088.0,918.0,629.0,834.0
G0003,G0003_30,inactive,210.0,354.0,256.0,164.0,187.0,331.0,235.0,265.0
G0004,G0004_31,inactive,872.0,647.0,433.0,1002.0,658.0,604.0,400.0,1008.0
G0004,G0004_32,inactive,368.0,266.0,367.0,324.0,356.0,110.0,222.0,327.0
G0004,G0004_33,inactive,1091.0,1308.0,1281.0,1041.0,1236.0,1480.0,1318.0,1179.0
G0004,G0004_34,inactive,1002.0,1076.0,883.0,784.0,1252.0,1264.0,1156.0,835.0
G0004,G0004_35,inactive,893.0,720.0,597.0,679.0,819.0,821.0,496.0,558.0
G0004,G0004_36,inactive,528.0,714.0,777.0,834.0,658.0,485.0,758.0,765.0
G0004,G0004_37,inactive,241.0,350.0,365.0,320.0,180.0,369.0,212.0,262.0
G0004,G0004_38,inactive,640.0,1296.0,721.0,759.0,666.0,1355.0,814.0,839.0
G0004,G0004_39,inactive,447.0,498.0,346.0,80.0,421.0,623.0,296.0,172.0
G0004,G0004_40,inactive,843.0,821.0,836.0,1316.0,780.0,1150.0,1027.0,1350.0
G0005,G0005_41,inactive,1665.0,1228.0,1390.0,1544.0,1327.0,1371.0,1670.0,1615.0
G0005,G0005_42,inactive,1465.0,1576.0,1557.0,1425.0,1356.0,1625.0,1565.0,1519.0
G0005,G0005_43,inactive,660.0,704.0,690.0,1079.0,695.0,816.0,729.0,1102.0
G0005,G0005_44,inactive,319.0,484.0,694.0,864.0,359.0,708.0,596.0,1109.0
G0005,G0005_45,inactive,2184.0,2678.0,2452.0,2917.0,2324.0,3104.0,2979.0,2600.0
G0005,G0005_46,inactive,1676.0,1851.0,1354.0,1496.0,1934.0,1845.0,1665.0,1551.0
G0005,G0005_47,inactive,493.0,470.0,564.0,401.0,575.0,703.0,606.0,400.0
G0005,G0005_48,inactive,261.0,330.0,358.0,150.0,264.0,275.0,408.0,182.0
G0005,G0005_49,inactive,1031.0,1427.0,1144.0,1087.0,1318.0,1569.0,1306.0,907.0
G0005,G0005_50,inactive,701.0,366.0,270.0,548.0,703.0,293.0,348.0,460.0
G0006,G0006_51,inactive,807.0,574.0,518.0,336.0,707.0,509.0,574.0,350.0
G0006,G0006_52,inactive,814.0,630.0,831.0,687.0,814.0,624.0,773.0,559.0
G0006,G0006_53,inactive,945.0,958.0,1222.0,1241.0,921.0,1122.0,1109.0,1185.0
G0006,G0006_54,inactive,712.0,692.0,766.0,842.0,875.0,700.0,873.0,877.0
G0006,G0006_55,inactive,975.0,1356.0,923.0,584.0,1296.0,1504.0,1046.0,728.0
G0006,G0006_56,inactive,2479.0,1931.0,1669.0,1681.0,2191.0,2062.0,1988.0,1622.0
G0006,G0006_57,inactive,567.0,639.0,550.0,490.0,663.0,826.0,732.0,374.0
