gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,301.0,0.0,0.0,860.0,357.0,0.0,0.0,914.0
G0001,G0001_2,inactive,3934.0,1152.0,932.0,3635.0,3713.0,1288.0,885.0,4456.0
G0001,G0001_3,inactive,931.0,1412.0,2614.0,2083.0,775.0,1157.0,2203.0,2146.0
G0001,G0001_4,inactive,1705.0,949.0,1896.0,432.0,1481.0,786.0,1635.0,474.0
G0001,G0001_5,inactive,0.0,0.0,459.0,317.0,0.0,0.0,364.0,429.0
G0001,G0001_6,inactive,1188.0,0.0,391.0,351.0,1156.0,0.0,431.0,419.0
G0001,G0001_7,inactive,1268.0,1754.0,965.0,1168.0,1210.0,1605.0,866.0,1357.0
G0001,G0001_8,inactive,887.0,391.0,426.0,325.0,772.0,389.0,424.0,392.0
G0001,G0001_9,inactive,2059.0,2100.0,1371.0,1207.0,2073.0,2071.0,1250.0,1331.0
G0001,G0001_10,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0002,G0002_11,inactive,834.0,1261.0,765.0,441.0,833.0,1144.0,949.0,449.0
G0002,G0002_12,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0002,G0002_13,inactive,788.0,1189.0,1327.0,0.0,795.0,1236.0,1118.0,0.0
G0002,G0002_14,inactive,1855.0,879.0,360.0,1588.0,1604.0,738.0,445.0,1649.0
G0002,G0002_15,inactive,0.0,454.0,460.0,463.0,0.0,407.0,364.0,386.0
G0002,G0002_16,inactive,0.0,0.0,368.0,0.0,0.0,0.0,435.0,0.0
G0002,G0002_17,inactive,3289.0,3848.0,1195.0,850.0,2845.0,3770.0,1279.0,871.0
G0002,G0002_18,inactive,0.0,460.0,443.0,425.0,0.0,363.0,457.0,415.0
G0002,G0002_19,inactive,874.0,450.0,905.0,431.0,756.0,458.0,743.0,407.0
G0002,G0002_20,inactive,788.0,374.0,407.0,0.0,855.0,365.0,434.0,0.0
G0003,G0003_21,increasing,0.0,0.0,0.0,0.0,1973.0,0.0,0.0,4173.0
G0003,G0003_22,increasing,0.0,0.0,0.0,0.0,0.0,0.0,1959.0,0.0
G0003,G0003_23,increasing,0.0,0.0,427.0,0.0,3979.0,6159.0,4480.0,6459.0
G0003,G0003_24,increasing,0.0,0.0,0.0,0.0,1947.0,2075.0,1987.0,0.0
G0003,G0003_25,increasing,0.0,0.0,425.0,0.0,7771.0,3986.0,4305.0,6344.0
G0003,G0003_26,increasing,0.0,0.0,0.0,0.0,3976.0,0.0,1972.0,4194.0
G0003,G0003_27,increasing,0.0,5.0,0.0,0.0,1895.0,3996.0,0.0,4108.0
G0003,G0003_28,increasing,833.0,0.0,0.0,0.0,8663.0,4124.0,7963.0,10670.0
G0003,G0003_29,increasing,0.0,0.0,0.0,0.0,3934.0,2062.0,4032.0,0.0
G0003,G0003_30,increasing,0.0,0.0,481.0,0.0,2024.0,8213.0,6245.0,4248.0
G0004,G0004_31,inactive,727.0,922.0,395.0,842.0,854.0,594.0,405.0,750.0
G0004,G0004_32,inactive,466.0,795.0,397.0,1284.0,348.0,936.0,367.0,1278.0
G0004,G0004_33,inactive,404.0,802.0,795.0,786.0,479.0,782.0,855.0,884.0
G0004,G0004_34,inactive,1762.0,1895.0,0.0,357.0,1525.0,1706.0,0.0,419.0
G0004,G0004_35,inactive,491.0,0.0,0.0,0.0,412.0,0.0,0.0,0.0
G0004,G0004_36,inactive,396.0,390.0,874.0,745.0,365.0,348.0,821.0,882.0
G0004,G0004_37,inactive,1253.0,1286.0,760.0,872.0,1216.0,1288.0,804.0,890.0
G0004,G0004_38,inactive,429.0,0.0,0.0,396.0,351.0,0.0,0.0,399.0
