gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,226.0,592.0,397.0,378.0,282.0,481.0,311.0,366.0
G0001,G0001_2,inactive,3111.0,2918.0,2619.0,2492.0,2930.0,2978.0,2551.0,2253.0
G0001,G0001_3,inactive,1640.0,1367.0,1163.0,1499.0,1379.0,1440.0,1016.0,1264.0
G0001,G0001_4,inactive,1061.0,1228.0,821.0,927.0,751.0,988.0,742.0,778.0
G0001,G0001_5,inactive,407.0,497.0,613.0,311.0,323.0,549.0,480.0,316.0
G0001,G0001_6,inactive,811.0,542.0,637.0,331.0,737.0,641.0,713.0,395.0
G0001,G0001_7,inactive,799.0,1086.0,1082.0,786.0,721.0,1229.0,1122.0,774.0
G0001,G0001_8,inactive,645.0,409.0,424.0,271.0,617.0,408.0,413.0,233.0
G0001,G0001_9,inactive,1583.0,1323.0,1373.0,1152.0,1608.0,1288.0,1180.0,1094.0
G0001,G0001_10,inactive,178.0,150.0,172.0,183.0,154.0,206.0,160.0,206.0
G0002,G0002_11,inactive,746.0,687.0,980.0,627.0,715.0,770.0,1217.0,752.0
G0002,G0002_12,inactive,45.0,31.0,0.0,0.0,24.0,16.0,0.0,0.0
G0002,G0002_13,inactive,585.0,660.0,651.0,835.0,510.0,619.0,554.0,649.0
G0002,G0002_14,inactive,807.0,603.0,876.0,430.0,658.0,513.0,864.0,496.0
G0002,G0002_15,inactive,539.0,844.0,569.0,653.0,492.0,904.0,419.0,544.0
G0002,G0002_16,inactive,0.0,225.0,244.0,186.0,0.0,154.0,209.0,155.0
G0002,G0002_17,inactive,2344.0,1976.0,1840.0,2149.0,1948.0,2047.0,1716.0,2245.0
G0002,G0002_18,inactive,252.0,348.0,398.0,337.0,287.0,306.0,372.0,237.0
G0002,G0002_19,inactive,1172.0,759.0,554.0,642.0,1029.0,780.0,505.0,547.0
G0002,G0002_20,inactive,409.0,139.0,416.0,578.0,407.0,178.0,476.0,438.0
G0003,G0003_21,increasing,0.0,0.0,0.0,0.0,1011.0,2112.0,791.0,1123.0
G0003,G0003_22,increasing,37.0,90.0,90.0,52.0,56.0,1545.0,480.0,623.0
G0003,G0003_23,increasing,106.0,71.0,216.0,93.0,2716.0,3472.0,2524.0,1714.0
G0003,G0003_24,increasing,0.0,112.0,52.0,0.0,3102.0,3298.0,3600.0,2362.0
G0003,G0003_25,increasing,174.0,136.0,20.0,163.0,4974.0,5164.0,4053.0,4259.0
G0003,G0003_26,increasing,0.0,0.0,0.0,50.0,2647.0,2132.0,1979.0,1363.0
G0003,G0003_27,increasing,32.0,126.0,0.0,79.0,1323.0,3260.0,2425.0,2113.0
G0003,G0003_28,increasing,181.0,120.0,182.0,192.0,11696.0,6848.0,4773.0,8022.0
G0003,G0003_29,increasing,133.0,102.0,55.0,68.0,2716.0,2630.0,2744.0,1872.0
G0003,G0003_30,increasing,323.0,73.0,126.0,154.0,4630.0,6231.0,3813.0,3363.0
G0004,G0004_31,inactive,1006.0,829.0,900.0,569.0,896.0,792.0,795.0,586.0
G0004,G0004_32,inactive,1654.0,1201.0,2014.0,1308.0,1411.0,1072.0,1952.0,1278.0
G0004,G0004_33,inactive,594.0,432.0,609.0,695.0,457.0,373.0,517.0,558.0
G0004,G0004_34,inactive,1232.0,1080.0,961.0,890.0,1238.0,1111.0,948.0,959.0
G0004,G0004_35,inactive,357.0,251.0,184.0,123.0,311.0,151.0,114.0,121.0
G0004,G0004_36,inactive,1074.0,629.0,810.0,789.0,999.0,705.0,784.0,707.0
G0004,G0004_37,inactive,1001.0,1085.0,1084.0,729.0,790.0,1334.0,1104.0,666.0
G0004,G0004_38,inactive,55.0,295.0,176.0,223.0,100.0,345.0,165.0,235.0
G0004,G0004_39,inactive,270.0,375.0,137.0,151.0,249.0,361.0,126.0,159.0
G0004,G0004_40,inactive,777.0,1192.0,594.0,658.0,763.0,1118.0,542.0,629.0
G0005,G0005_41,inactive,1670.0,1032.0,1721.0,1425.0,1585.0,1093.0,1759.0,1436.0
G0005,G0005_42,inactive,430.0,419.0,262.0,468.0,421.0,418.0,300.0,517.0
G0005,G0005_43,inactive,352.0,390.0,222.0,229.0,312.0,357.0,160.0,178.0
G0005,G0005_44,inactive,1052.0,755.0,376.0,1101.0,1005.0,706.0,500.0,1009.0
G0005,G0005_45,inactive,450.0,759.0,626.0,862.0,365.0,877.0,626.0,922.0
G0005,G0005_46,inactive,1409.0,1057.0,1415.0,1420.0,1418.0,1073.0,1241.0,1259.0
G0005,G0005_47,inactive,306.0,165.0,183.0,379.0,299.0,247.0,178.0,359.0
G0005,G0005_48,inactive,587.0,604.0,690.0,613.0,591.0,677.0,791.0,520.0
G0005,G0005_49,inactive,1382.0,1433.0,932.0,754.0,1347.0,1518.0,907.0,699.0
G0005,G0005_50,inactive,986.0,552.0,811.0,698.0,860.0,584.0,916.0,599.0
G0006,G0006_51,inactive,1947.0,1765.0,1658.0,1457.0,1733.0,1661.0,1627.0,1441.0
G0006,G0006_52,inactive,1958.0,1351.0,1703.0,1927.0,1839.0,1348.0,1706.0,1764.0
G0006,G0006_53,inactive,1185.0,1147.0,1479.0,1724.0,1235.0,1161.0,1446.0,1606.0
G0006,G0006_54,inactive,1230.0,920.0,876.0,401.0,1050.0,855.0,990.0,335.0
G0006,G0006_55,inactive,636.0,373.0,403.0,449.0,592.0,407.0,323.0,341.0
G0006,G0006_56,inactive,397.0,200.0,128.0,398.0,317.0,231.0,106.0,314.0
G0006,G0006_57,inactive,846.0,1098.0,659.0,867.0,898.0,1180.0,668.0,768.0
G0006,G0006_58,inactive,408.0,147.0,243.0,284.0,390.0,164.0,283.0,367.0
G0006,G0006_59,inactive,712.0,339.0,288.0,441.0,704.0,285.0,214.0,428.0
G0006,G0006_60,inactive,1856.0,1618.0,1878.0,1743.0,1730.0,1567.0,1952.0,1428.0
G0007,G0007_61,inactive,535.0,769.0,461.0,434.0,535.0,895.0,494.0,391.0
G0007,G0007_62,inactive,1166.0,1390.0,1018.0,1023.0,955.0,1247.0,1013.0,847.0
G0007,G0007_63,inactive,594.0,420.0,416.0,570.0,559.0,277.0,288.0,663.0
G0007,G0007_64,inactive,257.0,598.0,441.0,202.0,190.0,551.0,357.0,170.0
G0007,G0007_65,inactive,555.0,1084.0,760.0,805.0,610.0,952.0,930.0,730.0
G0007,G0007_66,inactive,505.0,390.0,660.0,519.0,482.0,395.0,613.0,409.0
G0007,G0007_67,inactive,190.0,682.0,400.0,609.0,177.0,652.0,481.0,467.0
G0007,G0007_68,inactive,396.0,409.0,809.0,573.0,481.0,410.0,763.0,405.0
G0007,G0007_69,inactive,455.0,699.0,388.0,896.0,428.0,610.0,376.0,819.0
G0007,G0007_70,inactive,363.0,245.0,572.0,575.0,338.0,240.0,587.0,605.0
G0008,G0008_71,inactive,481.0,503.0,765.0,602.0,326.0,581.0,697.0,500.0
G0008,G0008_72,inactive,659.0,453.0,544.0,725.0,579.0,426.0,425.0,754.0
G0008,G0008_73,inactive,694.0,696.0,841.0,373.0,720.0,728.0,795.0,417.0
G0008,G0008_74,inactive,1823.0,1234.0,1297.0,1327.0,1690.0,1261.0,1368.0,1225.0
G0008,G0008_75,inactive,107.0,313.0,155.0,368.0,79.0,275.0,118.0,344.0
G0008,G0008_76,inactive,3047.0,2212.0,2894.0,2865.0,2746.0,2080.0,2939.0,2527.0
G0008,G0008_77,inactive,1040.0,501.0,688.0,646.0,925.0,555.0,611.0,587.0
G0008,G0008_78,inactive,811.0,968.0,437.0,691.0,606.0,997.0,567.0,470.0
G0008,G0008_79,inactive,169.0,175.0,118.0,330.0,201.0,198.0,129.0,215.0
G0008,G0008_80,inactive,2452.0,2603.0,2631.0,2869.0,2199.0,2422.0,2402.0,2709.0
G0009,G0009_81,inactive,508.0,268.0,334.0,429.0,509.0,242.0,345.0,357.0
G0009,G0009_82,inactive,971.0,1102.0,592.0,715.0,977.0,1125.0,588.0,708.0
G0009,G0009_83,inactive,1014.0,1768.0,951.0,1630.0,965.0,1677.0,978.0,1391.0
G0009,G0009_84,inactive,127.0,340.0,130.0,186.0,102.0,261.0,202.0,146.0
G0009,G0009_85,inactive,408.0,379.0,331.0,589.0,344.0,311.0,317.0,575.0
G0009,G0009_86,inactive,877.0,493.0,695.0,455.0,727.0,441.0,722.0,403.0
G0009,G0009_87,inactive,453.0,390.0,105.0,297.0,505.0,410.0,139.0,356.0
G0009,G0009_88,inactive,787.0,217.0,766.0,812.0,641.0,217.0,738.0,766.0
G0009,G0009_89,inactive,1180.0,1125.0,1156.0,945.0,1076.0,1225.0,1064.0,902.0
G0009,G0009_90,inactive,1896.0,1036.0,1504.0,1622.0,1705.0,1104.0,1449.0,1469.0
G0010,G0010_91,negcontrol,590.0,491.0,321.0,376.0,483.0,502.0,318.0,461.0
G0010,G0010_92,negcontrol,860.0,512.0,626.0,638.0,715.0,552.0,584.0,524.0
