gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,39.0,40.0,91.0,56.0,47.0,31.0,99.0,45.0
G0001,G0001_2,inactive,0.0,35.0,0.0,77.0,0.0,38.0,0.0,53.0
G0001,G0001_3,inactive,144.0,108.0,69.0,0.0,116.0,110.0,65.0,0.0
G0001,G0001_4,inactive,101.0,210.0,109.0,274.0,69.0,162.0,93.0,255.0
G0001,G0001_5,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0001,G0001_6,inactive,0.0,0.0,33.0,0.0,0.0,0.0,20.0,0.0
G0001,G0001_7,inactive,83.0,38.0,53.0,83.0,57.0,34.0,50.0,78.0
G0001,G0001_8,inactive,187.0,90.0,145.0,226.0,169.0,74.0,148.0,213.0
G0001,G0001_9,inactive,63.0,41.0,38.0,0.0,44.0,27.0,41.0,0.0
G0001,G0001_10,inactive,202.0,34.0,38.0,327.0,127.0,50.0,24.0,289.0
G0002,G0002_11,inactive,56.0,0.0,36.0,35.0,25.0,0.0,39.0,49.0
G0002,G0002_12,inactive,0.0,37.0,0.0,139.0,0.0,33.0,0.0,110.0
G0002,G0002_13,inactive,192.0,143.0,141.0,152.0,120.0,118.0,127.0,128.0
G0002,G0002_14,inactive,0.0,284.0,60.0,116.0,0.0,247.0,73.0,91.0
G0002,G0002_15,inactive,0.0,82.0,0.0,0.0,0.0,79.0,0.0,0.0
G0002,G0002_16,inactive,55.0,0.0,62.0,52.0,39.0,0.0,60.0,39.0
G0002,G0002_17,inactive,0.0,119.0,0.0,134.0,0.0,101.0,0.0,109.0
G0002,G0002_18,inactive,227.0,79.0,112.0,0.0,257.0,81.0,91.0,0.0
G0002,G0002_19,inactive,348.0,187.0,108.0,111.0,324.0,158.0,106.0,135.0
G0002,G0002_20,inactive,0.0,0.0,0.0,191.0,0.0,0.0,0.0,194.0
G0003,G0003_21,inactive,151.0,0.0,66.0,80.0,150.0,0.0,51.0,89.0
G0003,G0003_22,inactive,78.0,90.0,0.0,94.0,65.0,81.0,0.0,79.0
G0003,G0003_23,inactive,45.0,117.0,0.0,37.0,43.0,127.0,0.0,36.0
G0003,G0003_24,inactive,39.0,0.0,0.0,116.0,44.0,0.0,0.0,77.0
G0003,G0003_25,inactive,136.0,254.0,177.0,0.0,107.0,169.0,130.0,0.0
G0003,G0003_26,inactive,100.0,0.0,78.0,48.0,69.0,0.0,73.0,51.0
G0003,G0003_27,inactive,42.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0
G0003,G0003_28,inactive,51.0,43.0,41.0,53.0,43.0,33.0,36.0,45.0
G0003,G0003_29,inactive,464.0,453.0,367.0,589.0,377.0,395.0,294.0,501.0
G0003,G0003_30,inactive,46.0,37.0,74.0,55.0,37.0,32.0,64.0,49.0
G0004,G0004_31,negcontrol,285.0,110.0,71.0,186.0,306.0,85.0,103.0,135.0
G0004,G0004_32,negcontrol,0.0,48.0,0.0,128.0,0.0,33.0,0.0,115.0
G0004,G0004_33,negcontrol,0.0,143.0,0.0,40.0,0.0,140.0,0.0,26.0
G0004,G0004_34,negcontrol,0.0,57.0,0.0,56.0,0.0,30.0,0.0,39.0
G0004,G0004_35,negcontrol,195.0,272.0,84.0,116.0,159.0,254.0,127.0,71.0
G0004,G0004_36,negcontrol,105.0,43.0,75.0,178.0,73.0,40.0,85.0,157.0
G0004,G0004_37,negcontrol,320.0,259.0,250.0,353.0,242.0,207.0,216.0,305.0
G0004,G0004_38,negcontrol,0.0,133.0,94.0,79.0,0.0,110.0,95.0,112.0
G0004,G0004_39,negcontrol,61.0,95.0,224.0,46.0,44.0,73.0,191.0,44.0
G0004,G0004_40,negcontrol,464.0,496.0,138.0,215.0,344.0,338.0,157.0,223.0
G0005,G0005_41,inactive,60.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0
G0005,G0005_42,inactive,99.0,80.0,64.0,94.0,85.0,76.0,52.0,74.0
G0005,G0005_43,inactive,0.0,95.0,80.0,95.0,0.0,86.0,62.0,83.0
G0005,G0005_44,inactive,57.0,46.0,0.0,62.0,30.0,36.0,0.0,44.0
G0005,G0005_45,inactive,209.0,133.0,78.0,216.0,228.0,98.0,98.0,154.0
G0005,G0005_46,inactive,167.0,131.0,72.0,45.0,113.0,150.0,64.0,50.0
G0005,G0005_47,inactive,97.0,93.0,28.0,127.0,76.0,73.0,29.0,154.0
G0005,G0005_48,inactive,45.0,54.0,145.0,71.0,22.0,46.0,137.0,96.0
