gene,barcodeid,class,L1,H1,L2,H2,L3,H3,L4,H4
G0001,G0001_1,inactive,645.0,502.0,645.0,502.0,645.0,502.0,645.0,502.0
G0001,G0001_2,inactive,170.0,169.0,170.0,169.0,170.0,169.0,170.0,169.0
G0001,G0001_3,inactive,1244.0,1182.0,1244.0,1182.0,1244.0,1182.0,1244.0,1182.0
G0001,G0001_4,inactive,1936.0,1909.0,1936.0,1909.0,1936.0,1909.0,1936.0,1909.0
G0001,G0001_5,inactive,176.0,175.0,176.0,175.0,176.0,175.0,176.0,175.0
G0001,G0001_6,inactive,178.0,261.0,178.0,261.0,178.0,261.0,178.0,261.0
G0001,G0001_7,inactive,811.0,723.0,811.0,723.0,811.0,723.0,811.0,723.0
G0001,G0001_8,inactive,1732.0,1681.0,1732.0,1681.0,1732.0,1681.0,1732.0,1681.0
G0001,G0001_9,inactive,541.0,561.0,541.0,561.0,541.0,561.0,541.0,561.0
G0001,G0001_10,inactive,1347.0,1264.0,1347.0,1264.0,1347.0,1264.0,1347.0,1264.0
G0002,G0002_11,inactive,361.0,455.0,361.0,455.0,361.0,455.0,361.0,455.0
G0002,G0002_12,inactive,449.0,410.0,449.0,410.0,449.0,410.0,449.0,410.0
G0002,G0002_13,inactive,1482.0,1345.0,1482.0,1345.0,1482.0,1345.0,1482.0,1345.0
G0002,G0002_14,inactive,598.0,633.0,598.0,633.0,598.0,633.0,598.0,633.0
G0002,G0002_15,inactive,661.0,473.0,661.0,473.0,661.0,473.0,661.0,473.0
G0002,G0002_16,inactive,536.0,440.0,536.0,440.0,536.0,440.0,536.0,440.0
G0002,G0002_17,inactive,532.0,546.0,532.0,546.0,532.0,546.0,532.0,546.0
G0002,G0002_18,inactive,1683.0,1799.0,1683.0,1799.0,1683.0,1799.0,1683.0,1799.0
G0002,G0002_19,inactive,2072.0,1726.0,2072.0,1726.0,2072.0,1726.0,2072.0,1726.0
G0002,G0002_20,inactive,443.0,512.0,443.0,512.0,443.0,512.0,443.0,512.0
G0003,G0003_21,inactive,804.0,969.0,804.0,969.0,804.0,969.0,804.0,969.0
G0003,G0003_22,inactive,492.0,491.0,492.0,491.0,492.0,491.0,492.0,491.0
G0003,G0003_23,inactive,497.0,455.0,497.0,455.0,497.0,455.0,497.0,455.0
G0003,G0003_24,inactive,898.0,857.0,898.0,857.0,898.0,857.0,898.0,857.0
G0003,G0003_25,inactive,740.0,886.0,740.0,886.0,740.0,886.0,740.0,886.0
G0003,G0003_26,inactive,422.0,406.0,422.0,406.0,422.0,406.0,422.0,406.0
G0003,G0003_27,inactive,679.0,712.0,679.0,712.0,679.0,712.0,679.0,712.0
G0003,G0003_28,inactive,790.0,860.0,790.0,860.0,790.0,860.0,790.0,860.0
G0003,G0003_29,inactive,4466.0,4719.0,4466.0,4719.0,4466.0,4719.0,4466.0,4719.0
G0003,G0003_30,inactive,415.0,444.0,415.0,444.0,415.0,444.0,415.0,444.0
G0004,G0004_31,negcontrol,1339.0,1261.0,1339.0,1261.0,1339.0,1261.0,1339.0,1261.0
G0004,G0004_32,negcontrol,139.0,69.0,139.0,69.0,139.0,69.0,139.0,69.0
G0004,G0004_33,negcontrol,179.0,167.0,179.0,167.0,179.0,167.0,179.0,167.0
G0004,G0004_34,negcontrol,441.0,372.0,441.0,372.0,441.0,372.0,441.0,372.0
G0004,G0004_35,negcontrol,2046.0,1993.0,2046.0,1993.0,2046.0,1993.0,2046.0,1993.0
G0004,G0004_36,negcontrol,588.0,659.0,588.0,659.0,588.0,659.0,588.0,659.0
G0004,G0004_37,negcontrol,3048.0,3121.0,3048.0,3121.0,3048.0,3121.0,3048.0,3121.0
G0004,G0004_38,negcontrol,420.0,384.0,420.0,384.0,420.0,384.0,420.0,384.0
G0004,G0004_39,negcontrol,797.0,617.0,797.0,617.0,797.0,617.0,797.0,617.0
G0004,G0004_40,negcontrol,2641.0,2512.0,2641.0,2512.0,2641.0,2512.0,2641.0,2512.0
G0005,G0005_41,inactive,244.0,263.0,244.0,263.0,244.0,263.0,244.0,263.0
G0005,G0005_42,inactive,1241.0,962.0,1241.0,962.0,1241.0,962.0,1241.0,962.0
G0005,G0005_43,inactive,818.0,779.0,818.0,779.0,818.0,779.0,818.0,779.0
G0005,G0005_44,inactive,390.0,472.0,390.0,472.0,390.0,472.0,390.0,472.0
G0005,G0005_45,inactive,2025.0,1810.0,2025.0,1810.0,2025.0,1810.0,2025.0,1810.0
G0005,G0005_46,inactive,1406.0,1244.0,1406.0,1244.0,1406.0,1244.0,1406.0,1244.0
G0005,G0005_47,inactive,1017.0,1129.0,1017.0,1129.0,1017.0,1129.0,1017.0,1129.0
G0005,G0005_48,inactive,610.0,619.0,610.0,619.0,610.0,619.0,610.0,619.0
G0005,G0005_49,inactive,472.0,447.0,472.0,447.0,472.0,447.0,472.0,447.0
G0005,G0005_50,inactive,2654.0,2343.0,2654.0,2343.0,2654.0,2343.0,2654.0,2343.0
G0006,G0006_51,inactive,1437.0,1415.0,1437.0,1415.0,1437.0,1415.0,1437.0,1415.0
G0006,G0006_52,inactive,798.0,804.0,798.0,804.0,798.0,804.0,798.0,804.0
G0006,G0006_53,inactive,801.0,625.0,801.0,625.0,801.0,625.0,801.0,625.0
G0006,G0006_54,inactive,903.0,1088.0,903.0,1088.0,903.0,1088.0,903.0,1088.0
G0006,G0006_55,inactive,974.0,884.0,974.0,884.0,974.0,884.0,974.0,884.0
