gene,barcodeid,class,L1,H1,L2,H2,L3,H3,L4,H4
G0001,G0001_1,inactive,825.0,798.0,825.0,798.0,825.0,798.0,825.0,798.0
G0001,G0001_2,inactive,1203.0,1013.0,1203.0,1013.0,1203.0,1013.0,1203.0,1013.0
G0001,G0001_3,inactive,881.0,863.0,881.0,863.0,881.0,863.0,881.0,863.0
G0001,G0001_4,inactive,168.0,132.0,168.0,132.0,168.0,132.0,168.0,132.0
G0001,G0001_5,inactive,2290.0,2056.0,2290.0,2056.0,2290.0,2056.0,2290.0,2056.0
G0001,G0001_6,inactive,540.0,376.0,540.0,376.0,540.0,376.0,540.0,376.0
G0001,G0001_7,inactive,1163.0,1088.0,1163.0,1088.0,1163.0,1088.0,1163.0,1088.0
G0001,G0001_8,inactive,370.0,416.0,370.0,416.0,370.0,416.0,370.0,416.0
G0001,G0001_9,inactive,283.0,250.0,283.0,250.0,283.0,250.0,283.0,250.0
G0001,G0001_10,inactive,154.0,168.0,154.0,168.0,154.0,168.0,154.0,168.0
G0002,G0002_11,inactive,841.0,712.0,841.0,712.0,841.0,712.0,841.0,712.0
G0002,G0002_12,inactive,692.0,591.0,692.0,591.0,692.0,591.0,692.0,591.0
G0002,G0002_13,inactive,1679.0,1473.0,1679.0,1473.0,1679.0,1473.0,1679.0,1473.0
G0002,G0002_14,inactive,580.0,453.0,580.0,453.0,580.0,453.0,580.0,453.0
G0002,G0002_15,inactive,639.0,582.0,639.0,582.0,639.0,582.0,639.0,582.0
G0002,G0002_16,inactive,2845.0,2164.0,2845.0,2164.0,2845.0,2164.0,2845.0,2164.0
G0002,G0002_17,inactive,580.0,424.0,580.0,424.0,580.0,424.0,580.0,424.0
G0002,G0002_18,inactive,1279.0,981.0,1279.0,981.0,1279.0,981.0,1279.0,981.0
G0002,G0002_19,inactive,999.0,840.0,999.0,840.0,999.0,840.0,999.0,840.0
G0002,G0002_20,inactive,1490.0,1332.0,1490.0,1332.0,1490.0,1332.0,1490.0,1332.0
G0003,G0003_21,increasing,1108.0,2321.0,1108.0,2321.0,1108.0,2321.0,1108.0,2321.0
G0003,G0003_22,increasing,1667.0,3256.0,1667.0,3256.0,1667.0,3256.0,1667.0,3256.0
G0003,G0003_23,increasing,289.0,653.0,289.0,653.0,289.0,653.0,289.0,653.0
G0003,G0003_24,increasing,1412.0,2308.0,1412.0,2308.0,1412.0,2308.0,1412.0,2308.0
G0003,G0003_25,increasing,1754.0,3417.0,1754.0,3417.0,1754.0,3417.0,1754.0,3417.0
G0003,G0003_26,increasing,461.0,744.0,461.0,744.0,461.0,744.0,461.0,744.0
G0003,G0003_27,increasing,360.0,357.0,360.0,357.0,360.0,357.0,360.0,357.0
G0003,G0003_28,increasing,1305.0,2738.0,1305.0,2738.0,1305.0,2738.0,1305.0,2738.0
G0003,G0003_29,increasing,2507.0,4687.0,2507.0,4687.0,2507.0,4687.0,2507.0,4687.0
G0003,G0003_30,increasing,607.0,1064.0,607.0,1064.0,607.0,1064.0,607.0,1064.0
G0004,G0004_31,inactive,455.0,390.0,455.0,390.0,455.0,390.0,455.0,390.0
G0004,G0004_32,inactive,1143.0,931.0,1143.0,931.0,1143.0,931.0,1143.0,931.0
G0004,G0004_33,inactive,822.0,718.0,822.0,718.0,822.0,718.0,822.0,718.0
G0004,G0004_34,inactive,1664.0,1590.0,1664.0,1590.0,1664.0,1590.0,1664.0,1590.0
G0004,G0004_35,inactive,316.0,211.0,316.0,211.0,316.0,211.0,316.0,211.0
G0004,G0004_36,inactive,720.0,609.0,720.0,609.0,720.0,609.0,720.0,609.0
G0004,G0004_37,inactive,1334.0,998.0,1334.0,998.0,1334.0,998.0,1334.0,998.0
G0004,G0004_38,inactive,780.0,746.0,780.0,746.0,780.0,746.0,780.0,746.0
G0004,G0004_39,inactive,2051.0,1750.0,2051.0,1750.0,2051.0,1750.0,2051.0,1750.0
G0004,G0004_40,inactive,2197.0,1906.0,2197.0,1906.0,2197.0,1906.0,2197.0,1906.0
G0005,G0005_41,inactive,1618.0,1400.0,1618.0,1400.0,1618.0,1400.0,1618.0,1400.0
G0005,G0005_42,inactive,1196.0,1015.0,1196.0,1015.0,1196.0,1015.0,1196.0,1015.0
G0005,G0005_43,inactive,688.0,481.0,688.0,481.0,688.0,481.0,688.0,481.0
G0005,G0005_44,inactive,265.0,195.0,265.0,195.0,265.0,195.0,265.0,195.0
G0005,G0005_45,inactive,948.0,877.0,948.0,877.0,948.0,877.0,948.0,877.0
G0005,G0005_46,inactive,378.0,332.0,378.0,332.0,378.0,332.0,378.0,332.0
G0005,G0005_47,inactive,531.0,421.0,531.0,421.0,531.0,421.0,531.0,421.0
G0005,G0005_48,inactive,2408.0,1787.0,2408.0,1787.0,2408.0,1787.0,2408.0,1787.0
G0005,G0005_49,inactive,697.0,551.0,697.0,551.0,697.0,551.0,697.0,551.0
G0005,G0005_50,inactive,1726.0,1485.0,1726.0,1485.0,1726.0,1485.0,1726.0,1485.0
G0006,G0006_51,inactive,651.0,555.0,651.0,555.0,651.0,555.0,651.0,555.0
G0006,G0006_52,inactive,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0
G0006,G0006_53,inactive,1015.0,840.0,1015.0,840.0,1015.0,840.0,1015.0,840.0
G0006,G0006_54,inactive,637.0,626.0,637.0,626.0,637.0,626.0,637.0,626.0
G0006,G0006_55,inactive,544.0,546.0,544.0,546.0,544.0,546.0,544.0,546.0
G0006,G0006_56,inactive,750.0,644.0,750.0,644.0,750.0,644.0,750.0,644.0
G0006,G0006_57,inactive,840.0,747.0,840.0,747.0,840.0,747.0,840.0,747.0
G0006,G0006_58,inactive,590.0,465.0,590.0,465.0,590.0,465.0,590.0,465.0
G0006,G0006_59,inactive,820.0,581.0,820.0,581.0,820.0,581.0,820.0,581.0
G0006,G0006_60,inactive,849.0,747.0,849.0,747.0,849.0,747.0,849.0,747.0
G0007,G0007_61,inactive,786.0,655.0,786.0,655.0,786.0,655.0,786.0,655.0
G0007,G0007_62,inactive,2097.0,1949.0,2097.0,1949.0,2097.0,1949.0,2097.0,1949.0
G0007,G0007_63,inactive,257.0,293.0,257.0,293.0,257.0,293.0,257.0,293.0
G0007,G0007_64,inactive,3756.0,3074.0,3756.0,3074.0,3756.0,3074.0,3756.0,3074.0
