gene,barcodeid,class,L1,H1,L2,H2,L3,H3,L4,H4
G0004,G0004_36,negcontrol,574.0,656.0,574.0,656.0,574.0,656.0,574.0,656.0
G0004,G0004_37,negcontrol,3038.0,3119.0,3038.0,3119.0,3038.0,3119.0,3038.0,3119.0
G0004,G0004_38,negcontrol,416.0,384.0,416.0,384.0,416.0,384.0,416.0,384.0
G0004,G0004_39,negcontrol,788.0,604.0,788.0,604.0,788.0,604.0,788.0,604.0
G0004,G0004_40,negcontrol,2598.0,2421.0,2598.0,2421.0,2598.0,2421.0,2598.0,2421.0
G0005,G0005_41,inactive,235.0,261.0,235.0,261.0,235.0,261.0,235.0,261.0
G0005,G0005_42,inactive,1205.0,987.0,1205.0,987.0,1205.0,987.0,1205.0,987.0
G0005,G0005_43,inactive,809.0,767.0,809.0,767.0,809.0,767.0,809.0,767.0
G0005,G0005_44,inactive,383.0,455.0,383.0,455.0,383.0,455.0,383.0,455.0
G0005,G0005_45,inactive,2006.0,1782.0,2006.0,1782.0,2006.0,1782.0,2006.0,1782.0
G0005,G0005_46,inactive,1397.0,1241.0,1397.0,1241.0,1397.0,1241.0,1397.0,1241.0
G0005,G0005_47,inactive,1047.0,1128.0,1047.0,1128.0,1047.0,1128.0,1047.0,1128.0
G0005,G0005_48,inactive,610.0,592.0,610.0,592.0,610.0,592.0,610.0,592.0
G0005,G0005_49,inactive,471.0,444.0,471.0,444.0,471.0,444.0,471.0,444.0
G0005,G0005_50,inactive,2628.0,2291.0,2628.0,2291.0,2628.0,2291.0,2628.0,2291.0
G0006,G0006_51,inactive,1387.0,1384.0,1387.0,1384.0,1387.0,1384.0,1387.0,1384.0
G0006,G0006_52,inactive,793.0,788.0,793.0,788.0,793.0,788.0,793.0,788.0
G0006,G0006_53,inactive,795.0,596.0,795.0,596.0,795.0,596.0,795.0,596.0
G0006,G0006_54,inactive,886.0,1038.0,886.0,1038.0,886.0,1038.0,886.0,1038.0
G0006,G0006_55,inactive,949.0,867.0,949.0,867.0,949.0,867.0,949.0,867.0
G0006,G0006_56,inactive,2037.0,1918.0,2037.0,1918.0,2037.0,1918.0,2037.0,1918.0
G0006,G0006_57,inactive,1437.0,1306.0,1437.0,1306.0,1437.0,1306.0,1437.0,1306.0
G0006,G0006_58,inactive,1746.0,1628.0,1746.0,1628.0,1746.0,1628.0,1746.0,1628.0
G0006,G0006_59,inactive,428.0,507.0,428.0,507.0,428.0,507.0,428.0,507.0
G0006,G0006_60,inactive,417.0,299.0,417.0,299.0,417.0,299.0,417.0,299.0
G0007,G0007_61,negcontrol,340.0,224.0,340.0,224.0,340.0,224.0,340.0,224.0
G0007,G0007_62,negcontrol,60.0,35.0,60.0,35.0,60.0,35.0,60.0,35.0
G0007,G0007_63,negcontrol,1300.0,1144.0,1300.0,1144.0,1300.0,1144.0,1300.0,1144.0
G0007,G0007_64,negcontrol,1691.0,1675.0,1691.0,1675.0,1691.0,1675.0,1691.0,1675.0
G0007,G0007_65,negcontrol,1248.0,1355.0,1248.0,1355.0,1248.0,1355.0,1248.0,1355.0
G0007,G0007_66,negcontrol,517.0,419.0,517.0,419.0,517.0,419.0,517.0,419.0
G0007,G0007_67,negcontrol,728.0,677.0,728.0,677.0,728.0,677.0,728.0,677.0
G0007,G0007_68,negcontrol,602.0,605.0,602.0,605.0,602.0,605.0,602.0,605.0
G0007,G0007_69,negcontrol,476.0,544.0,476.0,544.0,476.0,544.0,476.0,544.0
G0007,G0007_70,negcontrol,541.0,529.0,541.0,529.0,541.0,529.0,541.0,529.0
G0008,G0008_71,inactive,950.0,800.0,950.0,800.0,950.0,800.0,950.0,800.0
G0008,G0008_72,inactive,1433.0,1360.0,1433.0,1360.0,1433.0,1360.0,1433.0,1360.0
G0008,G0008_73,inactive,1643.0,1661.0,1643.0,1661.0,1643.0,1661.0,1643.0,1661.0
G0008,G0008_74,inactive,1642.0,1431.0,1642.0,1431.0,1642.0,1431.0,1642.0,1431.0
G0008,G0008_75,inactive,402.0,322.0,402.0,322.0,402.0,322.0,402.0,322.0
G0008,G0008_76,inactive,406.0,421.0,406.0,421.0,406.0,421.0,406.0,421.0
G0008,G0008_77,inactive,356.0,261.0,356.0,261.0,356.0,261.0,356.0,261.0
G0008,G0008_78,inactive,1096.0,912.0,1096.0,912.0,1096.0,912.0,1096.0,912.0
G0008,G0008_79,inactive,254.0,228.0,254.0,228.0,254.0,228.0,254.0,228.0
G0008,G0008_80,inactive,219.0,186.0,219.0,186.0,219.0,186.0,219.0,186.0
G0009,G0009_81,inactive,461.0,432.0,461.0,432.0,461.0,432.0,461.0,432.0
G0009,G0009_82,inactive,1304.0,1368.0,1304.0,1368.0,1304.0,1368.0,1304.0,1368.0
G0009,G0009_83,inactive,573.0,527.0,573.0,527.0,573.0,527.0,573.0,527.0
G0009,G0009_84,inactive,1485.0,1464.0,1485.0,1464.0,1485.0,1464.0,1485.0,1464.0
G0009,G0009_85,inactive,368.0,546.0,368.0,546.0,368.0,546.0,368.0,546.0
G0009,G0009_86,inactive,1107.0,1117.0,1107.0,1117.0,1107.0,1117.0,1107.0,1117.0
G0009,G0009_87,inactive,1277.0,1352.0,1277.0,1352.0,1277.0,1352.0,1277.0,1352.0
G0009,G0009_88,inactive,854.0,912.0,854.0,912.0,854.0,912.0,854.0,912.0
G0009,G0009_89,inactive,713.0,688.0,713.0,688.0,713.0,688.0,713.0,688.0
G0009,G0009_90,inactive,553.0,463.0,553.0,463.0,553.0,463.0,553.0,463.0
G0010,G0010_91,negcontrol,790.0,741.0,790.0,741.0,790.0,741.0,790.0,741.0
G0010,G0010_92,negcontrol,533.0,510.0,533.0,510.0,533.0,510.0,533.0,510.0
G0010,G0010_93,negcontrol,3009.0,2820.0,3009.0,2820.0,3009.0,2820.0,3009.0,2820.0
G0010,G0010_94,negcontrol,1361.0,1348.0,1361.0,1348.0,1361.0,1348.0,1361.0,1348.0
G0010,G0010_95,negcontrol,1265.0,1202.0,1265.0,1202.0,1265.0,1202.0,1265.0,1202.0
G0010,G0010_96,negcontrol,281.0,242.0,281.0,242.0,281.0,242.0,281.0,242.0
G0010,G0010_97,negcontrol,481.0,425.0,481.0,425.0,481.0,425.0,481.0,425.0
G0010,G0010_98,negcontrol,1068.0,1046.0,1068.0,1046.0,1068.0,1046.0,1068.0,1046.0
G0010,G0010_99,negcontrol,590.0,497.0,590.0,497.0,590.0,497.0,590.0,497.0
G0010,G0010_100,negcontrol,1157.0,1052.0,1157.0,1052.0,1157.0,1052.0,1157.0,1052.0
G0011,G0011_101,inactive,155.0,132.0,155.0,132.0,155.0,132.0,155.0,132.0
G0011,G0011_102,inactive,652.0,653.0,652.0,653.0,652.0,653.0,652.0,653.0
G0011,G0011_103,inactive,19.0,28.0,19.0,28.0,19.0,28.0,19.0,28.0
G0011,G0011_104,inactive,505.0,474.0,505.0,474.0,505.0,474.0,505.0,474.0
G0011,G0011_105,inactive,797.0,802.0,797.0,802.0,797.0,802.0,797.0,802.0
G0011,G0011_106,inactive,814.0,739.0,814.0,739.0,814.0,739.0,814.0,739.0
G0011,G0011_107,inactive,179.0,186.0,179.0,186.0,179.0,186.0,179.0,186.0
G0011,G0011_108,inactive,2372.0,2096.0,2372.0,2096.0,2372.0,2096.0,2372.0,2096.0
G0011,G0011_109,inactive,664.0,529.0,664.0,529.0,664.0,529.0,664.0,529.0
G0011,G0011_110,inactive,1000.0,950.0,1000.0,950.0,1000.0,950.0,1000.0,950.0
G0012,G0012_111,inactive,138.0,108.0,138.0,108.0,138.0,108.0,138.0,108.0
G0012,G0012_112,inactive,78.0,73.0,78.0,73.0,78.0,73.0,78.0,73.0
G0012,G0012_113,inactive,227.0,232.0,227.0,232.0,227.0,232.0,227.0,232.0
G0012,G0012_114,inactive,1014.0,880.0,1014.0,880.0,1014.0,880.0,1014.0,880.0
G0012,G0012_115,inactive,414.0,418.0,414.0,418.0,414.0,418.0,414.0,418.0
G0012,G0012_116,inactive,874.0,854.0,874.0,854.0,874.0,854.0,874.0,854.0
G0012,G0012_117,inactive,724.0,701.0,724.0,701.0,724.0,701.0,724.0,701.0
G0012,G0012_118,inactive,577.0,567.0,577.0,567.0,577.0,567.0,577.0,567.0
G0012,G0012_119,inactive,2288.0,2263.0,2288.0,2263.0,2288.0,2263.0,2288.0,2263.0
G0012,G0012_120,inactive,494.0,439.0,494.0,439.0,494.0,439.0,494.0,439.0
G0013,G0013_121,inactive,516.0,455.0,516.0,455.0,516.0,455.0,516.0,455.0
G0013,G0013_122,inactive,926.0,894.0,926.0,894.0,926.0,894.0,926.0,894.0
G0013,G0013_123,inactive,999.0,1020.0,999.0,1020.0,999.0,1020.0,999.0,1020.0
G0013,G0013_124,inactive,875.0,740.0,875.0,740.0,875.0,740.0,875.0,740.0
G0013,G0013_125,inactive,908.0,800.0,908.0,800.0,908.0,800.0,908.0,800.0
G0013,G0013_126,inactive,154.0,122.0,154.0,122.0,154.0,122.0,154.0,122.0
G0013,G0013_127,inactive,1118.0,1115.0,1118.0,1115.0,1118.0,1115.0,1118.0,1115.0
G0013,G0013_128,inactive,660.0,615.0,660.0,615.0,660.0,615.0,660.0,615.0
G0013,G0013_129,inactive,238.0,246.0,238.0,246.0,238.0,246.0,238.0,246.0
G0013,G0013_130,inactive,313.0,302.0,313.0,302.0,313.0,302.0,313.0,302.0
G0014,G0014_131,inactive,960.0,869.0,960.0,869.0,960.0,869.0,960.0,869.0
G0014,G0014_132,inactive,1517.0,1489.0,1517.0,1489.0,1517.0,1489.0,1517.0,1489.0
G0014,G0014_133,inactive,650.0,613.0,650.0,613.0,650.0,613.0,650.0,613.0
G0014,G0014_134,inactive,365.0,312.0,365.0,312.0,365.0,312.0,365.0,312.0
G0014,G0014_135,inactive,572.0,538.0,572.0,538.0,572.0,538.0,572.0,538.0
G0014,G0014_136,inactive,641.0,690.0,641.0,690.0,641.0,690.0,641.0,690.0
G0014,G0014_137,inactive,1233.0,1089.0,1233.0,1089.0,1233.0,1089.0,1233.0,1089.0
G0014,G0014_138,inactive,217.0,291.0,217.0,291.0,217.0,291.0,217.0,291.0
G0014,G0014_139,inactive,600.0,644.0,600.0,644.0,600.0,644.0,600.0,644.0
G0014,G0014_140,inactive,1483.0,1278.0,1483.0,1278.0,1483.0,1278.0,1483.0,1278.0
G0015,G0015_141,inactive,869.0,951.0,869.0,951.0,869.0,951.0,869.0,951.0
G0015,G0015_142,inactive,2619.0,2169.0,2619.0,2169.0,2619.0,2169.0,2619.0,2169.0
G0015,G0015_143,inactive,1833.0,1776.0,1833.0,1776.0,1833.0,1776.0,1833.0,1776.0
G0015,G0015_144,inactive,1435.0,1378.0,1435.0,1378.0,1435.0,1378.0,1435.0,1378.0
G0015,G0015_145,inactive,708.0,668.0,708.0,668.0,708.0,668.0,708.0,668.0
G0015,G0015_146,inactive,517.0,404.0,517.0,404.0,517.0,404.0,517.0,404.0
G0015,G0015_147,inactive,86.0,78.0,86.0,78.0,86.0,78.0,86.0,78.0
G0015,G0015_148,inactive,848.0,894.0,848.0,894.0,848.0,894.0,848.0,894.0
G0015,G0015_149,inactive,378.0,326.0,378.0,326.0,378.0,326.0,378.0,326.0
G0015,G0015_150,inactive,405.0,482.0,405.0,482.0,405.0,482.0,405.0,482.0
G0016,G0016_151,inactive,1317.0,1129.0,1317.0,1129.0,1317.0,1129.0,1317.0,1129.0
G0016,G0016_152,inactive,459.0,471.0,459.0,471.0,459.0,471.0,459.0,471.0
G0016,G0016_153,inactive,1344.0,1376.0,1344.0,1376.0,1344.0,1376.0,1344.0,1376.0
G0016,G0016_154,inactive,505.0,462.0,505.0,462.0,505.0,462.0,505.0,462.0
G0016,G0016_155,inactive,79.0,129.0,79.0,129.0,79.0,129.0,79.0,129.0
G0016,G0016_156,inactive,889.0,866.0,889.0,866.0,889.0,866.0,889.0,866.0
G0016,G0016_157,inactive,469.0,420.0,469.0,420.0,469.0,420.0,469.0,420.0
G0016,G0016_158,inactive,561.0,480.0,561.0,480.0,561.0,480.0,561.0,480.0
G0016,G0016_159,inactive,686.0,738.0,686.0,738.0,686.0,738.0,686.0,738.0
G0016,G0016_160,inactive,702.0,606.0,702.0,606.0,702.0,606.0,702.0,606.0
G0017,G0017_161,inactive,600.0,450.0,600.0,450.0,600.0,450.0,600.0,450.0
G0017,G0017_162,inactive,608.0,558.0,608.0,558.0,608.0,558.0,608.0,558.0
G0017,G0017_163,inactive,333.0,270.0,333.0,270.0,333.0,270.0,333.0,270.0
G0017,G0017_164,inactive,851.0,909.0,851.0,909.0,851.0,909.0,851.0,909.0
G0017,G0017_165,inactive,1619.0,1742.0,1619.0,1742.0,1619.0,1742.0,1619.0,1742.0
G0017,G0017_166,inactive,196.0,201.0,196.0,201.0,196.0,201.0,196.0,201.0
G0017,G0017_167,inactive,3111.0,2805.0,3111.0,2805.0,3111.0,2805.0,3111.0,2805.0
G0017,G0017_168,inactive,478.0,519.0,478.0,519.0,478.0,519.0,478.0,519.0
G0017,G0017_169,inactive,781.0,667.0,781.0,667.0,781.0,667.0,781.0,667.0
G0017,G0017_170,inactive,165.0,216.0,165.0,216.0,165.0,216.0,165.0,216.0
G0018,G0018_171,inactive,3001.0,2898.0,3001.0,2898.0,3001.0,2898.0,3001.0,2898.0
G0018,G0018_172,inactive,372.0,404.0,372.0,404.0,372.0,404.0,372.0,404.0
G0018,G0018_173,inactive,796.0,786.0,796.0,786.0,796.0,786.0,796.0,786.0
G0018,G0018_174,inactive,1892.0,1728.0,1892.0,1728.0,1892.0,1728.0,1892.0,1728.0
G0018,G0018_175,inactive,329.0,293.0,329.0,293.0,329.0,293.0,329.0,293.0
G0018,G0018_176,inactive,558.0,548.0,558.0,548.0,558.0,548.0,558.0,548.0
G0018,G0018_177,inactive,857.0,856.0,857.0,856.0,857.0,856.0,857.0,856.0
G0018,G0018_178,inactive,405.0,416.0,405.0,416.0,405.0,416.0,405.0,416.0
G0018,G0018_179,inactive,575.0,434.0,575.0,434.0,575.0,434.0,575.0,434.0
G0018,G0018_180,inactive,1052.0,925.0,1052.0,925.0,1052.0,925.0,1052.0,925.0
G0019,G0019_181,inactive,1432.0,1278.0,1432.0,1278.0,1432.0,1278.0,1432.0,1278.0
G0019,G0019_182,inactive,532.0,435.0,532.0,435.0,532.0,435.0,532.0,435.0
G0019,G0019_183,inactive,345.0,347.0,345.0,347.0,345.0,347.0,345.0,347.0
G0019,G0019_184,inactive,479.0,444.0,479.0,444.0,479.0,444.0,479.0,444.0
G0019,G0019_185,inactive,313.0,240.0,313.0,240.0,313.0,240.0,313.0,240.0
G0019,G0019_186,inactive,488.0,469.0,488.0,469.0,488.0,469.0,488.0,469.0
G0019,G0019_187,inactive,875.0,962.0,875.0,962.0,875.0,962.0,875.0,962.0
G0019,G0019_188,inactive,817.0,784.0,817.0,784.0,817.0,784.0,817.0,784.0
G0019,G0019_189,inactive,638.0,660.0,638.0,660.0,638.0,660.0,638.0,660.0
G0019,G0019_190,inactive,193.0,221.0,193.0,221.0,193.0,221.0,193.0,221.0
G0020,G0020_191,inactive,2108.0,2038.0,2108.0,2038.0,2108.0,2038.0,2108.0,2038.0
G0020,G0020_192,inactive,519.0,420.0,519.0,420.0,519.0,420.0,519.0,420.0
G0020,G0020_193,inactive,1852.0,1998.0,1852.0,1998.0,1852.0,1998.0,1852.0,1998.0
G0020,G0020_194,inactive,690.0,648.0,690.0,648.0,690.0,648.0,690.0,648.0
G0020,G0020_195,inactive,451.0,360.0,451.0,360.0,451.0,360.0,451.0,360.0
G0020,G0020_196,inactive,2530.0,2304.0,2530.0,2304.0,2530.0,2304.0,2530.0,2304.0
G0020,G0020_197,inactive,1132.0,1051.0,1132.0,1051.0,1132.0,1051.0,1132.0,1051.0
G0020,G0020_198,inactive,692.0,652.0,692.0,652.0,692.0,652.0,692.0,652.0
G0020,G0020_199,inactive,422.0,287.0,422.0,287.0,422.0,287.0,422.0,287.0
G0020,G0020_200,inactive,1063.0,835.0,1063.0,835.0,1063.0,835.0,1063.0,835.0
G0021,G0021_201,inactive,1865.0,1666.0,1865.0,1666.0,1865.0,1666.0,1865.0,1666.0
G0021,G0021_202,inactive,493.0,486.0,493.0,486.0,493.0,486.0,493.0,486.0
G0021,G0021_203,inactive,1308.0,1243.0,1308.0,1243.0,1308.0,1243.0,1308.0,1243.0
G0021,G0021_204,inactive,361.0,367.0,361.0,367.0,361.0,367.0,361.0,367.0
G0021,G0021_205,inactive,590.0,598.0,590.0,598.0,590.0,598.0,590.0,598.0
G0021,G0021_206,inactive,1946.0,1826.0,1946.0,1826.0,1946.0,1826.0,1946.0,1826.0
G0021,G0021_207,inactive,626.0,739.0,626.0,739.0,626.0,739.0,626.0,739.0
G0021,G0021_208,inactive,416.0,449.0,416.0,449.0,416.0,449.0,416.0,449.0
G0021,G0021_209,inactive,582.0,558.0,582.0,558.0,582.0,558.0,582.0,558.0
G0021,G0021_210,inactive,1133.0,1033.0,1133.0,1033.0,1133.0,1033.0,1133.0,1033.0
G0022,G0022_211,inactive,209.0,215.0,209.0,215.0,209.0,215.0,209.0,215.0
G0022,G0022_212,inactive,238.0,272.0,238.0,272.0,238.0,272.0,238.0,272.0
G0022,G0022_213,inactive,299.0,331.0,299.0,331.0,299.0,331.0,299.0,331.0
G0022,G0022_214,inactive,703.0,721.0,703.0,721.0,703.0,721.0,703.0,721.0
G0022,G0022_215,inactive,620.0,656.0,620.0,656.0,620.0,656.0,620.0,656.0
G0022,G0022_216,inactive,5860.0,5647.0,5860.0,5647.0,5860.0,5647.0,5860.0,5647.0
G0022,G0022_217,inactive,180.0,230.0,180.0,230.0,180.0,230.0,180.0,230.0
G0022,G0022_218,inactive,138.0,172.0,138.0,172.0,138.0,172.0,138.0,172.0
G0022,G0022_219,inactive,1398.0,1404.0,1398.0,1404.0,1398.0,1404.0,1398.0,1404.0
G0022,G0022_220,inactive,624.0,670.0,624.0,670.0,624.0,670.0,624.0,670.0
G0023,G0023_221,inactive,203.0,145.0,203.0,145.0,203.0,145.0,203.0,145.0
G0023,G0023_222,inactive,128.0,132.0,128.0,132.0,128.0,132.0,128.0,132.0
G0023,G0023_223,inactive,1002.0,911.0,1002.0,911.0,1002.0,911.0,1002.0,911.0
G0023,G0023_224,inactive,998.0,970.0,998.0,970.0,998.0,970.0,998.0,970.0
G0023,G0023_225,inactive,400.0,366.0,400.0,366.0,400.0,366.0,400.0,366.0
G0023,G0023_226,inactive,475.0,344.0,475.0,344.0,475.0,344.0,475.0,344.0
G0023,G0023_227,inactive,1055.0,951.0,1055.0,951.0,1055.0,951.0,1055.0,951.0
G0023,G0023_228,inactive,693.0,765.0,693.0,765.0,693.0,765.0,693.0,765.0
G0023,G0023_229,inactive,416.0,337.0,416.0,337.0,416.0,337.0,416.0,337.0
G0023,G0023_230,inactive,565.0,595.0,565.0,595.0,565.0,595.0,565.0,595.0
G0024,G0024_231,inactive,708.0,689.0,708.0,689.0,708.0,689.0,708.0,689.0
G0024,G0024_232,inactive,482.0,535.0,482.0,535.0,482.0,535.0,482.0,535.0
G0024,G0024_233,inactive,691.0,601.0,691.0,601.0,691.0,601.0,691.0,601.0
G0024,G0024_234,inactive,438.0,378.0,438.0,378.0,438.0,378.0,438.0,378.0
G0024,G0024_235,inactive,1333.0,1270.0,1333.0,1270.0,1333.0,1270.0,1333.0,1270.0
G0024,G0024_236,inactive,649.0,655.0,649.0,655.0,649.0,655.0,649.0,655.0
G0024,G0024_237,inactive,456.0,378.0,456.0,378.0,456.0,378.0,456.0,378.0
G0024,G0024_238,inactive,479.0,528.0,479.0,528.0,479.0,528.0,479.0,528.0
G0024,G0024_239,inactive,1543.0,1503.0,1543.0,1503.0,1543.0,1503.0,1543.0,1503.0
G0024,G0024_240,inactive,102.0,141.0,102.0,141.0,102.0,141.0,102.0,141.0
G0025,G0025_241,inactive,1231.0,1093.0,1231.0,1093.0,1231.0,1093.0,1231.0,1093.0
G0025,G0025_242,inactive,572.0,551.0,572.0,551.0,572.0,551.0,572.0,551.0
G0025,G0025_243,inactive,1441.0,1348.0,1441.0,1348.0,1441.0,1348.0,1441.0,1348.0
G0025,G0025_244,inactive,264.0,236.0,264.0,236.0,264.0,236.0,264.0,236.0
G0025,G0025_245,inactive,246.0,203.0,246.0,203.0,246.0,203.0,246.0,203.0
G0025,G0025_246,inactive,367.0,362.0,367.0,362.0,367.0,362.0,367.0,362.0
G0025,G0025_247,inactive,684.0,659.0,684.0,659.0,684.0,659.0,684.0,659.0
G0025,G0025_248,inactive,116.0,87.0,116.0,87.0,116.0,87.0,116.0,87.0
G0025,G0025_249,inactive,1539.0,1507.0,1539.0,1507.0,1539.0,1507.0,1539.0,1507.0
G0025,G0025_250,inactive,728.0,714.0,728.0,714.0,728.0,714.0,728.0,714.0
G0026,G0026_251,inactive,339.0,470.0,339.0,470.0,339.0,470.0,339.0,470.0
G0026,G0026_252,inactive,399.0,287.0,399.0,287.0,399.0,287.0,399.0,287.0
G0026,G0026_253,inactive,776.0,790.0,776.0,790.0,776.0,790.0,776.0,790.0
G0026,G0026_254,inactive,471.0,422.0,471.0,422.0,471.0,422.0,471.0,422.0
G0026,G0026_255,inactive,979.0,897.0,979.0,897.0,979.0,897.0,979.0,897.0
G0026,G0026_256,inactive,798.0,678.0,798.0,678.0,798.0,678.0,798.0,678.0
G0026,G0026_257,inactive,1047.0,1076.0,1047.0,1076.0,1047.0,1076.0,1047.0,1076.0
G0026,G0026_258,inactive,153.0,115.0,153.0,115.0,153.0,115.0,153.0,115.0
G0026,G0026_259,inactive,1079.0,945.0,1079.0,945.0,1079.0,945.0,1079.0,945.0
G0026,G0026_260,inactive,82.0,85.0,82.0,85.0,82.0,85.0,82.0,85.0
G0027,G0027_261,inactive,697.0,573.0,697.0,573.0,697.0,573.0,697.0,573.0
G0027,G0027_262,inactive,846.0,962.0,846.0,962.0,846.0,962.0,846.0,962.0
G0027,G0027_263,inactive,423.0,583.0,423.0,583.0,423.0,583.0,423.0,583.0
G0027,G0027_264,inactive,1229.0,1138.0,1229.0,1138.0,1229.0,1138.0,1229.0,1138.0
G0027,G0027_265,inactive,1349.0,1455.0,1349.0,1455.0,1349.0,1455.0,1349.0,1455.0
G0027,G0027_266,inactive,1114.0,1143.0,1114.0,1143.0,1114.0,1143.0,1114.0,1143.0
G0027,G0027_267,inactive,1247.0,1109.0,1247.0,1109.0,1247.0,1109.0,1247.0,1109.0
G0027,G0027_268,inactive,793.0,757.0,793.0,757.0,793.0,757.0,793.0,757.0
G0027,G0027_269,inactive,363.0,293.0,363.0,293.0,363.0,293.0,363.0,293.0
G0027,G0027_270,inactive,1237.0,1042.0,1237.0,1042.0,1237.0,1042.0,1237.0,1042.0
G0028,G0028_271,inactive,573.0,479.0,573.0,479.0,573.0,479.0,573.0,479.0
G0028,G0028_272,inactive,1212.0,1070.0,1212.0,1070.0,1212.0,1070.0,1212.0,1070.0
G0028,G0028_273,inactive,313.0,341.0,313.0,341.0,313.0,341.0,313.0,341.0
G0028,G0028_274,inactive,531.0,500.0,531.0,500.0,531.0,500.0,531.0,500.0
G0028,G0028_275,inactive,1575.0,1820.0,1575.0,1820.0,1575.0,1820.0,1575.0,1820.0
G0028,G0028_276,inactive,1213.0,1081.0,1213.0,1081.0,1213.0,1081.0,1213.0,1081.0
G0028,G0028_277,inactive,1194.0,1038.0,1194.0,1038.0,1194.0,1038.0,1194.0,1038.0
G0028,G0028_278,inactive,487.0,530.0,487.0,530.0,487.0,530.0,487.0,530.0
G0028,G0028_279,inactive,1010.0,844.0,1010.0,844.0,1010.0,844.0,1010.0,844.0
G0028,G0028_280,inactive,468.0,419.0,468.0,419.0,468.0,419.0,468.0,419.0
G0029,G0029_281,inactive,1292.0,1247.0,1292.0,1247.0,1292.0,1247.0,1292.0,1247.0
G0029,G0029_282,inactive,255.0,235.0,255.0,235.0,255.0,235.0,255.0,235.0
G0029,G0029_283,inactive,98.0,57.0,98.0,57.0,98.0,57.0,98.0,57.0
G0029,G0029_284,inactive,867.0,762.0,867.0,762.0,867.0,762.0,867.0,762.0
G0029,G0029_285,inactive,199.0,186.0,199.0,186.0,199.0,186.0,199.0,186.0
G0029,G0029_286,inactive,595.0,446.0,595.0,446.0,595.0,446.0,595.0,446.0
G0029,G0029_287,inactive,85.0,81.0,85.0,81.0,85.0,81.0,85.0,81.0
