gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,11.0,22.0,10.0,8.0,12.0,13.0,14.0,28.0
G0001,G0001_2,inactive,221.0,122.0,76.0,114.0,132.0,91.0,85.0,133.0
G0001,G0001_3,inactive,118.0,93.0,51.0,58.0,79.0,65.0,47.0,77.0
G0001,G0001_4,inactive,63.0,55.0,54.0,38.0,16.0,26.0,62.0,55.0
G0001,G0001_5,inactive,28.0,27.0,33.0,29.0,22.0,15.0,26.0,10.0
G0001,G0001_6,inactive,48.0,34.0,26.0,43.0,40.0,21.0,28.0,39.0
G0001,G0001_7,inactive,58.0,71.0,44.0,37.0,34.0,22.0,46.0,24.0
G0001,G0001_8,inactive,34.0,18.0,38.0,40.0,29.0,12.0,7.0,37.0
G0001,G0001_9,inactive,114.0,59.0,48.0,53.0,69.0,32.0,37.0,45.0
G0001,G0001_10,inactive,16.0,6.0,12.0,5.0,8.0,7.0,5.0,11.0
G0002,G0002_11,inactive,50.0,53.0,56.0,30.0,28.0,32.0,56.0,22.0
G0002,G0002_12,inactive,1.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0
G0002,G0002_13,inactive,33.0,46.0,41.0,23.0,30.0,38.0,29.0,26.0
G0002,G0002_14,inactive,47.0,54.0,42.0,64.0,28.0,34.0,39.0,77.0
G0002,G0002_15,inactive,40.0,25.0,36.0,36.0,25.0,17.0,25.0,49.0
G0002,G0002_16,inactive,0.0,7.0,16.0,11.0,0.0,3.0,10.0,6.0
G0002,G0002_17,inactive,96.0,100.0,54.0,109.0,92.0,99.0,64.0,121.0
G0002,G0002_18,inactive,4.0,47.0,14.0,26.0,9.0,23.0,20.0,17.0
G0002,G0002_19,inactive,57.0,68.0,20.0,42.0,52.0,44.0,30.0,32.0
G0002,G0002_20,inactive,15.0,24.0,6.0,23.0,4.0,15.0,15.0,10.0
G0003,G0003_21,increasing,0.0,0.0,0.0,0.0,244.0,51.0,234.0,173.0
G0003,G0003_22,increasing,9.0,0.0,2.0,0.0,2.0,185.0,156.0,97.0
G0003,G0003_23,increasing,13.0,1.0,2.0,3.0,696.0,411.0,662.0,651.0
G0003,G0003_24,increasing,0.0,4.0,0.0,0.0,791.0,332.0,765.0,803.0
G0003,G0003_25,increasing,11.0,13.0,14.0,15.0,1194.0,1529.0,1086.0,1601.0
G0003,G0003_26,increasing,0.0,10.0,0.0,0.0,628.0,393.0,607.0,373.0
