gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,88.0,73.0,80.0,80.0,73.0,58.0,73.0,55.0
G0001,G0001_2,inactive,113.0,97.0,95.0,111.0,96.0,82.0,129.0,84.0
G0001,G0001_3,inactive,120.0,87.0,85.0,93.0,78.0,63.0,59.0,57.0
G0001,G0001_4,inactive,18.0,11.0,23.0,15.0,15.0,21.0,18.0,16.0
G0001,G0001_5,inactive,227.0,209.0,220.0,225.0,216.0,169.0,186.0,175.0
G0001,G0001_6,inactive,60.0,47.0,53.0,47.0,38.0,43.0,49.0,29.0
G0001,G0001_7,inactive,109.0,100.0,86.0,96.0,99.0,87.0,96.0,71.0
G0001,G0001_8,inactive,40.0,30.0,42.0,44.0,34.0,32.0,25.0,32.0
G0001,G0001_9,inactive,26.0,33.0,15.0,27.0,37.0,24.0,22.0,20.0
G0001,G0001_10,inactive,18.0,21.0,21.0,22.0,11.0,17.0,19.0,12.0
G0002,G0002_11,inactive,88.0,82.0,71.0,87.0,72.0,63.0,52.0,58.0
G0002,G0002_12,inactive,67.0,62.0,79.0,58.0,64.0,56.0,58.0,66.0
G0002,G0002_13,inactive,160.0,130.0,127.0,171.0,171.0,153.0,122.0,105.0
G0002,G0002_14,inactive,53.0,52.0,78.0,71.0,51.0,57.0,60.0,31.0
G0002,G0002_15,inactive,70.0,51.0,49.0,52.0,55.0,50.0,47.0,36.0
G0002,G0002_16,inactive,234.0,217.0,233.0,235.0,240.0,188.0,186.0,147.0
G0002,G0002_17,inactive,52.0,64.0,50.0,56.0,53.0,47.0,56.0,33.0
G0002,G0002_18,inactive,142.0,109.0,122.0,117.0,120.0,100.0,107.0,70.0
G0002,G0002_19,inactive,105.0,95.0,100.0,98.0,115.0,76.0,101.0,80.0
G0002,G0002_20,inactive,171.0,146.0,154.0,146.0,152.0,110.0,144.0,108.0
G0003,G0003_21,increasing,120.0,92.0,113.0,107.0,267.0,197.0,275.0,184.0
G0003,G0003_22,increasing,160.0,149.0,121.0,131.0,383.0,339.0,329.0,269.0
G0003,G0003_23,increasing,44.0,29.0,28.0,30.0,88.0,74.0,84.0,61.0
G0003,G0003_24,increasing,160.0,147.0,135.0,144.0,338.0,358.0,308.0,234.0
G0003,G0003_25,increasing,180.0,146.0,155.0,159.0,491.0,378.0,430.0,327.0
G0003,G0003_26,increasing,40.0,30.0,40.0,43.0,108.0,55.0,78.0,73.0
G0003,G0003_27,increasing,30.0,19.0,40.0,37.0,37.0,22.0,31.0,27.0
G0003,G0003_28,increasing,134.0,134.0,113.0,147.0,342.0,311.0,307.0,265.0
G0003,G0003_29,increasing,281.0,214.0,280.0,253.0,697.0,646.0,559.0,477.0
G0003,G0003_30,increasing,68.0,60.0,70.0,58.0,158.0,181.0,163.0,149.0
G0004,G0004_31,inactive,42.0,34.0,35.0,41.0,23.0,21.0,31.0,12.0
G0004,G0004_32,inactive,100.0,96.0,118.0,102.0,100.0,68.0,101.0,89.0
G0004,G0004_33,inactive,100.0,63.0,88.0,104.0,72.0,56.0,68.0,80.0
G0004,G0004_34,inactive,183.0,137.0,145.0,133.0,154.0,138.0,153.0,103.0
G0004,G0004_35,inactive,27.0,23.0,30.0,30.0,21.0,30.0,28.0,32.0
G0004,G0004_36,inactive,88.0,71.0,80.0,80.0,65.0,66.0,86.0,60.0
G0004,G0004_37,inactive,147.0,141.0,142.0,163.0,116.0,75.0,120.0,87.0
G0004,G0004_38,inactive,79.0,96.0,83.0,71.0,69.0,73.0,67.0,53.0
G0004,G0004_39,inactive,210.0,183.0,207.0,195.0,198.0,156.0,174.0,144.0
G0004,G0004_40,inactive,226.0,180.0,207.0,198.0,187.0,163.0,167.0,136.0
G0005,G0005_41,inactive,167.0,170.0,165.0,126.0,125.0,135.0,123.0,99.0
G0005,G0005_42,inactive,140.0,106.0,107.0,111.0,106.0,89.0,98.0,69.0
G0005,G0005_43,inactive,60.0,43.0,62.0,58.0,39.0,32.0,51.0,32.0
G0005,G0005_44,inactive,33.0,29.0,26.0,35.0,27.0,33.0,17.0,23.0
G0005,G0005_45,inactive,95.0,107.0,130.0,110.0,70.0,79.0,80.0,61.0
G0005,G0005_46,inactive,34.0,23.0,32.0,19.0,31.0,19.0,15.0,14.0
G0005,G0005_47,inactive,45.0,40.0,39.0,42.0,47.0,39.0,46.0,43.0
G0005,G0005_48,inactive,225.0,196.0,208.0,180.0,185.0,160.0,189.0,143.0
G0005,G0005_49,inactive,60.0,68.0,58.0,56.0,57.0,71.0,65.0,45.0
G0005,G0005_50,inactive,171.0,145.0,190.0,170.0,169.0,156.0,144.0,107.0
G0006,G0006_51,inactive,60.0,61.0,52.0,63.0,68.0,40.0,40.0,42.0
G0006,G0006_52,inactive,25.0,32.0,25.0,30.0,22.0,19.0,24.0,23.0
G0006,G0006_53,inactive,111.0,99.0,100.0,101.0,102.0,65.0,75.0,78.0
G0006,G0006_54,inactive,76.0,71.0,81.0,71.0,56.0,71.0,75.0,37.0
G0006,G0006_55,inactive,60.0,37.0,42.0,56.0,41.0,43.0,44.0,32.0
G0006,G0006_56,inactive,80.0,68.0,70.0,87.0,64.0,60.0,67.0,64.0
G0006,G0006_57,inactive,74.0,71.0,53.0,65.0,85.0,58.0,62.0,46.0
G0006,G0006_58,inactive,73.0,50.0,54.0,70.0,40.0,51.0,42.0,31.0
G0006,G0006_59,inactive,65.0,70.0,52.0,48.0,71.0,38.0,42.0,43.0
G0006,G0006_60,inactive,83.0,79.0,44.0,69.0,80.0,68.0,62.0,47.0
G0007,G0007_61,inactive,87.0,61.0,98.0,64.0,67.0,82.0,78.0,74.0
G0007,G0007_62,inactive,224.0,197.0,217.0,178.0,193.0,162.0,201.0,133.0
G0007,G0007_63,inactive,29.0,23.0,24.0,27.0,27.0,18.0,19.0,22.0
G0007,G0007_64,inactive,395.0,329.0,382.0,305.0,377.0,263.0,274.0,205.0
G0007,G0007_65,inactive,78.0,59.0,90.0,72.0,74.0,54.0,64.0,57.0
G0007,G0007_66,inactive,96.0,75.0,98.0,84.0,72.0,81.0,56.0,42.0
G0007,G0007_67,inactive,19.0,24.0,17.0,20.0,17.0,18.0,23.0,14.0
G0007,G0007_68,inactive,358.0,288.0,337.0,316.0,280.0,253.0,288.0,220.0
G0007,G0007_69,inactive,45.0,32.0,55.0,49.0,56.0,27.0,38.0,25.0
G0007,G0007_70,inactive,85.0,80.0,67.0,71.0,68.0,80.0,60.0,61.0
G0008,G0008_71,inactive,181.0,166.0,178.0,172.0,154.0,142.0,124.0,123.0
G0008,G0008_72,inactive,36.0,21.0,32.0,23.0,22.0,17.0,26.0,20.0
G0008,G0008_73,inactive,53.0,48.0,52.0,47.0,36.0,44.0,60.0,28.0
G0008,G0008_74,inactive,85.0,72.0,76.0,79.0,85.0,60.0,86.0,38.0
G0008,G0008_75,inactive,32.0,39.0,57.0,52.0,51.0,53.0,38.0,21.0
G0008,G0008_76,inactive,45.0,51.0,57.0,47.0,46.0,21.0,61.0,30.0
G0008,G0008_77,inactive,152.0,136.0,116.0,128.0,148.0,96.0,126.0,126.0
G0008,G0008_78,inactive,187.0,162.0,151.0,159.0,146.0,112.0,138.0,111.0
G0008,G0008_79,inactive,64.0,50.0,46.0,50.0,47.0,46.0,53.0,30.0
G0008,G0008_80,inactive,71.0,63.0,67.0,85.0,68.0,46.0,44.0,60.0
G0009,G0009_81,inactive,50.0,44.0,39.0,37.0,48.0,38.0,41.0,21.0
G0009,G0009_82,inactive,51.0,50.0,61.0,38.0,63.0,43.0,52.0,42.0
G0009,G0009_83,inactive,41.0,51.0,45.0,48.0,44.0,42.0,56.0,27.0
G0009,G0009_84,inactive,78.0,101.0,76.0,76.0,89.0,83.0,68.0,37.0
G0009,G0009_85,inactive,100.0,94.0,105.0,101.0,72.0,77.0,99.0,66.0
G0009,G0009_86,inactive,79.0,49.0,64.0,89.0,72.0,49.0,57.0,52.0
G0009,G0009_87,inactive,30.0,37.0,33.0,33.0,27.0,20.0,28.0,15.0
G0009,G0009_88,inactive,231.0,262.0,221.0,252.0,222.0,197.0,125.0,142.0
G0009,G0009_89,inactive,81.0,62.0,71.0,76.0,62.0,53.0,66.0,49.0
G0009,G0009_90,inactive,226.0,191.0,177.0,198.0,220.0,188.0,142.0,134.0
G0010,G0010_91,negcontrol,121.0,76.0,113.0,96.0,75.0,62.0,73.0,67.0
G0010,G0010_92,negcontrol,66.0,55.0,55.0,62.0,43.0,38.0,42.0,41.0
G0010,G0010_93,negcontrol,321.0,288.0,307.0,349.0,242.0,271.0,287.0,209.0
G0010,G0010_94,negcontrol,155.0,145.0,139.0,132.0,130.0,114.0,107.0,85.0
G0010,G0010_95,negcontrol,49.0,41.0,52.0,40.0,62.0,36.0,56.0,26.0
G0010,G0010_96,negcontrol,65.0,58.0,75.0,71.0,57.0,54.0,64.0,52.0
G0010,G0010_97,negcontrol,122.0,106.0,105.0,100.0,96.0,70.0,87.0,94.0
G0010,G0010_98,negcontrol,182.0,168.0,177.0,203.0,188.0,179.0,172.0,135.0
G0010,G0010_99,negcontrol,91.0,82.0,72.0,84.0,54.0,57.0,67.0,42.0
G0010,G0010_100,negcontrol,167.0,116.0,123.0,144.0,133.0,112.0,119.0,76.0
G0011,G0011_101,decreasing,31.0,40.0,43.0,17.0,24.0,13.0,15.0,6.0
G0011,G0011_102,decreasing,45.0,34.0,46.0,35.0,20.0,21.0,24.0,22.0
G0011,G0011_103,decreasing,171.0,191.0,208.0,178.0,101.0,75.0,95.0,61.0
G0011,G0011_104,decreasing,72.0,62.0,87.0,87.0,36.0,24.0,46.0,34.0
G0011,G0011_105,decreasing,87.0,64.0,71.0,58.0,37.0,24.0,34.0,26.0
G0011,G0011_106,decreasing,52.0,40.0,43.0,31.0,30.0,19.0,18.0,24.0
G0011,G0011_107,decreasing,126.0,110.0,120.0,147.0,65.0,62.0,46.0,41.0
G0011,G0011_108,decreasing,14.0,23.0,21.0,15.0,9.0,3.0,12.0,10.0
G0011,G0011_109,decreasing,25.0,22.0,19.0,26.0,15.0,14.0,10.0,12.0
G0011,G0011_110,decreasing,37.0,39.0,28.0,21.0,15.0,16.0,16.0,12.0
G0012,G0012_111,inactive,97.0,63.0,90.0,89.0,82.0,77.0,88.0,79.0
G0012,G0012_112,inactive,95.0,78.0,110.0,86.0,92.0,87.0,97.0,65.0
G0012,G0012_113,inactive,637.0,583.0,571.0,594.0,580.0,465.0,520.0,461.0
G0012,G0012_114,inactive,33.0,24.0,24.0,37.0,37.0,41.0,27.0,32.0
G0012,G0012_115,inactive,23.0,20.0,26.0,17.0,28.0,12.0,19.0,5.0
G0012,G0012_116,inactive,101.0,80.0,105.0,101.0,100.0,73.0,85.0,62.0
G0012,G0012_117,inactive,91.0,98.0,99.0,83.0,95.0,65.0,95.0,50.0
G0012,G0012_118,inactive,44.0,41.0,34.0,27.0,28.0,29.0,32.0,13.0
G0012,G0012_119,inactive,15.0,15.0,11.0,15.0,17.0,15.0,9.0,15.0
G0012,G0012_120,inactive,107.0,96.0,84.0,110.0,98.0,92.0,75.0,100.0
