"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",657,368,481,275,657,293,438,366
"2","G0001","G0001_02","inactive",907,687,685,925,873,581,693,829
"3","G0001","G0001_03","inactive",11,157,191,133,4,161,208,142
"4","G0001","G0001_04","inactive",356,386,361,314,361,427,305,417
"5","G0001","G0001_05","inactive",549,937,1105,657,475,942,1074,718
"6","G0001","G0001_06","inactive",201,275,230,224,155,249,229,238
"7","G0001","G0001_07","inactive",234,236,106,417,273,238,127,420
"8","G0001","G0001_08","inactive",288,625,288,458,299,501,235,467
"9","G0001","G0001_09","inactive",237,304,511,211,185,403,523,203
"10","G0001","G0001_10","inactive",646,387,203,308,726,389,198,368
"11","G0002","G0002_01","inactive",123,802,445,565,70,734,390,551
"12","G0002","G0002_02","inactive",421,437,215,425,347,414,218,456
"13","G0002","G0002_03","inactive",985,1019,1176,1355,1061,871,860,1276
"14","G0002","G0002_04","inactive",1064,1071,1065,805,1224,977,933,920
"15","G0002","G0002_05","inactive",381,316,141,141,334,272,113,121
"16","G0002","G0002_06","inactive",199,324,149,150,150,291,133,195
"17","G0002","G0002_07","inactive",431,410,535,718,407,423,506,729
"18","G0002","G0002_08","inactive",944,804,777,784,826,722,729,872
"19","G0002","G0002_09","inactive",162,214,278,279,178,271,254,317
"20","G0002","G0002_10","inactive",70,18,55,49,68,20,48,27
"21","G0003","G0003_01","inactive",223,178,130,262,232,176,136,282
"22","G0003","G0003_02","inactive",150,114,206,117,165,151,164,115
"23","G0003","G0003_03","inactive",299,197,254,172,263,224,286,207
"24","G0003","G0003_04","inactive",881,745,576,756,800,817,565,747
"25","G0003","G0003_05","inactive",820,1156,925,1045,812,1197,884,988
"26","G0003","G0003_06","inactive",496,845,459,545,539,904,459,518
"27","G0003","G0003_07","inactive",1073,621,479,334,998,537,578,232
"28","G0003","G0003_08","inactive",600,368,450,278,551,329,388,347
"29","G0003","G0003_09","inactive",345,203,246,246,343,117,224,327
"30","G0003","G0003_10","inactive",1326,1184,1143,1220,1372,1032,1153,1255
"31","G0004","G0004_01","negcontrol",534,523,282,511,537,486,262,491
"32","G0004","G0004_02","negcontrol",89,55,189,96,101,72,115,125
"33","G0004","G0004_03","negcontrol",273,81,463,96,249,96,417,85
"34","G0004","G0004_04","negcontrol",289,101,274,348,351,95,257,325
"35","G0004","G0004_05","negcontrol",302,262,472,260,352,200,385,339
"36","G0004","G0004_06","negcontrol",399,473,395,391,428,516,351,375
"37","G0004","G0004_07","negcontrol",83,344,374,230,94,282,393,197
"38","G0004","G0004_08","negcontrol",289,311,261,210,285,309,229,203
"39","G0004","G0004_09","negcontrol",104,124,362,246,88,106,280,230
"40","G0004","G0004_10","negcontrol",1750,1905,1425,1487,1694,1768,1146,1436
"41","G0005","G0005_01","inactive",473,620,396,564,433,585,373,568
"42","G0005","G0005_02","inactive",572,474,930,1105,498,450,744,1160
"43","G0005","G0005_03","inactive",949,989,987,1231,947,844,954,1270
"44","G0005","G0005_04","inactive",542,474,386,375,559,421,330,380
"45","G0005","G0005_05","inactive",292,320,263,509,348,340,227,454
"46","G0005","G0005_06","inactive",752,395,433,384,708,345,431,341
"47","G0005","G0005_07","inactive",82,115,224,48,78,110,270,34
"48","G0005","G0005_08","inactive",135,51,431,111,113,52,342,77
"49","G0005","G0005_09","inactive",862,717,874,984,793,718,809,931
"50","G0005","G0005_10","inactive",1419,1137,1180,989,1493,1183,1023,936
"51","G0006","G0006_01","inactive",369,198,112,200,382,190,123,222
"52","G0006","G0006_02","inactive",1194,951,1159,762,1214,878,1181,719
"53","G0006","G0006_03","inactive",651,161,375,684,603,124,382,797
"54","G0006","G0006_04","inactive",926,559,591,586,979,591,546,586
"55","G0006","G0006_05","inactive",540,724,709,568,631,655,594,504
"56","G0006","G0006_06","inactive",86,105,117,108,67,80,92,83
"57","G0006","G0006_07","inactive",551,727,436,358,557,709,417,372
"58","G0006","G0006_08","inactive",470,459,595,623,454,426,515,638
"59","G0006","G0006_09","inactive",398,304,146,177,411,213,162,116
"60","G0006","G0006_10","inactive",172,174,282,358,158,220,220,321
"61","G0007","G0007_01","inactive",468,417,556,427,558,377,516,345
"62","G0007","G0007_02","inactive",516,432,689,354,481,460,660,329
"63","G0007","G0007_03","inactive",265,279,397,461,174,257,331,401
"64","G0007","G0007_04","inactive",160,328,267,140,142,356,215,133
"65","G0007","G0007_05","inactive",277,271,263,298,304,182,310,316
"66","G0007","G0007_06","inactive",210,271,294,330,220,332,271,356
"67","G0007","G0007_07","inactive",345,169,240,271,356,172,231,271
"68","G0007","G0007_08","inactive",79,34,103,103,58,27,60,138
"69","G0007","G0007_09","inactive",679,614,833,604,703,652,828,661
"70","G0007","G0007_10","inactive",429,428,473,726,418,323,450,739
"71","G0008","G0008_01","inactive",133,158,82,83,101,180,80,72
"72","G0008","G0008_02","inactive",158,113,289,453,144,113,264,441
"73","G0008","G0008_03","inactive",280,368,584,304,201,411,553,291
"74","G0008","G0008_04","inactive",68,98,81,72,69,72,79,75
"75","G0008","G0008_05","inactive",472,292,707,477,538,283,587,439
"76","G0008","G0008_06","inactive",1376,1931,1446,1527,1354,1941,1406,1398
"77","G0008","G0008_07","inactive",159,112,61,172,203,98,57,189
"78","G0008","G0008_08","inactive",561,728,549,750,569,728,421,652
"79","G0008","G0008_09","inactive",505,412,568,398,537,383,537,470
"80","G0008","G0008_10","inactive",1170,1154,1441,1479,1138,1035,1506,1482
"81","G0009","G0009_01","inactive",2637,2495,2204,2366,2602,2407,2109,2334
"82","G0009","G0009_02","inactive",740,664,478,401,689,662,405,419
"83","G0009","G0009_03","inactive",685,409,407,475,611,379,443,549
"84","G0009","G0009_04","inactive",475,444,327,452,427,447,362,398
"85","G0009","G0009_05","inactive",500,199,568,519,529,198,501,508
"86","G0009","G0009_06","inactive",669,622,606,793,762,651,526,728
"87","G0009","G0009_07","inactive",1105,1174,1142,749,1063,960,1112,730
"88","G0009","G0009_08","inactive",931,1020,899,994,757,923,889,1044
"89","G0009","G0009_09","inactive",341,406,433,361,329,354,364,399
"90","G0009","G0009_10","inactive",807,524,304,378,845,447,378,298
"91","G0010","G0010_01","inactive",325,70,184,169,353,84,140,209
"92","G0010","G0010_02","inactive",246,292,269,258,313,377,186,222
"93","G0010","G0010_03","inactive",377,262,430,327,424,222,377,382
"94","G0010","G0010_04","inactive",146,200,287,368,129,201,303,272
"95","G0010","G0010_05","inactive",226,203,144,139,205,242,141,153
"96","G0010","G0010_06","inactive",19,51,69,50,13,32,46,45
"97","G0010","G0010_07","inactive",863,1178,988,1230,865,1013,1058,1173
"98","G0010","G0010_08","inactive",96,28,250,183,95,34,194,200
"99","G0010","G0010_09","inactive",864,926,518,685,785,906,459,670
"100","G0010","G0010_10","inactive",1097,878,813,956,1137,841,803,1002
"101","G0011","G0011_01","inactive",262,169,257,294,324,194,269,297
"102","G0011","G0011_02","inactive",396,415,855,511,422,351,861,602
"103","G0011","G0011_03","inactive",50,233,110,214,60,228,75,150
"104","G0011","G0011_04","inactive",868,703,451,740,845,660,370,763
"105","G0011","G0011_05","inactive",467,229,369,305,430,190,403,430
"106","G0011","G0011_06","inactive",745,682,683,645,787,745,599,589
"107","G0011","G0011_07","inactive",263,266,334,357,313,267,302,328
"108","G0011","G0011_08","inactive",650,658,651,627,652,624,640,610
"109","G0011","G0011_09","inactive",41,97,234,163,15,144,200,210
"110","G0011","G0011_10","inactive",274,181,164,196,270,176,110,185
"111","G0012","G0012_01","inactive",470,250,352,586,421,257,372,596
"112","G0012","G0012_02","inactive",393,483,395,328,379,472,399,308
"113","G0012","G0012_03","inactive",482,437,309,405,471,384,229,410
"114","G0012","G0012_04","inactive",524,747,397,569,588,787,299,575
"115","G0012","G0012_05","inactive",928,822,516,769,838,867,462,798
"116","G0012","G0012_06","inactive",2072,1814,2018,2259,1939,1745,1922,2328
"117","G0012","G0012_07","inactive",939,651,800,1200,868,595,681,1334
"118","G0012","G0012_08","inactive",210,418,158,154,184,461,128,160
"119","G0012","G0012_09","inactive",281,87,89,127,285,62,55,125
"120","G0012","G0012_10","inactive",347,337,445,314,317,314,375,346
