gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,61.0,40.0,113.0,58.0,49.0,33.0,110.0,46.0
G0001,G0001_2,inactive,0.0,39.0,0.0,105.0,0.0,38.0,0.0,78.0
G0001,G0001_3,inactive,167.0,135.0,77.0,0.0,134.0,137.0,74.0,0.0
G0001,G0001_4,inactive,125.0,216.0,117.0,300.0,86.0,208.0,128.0,330.0
G0001,G0001_5,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0001,G0001_6,inactive,0.0,0.0,45.0,0.0,0.0,0.0,31.0,0.0
G0001,G0001_7,inactive,116.0,38.0,51.0,104.0,94.0,48.0,63.0,90.0
G0001,G0001_8,inactive,237.0,109.0,173.0,264.0,196.0,94.0,187.0,286.0
G0001,G0001_9,inactive,70.0,45.0,43.0,0.0,51.0,34.0,48.0,0.0
G0001,G0001_10,inactive,164.0,44.0,37.0,391.0,160.0,43.0,38.0,346.0
G0002,G0002_11,inactive,62.0,0.0,46.0,47.0,47.0,0.0,51.0,50.0
G0002,G0002_12,inactive,0.0,45.0,0.0,160.0,0.0,41.0,0.0,148.0
G0002,G0002_13,inactive,233.0,149.0,139.0,138.0,152.0,138.0,160.0,136.0
G0002,G0002_14,inactive,0.0,324.0,87.0,143.0,0.0,300.0,88.0,134.0
G0002,G0002_15,inactive,0.0,94.0,0.0,0.0,0.0,79.0,0.0,0.0
G0002,G0002_16,inactive,53.0,0.0,76.0,58.0,41.0,0.0,67.0,47.0
G0002,G0002_17,inactive,0.0,141.0,0.0,169.0,0.0,129.0,0.0,138.0
G0002,G0002_18,inactive,224.0,96.0,148.0,0.0,244.0,92.0,116.0,0.0
G0002,G0002_19,inactive,398.0,217.0,126.0,126.0,333.0,174.0,138.0,159.0
G0002,G0002_20,inactive,0.0,0.0,0.0,206.0,0.0,0.0,0.0,202.0
G0003,G0003_21,inactive,184.0,0.0,81.0,99.0,141.0,0.0,69.0,106.0
G0003,G0003_22,inactive,83.0,92.0,0.0,96.0,82.0,98.0,0.0,108.0
G0003,G0003_23,inactive,59.0,126.0,0.0,40.0,59.0,132.0,0.0,44.0
G0003,G0003_24,inactive,39.0,0.0,0.0,120.0,50.0,0.0,0.0,92.0
G0003,G0003_25,inactive,137.0,236.0,177.0,0.0,134.0,196.0,161.0,0.0
