gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,1485.0,458.0,1511.0,1060.0,736.0,230.0,840.0,536.0
G0001,G0001_2,inactive,1942.0,1893.0,1439.0,1546.0,1012.0,1140.0,833.0,796.0
G0001,G0001_3,inactive,0.0,1482.0,1508.0,951.0,0.0,795.0,804.0,596.0
G0001,G0001_4,inactive,502.0,853.0,0.0,571.0,207.0,554.0,0.0,311.0
G0001,G0001_5,inactive,2503.0,2831.0,2031.0,3412.0,1287.0,1536.0,1123.0,1901.0
G0001,G0001_6,inactive,1433.0,442.0,502.0,961.0,727.0,234.0,300.0,517.0
G0001,G0001_7,inactive,851.0,1833.0,931.0,1126.0,459.0,1099.0,511.0,634.0
G0001,G0001_8,inactive,463.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0
G0001,G0001_9,inactive,0.0,397.0,535.0,0.0,0.0,297.0,329.0,0.0
G0001,G0001_10,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0002,G0002_11,inactive,377.0,968.0,1959.0,1431.0,276.0,517.0,1064.0,958.0
G0002,G0002_12,inactive,1486.0,1363.0,530.0,460.0,759.0,847.0,308.0,329.0
G0002,G0002_13,inactive,1437.0,0.0,2437.0,1935.0,758.0,0.0,1368.0,1016.0
G0002,G0002_14,inactive,443.0,445.0,476.0,963.0,213.0,314.0,352.0,583.0
G0002,G0002_15,inactive,0.0,961.0,0.0,512.0,0.0,527.0,0.0,287.0
G0002,G0002_16,inactive,3695.0,2465.0,1166.0,2411.0,1671.0,1321.0,763.0,1304.0
G0002,G0002_17,inactive,953.0,0.0,489.0,505.0,412.0,0.0,222.0,309.0
G0002,G0002_18,inactive,2004.0,0.0,2047.0,1918.0,1022.0,0.0,1071.0,1100.0
G0002,G0002_19,inactive,555.0,440.0,1344.0,1032.0,281.0,267.0,734.0,568.0
G0002,G0002_20,inactive,2560.0,2306.0,971.0,518.0,1134.0,1364.0,569.0,295.0
G0003,G0003_21,increasing,6907.0,1709.0,2226.0,2589.0,12046.0,1991.0,4275.0,3661.0
G0003,G0003_22,increasing,474.0,5598.0,5976.0,1716.0,264.0,12345.0,11142.0,1590.0
G0003,G0003_23,increasing,771.0,1904.0,0.0,0.0,804.0,3486.0,0.0,0.0
G0003,G0003_24,increasing,2715.0,1353.0,1683.0,687.0,4075.0,2745.0,1670.0,680.0
G0003,G0003_25,increasing,5440.0,0.0,2329.0,1649.0,8187.0,0.0,3671.0,1858.0
G0003,G0003_26,increasing,2551.0,0.0,0.0,0.0,3832.0,0.0,0.0,0.0
G0003,G0003_27,increasing,473.0,487.0,0.0,0.0,317.0,351.0,0.0,0.0
G0003,G0003_28,increasing,2319.0,0.0,1507.0,3913.0,2723.0,0.0,1378.0,4900.0
G0003,G0003_29,increasing,6042.0,4303.0,8234.0,7899.0,6819.0,7905.0,16804.0,9946.0
G0003,G0003_30,increasing,0.0,1187.0,0.0,0.0,0.0,2678.0,0.0,0.0
G0004,G0004_31,inactive,497.0,0.0,1515.0,0.0,219.0,0.0,822.0,0.0
G0004,G0004_32,inactive,512.0,456.0,2042.0,1513.0,221.0,300.0,1145.0,806.0
G0004,G0004_33,inactive,450.0,906.0,455.0,1052.0,267.0,616.0,271.0,551.0
G0004,G0004_34,inactive,1000.0,1932.0,460.0,1540.0,484.0,1220.0,294.0,769.0
G0004,G0004_35,inactive,929.0,482.0,0.0,0.0,505.0,302.0,0.0,0.0
G0004,G0004_36,inactive,488.0,0.0,1025.0,1054.0,244.0,0.0,478.0,563.0
G0004,G0004_37,inactive,1548.0,958.0,1906.0,988.0,665.0,537.0,942.0,571.0
G0004,G0004_38,inactive,509.0,0.0,493.0,1451.0,255.0,0.0,251.0,760.0
G0004,G0004_39,inactive,2496.0,2633.0,1492.0,3562.0,1136.0,1479.0,974.0,1973.0
G0004,G0004_40,inactive,1563.0,3611.0,966.0,1900.0,863.0,2045.0,468.0,1048.0
G0005,G0005_41,inactive,978.0,1567.0,2489.0,1954.0,515.0,953.0,1400.0,1169.0
G0005,G0005_42,inactive,979.0,1442.0,537.0,947.0,430.0,925.0,258.0,569.0
G0005,G0005_43,inactive,505.0,409.0,497.0,487.0,272.0,264.0,327.0,306.0
G0005,G0005_44,inactive,0.0,669.0,0.0,0.0,0.0,435.0,0.0,0.0
G0005,G0005_45,inactive,0.0,0.0,474.0,0.0,0.0,0.0,260.0,0.0
G0005,G0005_46,inactive,0.0,0.0,496.0,483.0,0.0,0.0,312.0,257.0
G0005,G0005_47,inactive,560.0,459.0,0.0,1456.0,302.0,230.0,0.0,771.0
G0005,G0005_48,inactive,489.0,1816.0,4009.0,1459.0,225.0,1095.0,2110.0,803.0
G0005,G0005_49,inactive,1584.0,915.0,534.0,431.0,850.0,532.0,338.0,314.0
G0005,G0005_50,inactive,1909.0,5082.0,953.0,1465.0,1007.0,3122.0,504.0,832.0
G0006,G0006_51,inactive,532.0,0.0,1017.0,513.0,239.0,0.0,459.0,349.0
G0006,G0006_52,inactive,485.0,522.0,0.0,0.0,277.0,367.0,0.0,0.0
G0006,G0006_53,inactive,0.0,472.0,485.0,1553.0,0.0,269.0,271.0,845.0
G0006,G0006_54,inactive,489.0,438.0,1422.0,956.0,215.0,280.0,892.0,547.0
G0006,G0006_55,inactive,2091.0,1494.0,732.0,0.0,1014.0,1070.0,512.0,0.0
G0006,G0006_56,inactive,463.0,0.0,1006.0,494.0,235.0,0.0,452.0,366.0
G0006,G0006_57,inactive,980.0,413.0,0.0,0.0,378.0,262.0,0.0,0.0
G0006,G0006_58,inactive,0.0,0.0,245.0,0.0,0.0,0.0,130.0,0.0
G0006,G0006_59,inactive,1996.0,517.0,0.0,0.0,1018.0,329.0,0.0,0.0
G0006,G0006_60,inactive,0.0,931.0,985.0,0.0,0.0,537.0,554.0,0.0
G0007,G0007_61,inactive,0.0,983.0,475.0,985.0,0.0,564.0,258.0,495.0
G0007,G0007_62,inactive,1528.0,3172.0,452.0,1952.0,807.0,1949.0,251.0,1094.0
G0007,G0007_63,inactive,0.0,0.0,473.0,505.0,0.0,0.0,295.0,251.0
G0007,G0007_64,inactive,3468.0,3519.0,2353.0,4495.0,1930.0,2059.0,1215.0,2293.0
G0007,G0007_65,inactive,985.0,976.0,498.0,888.0,508.0,588.0,223.0,530.0
G0007,G0007_66,inactive,1494.0,1457.0,478.0,1503.0,813.0,796.0,272.0,839.0
G0007,G0007_67,inactive,620.0,0.0,545.0,466.0,284.0,0.0,272.0,280.0
G0007,G0007_68,inactive,1443.0,4987.0,2888.0,2681.0,720.0,2848.0,1885.0,1670.0
G0007,G0007_69,inactive,0.0,0.0,1693.0,529.0,0.0,0.0,960.0,215.0
G0007,G0007_70,inactive,0.0,424.0,482.0,0.0,0.0,219.0,217.0,0.0
G0008,G0008_71,inactive,2026.0,2398.0,1492.0,940.0,1001.0,1397.0,754.0,425.0
G0008,G0008_72,inactive,509.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0
G0008,G0008_73,inactive,0.0,883.0,0.0,0.0,0.0,463.0,0.0,0.0
