"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",23,9,13,5,23,10,8,6
"2","G0001","G0001_02","inactive",25,18,19,26,27,38,27,36
"3","G0001","G0001_03","inactive",30,16,18,14,15,15,14,22
"4","G0001","G0001_04","inactive",37,37,57,19,34,40,39,37
"5","G0001","G0001_05","inactive",15,29,19,15,36,48,19,29
"6","G0001","G0001_06","inactive",63,38,46,43,62,30,45,41
"7","G0001","G0001_07","inactive",12,8,10,6,11,6,17,10
"8","G0001","G0001_08","inactive",20,39,21,18,15,48,19,20
"9","G0001","G0001_09","inactive",44,51,68,54,67,61,31,56
"10","G0001","G0001_10","inactive",30,26,46,34,41,37,42,38
"11","G0002","G0002_01","inactive",26,35,48,48,29,26,42,56
"12","G0002","G0002_02","inactive",72,126,125,76,102,124,101,120
"13","G0002","G0002_03","inactive",54,61,69,43,60,69,41,61
"14","G0002","G0002_04","inactive",85,100,164,150,115,99,130,168
"15","G0002","G0002_05","inactive",30,41,72,38,44,39,46,37
"16","G0002","G0002_06","inactive",55,54,57,41,85,47,51,40
"17","G0002","G0002_07","inactive",12,25,8,6,11,21,8,7
"18","G0002","G0002_08","inactive",43,50,30,42,39,61,24,36
"19","G0002","G0002_09","inactive",14,19,22,20,11,28,19,26
"20","G0002","G0002_10","inactive",8,6,12,10,6,4,9,9
"21","G0003","G0003_01","inactive",27,38,36,37,29,47,17,32
"22","G0003","G0003_02","inactive",51,37,69,57,83,32,53,67
"23","G0003","G0003_03","inactive",136,144,208,215,180,167,171,249
"24","G0003","G0003_04","inactive",32,20,52,56,38,29,30,49
"25","G0003","G0003_05","inactive",22,6,21,9,31,10,28,17
"26","G0003","G0003_06","inactive",19,53,50,14,30,47,33,31
"27","G0003","G0003_07","inactive",3,15,35,14,5,15,25,19
"28","G0003","G0003_08","inactive",42,47,66,70,47,35,63,71
"29","G0003","G0003_09","inactive",44,58,57,39,46,68,28,23
"30","G0003","G0003_10","inactive",27,45,41,49,21,50,24,50
"31","G0004","G0004_01","inactive",21,2,21,4,17,6,21,17
"32","G0004","G0004_02","inactive",58,46,75,81,80,55,53,83
"33","G0004","G0004_03","inactive",29,31,23,41,53,35,17,40
"34","G0004","G0004_04","inactive",11,9,4,18,13,11,6,21
"35","G0004","G0004_05","inactive",93,73,78,108,93,73,58,91
"36","G0004","G0004_06","inactive",22,21,7,21,18,25,15,23
"37","G0004","G0004_07","inactive",30,40,29,46,53,40,13,26
"38","G0004","G0004_08","inactive",14,18,15,21,27,22,8,20
"39","G0004","G0004_09","inactive",47,25,47,18,55,30,35,34
"40","G0004","G0004_10","inactive",51,56,63,60,77,50,50,70
"41","G0005","G0005_01","inactive",42,42,29,40,31,29,28,48
"42","G0005","G0005_02","inactive",12,26,13,6,13,27,9,16
"43","G0005","G0005_03","inactive",131,163,176,94,147,141,153,121
"44","G0005","G0005_04","inactive",80,52,54,55,93,58,49,48
"45","G0005","G0005_05","inactive",33,48,44,26,27,43,30,13
"46","G0005","G0005_06","inactive",16,6,4,26,11,6,2,24
"47","G0005","G0005_07","inactive",29,44,35,61,28,56,32,69
"48","G0005","G0005_08","inactive",41,66,59,52,43,88,26,56
"49","G0005","G0005_09","inactive",25,52,61,40,45,43,58,60
"50","G0005","G0005_10","inactive",9,27,44,14,10,29,22,14
"51","G0006","G0006_01","inactive",64,51,40,52,88,59,66,71
"52","G0006","G0006_02","inactive",8,18,18,2,24,20,17,6
"53","G0006","G0006_03","inactive",90,128,189,116,96,118,122,111
"54","G0006","G0006_04","inactive",41,12,46,18,35,25,33,23
"55","G0006","G0006_05","inactive",16,23,46,25,26,32,44,26
"56","G0006","G0006_06","inactive",76,86,93,113,108,82,77,136
"57","G0006","G0006_07","inactive",23,30,48,44,38,35,48,42
"58","G0006","G0006_08","inactive",104,115,107,92,114,133,69,125
"59","G0006","G0006_09","inactive",98,98,128,164,124,94,90,140
"60","G0006","G0006_10","inactive",19,18,26,30,25,26,13,32
"61","G0007","G0007_01","inactive",16,14,19,3,43,24,8,0
"62","G0007","G0007_02","inactive",64,93,86,79,74,99,68,84
"63","G0007","G0007_03","inactive",67,85,158,101,99,106,120,85
"64","G0007","G0007_04","inactive",57,42,81,70,61,71,61,65
"65","G0007","G0007_05","inactive",33,31,50,24,40,34,37,33
"66","G0007","G0007_06","inactive",44,81,73,111,41,89,57,95
"67","G0007","G0007_07","inactive",30,41,20,48,45,49,19,42
"68","G0007","G0007_08","inactive",30,24,30,31,38,23,25,44
"69","G0007","G0007_09","inactive",42,43,32,62,53,46,14,78
"70","G0007","G0007_10","inactive",56,62,71,56,71,45,40,87
"71","G0008","G0008_01","inactive",36,49,83,47,46,43,59,45
"72","G0008","G0008_02","inactive",14,5,13,15,16,5,11,14
"73","G0008","G0008_03","inactive",124,137,164,90,113,120,113,102
"74","G0008","G0008_04","inactive",71,57,104,32,93,69,70,28
"75","G0008","G0008_05","inactive",50,23,33,41,44,31,48,53
"76","G0008","G0008_06","inactive",36,32,91,64,58,37,78,103
"77","G0008","G0008_07","inactive",41,55,65,103,70,53,59,87
"78","G0008","G0008_08","inactive",51,51,72,51,63,49,62,73
"79","G0008","G0008_09","inactive",17,37,18,23,8,28,9,21
"80","G0008","G0008_10","inactive",17,26,21,31,13,35,24,25
"81","G0009","G0009_01","inactive",25,20,35,15,27,16,35,23
"82","G0009","G0009_02","inactive",39,17,37,67,41,22,33,53
"83","G0009","G0009_03","inactive",35,56,35,59,37,51,32,90
"84","G0009","G0009_04","inactive",27,67,42,48,56,50,26,66
"85","G0009","G0009_05","inactive",22,30,29,7,29,36,12,9
"86","G0009","G0009_06","inactive",5,26,8,17,12,20,2,27
"87","G0009","G0009_07","inactive",12,15,19,18,22,26,7,16
"88","G0009","G0009_08","inactive",20,32,56,22,33,25,67,28
"89","G0009","G0009_09","inactive",24,13,16,34,18,15,18,34
"90","G0009","G0009_10","inactive",57,57,116,86,55,66,93,73
"91","G0010","G0010_01","inactive",21,26,25,20,29,24,29,17
"92","G0010","G0010_02","inactive",36,27,29,32,41,7,27,39
"93","G0010","G0010_03","inactive",23,41,50,53,37,48,37,45
"94","G0010","G0010_04","inactive",0,11,2,12,0,4,1,18
"95","G0010","G0010_05","inactive",13,25,31,25,16,28,24,19
