"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",15,13,15,17,24,13,18,12
"2","G0001","G0001_02","inactive",6,5,2,9,5,12,6,8
"3","G0001","G0001_03","inactive",10,7,9,15,14,8,7,8
"4","G0001","G0001_04","inactive",15,5,7,11,14,6,12,13
"5","G0001","G0001_05","inactive",2,2,4,2,8,10,5,5
"6","G0001","G0001_06","inactive",4,3,2,6,10,6,6,8
"7","G0001","G0001_07","inactive",1,7,7,2,2,4,2,1
"8","G0001","G0001_08","inactive",13,6,9,5,21,6,9,5
"9","G0001","G0001_09","inactive",12,1,1,2,13,1,1,3
"10","G0001","G0001_10","inactive",6,2,6,7,7,7,8,3
"11","G0002","G0002_01","inactive",33,13,26,34,42,22,35,51
"12","G0002","G0002_02","inactive",8,13,15,20,22,8,11,14
"13","G0002","G0002_03","inactive",3,6,2,3,3,4,4,7
"14","G0002","G0002_04","inactive",3,1,4,3,7,3,11,3
"15","G0002","G0002_05","inactive",11,11,13,12,22,9,11,7
"16","G0002","G0002_06","inactive",1,11,2,7,5,12,4,4
"17","G0002","G0002_07","inactive",8,7,4,8,3,7,15,4
"18","G0002","G0002_08","inactive",11,3,5,7,13,5,16,11
"19","G0002","G0002_09","inactive",1,2,10,1,4,1,9,0
"20","G0002","G0002_10","inactive",20,8,10,8,29,19,19,7
"21","G0003","G0003_01","inactive",7,1,0,2,4,4,4,2
"22","G0003","G0003_02","inactive",3,11,9,12,18,4,10,6
"23","G0003","G0003_03","inactive",8,10,11,10,10,15,6,11
"24","G0003","G0003_04","inactive",32,26,21,18,44,22,32,19
"25","G0003","G0003_05","inactive",5,11,12,5,10,9,8,4
"26","G0003","G0003_06","inactive",7,2,0,7,9,2,6,5
"27","G0003","G0003_07","inactive",7,8,6,9,13,8,3,7
"28","G0003","G0003_08","inactive",5,1,2,5,4,12,2,6
"29","G0003","G0003_09","inactive",16,15,12,14,21,19,16,16
"30","G0003","G0003_10","inactive",16,5,1,9,15,2,3,4
"31","G0004","G0004_01","inactive",6,5,4,7,19,5,7,5
"32","G0004","G0004_02","inactive",7,0,2,2,12,5,9,10
"33","G0004","G0004_03","inactive",7,8,12,17,18,7,15,14
"34","G0004","G0004_04","inactive",0,6,7,4,6,4,9,3
"35","G0004","G0004_05","inactive",25,26,19,28,58,38,39,25
"36","G0004","G0004_06","inactive",0,4,5,8,6,9,6,8
"37","G0004","G0004_07","inactive",9,8,4,4,10,5,7,5
"38","G0004","G0004_08","inactive",8,8,11,16,11,4,11,9
"39","G0004","G0004_09","inactive",10,14,22,15,17,12,25,17
"40","G0004","G0004_10","inactive",43,33,23,42,67,40,38,20
