gene,barcodeid,class,L1,H1,L2,H2,L3,H3,L4,H4
G0005,G0005_44,inactive,18.0,12.0,18.0,12.0,18.0,12.0,18.0,12.0
G0005,G0005_45,inactive,159.0,117.0,159.0,117.0,159.0,117.0,159.0,117.0
G0005,G0005_46,inactive,84.0,93.0,84.0,93.0,84.0,93.0,84.0,93.0
G0005,G0005_47,inactive,74.0,33.0,74.0,33.0,74.0,33.0,74.0,33.0
G0005,G0005_48,inactive,55.0,57.0,55.0,57.0,55.0,57.0,55.0,57.0
G0005,G0005_49,inactive,31.0,20.0,31.0,20.0,31.0,20.0,31.0,20.0
G0005,G0005_50,inactive,153.0,113.0,153.0,113.0,153.0,113.0,153.0,113.0
G0006,G0006_51,inactive,75.0,41.0,75.0,41.0,75.0,41.0,75.0,41.0
G0006,G0006_52,inactive,55.0,42.0,55.0,42.0,55.0,42.0,55.0,42.0
G0006,G0006_53,inactive,73.0,42.0,73.0,42.0,73.0,42.0,73.0,42.0
G0006,G0006_54,inactive,69.0,82.0,69.0,82.0,69.0,82.0,69.0,82.0
G0006,G0006_55,inactive,94.0,47.0,94.0,47.0,94.0,47.0,94.0,47.0
G0006,G0006_56,inactive,132.0,86.0,132.0,86.0,132.0,86.0,132.0,86.0
G0006,G0006_57,inactive,82.0,63.0,82.0,63.0,82.0,63.0,82.0,63.0
G0006,G0006_58,inactive,125.0,114.0,125.0,114.0,125.0,114.0,125.0,114.0
G0006,G0006_59,inactive,48.0,23.0,48.0,23.0,48.0,23.0,48.0,23.0
G0006,G0006_60,inactive,30.0,19.0,30.0,19.0,30.0,19.0,30.0,19.0
G0007,G0007_61,negcontrol,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0
G0007,G0007_62,negcontrol,10.0,12.0,10.0,12.0,10.0,12.0,10.0,12.0
G0007,G0007_63,negcontrol,95.0,101.0,95.0,101.0,95.0,101.0,95.0,101.0
G0007,G0007_64,negcontrol,112.0,70.0,112.0,70.0,112.0,70.0,112.0,70.0
G0007,G0007_65,negcontrol,92.0,97.0,92.0,97.0,92.0,97.0,92.0,97.0
G0007,G0007_66,negcontrol,35.0,15.0,35.0,15.0,35.0,15.0,35.0,15.0
G0007,G0007_67,negcontrol,48.0,40.0,48.0,40.0,48.0,40.0,48.0,40.0
G0007,G0007_68,negcontrol,38.0,28.0,38.0,28.0,38.0,28.0,38.0,28.0
G0007,G0007_69,negcontrol,70.0,24.0,70.0,24.0,70.0,24.0,70.0,24.0
G0007,G0007_70,negcontrol,30.0,12.0,30.0,12.0,30.0,12.0,30.0,12.0
G0008,G0008_71,inactive,47.0,35.0,47.0,35.0,47.0,35.0,47.0,35.0
G0008,G0008_72,inactive,128.0,87.0,128.0,87.0,128.0,87.0,128.0,87.0
G0008,G0008_73,inactive,98.0,60.0,98.0,60.0,98.0,60.0,98.0,60.0
G0008,G0008_74,inactive,86.0,109.0,86.0,109.0,86.0,109.0,86.0,109.0
G0008,G0008_75,inactive,40.0,22.0,40.0,22.0,40.0,22.0,40.0,22.0
G0008,G0008_76,inactive,40.0,32.0,40.0,32.0,40.0,32.0,40.0,32.0
G0008,G0008_77,inactive,38.0,26.0,38.0,26.0,38.0,26.0,38.0,26.0
G0008,G0008_78,inactive,91.0,59.0,91.0,59.0,91.0,59.0,91.0,59.0
G0008,G0008_79,inactive,30.0,20.0,30.0,20.0,30.0,20.0,30.0,20.0
G0008,G0008_80,inactive,19.0,14.0,19.0,14.0,19.0,14.0,19.0,14.0
G0009,G0009_81,inactive,38.0,20.0,38.0,20.0,38.0,20.0,38.0,20.0
G0009,G0009_82,inactive,72.0,31.0,72.0,31.0,72.0,31.0,72.0,31.0
G0009,G0009_83,inactive,51.0,35.0,51.0,35.0,51.0,35.0,51.0,35.0
G0009,G0009_84,inactive,106.0,59.0,106.0,59.0,106.0,59.0,106.0,59.0
G0009,G0009_85,inactive,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
G0009,G0009_86,inactive,86.0,52.0,86.0,52.0,86.0,52.0,86.0,52.0
G0009,G0009_87,inactive,86.0,90.0,86.0,90.0,86.0,90.0,86.0,90.0
G0009,G0009_88,inactive,71.0,65.0,71.0,65.0,71.0,65.0,71.0,65.0
G0009,G0009_89,inactive,74.0,47.0,74.0,47.0,74.0,47.0,74.0,47.0
G0009,G0009_90,inactive,30.0,18.0,30.0,18.0,30.0,18.0,30.0,18.0
G0010,G0010_91,negcontrol,62.0,44.0,62.0,44.0,62.0,44.0,62.0,44.0
G0010,G0010_92,negcontrol,20.0,19.0,20.0,19.0,20.0,19.0,20.0,19.0
G0010,G0010_93,negcontrol,182.0,144.0,182.0,144.0,182.0,144.0,182.0,144.0
G0010,G0010_94,negcontrol,132.0,78.0,132.0,78.0,132.0,78.0,132.0,78.0
G0010,G0010_95,negcontrol,73.0,49.0,73.0,49.0,73.0,49.0,73.0,49.0
G0010,G0010_96,negcontrol,38.0,20.0,38.0,20.0,38.0,20.0,38.0,20.0
G0010,G0010_97,negcontrol,26.0,38.0,26.0,38.0,26.0,38.0,26.0,38.0
G0010,G0010_98,negcontrol,74.0,63.0,74.0,63.0,74.0,63.0,74.0,63.0
G0010,G0010_99,negcontrol,40.0,24.0,40.0,24.0,40.0,24.0,40.0,24.0
G0010,G0010_100,negcontrol,99.0,74.0,99.0,74.0,99.0,74.0,99.0,74.0
G0011,G0011_101,inactive,8.0,2.0,8.0,2.0,8.0,2.0,8.0,2.0
G0011,G0011_102,inactive,65.0,61.0,65.0,61.0,65.0,61.0,65.0,61.0
G0011,G0011_103,inactive,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0
G0011,G0011_104,inactive,54.0,39.0,54.0,39.0,54.0,39.0,54.0,39.0
G0011,G0011_105,inactive,71.0,52.0,71.0,52.0,71.0,52.0,71.0,52.0
G0011,G0011_106,inactive,63.0,41.0,63.0,41.0,63.0,41.0,63.0,41.0
G0011,G0011_107,inactive,8.0,12.0,8.0,12.0,8.0,12.0,8.0,12.0
G0011,G0011_108,inactive,174.0,138.0,174.0,138.0,174.0,138.0,174.0,138.0
G0011,G0011_109,inactive,30.0,24.0,30.0,24.0,30.0,24.0,30.0,24.0
G0011,G0011_110,inactive,91.0,47.0,91.0,47.0,91.0,47.0,91.0,47.0
G0012,G0012_111,inactive,21.0,17.0,21.0,17.0,21.0,17.0,21.0,17.0
G0012,G0012_112,inactive,15.0,5.0,15.0,5.0,15.0,5.0,15.0,5.0
G0012,G0012_113,inactive,7.0,10.0,7.0,10.0,7.0,10.0,7.0,10.0
G0012,G0012_114,inactive,39.0,43.0,39.0,43.0,39.0,43.0,39.0,43.0
G0012,G0012_115,inactive,55.0,25.0,55.0,25.0,55.0,25.0,55.0,25.0
G0012,G0012_116,inactive,113.0,70.0,113.0,70.0,113.0,70.0,113.0,70.0
G0012,G0012_117,inactive,51.0,33.0,51.0,33.0,51.0,33.0,51.0,33.0
G0012,G0012_118,inactive,28.0,37.0,28.0,37.0,28.0,37.0,28.0,37.0
G0012,G0012_119,inactive,158.0,125.0,158.0,125.0,158.0,125.0,158.0,125.0
G0012,G0012_120,inactive,51.0,19.0,51.0,19.0,51.0,19.0,51.0,19.0
G0013,G0013_121,inactive,65.0,62.0,65.0,62.0,65.0,62.0,65.0,62.0
G0013,G0013_122,inactive,72.0,52.0,72.0,52.0,72.0,52.0,72.0,52.0
G0013,G0013_123,inactive,88.0,86.0,88.0,86.0,88.0,86.0,88.0,86.0
G0013,G0013_124,inactive,55.0,47.0,55.0,47.0,55.0,47.0,55.0,47.0
G0013,G0013_125,inactive,77.0,63.0,77.0,63.0,77.0,63.0,77.0,63.0
G0013,G0013_126,inactive,18.0,17.0,18.0,17.0,18.0,17.0,18.0,17.0
G0013,G0013_127,inactive,79.0,48.0,79.0,48.0,79.0,48.0,79.0,48.0
G0013,G0013_128,inactive,84.0,42.0,84.0,42.0,84.0,42.0,84.0,42.0
G0013,G0013_129,inactive,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
G0013,G0013_130,inactive,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
G0014,G0014_131,inactive,79.0,31.0,79.0,31.0,79.0,31.0,79.0,31.0
G0014,G0014_132,inactive,137.0,99.0,137.0,99.0,137.0,99.0,137.0,99.0
G0014,G0014_133,inactive,26.0,25.0,26.0,25.0,26.0,25.0,26.0,25.0
G0014,G0014_134,inactive,31.0,11.0,31.0,11.0,31.0,11.0,31.0,11.0
G0014,G0014_135,inactive,81.0,48.0,81.0,48.0,81.0,48.0,81.0,48.0
G0014,G0014_136,inactive,79.0,50.0,79.0,50.0,79.0,50.0,79.0,50.0
G0014,G0014_137,inactive,103.0,73.0,103.0,73.0,103.0,73.0,103.0,73.0
G0014,G0014_138,inactive,13.0,14.0,13.0,14.0,13.0,14.0,13.0,14.0
G0014,G0014_139,inactive,54.0,50.0,54.0,50.0,54.0,50.0,54.0,50.0
G0014,G0014_140,inactive,87.0,78.0,87.0,78.0,87.0,78.0,87.0,78.0
G0015,G0015_141,inactive,82.0,45.0,82.0,45.0,82.0,45.0,82.0,45.0
G0015,G0015_142,inactive,171.0,84.0,171.0,84.0,171.0,84.0,171.0,84.0
G0015,G0015_143,inactive,124.0,105.0,124.0,105.0,124.0,105.0,124.0,105.0
G0015,G0015_144,inactive,107.0,80.0,107.0,80.0,107.0,80.0,107.0,80.0
G0015,G0015_145,inactive,61.0,39.0,61.0,39.0,61.0,39.0,61.0,39.0
G0015,G0015_146,inactive,34.0,21.0,34.0,21.0,34.0,21.0,34.0,21.0
G0015,G0015_147,inactive,11.0,8.0,11.0,8.0,11.0,8.0,11.0,8.0
G0015,G0015_148,inactive,46.0,36.0,46.0,36.0,46.0,36.0,46.0,36.0
G0015,G0015_149,inactive,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
G0015,G0015_150,inactive,36.0,23.0,36.0,23.0,36.0,23.0,36.0,23.0
G0016,G0016_151,inactive,148.0,117.0,148.0,117.0,148.0,117.0,148.0,117.0
G0016,G0016_152,inactive,50.0,42.0,50.0,42.0,50.0,42.0,50.0,42.0
G0016,G0016_153,inactive,114.0,79.0,114.0,79.0,114.0,79.0,114.0,79.0
G0016,G0016_154,inactive,39.0,27.0,39.0,27.0,39.0,27.0,39.0,27.0
G0016,G0016_155,inactive,20.0,7.0,20.0,7.0,20.0,7.0,20.0,7.0
G0016,G0016_156,inactive,75.0,70.0,75.0,70.0,75.0,70.0,75.0,70.0
G0016,G0016_157,inactive,38.0,33.0,38.0,33.0,38.0,33.0,38.0,33.0
G0016,G0016_158,inactive,34.0,37.0,34.0,37.0,34.0,37.0,34.0,37.0
G0016,G0016_159,inactive,27.0,40.0,27.0,40.0,27.0,40.0,27.0,40.0
G0016,G0016_160,inactive,63.0,27.0,63.0,27.0,63.0,27.0,63.0,27.0
G0017,G0017_161,inactive,28.0,20.0,28.0,20.0,28.0,20.0,28.0,20.0
G0017,G0017_162,inactive,33.0,34.0,33.0,34.0,33.0,34.0,33.0,34.0
G0017,G0017_163,inactive,43.0,41.0,43.0,41.0,43.0,41.0,43.0,41.0
G0017,G0017_164,inactive,51.0,45.0,51.0,45.0,51.0,45.0,51.0,45.0
G0017,G0017_165,inactive,117.0,99.0,117.0,99.0,117.0,99.0,117.0,99.0
G0017,G0017_166,inactive,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
G0017,G0017_167,inactive,256.0,209.0,256.0,209.0,256.0,209.0,256.0,209.0
G0017,G0017_168,inactive,35.0,43.0,35.0,43.0,35.0,43.0,35.0,43.0
G0017,G0017_169,inactive,61.0,46.0,61.0,46.0,61.0,46.0,61.0,46.0
G0017,G0017_170,inactive,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
G0018,G0018_171,inactive,221.0,180.0,221.0,180.0,221.0,180.0,221.0,180.0
G0018,G0018_172,inactive,29.0,11.0,29.0,11.0,29.0,11.0,29.0,11.0
G0018,G0018_173,inactive,76.0,47.0,76.0,47.0,76.0,47.0,76.0,47.0
G0018,G0018_174,inactive,114.0,82.0,114.0,82.0,114.0,82.0,114.0,82.0
G0018,G0018_175,inactive,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0
G0018,G0018_176,inactive,23.0,30.0,23.0,30.0,23.0,30.0,23.0,30.0
G0018,G0018_177,inactive,67.0,46.0,67.0,46.0,67.0,46.0,67.0,46.0
G0018,G0018_178,inactive,23.0,19.0,23.0,19.0,23.0,19.0,23.0,19.0
G0018,G0018_179,inactive,26.0,12.0,26.0,12.0,26.0,12.0,26.0,12.0
G0018,G0018_180,inactive,93.0,60.0,93.0,60.0,93.0,60.0,93.0,60.0
G0019,G0019_181,inactive,115.0,80.0,115.0,80.0,115.0,80.0,115.0,80.0
G0019,G0019_182,inactive,29.0,27.0,29.0,27.0,29.0,27.0,29.0,27.0
G0019,G0019_183,inactive,43.0,20.0,43.0,20.0,43.0,20.0,43.0,20.0
G0019,G0019_184,inactive,30.0,29.0,30.0,29.0,30.0,29.0,30.0,29.0
G0019,G0019_185,inactive,27.0,24.0,27.0,24.0,27.0,24.0,27.0,24.0
G0019,G0019_186,inactive,34.0,22.0,34.0,22.0,34.0,22.0,34.0,22.0
G0019,G0019_187,inactive,47.0,46.0,47.0,46.0,47.0,46.0,47.0,46.0
G0019,G0019_188,inactive,60.0,61.0,60.0,61.0,60.0,61.0,60.0,61.0
G0019,G0019_189,inactive,46.0,28.0,46.0,28.0,46.0,28.0,46.0,28.0
G0019,G0019_190,inactive,36.0,19.0,36.0,19.0,36.0,19.0,36.0,19.0
G0020,G0020_191,inactive,115.0,100.0,115.0,100.0,115.0,100.0,115.0,100.0
G0020,G0020_192,inactive,37.0,38.0,37.0,38.0,37.0,38.0,37.0,38.0
G0020,G0020_193,inactive,143.0,97.0,143.0,97.0,143.0,97.0,143.0,97.0
G0020,G0020_194,inactive,59.0,38.0,59.0,38.0,59.0,38.0,59.0,38.0
G0020,G0020_195,inactive,34.0,25.0,34.0,25.0,34.0,25.0,34.0,25.0
G0020,G0020_196,inactive,200.0,153.0,200.0,153.0,200.0,153.0,200.0,153.0
G0020,G0020_197,inactive,114.0,78.0,114.0,78.0,114.0,78.0,114.0,78.0
G0020,G0020_198,inactive,27.0,34.0,27.0,34.0,27.0,34.0,27.0,34.0
G0020,G0020_199,inactive,41.0,32.0,41.0,32.0,41.0,32.0,41.0,32.0
G0020,G0020_200,inactive,66.0,52.0,66.0,52.0,66.0,52.0,66.0,52.0
G0021,G0021_201,inactive,126.0,92.0,126.0,92.0,126.0,92.0,126.0,92.0
G0021,G0021_202,inactive,51.0,21.0,51.0,21.0,51.0,21.0,51.0,21.0
G0021,G0021_203,inactive,98.0,69.0,98.0,69.0,98.0,69.0,98.0,69.0
G0021,G0021_204,inactive,13.0,7.0,13.0,7.0,13.0,7.0,13.0,7.0
G0021,G0021_205,inactive,31.0,12.0,31.0,12.0,31.0,12.0,31.0,12.0
G0021,G0021_206,inactive,123.0,140.0,123.0,140.0,123.0,140.0,123.0,140.0
G0021,G0021_207,inactive,61.0,55.0,61.0,55.0,61.0,55.0,61.0,55.0
G0021,G0021_208,inactive,53.0,36.0,53.0,36.0,53.0,36.0,53.0,36.0
G0021,G0021_209,inactive,36.0,20.0,36.0,20.0,36.0,20.0,36.0,20.0
G0021,G0021_210,inactive,91.0,82.0,91.0,82.0,91.0,82.0,91.0,82.0
G0022,G0022_211,inactive,19.0,6.0,19.0,6.0,19.0,6.0,19.0,6.0
G0022,G0022_212,inactive,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0
G0022,G0022_213,inactive,12.0,37.0,12.0,37.0,12.0,37.0,12.0,37.0
G0022,G0022_214,inactive,52.0,34.0,52.0,34.0,52.0,34.0,52.0,34.0
G0022,G0022_215,inactive,73.0,63.0,73.0,63.0,73.0,63.0,73.0,63.0
G0022,G0022_216,inactive,395.0,327.0,395.0,327.0,395.0,327.0,395.0,327.0
G0022,G0022_217,inactive,20.0,14.0,20.0,14.0,20.0,14.0,20.0,14.0
G0022,G0022_218,inactive,23.0,21.0,23.0,21.0,23.0,21.0,23.0,21.0
G0022,G0022_219,inactive,70.0,41.0,70.0,41.0,70.0,41.0,70.0,41.0
G0022,G0022_220,inactive,47.0,43.0,47.0,43.0,47.0,43.0,47.0,43.0
G0023,G0023_221,inactive,20.0,16.0,20.0,16.0,20.0,16.0,20.0,16.0
G0023,G0023_222,inactive,5.0,14.0,5.0,14.0,5.0,14.0,5.0,14.0
G0023,G0023_223,inactive,55.0,48.0,55.0,48.0,55.0,48.0,55.0,48.0
G0023,G0023_224,inactive,82.0,43.0,82.0,43.0,82.0,43.0,82.0,43.0
G0023,G0023_225,inactive,9.0,25.0,9.0,25.0,9.0,25.0,9.0,25.0
G0023,G0023_226,inactive,58.0,43.0,58.0,43.0,58.0,43.0,58.0,43.0
G0023,G0023_227,inactive,84.0,48.0,84.0,48.0,84.0,48.0,84.0,48.0
G0023,G0023_228,inactive,48.0,37.0,48.0,37.0,48.0,37.0,48.0,37.0
G0023,G0023_229,inactive,32.0,19.0,32.0,19.0,32.0,19.0,32.0,19.0
G0023,G0023_230,inactive,37.0,25.0,37.0,25.0,37.0,25.0,37.0,25.0
G0024,G0024_231,inactive,53.0,46.0,53.0,46.0,53.0,46.0,53.0,46.0
G0024,G0024_232,inactive,20.0,14.0,20.0,14.0,20.0,14.0,20.0,14.0
G0024,G0024_233,inactive,44.0,39.0,44.0,39.0,44.0,39.0,44.0,39.0
G0024,G0024_234,inactive,30.0,35.0,30.0,35.0,30.0,35.0,30.0,35.0
G0024,G0024_235,inactive,67.0,65.0,67.0,65.0,67.0,65.0,67.0,65.0
G0024,G0024_236,inactive,50.0,39.0,50.0,39.0,50.0,39.0,50.0,39.0
G0024,G0024_237,inactive,41.0,27.0,41.0,27.0,41.0,27.0,41.0,27.0
G0024,G0024_238,inactive,32.0,34.0,32.0,34.0,32.0,34.0,32.0,34.0
G0024,G0024_239,inactive,107.0,70.0,107.0,70.0,107.0,70.0,107.0,70.0
G0024,G0024_240,inactive,11.0,14.0,11.0,14.0,11.0,14.0,11.0,14.0
G0025,G0025_241,inactive,85.0,53.0,85.0,53.0,85.0,53.0,85.0,53.0
G0025,G0025_242,inactive,44.0,29.0,44.0,29.0,44.0,29.0,44.0,29.0
G0025,G0025_243,inactive,71.0,66.0,71.0,66.0,71.0,66.0,71.0,66.0
G0025,G0025_244,inactive,16.0,5.0,16.0,5.0,16.0,5.0,16.0,5.0
G0025,G0025_245,inactive,23.0,9.0,23.0,9.0,23.0,9.0,23.0,9.0
G0025,G0025_246,inactive,36.0,31.0,36.0,31.0,36.0,31.0,36.0,31.0
G0025,G0025_247,inactive,48.0,32.0,48.0,32.0,48.0,32.0,48.0,32.0
G0025,G0025_248,inactive,15.0,9.0,15.0,9.0,15.0,9.0,15.0,9.0
G0025,G0025_249,inactive,145.0,84.0,145.0,84.0,145.0,84.0,145.0,84.0
G0025,G0025_250,inactive,55.0,44.0,55.0,44.0,55.0,44.0,55.0,44.0
G0026,G0026_251,inactive,63.0,27.0,63.0,27.0,63.0,27.0,63.0,27.0
G0026,G0026_252,inactive,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0
G0026,G0026_253,inactive,30.0,32.0,30.0,32.0,30.0,32.0,30.0,32.0
G0026,G0026_254,inactive,60.0,41.0,60.0,41.0,60.0,41.0,60.0,41.0
G0026,G0026_255,inactive,78.0,62.0,78.0,62.0,78.0,62.0,78.0,62.0
G0026,G0026_256,inactive,65.0,51.0,65.0,51.0,65.0,51.0,65.0,51.0
G0026,G0026_257,inactive,83.0,43.0,83.0,43.0,83.0,43.0,83.0,43.0
G0026,G0026_258,inactive,10.0,11.0,10.0,11.0,10.0,11.0,10.0,11.0
G0026,G0026_259,inactive,62.0,44.0,62.0,44.0,62.0,44.0,62.0,44.0
G0026,G0026_260,inactive,21.0,9.0,21.0,9.0,21.0,9.0,21.0,9.0
G0027,G0027_261,inactive,61.0,74.0,61.0,74.0,61.0,74.0,61.0,74.0
G0027,G0027_262,inactive,55.0,56.0,55.0,56.0,55.0,56.0,55.0,56.0
G0027,G0027_263,inactive,40.0,21.0,40.0,21.0,40.0,21.0,40.0,21.0
G0027,G0027_264,inactive,72.0,59.0,72.0,59.0,72.0,59.0,72.0,59.0
G0027,G0027_265,inactive,124.0,70.0,124.0,70.0,124.0,70.0,124.0,70.0
G0027,G0027_266,inactive,82.0,52.0,82.0,52.0,82.0,52.0,82.0,52.0
G0027,G0027_267,inactive,70.0,50.0,70.0,50.0,70.0,50.0,70.0,50.0
G0027,G0027_268,inactive,58.0,29.0,58.0,29.0,58.0,29.0,58.0,29.0
G0027,G0027_269,inactive,43.0,29.0,43.0,29.0,43.0,29.0,43.0,29.0
G0027,G0027_270,inactive,70.0,69.0,70.0,69.0,70.0,69.0,70.0,69.0
G0028,G0028_271,inactive,34.0,29.0,34.0,29.0,34.0,29.0,34.0,29.0
G0028,G0028_272,inactive,100.0,93.0,100.0,93.0,100.0,93.0,100.0,93.0
G0028,G0028_273,inactive,13.0,16.0,13.0,16.0,13.0,16.0,13.0,16.0
G0028,G0028_274,inactive,52.0,17.0,52.0,17.0,52.0,17.0,52.0,17.0
G0028,G0028_275,inactive,120.0,87.0,120.0,87.0,120.0,87.0,120.0,87.0
G0028,G0028_276,inactive,56.0,45.0,56.0,45.0,56.0,45.0,56.0,45.0
G0028,G0028_277,inactive,91.0,56.0,91.0,56.0,91.0,56.0,91.0,56.0
G0028,G0028_278,inactive,17.0,23.0,17.0,23.0,17.0,23.0,17.0,23.0
G0028,G0028_279,inactive,135.0,91.0,135.0,91.0,135.0,91.0,135.0,91.0
G0028,G0028_280,inactive,31.0,21.0,31.0,21.0,31.0,21.0,31.0,21.0
G0029,G0029_281,inactive,79.0,82.0,79.0,82.0,79.0,82.0,79.0,82.0
G0029,G0029_282,inactive,22.0,20.0,22.0,20.0,22.0,20.0,22.0,20.0
G0029,G0029_283,inactive,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
G0029,G0029_284,inactive,60.0,47.0,60.0,47.0,60.0,47.0,60.0,47.0
G0029,G0029_285,inactive,43.0,27.0,43.0,27.0,43.0,27.0,43.0,27.0
G0029,G0029_286,inactive,62.0,69.0,62.0,69.0,62.0,69.0,62.0,69.0
G0029,G0029_287,inactive,6.0,4.0,6.0,4.0,6.0,4.0,6.0,4.0
G0029,G0029_288,inactive,15.0,14.0,15.0,14.0,15.0,14.0,15.0,14.0
G0029,G0029_289,inactive,29.0,24.0,29.0,24.0,29.0,24.0,29.0,24.0
G0029,G0029_290,inactive,20.0,21.0,20.0,21.0,20.0,21.0,20.0,21.0
G0030,G0030_291,increasing,7.0,1400.0,7.0,1400.0,7.0,1400.0,7.0,1400.0
G0030,G0030_292,increasing,4.0,249.0,4.0,249.0,4.0,249.0,4.0,249.0
G0030,G0030_293,increasing,0.0,238.0,0.0,238.0,0.0,238.0,0.0,238.0
G0030,G0030_294,increasing,10.0,354.0,10.0,354.0,10.0,354.0,10.0,354.0
G0030,G0030_295,increasing,2.0,425.0,2.0,425.0,2.0,425.0,2.0,425.0
G0030,G0030_296,increasing,2.0,319.0,2.0,319.0,2.0,319.0,2.0,319.0
G0030,G0030_297,increasing,0.0,142.0,0.0,142.0,0.0,142.0,0.0,142.0
G0030,G0030_298,increasing,5.0,335.0,5.0,335.0,5.0,335.0,5.0,335.0
G0030,G0030_299,increasing,2.0,824.0,2.0,824.0,2.0,824.0,2.0,824.0
G0030,G0030_300,increasing,6.0,366.0,6.0,366.0,6.0,366.0,6.0,366.0
G0031,G0031_301,inactive,34.0,28.0,34.0,28.0,34.0,28.0,34.0,28.0
