gene,barcodeid,class,L1,H1,L2,H2,L3,H3,L4,H4
G0001,G0001_1,inactive,43.0,33.0,43.0,33.0,43.0,33.0,43.0,33.0
G0001,G0001_2,inactive,211.0,182.0,211.0,182.0,211.0,182.0,211.0,182.0
G0001,G0001_3,inactive,122.0,105.0,122.0,105.0,122.0,105.0,122.0,105.0
G0001,G0001_4,inactive,81.0,80.0,81.0,80.0,81.0,80.0,81.0,80.0
G0001,G0001_5,inactive,27.0,40.0,27.0,40.0,27.0,40.0,27.0,40.0
G0001,G0001_6,inactive,53.0,45.0,53.0,45.0,53.0,45.0,53.0,45.0
G0001,G0001_7,inactive,91.0,73.0,91.0,73.0,91.0,73.0,91.0,73.0
G0001,G0001_8,inactive,48.0,40.0,48.0,40.0,48.0,40.0,48.0,40.0
G0001,G0001_9,inactive,72.0,88.0,72.0,88.0,72.0,88.0,72.0,88.0
G0001,G0001_10,inactive,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0
G0002,G0002_11,inactive,82.0,65.0,82.0,65.0,82.0,65.0,82.0,65.0
G0002,G0002_12,inactive,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0
G0002,G0002_13,inactive,43.0,63.0,43.0,63.0,43.0,63.0,43.0,63.0
G0002,G0002_14,inactive,64.0,53.0,64.0,53.0,64.0,53.0,64.0,53.0
G0002,G0002_15,inactive,69.0,78.0,69.0,78.0,69.0,78.0,69.0,78.0
G0002,G0002_16,inactive,8.0,12.0,8.0,12.0,8.0,12.0,8.0,12.0
G0002,G0002_17,inactive,158.0,127.0,158.0,127.0,158.0,127.0,158.0,127.0
G0002,G0002_18,inactive,57.0,38.0,57.0,38.0,57.0,38.0,57.0,38.0
G0002,G0002_19,inactive,77.0,71.0,77.0,71.0,77.0,71.0,77.0,71.0
G0002,G0002_20,inactive,39.0,34.0,39.0,34.0,39.0,34.0,39.0,34.0
G0003,G0003_21,increasing,3.0,199.0,3.0,199.0,3.0,199.0,3.0,199.0
G0003,G0003_22,increasing,1.0,146.0,1.0,146.0,1.0,146.0,1.0,146.0
G0003,G0003_23,increasing,14.0,475.0,14.0,475.0,14.0,475.0,14.0,475.0
G0003,G0003_24,increasing,2.0,434.0,2.0,434.0,2.0,434.0,2.0,434.0
G0003,G0003_25,increasing,3.0,1153.0,3.0,1153.0,3.0,1153.0,3.0,1153.0
G0003,G0003_26,increasing,1.0,419.0,1.0,419.0,1.0,419.0,1.0,419.0
G0003,G0003_27,increasing,29.0,64.0,29.0,64.0,29.0,64.0,29.0,64.0
G0003,G0003_28,increasing,31.0,1585.0,31.0,1585.0,31.0,1585.0,31.0,1585.0
G0003,G0003_29,increasing,4.0,368.0,4.0,368.0,4.0,368.0,4.0,368.0
G0003,G0003_30,increasing,9.0,680.0,9.0,680.0,9.0,680.0,9.0,680.0
G0004,G0004_31,inactive,60.0,74.0,60.0,74.0,60.0,74.0,60.0,74.0
G0004,G0004_32,inactive,106.0,108.0,106.0,108.0,106.0,108.0,106.0,108.0
G0004,G0004_33,inactive,49.0,31.0,49.0,31.0,49.0,31.0,49.0,31.0
G0004,G0004_34,inactive,110.0,99.0,110.0,99.0,110.0,99.0,110.0,99.0
