gene,barcodeid,class,L1,H1,L2,H2,L3,H3,L4,H4
G0001,G0001_1,inactive,687.0,705.0,687.0,705.0,687.0,705.0,687.0,705.0
G0001,G0001_2,inactive,605.0,708.0,605.0,708.0,605.0,708.0,605.0,708.0
G0001,G0001_3,inactive,2188.0,2587.0,2188.0,2587.0,2188.0,2587.0,2188.0,2587.0
G0001,G0001_4,inactive,147.0,152.0,147.0,152.0,147.0,152.0,147.0,152.0
G0001,G0001_5,inactive,1084.0,1364.0,1084.0,1364.0,1084.0,1364.0,1084.0,1364.0
G0001,G0001_6,inactive,1232.0,1408.0,1232.0,1408.0,1232.0,1408.0,1232.0,1408.0
G0001,G0001_7,inactive,1867.0,2318.0,1867.0,2318.0,1867.0,2318.0,1867.0,2318.0
G0001,G0001_8,inactive,1902.0,2129.0,1902.0,2129.0,1902.0,2129.0,1902.0,2129.0
G0001,G0001_9,inactive,251.0,308.0,251.0,308.0,251.0,308.0,251.0,308.0
G0001,G0001_10,inactive,1251.0,1662.0,1251.0,1662.0,1251.0,1662.0,1251.0,1662.0
G0002,G0002_11,inactive,1693.0,1583.0,1693.0,1583.0,1693.0,1583.0,1693.0,1583.0
G0002,G0002_12,inactive,573.0,613.0,573.0,613.0,573.0,613.0,573.0,613.0
G0002,G0002_13,inactive,1391.0,1515.0,1391.0,1515.0,1391.0,1515.0,1391.0,1515.0
G0002,G0002_14,inactive,828.0,763.0,828.0,763.0,828.0,763.0,828.0,763.0
G0002,G0002_15,inactive,1014.0,1248.0,1014.0,1248.0,1014.0,1248.0,1014.0,1248.0
G0002,G0002_16,inactive,877.0,885.0,877.0,885.0,877.0,885.0,877.0,885.0
G0002,G0002_17,inactive,669.0,867.0,669.0,867.0,669.0,867.0,669.0,867.0
G0002,G0002_18,inactive,1934.0,2280.0,1934.0,2280.0,1934.0,2280.0,1934.0,2280.0
G0002,G0002_19,inactive,1761.0,1764.0,1761.0,1764.0,1761.0,1764.0,1761.0,1764.0
G0002,G0002_20,inactive,536.0,741.0,536.0,741.0,536.0,741.0,536.0,741.0
G0003,G0003_21,inactive,677.0,813.0,677.0,813.0,677.0,813.0,677.0,813.0
G0003,G0003_22,inactive,2256.0,2423.0,2256.0,2423.0,2256.0,2423.0,2256.0,2423.0
G0003,G0003_23,inactive,550.0,605.0,550.0,605.0,550.0,605.0,550.0,605.0
G0003,G0003_24,inactive,302.0,277.0,302.0,277.0,302.0,277.0,302.0,277.0
G0003,G0003_25,inactive,549.0,452.0,549.0,452.0,549.0,452.0,549.0,452.0
G0003,G0003_26,inactive,225.0,249.0,225.0,249.0,225.0,249.0,225.0,249.0
G0003,G0003_27,inactive,928.0,1021.0,928.0,1021.0,928.0,1021.0,928.0,1021.0
G0003,G0003_28,inactive,665.0,580.0,665.0,580.0,665.0,580.0,665.0,580.0
G0003,G0003_29,inactive,765.0,549.0,765.0,549.0,765.0,549.0,765.0,549.0
G0003,G0003_30,inactive,288.0,241.0,288.0,241.0,288.0,241.0,288.0,241.0
G0004,G0004_31,inactive,712.0,903.0,712.0,903.0,712.0,903.0,712.0,903.0
G0004,G0004_32,inactive,205.0,255.0,205.0,255.0,205.0,255.0,205.0,255.0
G0004,G0004_33,inactive,1217.0,1102.0,1217.0,1102.0,1217.0,1102.0,1217.0,1102.0
G0004,G0004_34,inactive,903.0,1013.0,903.0,1013.0,903.0,1013.0,903.0,1013.0
G0004,G0004_35,inactive,797.0,591.0,797.0,591.0,797.0,591.0,797.0,591.0
G0004,G0004_36,inactive,674.0,617.0,674.0,617.0,674.0,617.0,674.0,617.0
G0004,G0004_37,inactive,311.0,309.0,311.0,309.0,311.0,309.0,311.0,309.0
G0004,G0004_38,inactive,923.0,951.0,923.0,951.0,923.0,951.0,923.0,951.0
