gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,31.0,41.0,26.0,41.0,25.0,41.0,19.0,52.0
G0001,G0001_2,inactive,390.0,250.0,174.0,225.0,322.0,197.0,185.0,334.0
G0001,G0001_3,inactive,196.0,162.0,105.0,145.0,159.0,139.0,96.0,178.0
G0001,G0001_4,inactive,112.0,77.0,105.0,107.0,84.0,63.0,116.0,118.0
G0001,G0001_5,inactive,54.0,39.0,42.0,47.0,47.0,54.0,46.0,33.0
G0001,G0001_6,inactive,84.0,65.0,50.0,78.0,89.0,50.0,74.0,105.0
G0001,G0001_7,inactive,103.0,111.0,81.0,79.0,74.0,81.0,105.0,93.0
G0001,G0001_8,inactive,69.0,30.0,46.0,65.0,70.0,29.0,27.0,73.0
G0001,G0001_9,inactive,209.0,103.0,85.0,89.0,166.0,86.0,102.0,106.0
G0001,G0001_10,inactive,27.0,13.0,15.0,8.0,15.0,19.0,15.0,12.0
G0002,G0002_11,inactive,93.0,107.0,110.0,71.0,66.0,102.0,119.0,69.0
G0002,G0002_12,inactive,6.0,7.0,3.0,5.0,2.0,2.0,2.0,9.0
G0002,G0002_13,inactive,65.0,84.0,60.0,40.0,53.0,75.0,60.0,63.0
G0002,G0002_14,inactive,94.0,94.0,85.0,109.0,62.0,76.0,75.0,166.0
G0002,G0002_15,inactive,74.0,74.0,67.0,65.0,44.0,61.0,43.0,93.0
G0002,G0002_16,inactive,0.0,10.0,22.0,18.0,0.0,6.0,33.0,14.0
G0002,G0002_17,inactive,251.0,215.0,126.0,217.0,201.0,182.0,139.0,240.0
G0002,G0002_18,inactive,22.0,63.0,29.0,38.0,26.0,41.0,31.0,36.0
G0002,G0002_19,inactive,111.0,111.0,47.0,85.0,103.0,93.0,61.0,96.0
G0002,G0002_20,inactive,45.0,47.0,17.0,36.0,36.0,38.0,17.0,32.0
G0003,G0003_21,increasing,0.0,0.0,0.0,0.0,105.0,23.0,100.0,80.0
G0003,G0003_22,increasing,5.0,0.0,10.0,0.0,6.0,79.0,79.0,42.0
G0003,G0003_23,increasing,14.0,5.0,5.0,5.0,274.0,163.0,262.0,241.0
G0003,G0003_24,increasing,0.0,6.0,1.0,0.0,348.0,151.0,336.0,369.0
G0003,G0003_25,increasing,24.0,31.0,24.0,20.0,510.0,649.0,506.0,638.0
G0003,G0003_26,increasing,0.0,10.0,0.0,0.0,271.0,154.0,240.0,183.0
G0003,G0003_27,increasing,26.0,34.0,23.0,20.0,60.0,56.0,67.0,45.0
G0003,G0003_28,increasing,23.0,35.0,12.0,16.0,1213.0,704.0,816.0,1019.0
G0003,G0003_29,increasing,22.0,4.0,4.0,5.0,272.0,178.0,158.0,208.0
G0003,G0003_30,increasing,34.0,17.0,17.0,7.0,464.0,372.0,412.0,825.0
G0004,G0004_31,inactive,141.0,77.0,104.0,84.0,98.0,84.0,102.0,86.0
G0004,G0004_32,inactive,214.0,178.0,106.0,121.0,166.0,158.0,134.0,161.0
G0004,G0004_33,inactive,76.0,77.0,32.0,52.0,45.0,58.0,33.0,54.0
G0004,G0004_34,inactive,142.0,58.0,128.0,137.0,146.0,58.0,136.0,131.0
G0004,G0004_35,inactive,46.0,32.0,6.0,10.0,43.0,15.0,16.0,23.0
G0004,G0004_36,inactive,134.0,92.0,115.0,70.0,91.0,91.0,107.0,82.0
G0004,G0004_37,inactive,116.0,112.0,88.0,136.0,91.0,77.0,97.0,144.0
G0004,G0004_38,inactive,3.0,18.0,21.0,8.0,12.0,17.0,10.0,13.0
