gene,barcodeid,class,L1,H1,L2,H2,L3,H3,L4,H4
G0019,G0019_182,inactive,71.0,28.0,71.0,28.0,71.0,28.0,71.0,28.0
G0019,G0019_183,inactive,139.0,108.0,139.0,108.0,139.0,108.0,139.0,108.0
G0019,G0019_184,inactive,24.0,31.0,24.0,31.0,24.0,31.0,24.0,31.0
G0019,G0019_185,inactive,28.0,27.0,28.0,27.0,28.0,27.0,28.0,27.0
G0019,G0019_186,inactive,44.0,28.0,44.0,28.0,44.0,28.0,44.0,28.0
G0019,G0019_187,inactive,95.0,57.0,95.0,57.0,95.0,57.0,95.0,57.0
G0019,G0019_188,inactive,162.0,140.0,162.0,140.0,162.0,140.0,162.0,140.0
G0019,G0019_189,inactive,28.0,24.0,28.0,24.0,28.0,24.0,28.0,24.0
G0019,G0019_190,inactive,21.0,25.0,21.0,25.0,21.0,25.0,21.0,25.0
G0020,G0020_191,inactive,101.0,62.0,101.0,62.0,101.0,62.0,101.0,62.0
G0020,G0020_192,inactive,41.0,21.0,41.0,21.0,41.0,21.0,41.0,21.0
G0020,G0020_193,inactive,42.0,31.0,42.0,31.0,42.0,31.0,42.0,31.0
G0020,G0020_194,inactive,13.0,7.0,13.0,7.0,13.0,7.0,13.0,7.0
G0020,G0020_195,inactive,56.0,44.0,56.0,44.0,56.0,44.0,56.0,44.0
G0020,G0020_196,inactive,141.0,116.0,141.0,116.0,141.0,116.0,141.0,116.0
G0020,G0020_197,inactive,188.0,145.0,188.0,145.0,188.0,145.0,188.0,145.0
G0020,G0020_198,inactive,85.0,76.0,85.0,76.0,85.0,76.0,85.0,76.0
G0020,G0020_199,inactive,129.0,82.0,129.0,82.0,129.0,82.0,129.0,82.0
G0020,G0020_200,inactive,235.0,222.0,235.0,222.0,235.0,222.0,235.0,222.0
G0021,G0021_201,increasing,168.0,344.0,168.0,344.0,168.0,344.0,168.0,344.0
G0021,G0021_202,increasing,48.0,118.0,48.0,118.0,48.0,118.0,48.0,118.0
G0021,G0021_203,increasing,36.0,65.0,36.0,65.0,36.0,65.0,36.0,65.0
G0021,G0021_204,increasing,155.0,284.0,155.0,284.0,155.0,284.0,155.0,284.0
G0021,G0021_205,increasing,50.0,106.0,50.0,106.0,50.0,106.0,50.0,106.0
G0021,G0021_206,increasing,190.0,329.0,190.0,329.0,190.0,329.0,190.0,329.0
G0021,G0021_207,increasing,217.0,489.0,217.0,489.0,217.0,489.0,217.0,489.0
G0021,G0021_208,increasing,105.0,280.0,105.0,280.0,105.0,280.0,105.0,280.0
G0021,G0021_209,increasing,155.0,401.0,155.0,401.0,155.0,401.0,155.0,401.0
G0021,G0021_210,increasing,261.0,600.0,261.0,600.0,261.0,600.0,261.0,600.0
G0022,G0022_211,decreasing,23.0,13.0,23.0,13.0,23.0,13.0,23.0,13.0
G0022,G0022_212,decreasing,14.0,2.0,14.0,2.0,14.0,2.0,14.0,2.0
G0022,G0022_213,decreasing,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
G0022,G0022_214,decreasing,13.0,4.0,13.0,4.0,13.0,4.0,13.0,4.0
G0022,G0022_215,decreasing,61.0,16.0,61.0,16.0,61.0,16.0,61.0,16.0
G0022,G0022_216,decreasing,83.0,18.0,83.0,18.0,83.0,18.0,83.0,18.0
G0022,G0022_217,decreasing,64.0,23.0,64.0,23.0,64.0,23.0,64.0,23.0
G0022,G0022_218,decreasing,71.0,16.0,71.0,16.0,71.0,16.0,71.0,16.0
G0022,G0022_219,decreasing,114.0,49.0,114.0,49.0,114.0,49.0,114.0,49.0
G0022,G0022_220,decreasing,52.0,12.0,52.0,12.0,52.0,12.0,52.0,12.0
G0023,G0023_221,inactive,271.0,231.0,271.0,231.0,271.0,231.0,271.0,231.0
G0023,G0023_222,inactive,37.0,24.0,37.0,24.0,37.0,24.0,37.0,24.0
G0023,G0023_223,inactive,58.0,81.0,58.0,81.0,58.0,81.0,58.0,81.0
G0023,G0023_224,inactive,91.0,85.0,91.0,85.0,91.0,85.0,91.0,85.0
G0023,G0023_225,inactive,23.0,25.0,23.0,25.0,23.0,25.0,23.0,25.0
G0023,G0023_226,inactive,42.0,33.0,42.0,33.0,42.0,33.0,42.0,33.0
G0023,G0023_227,inactive,89.0,80.0,89.0,80.0,89.0,80.0,89.0,80.0
G0023,G0023_228,inactive,57.0,38.0,57.0,38.0,57.0,38.0,57.0,38.0
G0023,G0023_229,inactive,21.0,14.0,21.0,14.0,21.0,14.0,21.0,14.0
G0023,G0023_230,inactive,55.0,52.0,55.0,52.0,55.0,52.0,55.0,52.0
G0024,G0024_231,inactive,118.0,94.0,118.0,94.0,118.0,94.0,118.0,94.0
G0024,G0024_232,inactive,304.0,185.0,304.0,185.0,304.0,185.0,304.0,185.0
G0024,G0024_233,inactive,72.0,54.0,72.0,54.0,72.0,54.0,72.0,54.0
G0024,G0024_234,inactive,129.0,82.0,129.0,82.0,129.0,82.0,129.0,82.0
G0024,G0024_235,inactive,14.0,18.0,14.0,18.0,14.0,18.0,14.0,18.0
G0024,G0024_236,inactive,32.0,33.0,32.0,33.0,32.0,33.0,32.0,33.0
G0024,G0024_237,inactive,165.0,137.0,165.0,137.0,165.0,137.0,165.0,137.0
G0024,G0024_238,inactive,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
G0024,G0024_239,inactive,17.0,25.0,17.0,25.0,17.0,25.0,17.0,25.0
G0024,G0024_240,inactive,189.0,149.0,189.0,149.0,189.0,149.0,189.0,149.0
G0025,G0025_241,increasing,141.0,135.0,141.0,135.0,141.0,135.0,141.0,135.0
G0025,G0025_242,increasing,76.0,71.0,76.0,71.0,76.0,71.0,76.0,71.0
G0025,G0025_243,increasing,67.0,72.0,67.0,72.0,67.0,72.0,67.0,72.0
G0025,G0025_244,increasing,122.0,117.0,122.0,117.0,122.0,117.0,122.0,117.0
G0025,G0025_245,increasing,34.0,42.0,34.0,42.0,34.0,42.0,34.0,42.0
G0025,G0025_246,increasing,168.0,184.0,168.0,184.0,168.0,184.0,168.0,184.0
G0025,G0025_247,increasing,664.0,652.0,664.0,652.0,664.0,652.0,664.0,652.0
G0025,G0025_248,increasing,84.0,78.0,84.0,78.0,84.0,78.0,84.0,78.0
G0025,G0025_249,increasing,73.0,84.0,73.0,84.0,73.0,84.0,73.0,84.0
G0025,G0025_250,increasing,72.0,50.0,72.0,50.0,72.0,50.0,72.0,50.0
G0026,G0026_251,inactive,93.0,67.0,93.0,67.0,93.0,67.0,93.0,67.0
G0026,G0026_252,inactive,28.0,31.0,28.0,31.0,28.0,31.0,28.0,31.0
G0026,G0026_253,inactive,144.0,123.0,144.0,123.0,144.0,123.0,144.0,123.0
G0026,G0026_254,inactive,49.0,43.0,49.0,43.0,49.0,43.0,49.0,43.0
G0026,G0026_255,inactive,91.0,87.0,91.0,87.0,91.0,87.0,91.0,87.0
G0026,G0026_256,inactive,38.0,24.0,38.0,24.0,38.0,24.0,38.0,24.0
G0026,G0026_257,inactive,207.0,167.0,207.0,167.0,207.0,167.0,207.0,167.0
G0026,G0026_258,inactive,279.0,225.0,279.0,225.0,279.0,225.0,279.0,225.0
G0026,G0026_259,inactive,145.0,126.0,145.0,126.0,145.0,126.0,145.0,126.0
G0026,G0026_260,inactive,65.0,50.0,65.0,50.0,65.0,50.0,65.0,50.0
G0027,G0027_261,inactive,297.0,256.0,297.0,256.0,297.0,256.0,297.0,256.0
G0027,G0027_262,inactive,232.0,195.0,232.0,195.0,232.0,195.0,232.0,195.0
G0027,G0027_263,inactive,110.0,78.0,110.0,78.0,110.0,78.0,110.0,78.0
G0027,G0027_264,inactive,16.0,13.0,16.0,13.0,16.0,13.0,16.0,13.0
G0027,G0027_265,inactive,114.0,86.0,114.0,86.0,114.0,86.0,114.0,86.0
G0027,G0027_266,inactive,342.0,322.0,342.0,322.0,342.0,322.0,342.0,322.0
G0027,G0027_267,inactive,201.0,155.0,201.0,155.0,201.0,155.0,201.0,155.0
G0027,G0027_268,inactive,103.0,83.0,103.0,83.0,103.0,83.0,103.0,83.0
G0027,G0027_269,inactive,65.0,60.0,65.0,60.0,65.0,60.0,65.0,60.0
G0027,G0027_270,inactive,70.0,79.0,70.0,79.0,70.0,79.0,70.0,79.0
G0028,G0028_271,inactive,94.0,78.0,94.0,78.0,94.0,78.0,94.0,78.0
G0028,G0028_272,inactive,112.0,94.0,112.0,94.0,112.0,94.0,112.0,94.0
G0028,G0028_273,inactive,97.0,90.0,97.0,90.0,97.0,90.0,97.0,90.0
G0028,G0028_274,inactive,84.0,74.0,84.0,74.0,84.0,74.0,84.0,74.0
G0028,G0028_275,inactive,72.0,77.0,72.0,77.0,72.0,77.0,72.0,77.0
G0028,G0028_276,inactive,78.0,47.0,78.0,47.0,78.0,47.0,78.0,47.0
G0028,G0028_277,inactive,360.0,298.0,360.0,298.0,360.0,298.0,360.0,298.0
G0028,G0028_278,inactive,130.0,122.0,130.0,122.0,130.0,122.0,130.0,122.0
G0028,G0028_279,inactive,126.0,89.0,126.0,89.0,126.0,89.0,126.0,89.0
G0028,G0028_280,inactive,76.0,65.0,76.0,65.0,76.0,65.0,76.0,65.0
G0029,G0029_281,inactive,15.0,13.0,15.0,13.0,15.0,13.0,15.0,13.0
G0029,G0029_282,inactive,90.0,61.0,90.0,61.0,90.0,61.0,90.0,61.0
G0029,G0029_283,inactive,41.0,29.0,41.0,29.0,41.0,29.0,41.0,29.0
G0029,G0029_284,inactive,91.0,71.0,91.0,71.0,91.0,71.0,91.0,71.0
G0029,G0029_285,inactive,155.0,125.0,155.0,125.0,155.0,125.0,155.0,125.0
G0029,G0029_286,inactive,198.0,142.0,198.0,142.0,198.0,142.0,198.0,142.0
G0029,G0029_287,inactive,161.0,106.0,161.0,106.0,161.0,106.0,161.0,106.0
G0029,G0029_288,inactive,99.0,63.0,99.0,63.0,99.0,63.0,99.0,63.0
G0029,G0029_289,inactive,129.0,108.0,129.0,108.0,129.0,108.0,129.0,108.0
G0029,G0029_290,inactive,329.0,280.0,329.0,280.0,329.0,280.0,329.0,280.0
G0030,G0030_291,inactive,40.0,35.0,40.0,35.0,40.0,35.0,40.0,35.0
G0030,G0030_292,inactive,50.0,49.0,50.0,49.0,50.0,49.0,50.0,49.0
G0030,G0030_293,inactive,98.0,81.0,98.0,81.0,98.0,81.0,98.0,81.0
G0030,G0030_294,inactive,18.0,7.0,18.0,7.0,18.0,7.0,18.0,7.0
G0030,G0030_295,inactive,52.0,43.0,52.0,43.0,52.0,43.0,52.0,43.0
G0030,G0030_296,inactive,93.0,60.0,93.0,60.0,93.0,60.0,93.0,60.0
G0030,G0030_297,inactive,14.0,25.0,14.0,25.0,14.0,25.0,14.0,25.0
G0030,G0030_298,inactive,59.0,42.0,59.0,42.0,59.0,42.0,59.0,42.0
G0030,G0030_299,inactive,215.0,212.0,215.0,212.0,215.0,212.0,215.0,212.0
G0030,G0030_300,inactive,17.0,6.0,17.0,6.0,17.0,6.0,17.0,6.0
G0031,G0031_301,inactive,66.0,47.0,66.0,47.0,66.0,47.0,66.0,47.0
