"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",39,26,22,44,19,33,25,34
"2","G0001","G0001_02","inactive",66,81,81,98,49,76,91,121
"3","G0001","G0001_03","inactive",45,23,60,12,43,33,77,20
"4","G0001","G0001_04","inactive",35,40,34,65,31,56,47,63
"5","G0001","G0001_05","inactive",92,91,123,78,57,97,138,67
"6","G0001","G0001_06","inactive",61,16,43,59,35,21,65,45
"7","G0001","G0001_07","inactive",90,118,106,66,74,102,107,80
"8","G0001","G0001_08","inactive",9,4,6,1,8,3,7,5
"9","G0001","G0001_09","inactive",7,7,24,9,3,10,15,13
"10","G0001","G0001_10","inactive",111,99,50,74,74,80,81,62
"11","G0002","G0002_01","inactive",30,41,22,42,27,37,24,50
"12","G0002","G0002_02","inactive",52,47,54,43,26,36,50,40
"13","G0002","G0002_03","inactive",2,21,24,19,2,7,23,11
"14","G0002","G0002_04","inactive",76,100,114,77,57,95,120,114
"15","G0002","G0002_05","inactive",34,107,38,60,27,78,51,47
"16","G0002","G0002_06","inactive",312,306,348,298,247,279,395,249
"17","G0002","G0002_07","inactive",30,43,42,33,27,43,41,26
"18","G0002","G0002_08","inactive",19,22,17,15,19,12,39,20
"19","G0002","G0002_09","inactive",22,14,46,21,15,11,48,16
"20","G0002","G0002_10","inactive",54,44,54,29,31,29,56,34
"21","G0003","G0003_01","inactive",20,38,38,25,9,39,32,31
"22","G0003","G0003_02","inactive",43,14,36,32,34,19,62,29
"23","G0003","G0003_03","inactive",27,23,40,32,17,19,48,25
"24","G0003","G0003_04","inactive",28,43,35,28,23,41,42,25
"25","G0003","G0003_05","inactive",44,44,51,79,25,28,75,59
"26","G0003","G0003_06","inactive",73,50,70,61,61,46,93,86
"27","G0003","G0003_07","inactive",24,40,32,54,18,25,29,42
"28","G0003","G0003_08","inactive",54,53,37,57,38,44,45,57
"29","G0003","G0003_09","inactive",5,0,12,3,6,0,12,3
"30","G0003","G0003_10","inactive",55,79,33,91,48,51,46,80
"31","G0004","G0004_01","inactive",15,1,8,3,8,5,9,0
"32","G0004","G0004_02","inactive",2,33,27,7,5,30,13,7
"33","G0004","G0004_03","inactive",90,60,91,88,65,48,89,91
"34","G0004","G0004_04","inactive",86,72,65,70,49,49,96,66
"35","G0004","G0004_05","inactive",49,58,21,30,34,45,30,39
"36","G0004","G0004_06","inactive",11,11,17,30,14,18,23,22
"37","G0004","G0004_07","inactive",166,120,122,180,137,110,153,146
"38","G0004","G0004_08","inactive",34,31,27,52,33,38,24,47
"39","G0004","G0004_09","inactive",39,37,41,64,30,41,46,60
"40","G0004","G0004_10","inactive",37,49,43,50,27,49,38,47
"41","G0005","G0005_01","inactive",78,114,114,91,55,94,111,105
"42","G0005","G0005_02","inactive",73,71,46,72,50,55,52,58
"43","G0005","G0005_03","inactive",180,192,115,168,153,169,158,180
"44","G0005","G0005_04","inactive",16,10,29,33,6,7,22,27
"45","G0005","G0005_05","inactive",43,31,43,47,22,19,44,43
"46","G0005","G0005_06","inactive",31,30,32,54,18,20,30,31
"47","G0005","G0005_07","inactive",92,124,99,91,56,99,118,115
"48","G0005","G0005_08","inactive",35,55,55,75,31,37,54,58
"49","G0005","G0005_09","inactive",21,23,9,10,11,16,5,12
"50","G0005","G0005_10","inactive",54,65,60,100,45,70,76,94
"51","G0006","G0006_01","inactive",28,28,19,19,14,24,17,32
"52","G0006","G0006_02","inactive",8,32,12,10,17,28,21,15
"53","G0006","G0006_03","inactive",97,65,66,69,56,64,81,80
"54","G0006","G0006_04","inactive",25,1,6,11,12,7,8,12
"55","G0006","G0006_05","inactive",24,25,41,42,25,15,46,41
"56","G0006","G0006_06","inactive",115,109,129,120,78,81,142,137
"57","G0006","G0006_07","inactive",47,41,23,51,39,24,35,41
"58","G0006","G0006_08","inactive",62,107,78,101,38,82,69,113
"59","G0006","G0006_09","inactive",48,62,27,26,35,45,17,20
"60","G0006","G0006_10","inactive",25,47,29,26,15,21,42,17
"61","G0007","G0007_01","inactive",38,57,64,15,27,38,79,22
"62","G0007","G0007_02","inactive",112,104,76,101,80,90,105,82
"63","G0007","G0007_03","inactive",59,53,67,91,59,50,86,81
"64","G0007","G0007_04","inactive",69,28,66,64,41,26,65,50
"65","G0007","G0007_05","inactive",19,41,32,66,18,23,54,48
"66","G0007","G0007_06","inactive",25,22,11,26,8,9,12,27
"67","G0007","G0007_07","inactive",210,104,90,152,126,109,94,121
"68","G0007","G0007_08","inactive",20,26,37,23,19,17,49,28
"69","G0007","G0007_09","inactive",34,47,47,32,15,61,42,59
"70","G0007","G0007_10","inactive",111,116,110,99,90,99,118,103
"71","G0008","G0008_01","inactive",173,195,170,126,130,148,251,146
"72","G0008","G0008_02","inactive",43,37,35,29,26,30,55,27
"73","G0008","G0008_03","inactive",46,47,34,24,23,37,63,22
"74","G0008","G0008_04","inactive",65,88,37,74,37,70,56,68
"75","G0008","G0008_05","inactive",146,135,119,116,123,100,165,109
"76","G0008","G0008_06","inactive",96,111,158,112,98,98,156,98
"77","G0008","G0008_07","inactive",3,9,6,7,1,9,18,9
"78","G0008","G0008_08","inactive",33,24,23,16,18,22,28,23
"79","G0008","G0008_09","inactive",214,227,160,188,122,175,172,177
"80","G0008","G0008_10","inactive",161,93,102,106,95,101,142,92
"81","G0009","G0009_01","inactive",11,30,15,18,5,25,8,23
"82","G0009","G0009_02","inactive",31,21,20,28,10,27,17,44
"83","G0009","G0009_03","inactive",36,48,38,55,43,48,48,72
"84","G0009","G0009_04","inactive",68,33,31,50,35,38,30,32
"85","G0009","G0009_05","inactive",15,11,27,11,11,12,38,12
"86","G0009","G0009_06","inactive",234,249,200,225,156,231,217,255
"87","G0009","G0009_07","inactive",113,69,71,95,102,64,67,107
"88","G0009","G0009_08","inactive",317,326,294,317,225,254,357,287
"89","G0009","G0009_09","inactive",110,116,122,151,58,110,135,137
"90","G0009","G0009_10","inactive",34,20,54,39,27,6,52,39
"91","G0010","G0010_01","inactive",21,66,34,51,19,47,32,25
"92","G0010","G0010_02","inactive",103,63,120,88,74,68,128,82
"93","G0010","G0010_03","inactive",51,72,62,64,48,69,71,58
"94","G0010","G0010_04","inactive",82,62,43,78,76,46,53,65
"95","G0010","G0010_05","inactive",8,18,7,16,0,20,6,15
"96","G0010","G0010_06","inactive",100,107,77,84,73,92,110,92
"97","G0010","G0010_07","inactive",16,7,40,21,16,7,40,32
"98","G0010","G0010_08","inactive",28,33,44,32,15,38,53,27
"99","G0010","G0010_09","inactive",63,28,28,46,55,36,36,52
"100","G0010","G0010_10","inactive",1,7,12,3,0,11,9,6
"101","G0011","G0011_01","negcontrol",4,9,8,31,5,8,7,11
"102","G0011","G0011_02","negcontrol",31,27,55,39,21,30,54,35
"103","G0011","G0011_03","negcontrol",104,137,126,91,56,105,108,67
"104","G0011","G0011_04","negcontrol",123,153,169,190,118,102,195,167
"105","G0011","G0011_05","negcontrol",55,66,72,77,52,47,71,40
"106","G0011","G0011_06","negcontrol",43,32,27,39,23,35,26,31
"107","G0011","G0011_07","negcontrol",55,89,57,51,57,57,65,49
"108","G0011","G0011_08","negcontrol",54,33,36,65,39,39,54,47
"109","G0011","G0011_09","negcontrol",22,19,29,50,15,25,24,40
"110","G0011","G0011_10","negcontrol",7,27,17,48,7,28,38,37
"111","G0012","G0012_01","inactive",33,21,24,32,32,17,30,35
"112","G0012","G0012_02","inactive",30,22,27,24,20,25,40,21
"113","G0012","G0012_03","inactive",39,28,51,31,32,19,54,20
"114","G0012","G0012_04","inactive",73,82,62,73,56,58,97,63
"115","G0012","G0012_05","inactive",120,95,77,74,82,92,103,80
"116","G0012","G0012_06","inactive",18,7,6,5,16,7,7,6
"117","G0012","G0012_07","inactive",37,51,59,53,41,38,81,45
"118","G0012","G0012_08","inactive",26,26,20,18,34,21,18,20
"119","G0012","G0012_09","inactive",91,114,99,90,99,95,83,89
"120","G0012","G0012_10","inactive",74,149,119,117,66,104,157,101
"121","G0013","G0013_01","inactive",15,23,26,18,10,20,22,21
"122","G0013","G0013_02","inactive",69,63,50,76,68,50,58,69
"123","G0013","G0013_03","inactive",25,16,11,17,26,1,14,17
"124","G0013","G0013_04","inactive",48,34,27,48,26,32,23,42
"125","G0013","G0013_05","inactive",27,34,35,41,21,30,29,31
"126","G0013","G0013_06","inactive",26,8,21,8,15,9,18,5
"127","G0013","G0013_07","inactive",74,45,51,44,65,43,54,46
"128","G0013","G0013_08","inactive",54,34,33,53,33,32,46,42
