gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,74.0,66.0,37.0,63.0,42.0,39.0,25.0,47.0
G0001,G0001_2,inactive,108.0,127.0,72.0,103.0,77.0,89.0,62.0,80.0
G0001,G0001_3,inactive,55.0,93.0,60.0,70.0,41.0,95.0,57.0,64.0
G0001,G0001_4,inactive,11.0,37.0,4.0,22.0,9.0,21.0,5.0,15.0
G0001,G0001_5,inactive,273.0,230.0,316.0,164.0,162.0,187.0,252.0,116.0
G0001,G0001_6,inactive,44.0,52.0,24.0,51.0,28.0,37.0,22.0,34.0
G0001,G0001_7,inactive,93.0,61.0,123.0,84.0,65.0,42.0,88.0,76.0
G0001,G0001_8,inactive,36.0,39.0,11.0,31.0,30.0,29.0,7.0,18.0
G0001,G0001_9,inactive,17.0,43.0,41.0,15.0,5.0,31.0,20.0,13.0
G0001,G0001_10,inactive,17.0,11.0,3.0,20.0,18.0,2.0,1.0,18.0
G0002,G0002_11,inactive,59.0,77.0,82.0,62.0,37.0,49.0,67.0,63.0
G0002,G0002_12,inactive,93.0,47.0,31.0,47.0,65.0,37.0,29.0,51.0
G0002,G0002_13,inactive,181.0,150.0,140.0,110.0,92.0,121.0,99.0,85.0
G0002,G0002_14,inactive,48.0,44.0,44.0,47.0,29.0,35.0,46.0,48.0
G0002,G0002_15,inactive,48.0,62.0,66.0,40.0,32.0,34.0,43.0,34.0
G0002,G0002_16,inactive,272.0,255.0,157.0,193.0,162.0,183.0,114.0,157.0
G0002,G0002_17,inactive,58.0,68.0,44.0,41.0,40.0,55.0,40.0,38.0
G0002,G0002_18,inactive,83.0,73.0,77.0,80.0,62.0,59.0,85.0,73.0
G0002,G0002_19,inactive,114.0,115.0,116.0,61.0,93.0,68.0,83.0,50.0
G0002,G0002_20,inactive,162.0,99.0,152.0,167.0,118.0,87.0,120.0,115.0
G0003,G0003_21,increasing,162.0,136.0,161.0,122.0,294.0,242.0,334.0,288.0
G0003,G0003_22,increasing,263.0,195.0,212.0,153.0,480.0,367.0,580.0,360.0
G0003,G0003_23,increasing,33.0,26.0,41.0,13.0,50.0,51.0,82.0,20.0
G0003,G0003_24,increasing,233.0,197.0,234.0,174.0,589.0,351.0,479.0,491.0
G0003,G0003_25,increasing,191.0,268.0,303.0,191.0,308.0,569.0,582.0,503.0
G0003,G0003_26,increasing,61.0,70.0,62.0,13.0,94.0,161.0,113.0,37.0
G0003,G0003_27,increasing,16.0,12.0,35.0,45.0,8.0,7.0,26.0,42.0
G0003,G0003_28,increasing,241.0,193.0,165.0,161.0,393.0,310.0,303.0,393.0
G0003,G0003_29,increasing,296.0,324.0,330.0,270.0,483.0,650.0,653.0,610.0
G0003,G0003_30,increasing,119.0,62.0,93.0,107.0,252.0,121.0,235.0,245.0
G0004,G0004_31,inactive,58.0,51.0,63.0,23.0,45.0,26.0,36.0,26.0
G0004,G0004_32,inactive,136.0,135.0,140.0,77.0,103.0,93.0,113.0,54.0
G0004,G0004_33,inactive,62.0,78.0,54.0,65.0,45.0,71.0,35.0,54.0
G0004,G0004_34,inactive,182.0,103.0,128.0,75.0,136.0,60.0,98.0,62.0
G0004,G0004_35,inactive,48.0,35.0,25.0,45.0,27.0,23.0,16.0,64.0
G0004,G0004_36,inactive,71.0,48.0,86.0,43.0,48.0,42.0,57.0,35.0
G0004,G0004_37,inactive,133.0,96.0,86.0,106.0,69.0,51.0,72.0,94.0
G0004,G0004_38,inactive,50.0,78.0,81.0,60.0,38.0,52.0,59.0,51.0
G0004,G0004_39,inactive,187.0,182.0,203.0,136.0,134.0,144.0,142.0,111.0
G0004,G0004_40,inactive,193.0,180.0,174.0,140.0,136.0,143.0,119.0,108.0
G0005,G0005_41,inactive,196.0,134.0,152.0,93.0,108.0,109.0,141.0,93.0
G0005,G0005_42,inactive,136.0,105.0,88.0,124.0,76.0,77.0,88.0,76.0
G0005,G0005_43,inactive,52.0,57.0,80.0,31.0,42.0,27.0,56.0,21.0
G0005,G0005_44,inactive,22.0,20.0,47.0,36.0,26.0,8.0,29.0,34.0
