gene,barcodeid,class,L1,H1,L2,H2,L3,H3,L4,H4
G0001,G0001_1,inactive,246.0,306.0,246.0,306.0,246.0,306.0,246.0,306.0
G0001,G0001_2,inactive,3392.0,3170.0,3392.0,3170.0,3392.0,3170.0,3392.0,3170.0
G0001,G0001_3,inactive,1837.0,1504.0,1837.0,1504.0,1837.0,1504.0,1837.0,1504.0
G0001,G0001_4,inactive,1097.0,863.0,1097.0,863.0,1097.0,863.0,1097.0,863.0
G0001,G0001_5,inactive,442.0,341.0,442.0,341.0,442.0,341.0,442.0,341.0
G0001,G0001_6,inactive,928.0,791.0,928.0,791.0,928.0,791.0,928.0,791.0
G0001,G0001_7,inactive,902.0,773.0,902.0,773.0,902.0,773.0,902.0,773.0
G0001,G0001_8,inactive,709.0,655.0,709.0,655.0,709.0,655.0,709.0,655.0
G0001,G0001_9,inactive,1753.0,1779.0,1753.0,1779.0,1753.0,1779.0,1753.0,1779.0
G0001,G0001_10,inactive,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0
G0002,G0002_11,inactive,855.0,797.0,855.0,797.0,855.0,797.0,855.0,797.0
G0002,G0002_12,inactive,45.0,27.0,45.0,27.0,45.0,27.0,45.0,27.0
G0002,G0002_13,inactive,631.0,564.0,631.0,564.0,631.0,564.0,631.0,564.0
G0002,G0002_14,inactive,893.0,704.0,893.0,704.0,893.0,704.0,893.0,704.0
G0002,G0002_15,inactive,587.0,542.0,587.0,542.0,587.0,542.0,587.0,542.0
G0002,G0002_16,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0002,G0002_17,inactive,2610.0,2025.0,2610.0,2025.0,2610.0,2025.0,2610.0,2025.0
G0002,G0002_18,inactive,276.0,313.0,276.0,313.0,276.0,313.0,276.0,313.0
G0002,G0002_19,inactive,1222.0,1117.0,1222.0,1117.0,1222.0,1117.0,1222.0,1117.0
G0002,G0002_20,inactive,442.0,425.0,442.0,425.0,442.0,425.0,442.0,425.0
G0003,G0003_21,increasing,13.0,830.0,13.0,830.0,13.0,830.0,13.0,830.0
G0003,G0003_22,increasing,43.0,64.0,43.0,64.0,43.0,64.0,43.0,64.0
G0003,G0003_23,increasing,127.0,2476.0,127.0,2476.0,127.0,2476.0,127.0,2476.0
G0003,G0003_24,increasing,0.0,2975.0,0.0,2975.0,0.0,2975.0,0.0,2975.0
G0003,G0003_25,increasing,257.0,4305.0,257.0,4305.0,257.0,4305.0,257.0,4305.0
G0003,G0003_26,increasing,20.0,2392.0,20.0,2392.0,20.0,2392.0,20.0,2392.0
G0003,G0003_27,increasing,238.0,401.0,238.0,401.0,238.0,401.0,238.0,401.0
G0003,G0003_28,increasing,281.0,10064.0,281.0,10064.0,281.0,10064.0,281.0,10064.0
G0003,G0003_29,increasing,135.0,2399.0,135.0,2399.0,135.0,2399.0,135.0,2399.0
G0003,G0003_30,increasing,347.0,4066.0,347.0,4066.0,347.0,4066.0,347.0,4066.0
G0004,G0004_31,inactive,1090.0,975.0,1090.0,975.0,1090.0,975.0,1090.0,975.0
G0004,G0004_32,inactive,1900.0,1633.0,1900.0,1633.0,1900.0,1633.0,1900.0,1633.0
G0004,G0004_33,inactive,650.0,490.0,650.0,490.0,650.0,490.0,650.0,490.0
G0004,G0004_34,inactive,1353.0,1340.0,1353.0,1340.0,1353.0,1340.0,1353.0,1340.0
G0004,G0004_35,inactive,391.0,343.0,391.0,343.0,391.0,343.0,391.0,343.0
G0004,G0004_36,inactive,1159.0,1030.0,1159.0,1030.0,1159.0,1030.0,1159.0,1030.0
G0004,G0004_37,inactive,1082.0,839.0,1082.0,839.0,1082.0,839.0,1082.0,839.0
G0004,G0004_38,inactive,67.0,109.0,67.0,109.0,67.0,109.0,67.0,109.0
G0004,G0004_39,inactive,286.0,268.0,286.0,268.0,286.0,268.0,286.0,268.0
G0004,G0004_40,inactive,844.0,823.0,844.0,823.0,844.0,823.0,844.0,823.0
G0005,G0005_41,inactive,1779.0,1692.0,1779.0,1692.0,1779.0,1692.0,1779.0,1692.0
G0005,G0005_42,inactive,484.0,483.0,484.0,483.0,484.0,483.0,484.0,483.0
G0005,G0005_43,inactive,417.0,333.0,417.0,333.0,417.0,333.0,417.0,333.0
G0005,G0005_44,inactive,1119.0,1137.0,1119.0,1137.0,1119.0,1137.0,1119.0,1137.0
G0005,G0005_45,inactive,513.0,388.0,513.0,388.0,513.0,388.0,513.0,388.0
G0005,G0005_46,inactive,1509.0,1507.0,1509.0,1507.0,1509.0,1507.0,1509.0,1507.0
G0005,G0005_47,inactive,327.0,336.0,327.0,336.0,327.0,336.0,327.0,336.0
G0005,G0005_48,inactive,651.0,629.0,651.0,629.0,651.0,629.0,651.0,629.0
G0005,G0005_49,inactive,1490.0,1427.0,1490.0,1427.0,1490.0,1427.0,1490.0,1427.0
G0005,G0005_50,inactive,1052.0,909.0,1052.0,909.0,1052.0,909.0,1052.0,909.0
G0006,G0006_51,inactive,2122.0,1974.0,2122.0,1974.0,2122.0,1974.0,2122.0,1974.0
G0006,G0006_52,inactive,2182.0,1978.0,2182.0,1978.0,2182.0,1978.0,2182.0,1978.0
G0006,G0006_53,inactive,1329.0,1316.0,1329.0,1316.0,1329.0,1316.0,1329.0,1316.0
G0006,G0006_54,inactive,1350.0,1128.0,1350.0,1128.0,1350.0,1128.0,1350.0,1128.0
G0006,G0006_55,inactive,683.0,658.0,683.0,658.0,683.0,658.0,683.0,658.0
G0006,G0006_56,inactive,452.0,334.0,452.0,334.0,452.0,334.0,452.0,334.0
G0006,G0006_57,inactive,958.0,966.0,958.0,966.0,958.0,966.0,958.0,966.0
G0006,G0006_58,inactive,436.0,404.0,436.0,404.0,436.0,404.0,436.0,404.0
G0006,G0006_59,inactive,796.0,743.0,796.0,743.0,796.0,743.0,796.0,743.0
G0006,G0006_60,inactive,2019.0,1839.0,2019.0,1839.0,2019.0,1839.0,2019.0,1839.0
G0007,G0007_61,inactive,569.0,579.0,569.0,579.0,569.0,579.0,569.0,579.0
G0007,G0007_62,inactive,1248.0,1071.0,1248.0,1071.0,1248.0,1071.0,1248.0,1071.0
G0007,G0007_63,inactive,609.0,624.0,609.0,624.0,609.0,624.0,609.0,624.0
G0007,G0007_64,inactive,275.0,200.0,275.0,200.0,275.0,200.0,275.0,200.0
G0007,G0007_65,inactive,616.0,660.0,616.0,660.0,616.0,660.0,616.0,660.0
G0007,G0007_66,inactive,567.0,548.0,567.0,548.0,567.0,548.0,567.0,548.0
G0007,G0007_67,inactive,200.0,198.0,200.0,198.0,200.0,198.0,200.0,198.0
G0007,G0007_68,inactive,439.0,529.0,439.0,529.0,439.0,529.0,439.0,529.0
G0007,G0007_69,inactive,525.0,448.0,525.0,448.0,525.0,448.0,525.0,448.0
G0007,G0007_70,inactive,408.0,356.0,408.0,356.0,408.0,356.0,408.0,356.0
G0008,G0008_71,inactive,519.0,358.0,519.0,358.0,519.0,358.0,519.0,358.0
G0008,G0008_72,inactive,710.0,643.0,710.0,643.0,710.0,643.0,710.0,643.0
G0008,G0008_73,inactive,758.0,766.0,758.0,766.0,758.0,766.0,758.0,766.0
G0008,G0008_74,inactive,1982.0,1913.0,1982.0,1913.0,1982.0,1913.0,1982.0,1913.0
G0008,G0008_75,inactive,113.0,85.0,113.0,85.0,113.0,85.0,113.0,85.0
G0008,G0008_76,inactive,3374.0,3011.0,3374.0,3011.0,3374.0,3011.0,3374.0,3011.0
G0008,G0008_77,inactive,1084.0,1026.0,1084.0,1026.0,1084.0,1026.0,1084.0,1026.0
G0008,G0008_78,inactive,935.0,656.0,935.0,656.0,935.0,656.0,935.0,656.0
G0008,G0008_79,inactive,205.0,224.0,205.0,224.0,205.0,224.0,205.0,224.0
G0008,G0008_80,inactive,2710.0,2477.0,2710.0,2477.0,2710.0,2477.0,2710.0,2477.0
G0009,G0009_81,inactive,557.0,560.0,557.0,560.0,557.0,560.0,557.0,560.0
G0009,G0009_82,inactive,1031.0,1048.0,1031.0,1048.0,1031.0,1048.0,1031.0,1048.0
G0009,G0009_83,inactive,1084.0,1057.0,1084.0,1057.0,1084.0,1057.0,1084.0,1057.0
G0009,G0009_84,inactive,158.0,113.0,158.0,113.0,158.0,113.0,158.0,113.0
G0009,G0009_85,inactive,447.0,361.0,447.0,361.0,447.0,361.0,447.0,361.0
G0009,G0009_86,inactive,952.0,805.0,952.0,805.0,952.0,805.0,952.0,805.0
G0009,G0009_87,inactive,489.0,567.0,489.0,567.0,489.0,567.0,489.0,567.0
G0009,G0009_88,inactive,859.0,686.0,859.0,686.0,859.0,686.0,859.0,686.0
G0009,G0009_89,inactive,1279.0,1198.0,1279.0,1198.0,1279.0,1198.0,1279.0,1198.0
G0009,G0009_90,inactive,2207.0,1876.0,2207.0,1876.0,2207.0,1876.0,2207.0,1876.0
G0010,G0010_91,negcontrol,661.0,503.0,661.0,503.0,661.0,503.0,661.0,503.0
G0010,G0010_92,negcontrol,953.0,802.0,953.0,802.0,953.0,802.0,953.0,802.0
G0010,G0010_93,negcontrol,190.0,284.0,190.0,284.0,190.0,284.0,190.0,284.0
G0010,G0010_94,negcontrol,371.0,414.0,371.0,414.0,371.0,414.0,371.0,414.0
G0010,G0010_95,negcontrol,497.0,452.0,497.0,452.0,497.0,452.0,497.0,452.0
G0010,G0010_96,negcontrol,475.0,423.0,475.0,423.0,475.0,423.0,475.0,423.0
G0010,G0010_97,negcontrol,1098.0,1031.0,1098.0,1031.0,1098.0,1031.0,1098.0,1031.0
G0010,G0010_98,negcontrol,466.0,409.0,466.0,409.0,466.0,409.0,466.0,409.0
G0010,G0010_99,negcontrol,480.0,443.0,480.0,443.0,480.0,443.0,480.0,443.0
G0010,G0010_100,negcontrol,2117.0,1904.0,2117.0,1904.0,2117.0,1904.0,2117.0,1904.0
G0011,G0011_101,decreasing,1300.0,319.0,1300.0,319.0,1300.0,319.0,1300.0,319.0
G0011,G0011_102,decreasing,3184.0,547.0,3184.0,547.0,3184.0,547.0,3184.0,547.0
G0011,G0011_103,decreasing,2248.0,365.0,2248.0,365.0,2248.0,365.0,2248.0,365.0
G0011,G0011_104,decreasing,1160.0,161.0,1160.0,161.0,1160.0,161.0,1160.0,161.0
G0011,G0011_105,decreasing,7481.0,1228.0,7481.0,1228.0,7481.0,1228.0,7481.0,1228.0
G0011,G0011_106,decreasing,2939.0,441.0,2939.0,441.0,2939.0,441.0,2939.0,441.0
G0011,G0011_107,decreasing,1008.0,217.0,1008.0,217.0,1008.0,217.0,1008.0,217.0
G0011,G0011_108,decreasing,1120.0,166.0,1120.0,166.0,1120.0,166.0,1120.0,166.0
G0011,G0011_109,decreasing,2175.0,339.0,2175.0,339.0,2175.0,339.0,2175.0,339.0
G0011,G0011_110,decreasing,3219.0,453.0,3219.0,453.0,3219.0,453.0,3219.0,453.0
G0012,G0012_111,inactive,460.0,410.0,460.0,410.0,460.0,410.0,460.0,410.0
G0012,G0012_112,inactive,1140.0,1067.0,1140.0,1067.0,1140.0,1067.0,1140.0,1067.0
G0012,G0012_113,inactive,583.0,651.0,583.0,651.0,583.0,651.0,583.0,651.0
G0012,G0012_114,inactive,419.0,373.0,419.0,373.0,419.0,373.0,419.0,373.0
G0012,G0012_115,inactive,1893.0,1726.0,1893.0,1726.0,1893.0,1726.0,1893.0,1726.0
G0012,G0012_116,inactive,922.0,944.0,922.0,944.0,922.0,944.0,922.0,944.0
G0012,G0012_117,inactive,937.0,818.0,937.0,818.0,937.0,818.0,937.0,818.0
G0012,G0012_118,inactive,294.0,268.0,294.0,268.0,294.0,268.0,294.0,268.0
