gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,636.0,542.0,646.0,397.0,369.0,363.0,550.0,487.0
G0001,G0001_2,inactive,174.0,109.0,288.0,165.0,111.0,115.0,176.0,156.0
G0001,G0001_3,inactive,1015.0,746.0,1452.0,597.0,721.0,684.0,1124.0,639.0
G0001,G0001_4,inactive,1596.0,1124.0,1947.0,1723.0,1415.0,912.0,1892.0,1650.0
G0001,G0001_5,inactive,126.0,265.0,217.0,113.0,130.0,216.0,239.0,113.0
G0001,G0001_6,inactive,151.0,172.0,352.0,489.0,202.0,115.0,281.0,177.0
G0001,G0001_7,inactive,572.0,1545.0,1039.0,850.0,560.0,1435.0,749.0,894.0
G0001,G0001_8,inactive,1442.0,1683.0,1318.0,1089.0,1027.0,1275.0,1032.0,1002.0
G0001,G0001_9,inactive,411.0,603.0,644.0,364.0,463.0,418.0,451.0,258.0
G0001,G0001_10,inactive,1059.0,1308.0,956.0,1069.0,952.0,1176.0,881.0,785.0
G0002,G0002_11,inactive,288.0,405.0,260.0,294.0,402.0,370.0,241.0,184.0
G0002,G0002_12,inactive,379.0,433.0,385.0,491.0,305.0,371.0,181.0,511.0
G0002,G0002_13,inactive,1148.0,1398.0,1425.0,1435.0,944.0,943.0,1122.0,1223.0
G0002,G0002_14,inactive,465.0,592.0,666.0,790.0,364.0,405.0,537.0,530.0
G0002,G0002_15,inactive,507.0,422.0,435.0,355.0,330.0,291.0,318.0,375.0
G0002,G0002_16,inactive,407.0,482.0,684.0,454.0,300.0,268.0,590.0,362.0
G0002,G0002_17,inactive,373.0,742.0,662.0,549.0,394.0,436.0,555.0,501.0
G0002,G0002_18,inactive,1612.0,1787.0,1491.0,1293.0,1150.0,1556.0,1470.0,1012.0
G0002,G0002_19,inactive,1622.0,1099.0,1102.0,1549.0,1397.0,854.0,906.0,1261.0
G0002,G0002_20,inactive,291.0,653.0,304.0,694.0,298.0,429.0,275.0,536.0
