"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",95,77,54,43,78,53,41,50
"2","G0001","G0001_02","inactive",90,38,24,42,71,45,22,52
"3","G0001","G0001_03","inactive",54,33,25,19,41,35,26,14
"4","G0001","G0001_04","inactive",71,86,44,53,64,63,45,40
"5","G0001","G0001_05","inactive",57,51,33,40,53,67,36,39
"6","G0001","G0001_06","inactive",55,49,41,31,42,56,28,30
"7","G0001","G0001_07","inactive",59,16,14,33,54,35,15,17
"8","G0001","G0001_08","inactive",17,29,20,22,21,33,15,19
"9","G0001","G0001_09","inactive",63,37,36,31,49,33,26,34
"10","G0001","G0001_10","inactive",33,37,44,48,39,59,38,57
"11","G0002","G0002_01","inactive",54,11,14,19,47,17,17,10
"12","G0002","G0002_02","inactive",42,49,21,30,41,44,26,25
"13","G0002","G0002_03","inactive",28,48,33,47,31,36,35,29
"14","G0002","G0002_04","inactive",91,59,56,98,102,73,41,88
"15","G0002","G0002_05","inactive",17,13,35,13,12,11,26,20
"16","G0002","G0002_06","inactive",37,52,31,45,27,62,24,58
"17","G0002","G0002_07","inactive",53,49,33,72,40,29,32,48
"18","G0002","G0002_08","inactive",121,90,99,106,121,79,66,75
"19","G0002","G0002_09","inactive",66,63,72,41,52,76,49,36
"20","G0002","G0002_10","inactive",103,101,81,102,77,145,61,91
"21","G0003","G0003_01","inactive",90,81,64,59,89,75,51,68
"22","G0003","G0003_02","inactive",31,49,27,46,46,49,42,37
"23","G0003","G0003_03","inactive",137,106,75,125,126,112,75,128
"24","G0003","G0003_04","inactive",78,97,63,82,76,105,53,73
"25","G0003","G0003_05","inactive",37,25,37,30,30,27,26,27
"26","G0003","G0003_06","inactive",28,44,30,44,23,39,28,37
"27","G0003","G0003_07","inactive",63,47,30,40,54,57,29,34
"28","G0003","G0003_08","inactive",83,60,67,48,74,67,72,55
"29","G0003","G0003_09","inactive",26,24,29,35,32,24,18,29
"30","G0003","G0003_10","inactive",33,29,24,30,46,33,18,33
"31","G0004","G0004_01","inactive",23,5,9,39,15,16,15,25
