gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,61.0,40.0,112.0,56.0,49.0,33.0,108.0,46.0
G0001,G0001_2,inactive,0.0,39.0,0.0,104.0,0.0,37.0,0.0,77.0
G0001,G0001_3,inactive,166.0,129.0,77.0,0.0,130.0,135.0,73.0,0.0
G0001,G0001_4,inactive,119.0,220.0,116.0,295.0,86.0,194.0,126.0,318.0
G0001,G0001_5,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0001,G0001_6,inactive,0.0,0.0,44.0,0.0,0.0,0.0,31.0,0.0
G0001,G0001_7,inactive,115.0,38.0,50.0,104.0,92.0,46.0,62.0,89.0
G0001,G0001_8,inactive,239.0,104.0,171.0,259.0,192.0,93.0,181.0,280.0
G0001,G0001_9,inactive,70.0,44.0,43.0,0.0,51.0,33.0,47.0,0.0
G0001,G0001_10,inactive,162.0,44.0,37.0,393.0,155.0,42.0,38.0,341.0
G0002,G0002_11,inactive,61.0,0.0,45.0,46.0,43.0,0.0,51.0,50.0
G0002,G0002_12,inactive,0.0,45.0,0.0,156.0,0.0,40.0,0.0,136.0
G0002,G0002_13,inactive,229.0,148.0,148.0,142.0,151.0,137.0,158.0,140.0
G0002,G0002_14,inactive,0.0,312.0,86.0,128.0,0.0,300.0,86.0,132.0
G0002,G0002_15,inactive,0.0,91.0,0.0,0.0,0.0,79.0,0.0,0.0
G0002,G0002_16,inactive,52.0,0.0,76.0,54.0,41.0,0.0,65.0,46.0
G0002,G0002_17,inactive,0.0,140.0,0.0,172.0,0.0,125.0,0.0,136.0
G0002,G0002_18,inactive,229.0,96.0,120.0,0.0,215.0,90.0,112.0,0.0
G0002,G0002_19,inactive,391.0,216.0,125.0,128.0,334.0,169.0,139.0,145.0
G0002,G0002_20,inactive,0.0,0.0,0.0,203.0,0.0,0.0,0.0,209.0
G0003,G0003_21,inactive,183.0,0.0,81.0,99.0,151.0,0.0,67.0,102.0
G0003,G0003_22,inactive,82.0,92.0,0.0,95.0,81.0,97.0,0.0,107.0
G0003,G0003_23,inactive,58.0,133.0,0.0,40.0,55.0,143.0,0.0,42.0
G0003,G0003_24,inactive,39.0,0.0,0.0,116.0,50.0,0.0,0.0,92.0
G0003,G0003_25,inactive,143.0,234.0,191.0,0.0,130.0,174.0,163.0,0.0
G0003,G0003_26,inactive,108.0,0.0,77.0,41.0,79.0,0.0,81.0,51.0
G0003,G0003_27,inactive,43.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0
G0003,G0003_28,inactive,53.0,46.0,44.0,50.0,54.0,35.0,44.0,61.0
G0003,G0003_29,inactive,450.0,500.0,388.0,562.0,477.0,494.0,371.0,599.0
G0003,G0003_30,inactive,52.0,39.0,98.0,74.0,40.0,39.0,83.0,54.0
G0004,G0004_31,negcontrol,363.0,109.0,75.0,194.0,300.0,105.0,106.0,148.0
G0004,G0004_32,negcontrol,0.0,55.0,0.0,155.0,0.0,48.0,0.0,125.0
G0004,G0004_33,negcontrol,0.0,141.0,0.0,46.0,0.0,126.0,0.0,37.0
G0004,G0004_34,negcontrol,0.0,59.0,0.0,58.0,0.0,33.0,0.0,40.0
G0004,G0004_35,negcontrol,206.0,314.0,109.0,116.0,214.0,296.0,117.0,86.0
G0004,G0004_36,negcontrol,106.0,45.0,82.0,191.0,90.0,41.0,86.0,186.0
G0004,G0004_37,negcontrol,371.0,307.0,288.0,418.0,334.0,235.0,247.0,378.0
G0004,G0004_38,negcontrol,0.0,138.0,120.0,94.0,0.0,145.0,142.0,122.0
G0004,G0004_39,negcontrol,62.0,101.0,227.0,57.0,44.0,87.0,232.0,48.0
G0004,G0004_40,negcontrol,513.0,490.0,148.0,221.0,412.0,388.0,169.0,245.0
G0005,G0005_41,inactive,54.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0
G0005,G0005_42,inactive,122.0,84.0,71.0,94.0,87.0,96.0,80.0,97.0
G0005,G0005_43,inactive,0.0,107.0,88.0,108.0,0.0,99.0,74.0,109.0
G0005,G0005_44,inactive,58.0,47.0,0.0,52.0,38.0,40.0,0.0,56.0
G0005,G0005_45,inactive,277.0,163.0,109.0,192.0,261.0,137.0,126.0,205.0
G0005,G0005_46,inactive,180.0,202.0,81.0,46.0,115.0,158.0,78.0,59.0
G0005,G0005_47,inactive,113.0,100.0,31.0,133.0,93.0,88.0,29.0,168.0
G0005,G0005_48,inactive,58.0,54.0,140.0,104.0,39.0,48.0,159.0,117.0
G0005,G0005_49,inactive,47.0,0.0,82.0,0.0,48.0,0.0,72.0,0.0
G0005,G0005_50,inactive,211.0,106.0,214.0,118.0,165.0,143.0,198.0,146.0
G0006,G0006_51,inactive,227.0,224.0,110.0,58.0,163.0,216.0,127.0,45.0
G0006,G0006_52,inactive,149.0,28.0,82.0,52.0,132.0,44.0,70.0,43.0
G0006,G0006_53,inactive,37.0,83.0,137.0,137.0,36.0,98.0,138.0,153.0
G0006,G0006_54,inactive,227.0,201.0,74.0,223.0,171.0,177.0,72.0,186.0
G0006,G0006_55,inactive,125.0,37.0,66.0,203.0,96.0,40.0,85.0,204.0
G0006,G0006_56,inactive,153.0,328.0,253.0,190.0,126.0,256.0,229.0,199.0
G0006,G0006_57,inactive,171.0,52.0,71.0,57.0,136.0,43.0,79.0,56.0
G0006,G0006_58,inactive,225.0,50.0,319.0,105.0,193.0,50.0,243.0,98.0
G0006,G0006_59,inactive,55.0,59.0,0.0,61.0,41.0,40.0,0.0,60.0
G0006,G0006_60,inactive,0.0,0.0,126.0,60.0,0.0,0.0,121.0,41.0
G0007,G0007_61,negcontrol,0.0,84.0,0.0,106.0,0.0,67.0,0.0,84.0
G0007,G0007_62,negcontrol,0.0,0.0,34.0,39.0,0.0,0.0,47.0,42.0
G0007,G0007_63,negcontrol,171.0,37.0,33.0,199.0,121.0,48.0,41.0,187.0
G0007,G0007_64,negcontrol,310.0,186.0,69.0,222.0,266.0,170.0,77.0,196.0
G0007,G0007_65,negcontrol,318.0,209.0,272.0,151.0,284.0,158.0,264.0,154.0
G0007,G0007_66,negcontrol,165.0,65.0,29.0,0.0,117.0,37.0,37.0,0.0
G0007,G0007_67,negcontrol,107.0,0.0,65.0,49.0,91.0,0.0,68.0,67.0
G0007,G0007_68,negcontrol,61.0,46.0,72.0,45.0,52.0,37.0,80.0,47.0
G0007,G0007_69,negcontrol,91.0,47.0,0.0,57.0,98.0,46.0,0.0,46.0
G0007,G0007_70,negcontrol,0.0,40.0,127.0,47.0,0.0,46.0,122.0,54.0
G0008,G0008_71,inactive,193.0,0.0,26.0,0.0,214.0,0.0,44.0,0.0
G0008,G0008_72,inactive,218.0,126.0,112.0,149.0,198.0,134.0,123.0,152.0
G0008,G0008_73,inactive,242.0,0.0,184.0,253.0,216.0,0.0,190.0,254.0
G0008,G0008_74,inactive,91.0,158.0,319.0,334.0,99.0,125.0,291.0,325.0
G0008,G0008_75,inactive,0.0,0.0,32.0,49.0,0.0,0.0,47.0,52.0
G0008,G0008_76,inactive,0.0,95.0,115.0,41.0,0.0,88.0,110.0,35.0
G0008,G0008_77,inactive,63.0,47.0,0.0,137.0,35.0,30.0,0.0,167.0
G0008,G0008_78,inactive,0.0,213.0,136.0,218.0,0.0,130.0,114.0,225.0
G0008,G0008_79,inactive,0.0,0.0,0.0,52.0,0.0,0.0,0.0,43.0
G0008,G0008_80,inactive,0.0,0.0,0.0,101.0,0.0,0.0,0.0,98.0
G0009,G0009_81,inactive,52.0,0.0,82.0,52.0,61.0,0.0,88.0,50.0
G0009,G0009_82,inactive,134.0,0.0,90.0,57.0,128.0,0.0,86.0,54.0
G0009,G0009_83,inactive,0.0,103.0,0.0,80.0,0.0,74.0,0.0,110.0
G0009,G0009_84,inactive,166.0,42.0,141.0,168.0,116.0,40.0,110.0,211.0
G0009,G0009_85,inactive,47.0,39.0,0.0,59.0,38.0,44.0,0.0,47.0
G0009,G0009_86,inactive,90.0,194.0,202.0,144.0,85.0,147.0,182.0,161.0
G0009,G0009_87,inactive,79.0,0.0,125.0,149.0,110.0,0.0,153.0,151.0
G0009,G0009_88,inactive,153.0,0.0,74.0,107.0,128.0,0.0,80.0,87.0
G0009,G0009_89,inactive,0.0,106.0,124.0,47.0,0.0,101.0,123.0,60.0
G0009,G0009_90,inactive,0.0,0.0,87.0,35.0,0.0,0.0,83.0,55.0
G0010,G0010_91,negcontrol,56.0,167.0,0.0,0.0,36.0,140.0,0.0,0.0
G0010,G0010_92,negcontrol,0.0,80.0,87.0,45.0,0.0,81.0,59.0,55.0
G0010,G0010_93,negcontrol,219.0,276.0,130.0,245.0,172.0,270.0,137.0,229.0
G0010,G0010_94,negcontrol,159.0,151.0,96.0,197.0,123.0,127.0,109.0,245.0
G0010,G0010_95,negcontrol,62.0,192.0,113.0,96.0,47.0,179.0,115.0,110.0
G0010,G0010_96,negcontrol,0.0,151.0,84.0,95.0,0.0,101.0,84.0,95.0
G0010,G0010_97,negcontrol,0.0,43.0,35.0,0.0,0.0,41.0,38.0,0.0
G0010,G0010_98,negcontrol,44.0,208.0,135.0,0.0,45.0,155.0,133.0,0.0
G0010,G0010_99,negcontrol,49.0,85.0,0.0,56.0,47.0,90.0,0.0,55.0
G0010,G0010_100,negcontrol,43.0,169.0,162.0,101.0,51.0,156.0,176.0,115.0
G0011,G0011_101,inactive,56.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
G0011,G0011_102,inactive,121.0,97.0,75.0,109.0,108.0,65.0,79.0,107.0
G0011,G0011_103,inactive,0.0,0.0,36.0,0.0,0.0,0.0,42.0,0.0
G0011,G0011_104,inactive,57.0,49.0,34.0,162.0,35.0,40.0,41.0,153.0
G0011,G0011_105,inactive,70.0,123.0,157.0,37.0,45.0,125.0,198.0,45.0
G0011,G0011_106,inactive,0.0,138.0,102.0,0.0,0.0,113.0,95.0,0.0
G0011,G0011_107,inactive,76.0,0.0,40.0,49.0,89.0,0.0,38.0,53.0
G0011,G0011_108,inactive,149.0,161.0,156.0,422.0,136.0,178.0,159.0,463.0
G0011,G0011_109,inactive,57.0,187.0,0.0,0.0,33.0,173.0,0.0,0.0
G0011,G0011_110,inactive,92.0,0.0,42.0,33.0,95.0,0.0,42.0,54.0
G0012,G0012_111,inactive,0.0,0.0,50.0,43.0,0.0,0.0,38.0,52.0
G0012,G0012_112,inactive,0.0,0.0,0.0,52.0,0.0,0.0,0.0,54.0
G0012,G0012_113,inactive,0.0,91.0,0.0,0.0,0.0,68.0,0.0,0.0
G0012,G0012_114,inactive,0.0,0.0,0.0,46.0,0.0,0.0,0.0,58.0
G0012,G0012_115,inactive,102.0,151.0,103.0,161.0,92.0,132.0,86.0,145.0
G0012,G0012_116,inactive,118.0,101.0,159.0,0.0,97.0,77.0,144.0,0.0
G0012,G0012_117,inactive,107.0,0.0,50.0,0.0,86.0,0.0,41.0,0.0
G0012,G0012_118,inactive,0.0,0.0,49.0,36.0,0.0,0.0,43.0,53.0
G0012,G0012_119,inactive,181.0,207.0,206.0,0.0,128.0,175.0,191.0,0.0
G0012,G0012_120,inactive,104.0,53.0,49.0,51.0,104.0,27.0,28.0,45.0
G0013,G0013_121,inactive,48.0,105.0,46.0,119.0,43.0,72.0,30.0,127.0
G0013,G0013_122,inactive,117.0,38.0,30.0,155.0,105.0,33.0,45.0,149.0
G0013,G0013_123,inactive,114.0,90.0,218.0,109.0,106.0,74.0,194.0,96.0
G0013,G0013_124,inactive,122.0,85.0,64.0,55.0,84.0,83.0,77.0,46.0
G0013,G0013_125,inactive,97.0,114.0,144.0,53.0,103.0,94.0,185.0,55.0
G0013,G0013_126,inactive,0.0,0.0,41.0,43.0,0.0,0.0,24.0,67.0
