"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","increasing",24,18,8,8,26,29,18,19
"2","G0001","G0001_02","increasing",13,15,5,12,25,59,30,42
"3","G0001","G0001_03","increasing",17,7,5,17,27,37,34,92
"4","G0001","G0001_04","increasing",35,25,59,34,41,14,62,75
"5","G0001","G0001_05","increasing",56,54,61,30,107,162,159,99
"6","G0001","G0001_06","increasing",7,2,4,3,10,17,29,7
"7","G0001","G0001_07","increasing",24,16,8,7,95,34,31,54
"8","G0001","G0001_08","increasing",37,19,19,9,76,94,54,64
"9","G0001","G0001_09","increasing",48,38,47,30,127,136,157,160
"10","G0001","G0001_10","increasing",28,21,32,25,77,81,81,123
"11","G0002","G0002_01","inactive",24,39,31,25,31,38,33,26
"12","G0002","G0002_02","inactive",62,57,25,60,38,49,31,83
"13","G0002","G0002_03","inactive",86,58,47,49,70,77,47,60
"14","G0002","G0002_04","inactive",35,27,49,28,18,26,59,50
"15","G0002","G0002_05","inactive",80,63,65,30,48,74,70,47
"16","G0002","G0002_06","inactive",61,62,58,51,63,73,75,59
"17","G0002","G0002_07","inactive",59,68,63,38,46,75,68,46
"18","G0002","G0002_08","inactive",33,34,29,9,21,35,31,31
"19","G0002","G0002_09","inactive",30,17,19,29,25,17,18,32
"20","G0002","G0002_10","inactive",36,14,15,15,21,23,16,36
"21","G0003","G0003_01","inactive",49,42,51,49,56,45,46,70
"22","G0003","G0003_02","inactive",125,110,103,108,98,112,116,160
"23","G0003","G0003_03","inactive",90,46,47,70,69,60,47,84
"24","G0003","G0003_04","inactive",79,87,130,98,69,100,121,142
"25","G0003","G0003_05","inactive",12,19,26,7,8,21,25,17
"26","G0003","G0003_06","inactive",7,2,12,27,4,9,8,27
"27","G0003","G0003_07","inactive",67,55,56,78,57,77,79,85
"28","G0003","G0003_08","inactive",56,79,53,41,56,59,57,63
"29","G0003","G0003_09","inactive",38,25,34,20,39,35,32,23
"30","G0003","G0003_10","inactive",54,55,64,40,38,62,40,81
