gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,24.0,0.0,23.0,24.0,27.0,0.0,41.0,20.0
G0001,G0001_2,inactive,303.0,366.0,234.0,93.0,258.0,260.0,258.0,81.0
G0001,G0001_3,inactive,71.0,323.0,63.0,70.0,54.0,264.0,66.0,42.0
G0001,G0001_4,inactive,149.0,111.0,85.0,0.0,100.0,99.0,99.0,0.0
G0001,G0001_5,inactive,0.0,44.0,0.0,27.0,0.0,27.0,0.0,33.0
G0001,G0001_6,inactive,81.0,185.0,0.0,79.0,64.0,168.0,0.0,101.0
G0001,G0001_7,inactive,107.0,147.0,32.0,0.0,86.0,110.0,55.0,0.0
G0001,G0001_8,inactive,74.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0
G0001,G0001_9,inactive,151.0,74.0,45.0,151.0,118.0,62.0,77.0,101.0
G0001,G0001_10,inactive,0.0,0.0,0.0,21.0,0.0,0.0,0.0,22.0
G0002,G0002_11,inactive,65.0,33.0,0.0,69.0,59.0,33.0,0.0,50.0
G0002,G0002_12,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0002,G0002_13,inactive,68.0,32.0,0.0,69.0,32.0,38.0,0.0,53.0
G0002,G0002_14,inactive,165.0,0.0,27.0,54.0,98.0,0.0,36.0,44.0
G0002,G0002_15,inactive,0.0,0.0,74.0,122.0,0.0,0.0,67.0,140.0
G0002,G0002_16,inactive,0.0,42.0,0.0,0.0,0.0,44.0,0.0,0.0
G0002,G0002_17,inactive,240.0,151.0,47.0,95.0,204.0,131.0,53.0,69.0
G0002,G0002_18,inactive,0.0,0.0,0.0,43.0,0.0,0.0,0.0,32.0
G0002,G0002_19,inactive,79.0,35.0,26.0,165.0,42.0,34.0,24.0,151.0
G0002,G0002_20,inactive,54.0,0.0,0.0,65.0,48.0,0.0,0.0,72.0
G0003,G0003_21,increasing,0.0,0.0,0.0,33.0,383.0,0.0,0.0,28.0
G0003,G0003_22,increasing,0.0,0.0,0.0,0.0,0.0,0.0,579.0,0.0
G0003,G0003_23,increasing,0.0,0.0,31.0,0.0,672.0,518.0,839.0,0.0
G0003,G0003_24,increasing,0.0,0.0,41.0,0.0,402.0,271.0,571.0,256.0
G0003,G0003_25,increasing,1.0,0.0,2.0,0.0,1467.0,1834.0,1050.0,263.0
G0003,G0003_26,increasing,0.0,48.0,0.0,36.0,625.0,336.0,548.0,28.0
G0003,G0003_27,increasing,27.0,84.0,48.0,0.0,34.0,75.0,72.0,0.0
G0003,G0003_28,increasing,87.0,30.0,20.0,0.0,1330.0,2692.0,2289.0,483.0
G0003,G0003_29,increasing,0.0,0.0,0.0,38.0,397.0,0.0,0.0,271.0
G0003,G0003_30,increasing,0.0,0.0,0.0,0.0,234.0,1028.0,822.0,725.0
G0004,G0004_31,inactive,60.0,0.0,79.0,93.0,57.0,0.0,120.0,65.0
G0004,G0004_32,inactive,33.0,121.0,118.0,91.0,38.0,92.0,171.0,107.0
G0004,G0004_33,inactive,30.0,147.0,0.0,28.0,26.0,142.0,0.0,26.0
G0004,G0004_34,inactive,141.0,92.0,87.0,57.0,102.0,48.0,80.0,27.0
G0004,G0004_35,inactive,35.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
G0004,G0004_36,inactive,27.0,73.0,34.0,117.0,23.0,59.0,32.0,102.0
G0004,G0004_37,inactive,104.0,47.0,0.0,11.0,70.0,27.0,0.0,29.0
G0004,G0004_38,inactive,34.0,25.0,33.0,0.0,23.0,30.0,36.0,0.0
G0004,G0004_39,inactive,75.0,41.0,19.0,37.0,53.0,31.0,24.0,37.0
G0004,G0004_40,inactive,71.0,45.0,0.0,69.0,51.0,42.0,0.0,61.0
G0005,G0005_41,inactive,57.0,71.0,154.0,281.0,45.0,80.0,142.0,240.0
G0005,G0005_42,inactive,29.0,0.0,65.0,0.0,18.0,0.0,58.0,0.0
G0005,G0005_43,inactive,43.0,38.0,27.0,33.0,22.0,41.0,33.0,20.0
G0005,G0005_44,inactive,69.0,79.0,38.0,160.0,61.0,77.0,42.0,120.0
G0005,G0005_45,inactive,0.0,38.0,27.0,67.0,0.0,34.0,37.0,66.0
G0005,G0005_46,inactive,53.0,254.0,210.0,49.0,57.0,191.0,287.0,52.0
G0005,G0005_47,inactive,24.0,0.0,0.0,46.0,36.0,0.0,0.0,84.0
G0005,G0005_48,inactive,0.0,36.0,61.0,46.0,0.0,46.0,85.0,28.0
G0005,G0005_49,inactive,79.0,33.0,22.0,152.0,65.0,28.0,30.0,112.0
