"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","negcontrol",155,101,80,98,124,117,88,135
"2","G0001","G0001_02","negcontrol",75,29,44,35,61,23,29,62
"3","G0001","G0001_03","negcontrol",167,99,128,48,140,113,125,87
"4","G0001","G0001_04","negcontrol",24,32,19,22,27,39,18,53
"5","G0001","G0001_05","negcontrol",7,13,8,1,17,13,13,6
"6","G0001","G0001_06","negcontrol",22,36,16,1,11,30,14,29
"7","G0001","G0001_07","negcontrol",52,13,31,23,54,34,36,49
"8","G0001","G0001_08","negcontrol",90,61,66,68,83,53,78,105
"9","G0001","G0001_09","negcontrol",16,9,2,8,16,6,4,7
"10","G0001","G0001_10","negcontrol",20,16,17,5,24,15,17,17
"11","G0002","G0002_01","inactive",51,40,58,11,52,41,64,39
"12","G0002","G0002_02","inactive",32,29,39,20,30,23,49,37
"13","G0002","G0002_03","inactive",73,92,42,24,62,53,56,51
"14","G0002","G0002_04","inactive",71,77,61,36,45,81,59,89
"15","G0002","G0002_05","inactive",188,120,133,88,164,116,99,148
"16","G0002","G0002_06","inactive",34,45,16,22,31,45,19,34
"17","G0002","G0002_07","inactive",147,75,63,42,120,60,52,50
"18","G0002","G0002_08","inactive",38,30,33,24,46,25,36,47
"19","G0002","G0002_09","inactive",58,55,23,36,42,66,22,48
"20","G0002","G0002_10","inactive",58,52,37,27,46,55,34,45
"21","G0003","G0003_01","inactive",34,37,30,13,29,31,26,29
"22","G0003","G0003_02","inactive",53,15,24,17,57,22,15,32
"23","G0003","G0003_03","inactive",75,74,67,23,76,61,50,51
"24","G0003","G0003_04","inactive",124,118,75,72,131,109,84,112
"25","G0003","G0003_05","inactive",68,87,40,27,49,55,25,45
"26","G0003","G0003_06","inactive",13,12,8,16,24,14,7,22
"27","G0003","G0003_07","inactive",30,75,57,50,31,51,69,64
"28","G0003","G0003_08","inactive",48,55,30,31,48,46,33,51
"29","G0003","G0003_09","inactive",46,16,28,14,63,21,23,19
"30","G0003","G0003_10","inactive",31,32,29,26,37,34,29,32
"31","G0004","G0004_01","inactive",16,12,3,4,19,11,10,9
"32","G0004","G0004_02","inactive",18,24,16,6,10,21,4,15
"33","G0004","G0004_03","inactive",182,158,102,80,157,140,101,126
"34","G0004","G0004_04","inactive",53,33,36,13,40,29,24,21
"35","G0004","G0004_05","inactive",56,41,36,19,51,21,42,24
"36","G0004","G0004_06","inactive",58,71,45,28,56,61,54,53
"37","G0004","G0004_07","inactive",58,25,42,23,54,41,45,35
