gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,231.0,357.0,253.0,194.0,220.0,322.0,208.0,186.0
G0001,G0001_2,inactive,2127.0,2136.0,1743.0,1927.0,1592.0,1766.0,1288.0,1814.0
G0001,G0001_3,inactive,985.0,905.0,718.0,985.0,846.0,803.0,631.0,727.0
G0001,G0001_4,inactive,972.0,1052.0,917.0,1232.0,725.0,893.0,574.0,927.0
G0001,G0001_5,inactive,761.0,1049.0,835.0,749.0,569.0,805.0,584.0,677.0
G0001,G0001_6,inactive,1328.0,972.0,1360.0,1012.0,1037.0,790.0,1247.0,852.0
G0001,G0001_7,inactive,444.0,1055.0,897.0,810.0,359.0,878.0,631.0,620.0
G0001,G0001_8,inactive,2313.0,1458.0,2198.0,1870.0,2009.0,1165.0,1739.0,1703.0
G0001,G0001_9,inactive,1222.0,1161.0,1154.0,991.0,1150.0,1031.0,969.0,797.0
G0001,G0001_10,inactive,1337.0,1537.0,2056.0,1480.0,1024.0,1128.0,1687.0,1273.0
G0002,G0002_11,inactive,431.0,434.0,581.0,491.0,307.0,339.0,345.0,490.0
G0002,G0002_12,inactive,480.0,431.0,494.0,427.0,434.0,335.0,389.0,319.0
G0002,G0002_13,inactive,289.0,538.0,444.0,248.0,316.0,415.0,385.0,262.0
G0002,G0002_14,inactive,94.0,134.0,248.0,139.0,133.0,134.0,190.0,145.0
G0002,G0002_15,inactive,1566.0,1849.0,1243.0,1178.0,1211.0,1534.0,901.0,1010.0
G0002,G0002_16,inactive,1485.0,1563.0,1375.0,1504.0,1218.0,1289.0,1251.0,1151.0
G0002,G0002_17,inactive,1542.0,1272.0,1789.0,1681.0,1339.0,1158.0,1181.0,1390.0
G0002,G0002_18,inactive,434.0,422.0,484.0,426.0,384.0,267.0,371.0,321.0
G0002,G0002_19,inactive,1417.0,1163.0,938.0,878.0,1067.0,986.0,762.0,707.0
G0002,G0002_20,inactive,410.0,423.0,451.0,556.0,329.0,401.0,359.0,426.0
G0003,G0003_21,inactive,1109.0,879.0,835.0,797.0,918.0,708.0,752.0,655.0
G0003,G0003_22,inactive,695.0,252.0,533.0,435.0,594.0,200.0,508.0,293.0
G0003,G0003_23,inactive,471.0,1062.0,1039.0,644.0,344.0,710.0,767.0,571.0
G0003,G0003_24,inactive,2265.0,2037.0,1375.0,1469.0,1728.0,1583.0,1034.0,1289.0
G0003,G0003_25,inactive,1466.0,1597.0,1353.0,1709.0,1204.0,1343.0,1156.0,1384.0
G0003,G0003_26,inactive,1890.0,1325.0,1722.0,1121.0,1738.0,1225.0,1286.0,918.0
G0003,G0003_27,inactive,844.0,580.0,569.0,500.0,639.0,435.0,455.0,557.0
G0003,G0003_28,inactive,1027.0,703.0,916.0,489.0,742.0,600.0,712.0,348.0
G0003,G0003_29,inactive,639.0,334.0,460.0,390.0,529.0,163.0,441.0,315.0
G0003,G0003_30,inactive,1347.0,1589.0,978.0,1381.0,1073.0,1417.0,873.0,1072.0
G0004,G0004_31,negcontrol,80.0,516.0,164.0,111.0,75.0,484.0,134.0,98.0
G0004,G0004_32,negcontrol,105.0,403.0,442.0,266.0,71.0,389.0,376.0,254.0
G0004,G0004_33,negcontrol,209.0,282.0,372.0,321.0,170.0,218.0,218.0,281.0
G0004,G0004_34,negcontrol,704.0,1258.0,1020.0,934.0,473.0,1081.0,841.0,877.0
G0004,G0004_35,negcontrol,781.0,723.0,794.0,467.0,628.0,634.0,665.0,347.0
G0004,G0004_36,negcontrol,961.0,1009.0,1159.0,1174.0,796.0,981.0,891.0,1005.0
G0004,G0004_37,negcontrol,333.0,556.0,431.0,401.0,372.0,453.0,367.0,389.0
G0004,G0004_38,negcontrol,610.0,756.0,622.0,900.0,301.0,654.0,552.0,643.0
G0004,G0004_39,negcontrol,1255.0,1189.0,1377.0,1629.0,1058.0,1006.0,1119.0,1419.0
G0004,G0004_40,negcontrol,1192.0,1574.0,869.0,915.0,901.0,1374.0,673.0,681.0
G0005,G0005_41,inactive,1112.0,1425.0,441.0,935.0,919.0,1131.0,359.0,726.0
G0005,G0005_42,inactive,334.0,590.0,602.0,463.0,301.0,462.0,526.0,384.0
G0005,G0005_43,inactive,516.0,558.0,575.0,558.0,396.0,454.0,503.0,537.0
G0005,G0005_44,inactive,564.0,371.0,642.0,451.0,450.0,295.0,500.0,385.0
G0005,G0005_45,inactive,2934.0,3067.0,3372.0,3341.0,2367.0,2280.0,2590.0,2990.0
G0005,G0005_46,inactive,2073.0,1729.0,2012.0,1746.0,1577.0,1554.0,1615.0,1592.0
G0005,G0005_47,inactive,1529.0,1189.0,1027.0,1297.0,1199.0,867.0,753.0,943.0
G0005,G0005_48,inactive,540.0,596.0,773.0,582.0,360.0,370.0,635.0,339.0
G0005,G0005_49,inactive,893.0,570.0,643.0,589.0,606.0,510.0,639.0,484.0
G0005,G0005_50,inactive,1238.0,1295.0,1570.0,1257.0,907.0,1006.0,1225.0,996.0
G0006,G0006_51,inactive,950.0,599.0,725.0,329.0,723.0,557.0,561.0,247.0
G0006,G0006_52,inactive,1503.0,1356.0,1343.0,716.0,1128.0,1045.0,1170.0,506.0
G0006,G0006_53,inactive,38.0,47.0,105.0,0.0,38.0,29.0,63.0,0.0
G0006,G0006_54,inactive,1084.0,1140.0,1459.0,1188.0,845.0,964.0,1033.0,913.0
G0006,G0006_55,inactive,0.0,123.0,147.0,34.0,0.0,81.0,128.0,41.0
G0006,G0006_56,inactive,771.0,767.0,413.0,785.0,668.0,601.0,339.0,711.0
G0006,G0006_57,inactive,1199.0,1155.0,689.0,1030.0,924.0,950.0,579.0,980.0
G0006,G0006_58,inactive,973.0,1034.0,902.0,947.0,833.0,830.0,678.0,918.0
G0006,G0006_59,inactive,312.0,271.0,328.0,41.0,318.0,233.0,260.0,38.0
G0006,G0006_60,inactive,2462.0,2498.0,2674.0,2444.0,1845.0,2114.0,2010.0,2298.0
G0007,G0007_61,negcontrol,260.0,270.0,459.0,654.0,207.0,167.0,372.0,528.0
G0007,G0007_62,negcontrol,974.0,838.0,702.0,1117.0,807.0,593.0,500.0,898.0
G0007,G0007_63,negcontrol,284.0,251.0,321.0,459.0,188.0,185.0,359.0,407.0
G0007,G0007_64,negcontrol,320.0,382.0,191.0,214.0,202.0,350.0,202.0,144.0
G0007,G0007_65,negcontrol,263.0,118.0,142.0,322.0,271.0,91.0,102.0,261.0
G0007,G0007_66,negcontrol,881.0,861.0,875.0,1193.0,675.0,777.0,832.0,1157.0
G0007,G0007_67,negcontrol,929.0,560.0,854.0,482.0,780.0,431.0,746.0,396.0
G0007,G0007_68,negcontrol,1352.0,1241.0,1960.0,1577.0,1220.0,1008.0,1606.0,1326.0
G0007,G0007_69,negcontrol,454.0,442.0,757.0,1025.0,490.0,431.0,646.0,913.0
G0007,G0007_70,negcontrol,765.0,624.0,543.0,376.0,553.0,491.0,485.0,338.0
G0008,G0008_71,inactive,3228.0,2402.0,2301.0,1852.0,2447.0,2113.0,1959.0,1693.0
G0008,G0008_72,inactive,700.0,347.0,661.0,593.0,606.0,302.0,566.0,637.0
G0008,G0008_73,inactive,824.0,1550.0,1142.0,1338.0,654.0,1345.0,857.0,1157.0
G0008,G0008_74,inactive,1008.0,1290.0,1262.0,1082.0,768.0,1221.0,1065.0,1072.0
G0008,G0008_75,inactive,1057.0,1501.0,1232.0,1609.0,859.0,1174.0,1044.0,1612.0
G0008,G0008_76,inactive,372.0,737.0,484.0,946.0,339.0,657.0,321.0,773.0
G0008,G0008_77,inactive,1191.0,1224.0,900.0,883.0,957.0,941.0,688.0,682.0
G0008,G0008_78,inactive,0.0,456.0,143.0,481.0,0.0,274.0,117.0,422.0
G0008,G0008_79,inactive,1420.0,1312.0,970.0,922.0,1057.0,1020.0,678.0,855.0
G0008,G0008_80,inactive,960.0,831.0,1787.0,1463.0,653.0,712.0,1407.0,1325.0
G0009,G0009_81,inactive,376.0,132.0,239.0,405.0,320.0,76.0,185.0,275.0
G0009,G0009_82,inactive,506.0,384.0,321.0,397.0,454.0,314.0,325.0,293.0
G0009,G0009_83,inactive,1202.0,874.0,788.0,1402.0,994.0,736.0,603.0,1265.0
G0009,G0009_84,inactive,2548.0,1555.0,1593.0,2027.0,2106.0,1260.0,1126.0,1892.0
G0009,G0009_85,inactive,556.0,580.0,490.0,365.0,481.0,425.0,407.0,369.0
G0009,G0009_86,inactive,394.0,334.0,387.0,394.0,279.0,245.0,287.0,352.0
G0009,G0009_87,inactive,807.0,1053.0,993.0,918.0,673.0,882.0,984.0,743.0
G0009,G0009_88,inactive,751.0,765.0,1228.0,898.0,656.0,649.0,951.0,738.0
G0009,G0009_89,inactive,1257.0,1405.0,1272.0,1477.0,940.0,1178.0,1063.0,1331.0
G0009,G0009_90,inactive,402.0,223.0,281.0,278.0,351.0,196.0,237.0,160.0
G0010,G0010_91,negcontrol,797.0,533.0,932.0,989.0,561.0,397.0,767.0,878.0
G0010,G0010_92,negcontrol,1361.0,1576.0,1240.0,1476.0,1127.0,1273.0,1046.0,1289.0
G0010,G0010_93,negcontrol,848.0,1002.0,895.0,634.0,679.0,781.0,593.0,603.0
G0010,G0010_94,negcontrol,1885.0,2017.0,1416.0,1685.0,1595.0,1732.0,1023.0,1425.0
G0010,G0010_95,negcontrol,2227.0,1845.0,1942.0,1924.0,1720.0,1436.0,1562.0,1511.0
G0010,G0010_96,negcontrol,1443.0,1605.0,1249.0,1690.0,1142.0,1288.0,1027.0,1466.0
G0010,G0010_97,negcontrol,888.0,1236.0,1235.0,1083.0,739.0,1024.0,1018.0,806.0
G0010,G0010_98,negcontrol,552.0,916.0,567.0,333.0,402.0,815.0,438.0,207.0
G0010,G0010_99,negcontrol,475.0,190.0,94.0,161.0,391.0,98.0,93.0,109.0
G0010,G0010_100,negcontrol,1287.0,1154.0,1148.0,566.0,990.0,896.0,946.0,567.0
G0011,G0011_101,inactive,178.0,451.0,211.0,465.0,177.0,342.0,184.0,406.0
G0011,G0011_102,inactive,426.0,459.0,683.0,444.0,371.0,391.0,446.0,347.0
G0011,G0011_103,inactive,2296.0,1664.0,2595.0,2084.0,1832.0,1512.0,2103.0,1713.0
G0011,G0011_104,inactive,446.0,573.0,721.0,735.0,408.0,386.0,449.0,565.0
G0011,G0011_105,inactive,1328.0,1826.0,1632.0,1712.0,1028.0,1471.0,1144.0,1369.0
G0011,G0011_106,inactive,680.0,561.0,648.0,482.0,669.0,459.0,466.0,368.0
G0011,G0011_107,inactive,361.0,339.0,121.0,398.0,219.0,248.0,84.0,308.0
G0011,G0011_108,inactive,1043.0,1007.0,773.0,870.0,871.0,712.0,556.0,784.0
G0011,G0011_109,inactive,1020.0,528.0,605.0,299.0,830.0,451.0,517.0,344.0
G0011,G0011_110,inactive,539.0,762.0,354.0,201.0,546.0,644.0,267.0,154.0
G0012,G0012_111,inactive,616.0,627.0,728.0,942.0,469.0,490.0,568.0,754.0
G0012,G0012_112,inactive,549.0,661.0,634.0,669.0,416.0,481.0,501.0,459.0
G0012,G0012_113,inactive,445.0,382.0,554.0,407.0,408.0,350.0,375.0,339.0
G0012,G0012_114,inactive,843.0,873.0,770.0,672.0,615.0,661.0,705.0,602.0
G0012,G0012_115,inactive,456.0,584.0,695.0,752.0,339.0,523.0,532.0,657.0
G0012,G0012_116,inactive,752.0,570.0,793.0,678.0,609.0,428.0,670.0,481.0
G0012,G0012_117,inactive,2049.0,1461.0,2068.0,2349.0,1623.0,1126.0,1748.0,2178.0
G0012,G0012_118,inactive,399.0,189.0,208.0,214.0,271.0,190.0,194.0,186.0
G0012,G0012_119,inactive,3207.0,3877.0,3660.0,3478.0,2813.0,3134.0,2930.0,3157.0
G0012,G0012_120,inactive,705.0,1027.0,876.0,624.0,667.0,690.0,627.0,568.0
G0013,G0013_121,inactive,663.0,501.0,614.0,921.0,601.0,341.0,452.0,831.0
G0013,G0013_122,inactive,285.0,115.0,139.0,363.0,191.0,103.0,82.0,284.0
G0013,G0013_123,inactive,3276.0,3060.0,3958.0,3008.0,2743.0,2324.0,3275.0,2566.0
G0013,G0013_124,inactive,522.0,530.0,511.0,416.0,474.0,425.0,440.0,239.0
G0013,G0013_125,inactive,507.0,695.0,491.0,539.0,366.0,630.0,404.0,579.0
G0013,G0013_126,inactive,1376.0,1442.0,1587.0,1956.0,1224.0,1191.0,1328.0,1801.0
G0013,G0013_127,inactive,221.0,296.0,256.0,201.0,204.0,207.0,145.0,191.0
G0013,G0013_128,inactive,299.0,438.0,307.0,528.0,158.0,282.0,368.0,434.0
G0013,G0013_129,inactive,617.0,815.0,1106.0,679.0,398.0,590.0,747.0,642.0
G0013,G0013_130,inactive,545.0,355.0,727.0,713.0,429.0,302.0,658.0,498.0
G0014,G0014_131,inactive,657.0,316.0,525.0,484.0,545.0,311.0,450.0,440.0
G0014,G0014_132,inactive,989.0,1619.0,961.0,1530.0,874.0,1414.0,834.0,1135.0
G0014,G0014_133,inactive,1901.0,1323.0,2131.0,1192.0,1443.0,991.0,1750.0,958.0
G0014,G0014_134,inactive,631.0,551.0,570.0,330.0,474.0,415.0,425.0,231.0
G0014,G0014_135,inactive,442.0,676.0,897.0,865.0,296.0,524.0,684.0,691.0
G0014,G0014_136,inactive,459.0,83.0,336.0,525.0,422.0,58.0,307.0,462.0
G0014,G0014_137,inactive,418.0,315.0,384.0,341.0,325.0,249.0,289.0,301.0
G0014,G0014_138,inactive,326.0,471.0,411.0,462.0,237.0,556.0,383.0,393.0
G0014,G0014_139,inactive,712.0,833.0,645.0,1174.0,670.0,733.0,581.0,945.0
G0014,G0014_140,inactive,1111.0,906.0,713.0,1154.0,863.0,643.0,472.0,942.0
G0015,G0015_141,inactive,746.0,767.0,551.0,705.0,522.0,634.0,440.0,418.0
G0015,G0015_142,inactive,431.0,280.0,218.0,198.0,303.0,193.0,144.0,175.0
G0015,G0015_143,inactive,2410.0,2462.0,1874.0,2133.0,2081.0,2096.0,1557.0,2114.0
G0015,G0015_144,inactive,623.0,906.0,685.0,917.0,584.0,779.0,570.0,763.0
G0015,G0015_145,inactive,1919.0,2612.0,1705.0,1817.0,1542.0,2156.0,1451.0,1562.0
G0015,G0015_146,inactive,656.0,868.0,582.0,679.0,439.0,722.0,449.0,503.0
G0015,G0015_147,inactive,588.0,588.0,352.0,777.0,485.0,492.0,323.0,615.0
G0015,G0015_148,inactive,2492.0,2945.0,3867.0,3065.0,2135.0,2404.0,2993.0,2720.0
G0015,G0015_149,inactive,1537.0,1594.0,1295.0,1366.0,1162.0,1210.0,1132.0,1049.0
G0015,G0015_150,inactive,622.0,489.0,396.0,620.0,524.0,400.0,405.0,409.0
G0016,G0016_151,inactive,346.0,345.0,448.0,716.0,291.0,276.0,433.0,511.0
G0016,G0016_152,inactive,1064.0,1277.0,1600.0,1019.0,783.0,1153.0,1379.0,884.0
G0016,G0016_153,inactive,1427.0,1745.0,2095.0,2368.0,1163.0,1430.0,1660.0,2196.0
G0016,G0016_154,inactive,794.0,1014.0,572.0,538.0,554.0,753.0,296.0,452.0
G0016,G0016_155,inactive,1066.0,1825.0,1479.0,1132.0,810.0,1521.0,1125.0,1213.0
G0016,G0016_156,inactive,481.0,462.0,354.0,228.0,357.0,469.0,262.0,283.0
G0016,G0016_157,inactive,368.0,659.0,404.0,518.0,366.0,532.0,302.0,357.0
G0016,G0016_158,inactive,2251.0,2700.0,2246.0,1716.0,1817.0,2027.0,1681.0,1736.0
G0016,G0016_159,inactive,871.0,1160.0,853.0,938.0,761.0,1039.0,763.0,803.0
G0016,G0016_160,inactive,971.0,895.0,431.0,644.0,845.0,682.0,384.0,571.0
G0017,G0017_161,inactive,502.0,303.0,262.0,786.0,480.0,263.0,235.0,753.0
G0017,G0017_162,inactive,1323.0,1436.0,1560.0,1431.0,1139.0,1079.0,1246.0,1225.0
