gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,589.0,464.0,598.0,348.0,339.0,297.0,456.0,377.0
G0001,G0001_2,inactive,169.0,109.0,276.0,157.0,111.0,106.0,141.0,123.0
G0001,G0001_3,inactive,984.0,653.0,1326.0,561.0,621.0,583.0,901.0,531.0
G0001,G0001_4,inactive,1508.0,1020.0,1739.0,1543.0,1200.0,746.0,1583.0,1428.0
G0001,G0001_5,inactive,110.0,222.0,202.0,113.0,111.0,141.0,205.0,80.0
G0001,G0001_6,inactive,137.0,164.0,326.0,462.0,154.0,105.0,223.0,151.0
G0001,G0001_7,inactive,514.0,1345.0,970.0,808.0,495.0,1239.0,645.0,735.0
G0001,G0001_8,inactive,1353.0,1671.0,1325.0,1055.0,837.0,1010.0,898.0,804.0
G0001,G0001_9,inactive,370.0,577.0,587.0,342.0,305.0,366.0,389.0,242.0
G0001,G0001_10,inactive,951.0,1150.0,870.0,926.0,768.0,952.0,758.0,650.0
G0002,G0002_11,inactive,269.0,371.0,252.0,271.0,329.0,282.0,209.0,167.0
G0002,G0002_12,inactive,321.0,409.0,367.0,486.0,269.0,327.0,147.0,440.0
G0002,G0002_13,inactive,1036.0,1238.0,1289.0,1314.0,817.0,828.0,943.0,934.0
G0002,G0002_14,inactive,404.0,558.0,620.0,720.0,242.0,371.0,439.0,432.0
G0002,G0002_15,inactive,437.0,363.0,404.0,340.0,269.0,246.0,245.0,311.0
G0002,G0002_16,inactive,369.0,447.0,614.0,408.0,246.0,246.0,473.0,324.0
G0002,G0002_17,inactive,341.0,660.0,639.0,457.0,317.0,386.0,431.0,444.0
G0002,G0002_18,inactive,1440.0,1714.0,1416.0,1171.0,987.0,1306.0,1230.0,818.0
G0002,G0002_19,inactive,1453.0,950.0,1015.0,1424.0,1176.0,680.0,792.0,1075.0
G0002,G0002_20,inactive,272.0,584.0,298.0,642.0,253.0,350.0,242.0,442.0
G0003,G0003_21,inactive,627.0,365.0,341.0,598.0,517.0,289.0,254.0,387.0
G0003,G0003_22,inactive,389.0,190.0,291.0,226.0,237.0,133.0,201.0,285.0
G0003,G0003_23,inactive,369.0,710.0,677.0,515.0,322.0,469.0,464.0,367.0
G0003,G0003_24,inactive,631.0,457.0,532.0,730.0,494.0,370.0,365.0,283.0
G0003,G0003_25,inactive,543.0,717.0,542.0,911.0,452.0,511.0,412.0,745.0
G0003,G0003_26,inactive,393.0,316.0,179.0,268.0,201.0,103.0,177.0,234.0
G0003,G0003_27,inactive,526.0,268.0,378.0,348.0,391.0,226.0,310.0,281.0
G0003,G0003_28,inactive,522.0,723.0,293.0,412.0,481.0,505.0,349.0,375.0
G0003,G0003_29,inactive,3378.0,3439.0,3490.0,3419.0,2670.0,2342.0,2662.0,2516.0
G0003,G0003_30,inactive,378.0,153.0,311.0,265.0,279.0,127.0,176.0,169.0
G0004,G0004_31,negcontrol,875.0,1132.0,931.0,1499.0,645.0,815.0,722.0,917.0
G0004,G0004_32,negcontrol,81.0,104.0,196.0,188.0,17.0,65.0,110.0,126.0
G0004,G0004_33,negcontrol,92.0,189.0,140.0,209.0,143.0,259.0,132.0,178.0
G0004,G0004_34,negcontrol,273.0,492.0,392.0,536.0,216.0,433.0,307.0,483.0
G0004,G0004_35,negcontrol,1475.0,1935.0,1889.0,1857.0,1166.0,1193.0,1231.0,1635.0
G0004,G0004_36,negcontrol,407.0,530.0,591.0,731.0,403.0,363.0,348.0,542.0
G0004,G0004_37,negcontrol,2478.0,2974.0,2642.0,3009.0,1658.0,1938.0,1660.0,2378.0
G0004,G0004_38,negcontrol,274.0,343.0,401.0,595.0,207.0,296.0,257.0,449.0
G0004,G0004_39,negcontrol,766.0,1037.0,1301.0,1602.0,364.0,639.0,967.0,1091.0
G0004,G0004_40,negcontrol,1781.0,1808.0,1925.0,2643.0,1333.0,1525.0,1672.0,1792.0
G0005,G0005_41,inactive,173.0,164.0,153.0,66.0,90.0,34.0,161.0,143.0
G0005,G0005_42,inactive,780.0,520.0,925.0,767.0,625.0,388.0,697.0,588.0
G0005,G0005_43,inactive,585.0,553.0,747.0,589.0,525.0,465.0,530.0,496.0
G0005,G0005_44,inactive,342.0,219.0,259.0,29.0,230.0,184.0,284.0,47.0
G0005,G0005_45,inactive,1453.0,1914.0,1840.0,1629.0,1095.0,1272.0,1318.0,1320.0
G0005,G0005_46,inactive,926.0,1028.0,967.0,898.0,595.0,734.0,624.0,656.0
G0005,G0005_47,inactive,729.0,1034.0,922.0,625.0,620.0,605.0,730.0,536.0
G0005,G0005_48,inactive,500.0,616.0,615.0,702.0,230.0,323.0,442.0,546.0
G0005,G0005_49,inactive,217.0,38.0,220.0,164.0,216.0,57.0,197.0,133.0
G0005,G0005_50,inactive,1811.0,1974.0,1313.0,1448.0,1381.0,1468.0,1137.0,1215.0
G0006,G0006_51,inactive,1000.0,494.0,921.0,625.0,849.0,405.0,742.0,365.0
G0006,G0006_52,inactive,656.0,622.0,869.0,355.0,560.0,351.0,567.0,434.0
G0006,G0006_53,inactive,507.0,747.0,835.0,594.0,371.0,543.0,592.0,466.0
G0006,G0006_54,inactive,746.0,1169.0,839.0,1041.0,676.0,672.0,718.0,769.0
G0006,G0006_55,inactive,819.0,791.0,768.0,757.0,508.0,397.0,553.0,643.0
G0006,G0006_56,inactive,1643.0,1564.0,1140.0,1068.0,1109.0,1172.0,949.0,864.0
G0006,G0006_57,inactive,997.0,892.0,907.0,908.0,811.0,522.0,734.0,538.0
G0006,G0006_58,inactive,1335.0,1245.0,901.0,976.0,906.0,1011.0,613.0,819.0
G0006,G0006_59,inactive,304.0,377.0,427.0,429.0,307.0,218.0,275.0,305.0
G0006,G0006_60,inactive,309.0,289.0,501.0,205.0,180.0,192.0,439.0,102.0
G0007,G0007_61,negcontrol,226.0,347.0,297.0,197.0,86.0,388.0,201.0,149.0
G0007,G0007_62,negcontrol,71.0,88.0,156.0,47.0,33.0,60.0,114.0,49.0
G0007,G0007_63,negcontrol,1120.0,1358.0,943.0,874.0,592.0,686.0,744.0,828.0
G0007,G0007_64,negcontrol,1224.0,1377.0,1052.0,1146.0,904.0,1020.0,871.0,831.0
G0007,G0007_65,negcontrol,904.0,964.0,816.0,1275.0,834.0,541.0,740.0,1134.0
G0007,G0007_66,negcontrol,301.0,481.0,251.0,380.0,244.0,209.0,200.0,267.0
G0007,G0007_67,negcontrol,549.0,284.0,775.0,431.0,517.0,173.0,582.0,400.0
G0007,G0007_68,negcontrol,426.0,617.0,459.0,552.0,321.0,396.0,307.0,322.0
G0007,G0007_69,negcontrol,339.0,756.0,545.0,440.0,270.0,452.0,400.0,286.0
G0007,G0007_70,negcontrol,471.0,438.0,300.0,159.0,292.0,361.0,168.0,162.0
G0008,G0008_71,inactive,666.0,346.0,563.0,395.0,390.0,148.0,511.0,399.0
G0008,G0008_72,inactive,928.0,1286.0,1714.0,1196.0,911.0,1250.0,951.0,887.0
G0008,G0008_73,inactive,1369.0,937.0,1353.0,1040.0,1048.0,670.0,859.0,803.0
G0008,G0008_74,inactive,1146.0,1450.0,756.0,921.0,832.0,717.0,840.0,687.0
G0008,G0008_75,inactive,332.0,374.0,255.0,242.0,152.0,241.0,161.0,231.0
G0008,G0008_76,inactive,340.0,437.0,552.0,765.0,205.0,256.0,464.0,635.0
G0008,G0008_77,inactive,283.0,381.0,186.0,372.0,94.0,293.0,224.0,136.0
G0008,G0008_78,inactive,796.0,881.0,885.0,919.0,562.0,728.0,557.0,783.0
G0008,G0008_79,inactive,253.0,353.0,503.0,214.0,171.0,269.0,475.0,218.0
G0008,G0008_80,inactive,175.0,155.0,267.0,58.0,167.0,145.0,176.0,204.0
G0009,G0009_81,inactive,341.0,333.0,467.0,340.0,196.0,354.0,302.0,222.0
G0009,G0009_82,inactive,1084.0,790.0,927.0,499.0,689.0,524.0,704.0,465.0
G0009,G0009_83,inactive,448.0,368.0,421.0,304.0,331.0,317.0,316.0,225.0
G0009,G0009_84,inactive,1109.0,985.0,754.0,952.0,736.0,777.0,482.0,715.0
G0009,G0009_85,inactive,279.0,311.0,356.0,803.0,335.0,385.0,361.0,515.0
G0009,G0009_86,inactive,869.0,636.0,989.0,655.0,561.0,321.0,685.0,526.0
G0009,G0009_87,inactive,849.0,1248.0,1092.0,1099.0,690.0,721.0,792.0,797.0
G0009,G0009_88,inactive,668.0,967.0,638.0,961.0,498.0,731.0,445.0,736.0
G0009,G0009_89,inactive,540.0,707.0,475.0,625.0,378.0,627.0,389.0,583.0
G0009,G0009_90,inactive,484.0,298.0,288.0,159.0,199.0,232.0,349.0,74.0
G0010,G0010_91,negcontrol,483.0,787.0,565.0,245.0,454.0,542.0,334.0,254.0
G0010,G0010_92,negcontrol,392.0,153.0,437.0,323.0,268.0,123.0,272.0,275.0
G0010,G0010_93,negcontrol,2207.0,2263.0,2368.0,2461.0,1769.0,1522.0,1707.0,2178.0
G0010,G0010_94,negcontrol,1013.0,985.0,1239.0,899.0,714.0,882.0,997.0,888.0
G0010,G0010_95,negcontrol,969.0,813.0,674.0,525.0,665.0,428.0,498.0,414.0
G0010,G0010_96,negcontrol,199.0,392.0,256.0,469.0,156.0,351.0,354.0,342.0
G0010,G0010_97,negcontrol,304.0,605.0,567.0,429.0,174.0,402.0,372.0,305.0
G0010,G0010_98,negcontrol,818.0,991.0,666.0,1035.0,625.0,556.0,701.0,693.0
G0010,G0010_99,negcontrol,453.0,520.0,499.0,525.0,210.0,296.0,382.0,566.0
G0010,G0010_100,negcontrol,886.0,1047.0,761.0,1113.0,474.0,754.0,709.0,820.0
G0011,G0011_101,inactive,127.0,91.0,12.0,55.0,106.0,133.0,31.0,71.0
G0011,G0011_102,inactive,556.0,811.0,793.0,857.0,436.0,684.0,686.0,511.0
G0011,G0011_103,inactive,16.0,0.0,159.0,32.0,12.0,0.0,29.0,30.0
G0011,G0011_104,inactive,355.0,604.0,925.0,446.0,259.0,413.0,852.0,327.0
G0011,G0011_105,inactive,715.0,730.0,719.0,986.0,488.0,561.0,641.0,785.0
G0011,G0011_106,inactive,677.0,682.0,755.0,603.0,434.0,527.0,379.0,406.0
G0011,G0011_107,inactive,134.0,225.0,76.0,174.0,111.0,201.0,49.0,47.0
G0011,G0011_108,inactive,1737.0,1655.0,1335.0,1403.0,1466.0,1176.0,1072.0,1075.0
G0011,G0011_109,inactive,497.0,299.0,346.0,401.0,264.0,158.0,207.0,284.0
G0011,G0011_110,inactive,722.0,737.0,1018.0,828.0,538.0,517.0,836.0,681.0
G0012,G0012_111,inactive,103.0,256.0,537.0,309.0,37.0,124.0,325.0,122.0
G0012,G0012_112,inactive,58.0,213.0,218.0,260.0,40.0,164.0,181.0,128.0
G0012,G0012_113,inactive,163.0,139.0,70.0,109.0,124.0,77.0,137.0,73.0
G0012,G0012_114,inactive,702.0,580.0,569.0,412.0,495.0,487.0,668.0,319.0
G0012,G0012_115,inactive,298.0,713.0,461.0,418.0,236.0,529.0,456.0,429.0
G0012,G0012_116,inactive,630.0,1185.0,1062.0,1186.0,415.0,866.0,921.0,902.0
G0012,G0012_117,inactive,592.0,492.0,350.0,508.0,358.0,237.0,410.0,282.0
