gene,barcodeid,class,L1,H1,L2,H2,L3,H3,L4,H4
G0001,G0001_1,inactive,337.0,361.0,337.0,361.0,337.0,361.0,337.0,361.0
G0001,G0001_2,inactive,4090.0,3755.0,4090.0,3755.0,4090.0,3755.0,4090.0,3755.0
G0001,G0001_3,inactive,944.0,783.0,944.0,783.0,944.0,783.0,944.0,783.0
G0001,G0001_4,inactive,1788.0,1611.0,1788.0,1611.0,1788.0,1611.0,1788.0,1611.0
G0001,G0001_5,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0001,G0001_6,inactive,1203.0,1186.0,1203.0,1186.0,1203.0,1186.0,1203.0,1186.0
G0001,G0001_7,inactive,1322.0,1217.0,1322.0,1217.0,1322.0,1217.0,1322.0,1217.0
G0001,G0001_8,inactive,929.0,811.0,929.0,811.0,929.0,811.0,929.0,811.0
G0001,G0001_9,inactive,2190.0,2108.0,2190.0,2108.0,2190.0,2108.0,2190.0,2108.0
G0001,G0001_10,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0002,G0002_11,inactive,852.0,853.0,852.0,853.0,852.0,853.0,852.0,853.0
G0002,G0002_12,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0002,G0002_13,inactive,813.0,813.0,813.0,813.0,813.0,813.0,813.0,813.0
G0002,G0002_14,inactive,1801.0,1655.0,1801.0,1655.0,1801.0,1655.0,1801.0,1655.0
G0002,G0002_15,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0002,G0002_16,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0002,G0002_17,inactive,3534.0,2959.0,3534.0,2959.0,3534.0,2959.0,3534.0,2959.0
G0002,G0002_18,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0002,G0002_19,inactive,905.0,777.0,905.0,777.0,905.0,777.0,905.0,777.0
G0002,G0002_20,inactive,810.0,872.0,810.0,872.0,810.0,872.0,810.0,872.0
G0003,G0003_21,increasing,0.0,1997.0,0.0,1997.0,0.0,1997.0,0.0,1997.0
G0003,G0003_22,increasing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0003,G0003_23,increasing,0.0,3937.0,0.0,3937.0,0.0,3937.0,0.0,3937.0
G0003,G0003_24,increasing,0.0,1935.0,0.0,1935.0,0.0,1935.0,0.0,1935.0
G0003,G0003_25,increasing,0.0,7773.0,0.0,7773.0,0.0,7773.0,0.0,7773.0
G0003,G0003_26,increasing,0.0,3935.0,0.0,3935.0,0.0,3935.0,0.0,3935.0
G0003,G0003_27,increasing,269.0,572.0,269.0,572.0,269.0,572.0,269.0,572.0
G0003,G0003_28,increasing,879.0,8615.0,879.0,8615.0,879.0,8615.0,879.0,8615.0
G0003,G0003_29,increasing,0.0,3885.0,0.0,3885.0,0.0,3885.0,0.0,3885.0
G0003,G0003_30,increasing,0.0,2017.0,0.0,2017.0,0.0,2017.0,0.0,2017.0
G0004,G0004_31,inactive,759.0,878.0,759.0,878.0,759.0,878.0,759.0,878.0
G0004,G0004_32,inactive,476.0,362.0,476.0,362.0,476.0,362.0,476.0,362.0
G0004,G0004_33,inactive,416.0,490.0,416.0,490.0,416.0,490.0,416.0,490.0
G0004,G0004_34,inactive,1781.0,1615.0,1781.0,1615.0,1781.0,1615.0,1781.0,1615.0
G0004,G0004_35,inactive,541.0,419.0,541.0,419.0,541.0,419.0,541.0,419.0
G0004,G0004_36,inactive,414.0,369.0,414.0,369.0,414.0,369.0,414.0,369.0
G0004,G0004_37,inactive,1330.0,1235.0,1330.0,1235.0,1330.0,1235.0,1330.0,1235.0
G0004,G0004_38,inactive,447.0,362.0,447.0,362.0,447.0,362.0,447.0,362.0
G0004,G0004_39,inactive,906.0,787.0,906.0,787.0,906.0,787.0,906.0,787.0
G0004,G0004_40,inactive,939.0,849.0,939.0,849.0,939.0,849.0,939.0,849.0
G0005,G0005_41,inactive,832.0,778.0,832.0,778.0,832.0,778.0,832.0,778.0
G0005,G0005_42,inactive,388.0,370.0,388.0,370.0,388.0,370.0,388.0,370.0
G0005,G0005_43,inactive,500.0,376.0,500.0,376.0,500.0,376.0,500.0,376.0
G0005,G0005_44,inactive,874.0,807.0,874.0,807.0,874.0,807.0,874.0,807.0
G0005,G0005_45,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0005,G0005_46,inactive,793.0,818.0,793.0,818.0,793.0,818.0,793.0,818.0
G0005,G0005_47,inactive,365.0,376.0,365.0,376.0,365.0,376.0,365.0,376.0
G0005,G0005_48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0005,G0005_49,inactive,1285.0,1292.0,1285.0,1292.0,1285.0,1292.0,1285.0,1292.0
G0005,G0005_50,inactive,820.0,789.0,820.0,789.0,820.0,789.0,820.0,789.0
G0006,G0006_51,inactive,1723.0,1609.0,1723.0,1609.0,1723.0,1609.0,1723.0,1609.0
G0006,G0006_52,inactive,1204.0,1258.0,1204.0,1258.0,1204.0,1258.0,1204.0,1258.0
G0006,G0006_53,inactive,426.0,375.0,426.0,375.0,426.0,375.0,426.0,375.0
G0006,G0006_54,inactive,373.0,378.0,373.0,378.0,373.0,378.0,373.0,378.0
G0006,G0006_55,inactive,1666.0,1671.0,1666.0,1671.0,1666.0,1671.0,1666.0,1671.0
G0006,G0006_56,inactive,412.0,418.0,412.0,418.0,412.0,418.0,412.0,418.0
G0006,G0006_57,inactive,1272.0,1270.0,1272.0,1270.0,1272.0,1270.0,1272.0,1270.0
G0006,G0006_58,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0006,G0006_59,inactive,1174.0,1337.0,1174.0,1337.0,1174.0,1337.0,1174.0,1337.0
G0006,G0006_60,inactive,994.0,760.0,994.0,760.0,994.0,760.0,994.0,760.0
G0007,G0007_61,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0007,G0007_62,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0007,G0007_63,inactive,390.0,429.0,390.0,429.0,390.0,429.0,390.0,429.0
G0007,G0007_64,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0007,G0007_65,inactive,1201.0,1131.0,1201.0,1131.0,1201.0,1131.0,1201.0,1131.0
G0007,G0007_66,inactive,926.0,766.0,926.0,766.0,926.0,766.0,926.0,766.0
G0007,G0007_67,inactive,428.0,432.0,428.0,432.0,428.0,432.0,428.0,432.0
G0007,G0007_68,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0007,G0007_69,inactive,365.0,430.0,365.0,430.0,365.0,430.0,365.0,430.0
G0007,G0007_70,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0008,G0008_71,inactive,393.0,380.0,393.0,380.0,393.0,380.0,393.0,380.0
G0008,G0008_72,inactive,877.0,826.0,877.0,826.0,877.0,826.0,877.0,826.0
G0008,G0008_73,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0008,G0008_74,inactive,2138.0,2004.0,2138.0,2004.0,2138.0,2004.0,2138.0,2004.0
G0008,G0008_75,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0008,G0008_76,inactive,3968.0,3457.0,3968.0,3457.0,3968.0,3457.0,3968.0,3457.0
G0008,G0008_77,inactive,817.0,829.0,817.0,829.0,817.0,829.0,817.0,829.0
G0008,G0008_78,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
