gene,barcodeid,class,L1,H1,L2,H2,L3,H3,L4,H4
G0010,G0010_93,inactive,382.0,441.0,382.0,441.0,382.0,441.0,382.0,441.0
G0010,G0010_94,inactive,342.0,256.0,342.0,256.0,342.0,256.0,342.0,256.0
G0010,G0010_95,inactive,2218.0,1907.0,2218.0,1907.0,2218.0,1907.0,2218.0,1907.0
G0010,G0010_96,inactive,241.0,249.0,241.0,249.0,241.0,249.0,241.0,249.0
G0010,G0010_97,inactive,301.0,250.0,301.0,250.0,301.0,250.0,301.0,250.0
G0010,G0010_98,inactive,786.0,727.0,786.0,727.0,786.0,727.0,786.0,727.0
G0010,G0010_99,inactive,527.0,568.0,527.0,568.0,527.0,568.0,527.0,568.0
G0010,G0010_100,inactive,1367.0,1235.0,1367.0,1235.0,1367.0,1235.0,1367.0,1235.0
G0011,G0011_101,inactive,2543.0,2388.0,2543.0,2388.0,2543.0,2388.0,2543.0,2388.0
G0011,G0011_102,inactive,242.0,203.0,242.0,203.0,242.0,203.0,242.0,203.0
G0011,G0011_103,inactive,465.0,438.0,465.0,438.0,465.0,438.0,465.0,438.0
G0011,G0011_104,inactive,1094.0,1006.0,1094.0,1006.0,1094.0,1006.0,1094.0,1006.0
G0011,G0011_105,inactive,2336.0,2393.0,2336.0,2393.0,2336.0,2393.0,2336.0,2393.0
G0011,G0011_106,inactive,624.0,597.0,624.0,597.0,624.0,597.0,624.0,597.0
G0011,G0011_107,inactive,1158.0,946.0,1158.0,946.0,1158.0,946.0,1158.0,946.0
G0011,G0011_108,inactive,404.0,302.0,404.0,302.0,404.0,302.0,404.0,302.0
G0011,G0011_109,inactive,385.0,310.0,385.0,310.0,385.0,310.0,385.0,310.0
G0011,G0011_110,inactive,1964.0,1886.0,1964.0,1886.0,1964.0,1886.0,1964.0,1886.0
G0012,G0012_111,inactive,659.0,672.0,659.0,672.0,659.0,672.0,659.0,672.0
G0012,G0012_112,inactive,258.0,178.0,258.0,178.0,258.0,178.0,258.0,178.0
G0012,G0012_113,inactive,1002.0,1086.0,1002.0,1086.0,1002.0,1086.0,1002.0,1086.0
G0012,G0012_114,inactive,501.0,416.0,501.0,416.0,501.0,416.0,501.0,416.0
G0012,G0012_115,inactive,1955.0,1678.0,1955.0,1678.0,1955.0,1678.0,1955.0,1678.0
G0012,G0012_116,inactive,2310.0,2151.0,2310.0,2151.0,2310.0,2151.0,2310.0,2151.0
G0012,G0012_117,inactive,840.0,815.0,840.0,815.0,840.0,815.0,840.0,815.0
G0012,G0012_118,inactive,538.0,407.0,538.0,407.0,538.0,407.0,538.0,407.0
G0012,G0012_119,inactive,721.0,674.0,721.0,674.0,721.0,674.0,721.0,674.0
G0012,G0012_120,inactive,906.0,1019.0,906.0,1019.0,906.0,1019.0,906.0,1019.0
G0013,G0013_121,inactive,593.0,437.0,593.0,437.0,593.0,437.0,593.0,437.0
G0013,G0013_122,inactive,1136.0,1091.0,1136.0,1091.0,1136.0,1091.0,1136.0,1091.0
G0013,G0013_123,inactive,289.0,269.0,289.0,269.0,289.0,269.0,289.0,269.0
G0013,G0013_124,inactive,673.0,555.0,673.0,555.0,673.0,555.0,673.0,555.0
G0013,G0013_125,inactive,503.0,517.0,503.0,517.0,503.0,517.0,503.0,517.0
G0013,G0013_126,inactive,4822.0,4497.0,4822.0,4497.0,4822.0,4497.0,4822.0,4497.0
G0013,G0013_127,inactive,575.0,520.0,575.0,520.0,575.0,520.0,575.0,520.0
G0013,G0013_128,inactive,1470.0,1249.0,1470.0,1249.0,1470.0,1249.0,1470.0,1249.0
G0013,G0013_129,inactive,183.0,220.0,183.0,220.0,183.0,220.0,183.0,220.0
G0013,G0013_130,inactive,315.0,416.0,315.0,416.0,315.0,416.0,315.0,416.0
G0014,G0014_131,inactive,342.0,358.0,342.0,358.0,342.0,358.0,342.0,358.0
G0014,G0014_132,inactive,1796.0,1711.0,1796.0,1711.0,1796.0,1711.0,1796.0,1711.0
G0014,G0014_133,inactive,1279.0,1014.0,1279.0,1014.0,1279.0,1014.0,1279.0,1014.0
G0014,G0014_134,inactive,3884.0,3521.0,3884.0,3521.0,3884.0,3521.0,3884.0,3521.0
G0014,G0014_135,inactive,504.0,449.0,504.0,449.0,504.0,449.0,504.0,449.0
G0014,G0014_136,inactive,1213.0,1062.0,1213.0,1062.0,1213.0,1062.0,1213.0,1062.0
G0014,G0014_137,inactive,3027.0,2895.0,3027.0,2895.0,3027.0,2895.0,3027.0,2895.0
G0014,G0014_138,inactive,364.0,264.0,364.0,264.0,364.0,264.0,364.0,264.0
G0014,G0014_139,inactive,1573.0,1564.0,1573.0,1564.0,1573.0,1564.0,1573.0,1564.0
G0014,G0014_140,inactive,1307.0,1394.0,1307.0,1394.0,1307.0,1394.0,1307.0,1394.0
G0015,G0015_141,inactive,204.0,201.0,204.0,201.0,204.0,201.0,204.0,201.0
G0015,G0015_142,inactive,2704.0,2577.0,2704.0,2577.0,2704.0,2577.0,2704.0,2577.0
G0015,G0015_143,inactive,1756.0,1646.0,1756.0,1646.0,1756.0,1646.0,1756.0,1646.0
G0015,G0015_144,inactive,437.0,402.0,437.0,402.0,437.0,402.0,437.0,402.0
G0015,G0015_145,inactive,1367.0,1317.0,1367.0,1317.0,1367.0,1317.0,1367.0,1317.0
G0015,G0015_146,inactive,449.0,377.0,449.0,377.0,449.0,377.0,449.0,377.0
G0015,G0015_147,inactive,3325.0,3102.0,3325.0,3102.0,3325.0,3102.0,3325.0,3102.0
G0015,G0015_148,inactive,753.0,716.0,753.0,716.0,753.0,716.0,753.0,716.0
G0015,G0015_149,inactive,968.0,899.0,968.0,899.0,968.0,899.0,968.0,899.0
G0015,G0015_150,inactive,1189.0,1260.0,1189.0,1260.0,1189.0,1260.0,1189.0,1260.0
G0016,G0016_151,inactive,971.0,976.0,971.0,976.0,971.0,976.0,971.0,976.0
G0016,G0016_152,inactive,1309.0,1435.0,1309.0,1435.0,1309.0,1435.0,1309.0,1435.0
G0016,G0016_153,inactive,1536.0,1417.0,1536.0,1417.0,1536.0,1417.0,1536.0,1417.0
G0016,G0016_154,inactive,1094.0,1035.0,1094.0,1035.0,1094.0,1035.0,1094.0,1035.0
G0016,G0016_155,inactive,1812.0,1887.0,1812.0,1887.0,1812.0,1887.0,1812.0,1887.0
G0016,G0016_156,inactive,944.0,818.0,944.0,818.0,944.0,818.0,944.0,818.0
G0016,G0016_157,inactive,414.0,454.0,414.0,454.0,414.0,454.0,414.0,454.0
G0016,G0016_158,inactive,442.0,371.0,442.0,371.0,442.0,371.0,442.0,371.0
G0016,G0016_159,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0016,G0016_160,inactive,1659.0,1548.0,1659.0,1548.0,1659.0,1548.0,1659.0,1548.0
G0017,G0017_161,inactive,1379.0,1313.0,1379.0,1313.0,1379.0,1313.0,1379.0,1313.0
G0017,G0017_162,inactive,1832.0,2011.0,1832.0,2011.0,1832.0,2011.0,1832.0,2011.0
G0017,G0017_163,inactive,156.0,157.0,156.0,157.0,156.0,157.0,156.0,157.0
G0017,G0017_164,inactive,1322.0,1319.0,1322.0,1319.0,1322.0,1319.0,1322.0,1319.0
G0017,G0017_165,inactive,609.0,571.0,609.0,571.0,609.0,571.0,609.0,571.0
G0017,G0017_166,inactive,1032.0,914.0,1032.0,914.0,1032.0,914.0,1032.0,914.0
G0017,G0017_167,inactive,673.0,599.0,673.0,599.0,673.0,599.0,673.0,599.0
G0017,G0017_168,inactive,573.0,479.0,573.0,479.0,573.0,479.0,573.0,479.0
G0017,G0017_169,inactive,1985.0,2030.0,1985.0,2030.0,1985.0,2030.0,1985.0,2030.0
G0017,G0017_170,inactive,1823.0,1598.0,1823.0,1598.0,1823.0,1598.0,1823.0,1598.0
G0018,G0018_171,inactive,2265.0,2173.0,2265.0,2173.0,2265.0,2173.0,2265.0,2173.0
G0018,G0018_172,inactive,498.0,410.0,498.0,410.0,498.0,410.0,498.0,410.0
G0018,G0018_173,inactive,789.0,877.0,789.0,877.0,789.0,877.0,789.0,877.0
G0018,G0018_174,inactive,422.0,379.0,422.0,379.0,422.0,379.0,422.0,379.0
G0018,G0018_175,inactive,950.0,959.0,950.0,959.0,950.0,959.0,950.0,959.0
G0018,G0018_176,inactive,357.0,327.0,357.0,327.0,357.0,327.0,357.0,327.0
G0018,G0018_177,inactive,455.0,490.0,455.0,490.0,455.0,490.0,455.0,490.0
G0018,G0018_178,inactive,596.0,667.0,596.0,667.0,596.0,667.0,596.0,667.0
G0018,G0018_179,inactive,1367.0,1281.0,1367.0,1281.0,1367.0,1281.0,1367.0,1281.0
G0018,G0018_180,inactive,362.0,355.0,362.0,355.0,362.0,355.0,362.0,355.0
G0019,G0019_181,inactive,1299.0,1332.0,1299.0,1332.0,1299.0,1332.0,1299.0,1332.0
G0019,G0019_182,inactive,655.0,547.0,655.0,547.0,655.0,547.0,655.0,547.0
G0019,G0019_183,inactive,818.0,803.0,818.0,803.0,818.0,803.0,818.0,803.0
G0019,G0019_184,inactive,1826.0,1612.0,1826.0,1612.0,1826.0,1612.0,1826.0,1612.0
G0019,G0019_185,inactive,1025.0,908.0,1025.0,908.0,1025.0,908.0,1025.0,908.0
G0019,G0019_186,inactive,689.0,676.0,689.0,676.0,689.0,676.0,689.0,676.0
G0019,G0019_187,inactive,947.0,889.0,947.0,889.0,947.0,889.0,947.0,889.0
G0019,G0019_188,inactive,1057.0,759.0,1057.0,759.0,1057.0,759.0,1057.0,759.0
G0019,G0019_189,inactive,468.0,370.0,468.0,370.0,468.0,370.0,468.0,370.0
G0019,G0019_190,inactive,2893.0,2801.0,2893.0,2801.0,2893.0,2801.0,2893.0,2801.0
G0020,G0020_191,inactive,2095.0,1943.0,2095.0,1943.0,2095.0,1943.0,2095.0,1943.0
G0020,G0020_192,inactive,786.0,729.0,786.0,729.0,786.0,729.0,786.0,729.0
G0020,G0020_193,inactive,682.0,631.0,682.0,631.0,682.0,631.0,682.0,631.0
G0020,G0020_194,inactive,600.0,544.0,600.0,544.0,600.0,544.0,600.0,544.0
G0020,G0020_195,inactive,1912.0,1798.0,1912.0,1798.0,1912.0,1798.0,1912.0,1798.0
G0020,G0020_196,inactive,852.0,852.0,852.0,852.0,852.0,852.0,852.0,852.0
G0020,G0020_197,inactive,1625.0,1545.0,1625.0,1545.0,1625.0,1545.0,1625.0,1545.0
G0020,G0020_198,inactive,117.0,86.0,117.0,86.0,117.0,86.0,117.0,86.0
G0020,G0020_199,inactive,1201.0,1115.0,1201.0,1115.0,1201.0,1115.0,1201.0,1115.0
G0020,G0020_200,inactive,54.0,62.0,54.0,62.0,54.0,62.0,54.0,62.0
G0021,G0021_201,inactive,1180.0,979.0,1180.0,979.0,1180.0,979.0,1180.0,979.0
G0021,G0021_202,inactive,1233.0,1103.0,1233.0,1103.0,1233.0,1103.0,1233.0,1103.0
G0021,G0021_203,inactive,917.0,840.0,917.0,840.0,917.0,840.0,917.0,840.0
G0021,G0021_204,inactive,276.0,241.0,276.0,241.0,276.0,241.0,276.0,241.0
G0021,G0021_205,inactive,2278.0,2143.0,2278.0,2143.0,2278.0,2143.0,2278.0,2143.0
G0021,G0021_206,inactive,435.0,441.0,435.0,441.0,435.0,441.0,435.0,441.0
G0021,G0021_207,inactive,1624.0,1512.0,1624.0,1512.0,1624.0,1512.0,1624.0,1512.0
G0021,G0021_208,inactive,366.0,294.0,366.0,294.0,366.0,294.0,366.0,294.0
G0021,G0021_209,inactive,323.0,305.0,323.0,305.0,323.0,305.0,323.0,305.0
G0021,G0021_210,inactive,144.0,114.0,144.0,114.0,144.0,114.0,144.0,114.0
G0022,G0022_211,inactive,686.0,621.0,686.0,621.0,686.0,621.0,686.0,621.0
G0022,G0022_212,inactive,845.0,719.0,845.0,719.0,845.0,719.0,845.0,719.0
G0022,G0022_213,inactive,1503.0,1493.0,1503.0,1493.0,1503.0,1493.0,1503.0,1493.0
G0022,G0022_214,inactive,543.0,571.0,543.0,571.0,543.0,571.0,543.0,571.0
G0022,G0022_215,inactive,405.0,397.0,405.0,397.0,405.0,397.0,405.0,397.0
G0022,G0022_216,inactive,2156.0,2060.0,2156.0,2060.0,2156.0,2060.0,2156.0,2060.0
G0022,G0022_217,inactive,755.0,630.0,755.0,630.0,755.0,630.0,755.0,630.0
G0022,G0022_218,inactive,691.0,644.0,691.0,644.0,691.0,644.0,691.0,644.0
G0022,G0022_219,inactive,1233.0,1182.0,1233.0,1182.0,1233.0,1182.0,1233.0,1182.0
G0022,G0022_220,inactive,1633.0,1357.0,1633.0,1357.0,1633.0,1357.0,1633.0,1357.0
G0023,G0023_221,inactive,1060.0,997.0,1060.0,997.0,1060.0,997.0,1060.0,997.0
G0023,G0023_222,inactive,1004.0,920.0,1004.0,920.0,1004.0,920.0,1004.0,920.0
G0023,G0023_223,inactive,429.0,318.0,429.0,318.0,429.0,318.0,429.0,318.0
G0023,G0023_224,inactive,1155.0,1046.0,1155.0,1046.0,1155.0,1046.0,1155.0,1046.0
G0023,G0023_225,inactive,1033.0,944.0,1033.0,944.0,1033.0,944.0,1033.0,944.0
G0023,G0023_226,inactive,209.0,210.0,209.0,210.0,209.0,210.0,209.0,210.0
G0023,G0023_227,inactive,106.0,102.0,106.0,102.0,106.0,102.0,106.0,102.0
G0023,G0023_228,inactive,1366.0,1155.0,1366.0,1155.0,1366.0,1155.0,1366.0,1155.0
G0023,G0023_229,inactive,1793.0,1805.0,1793.0,1805.0,1793.0,1805.0,1793.0,1805.0
G0023,G0023_230,inactive,461.0,444.0,461.0,444.0,461.0,444.0,461.0,444.0
G0024,G0024_231,inactive,470.0,509.0,470.0,509.0,470.0,509.0,470.0,509.0
G0024,G0024_232,inactive,1454.0,1481.0,1454.0,1481.0,1454.0,1481.0,1454.0,1481.0
G0024,G0024_233,inactive,1003.0,864.0,1003.0,864.0,1003.0,864.0,1003.0,864.0
G0024,G0024_234,inactive,1359.0,1200.0,1359.0,1200.0,1359.0,1200.0,1359.0,1200.0
G0024,G0024_235,inactive,262.0,277.0,262.0,277.0,262.0,277.0,262.0,277.0
G0024,G0024_236,inactive,531.0,562.0,531.0,562.0,531.0,562.0,531.0,562.0
G0024,G0024_237,inactive,1628.0,1411.0,1628.0,1411.0,1628.0,1411.0,1628.0,1411.0
G0024,G0024_238,inactive,578.0,557.0,578.0,557.0,578.0,557.0,578.0,557.0
G0024,G0024_239,inactive,2176.0,2314.0,2176.0,2314.0,2176.0,2314.0,2176.0,2314.0
G0024,G0024_240,inactive,2521.0,2349.0,2521.0,2349.0,2521.0,2349.0,2521.0,2349.0
G0025,G0025_241,inactive,1536.0,1205.0,1536.0,1205.0,1536.0,1205.0,1536.0,1205.0
G0025,G0025_242,inactive,848.0,858.0,848.0,858.0,848.0,858.0,848.0,858.0
G0025,G0025_243,inactive,163.0,115.0,163.0,115.0,163.0,115.0,163.0,115.0
G0025,G0025_244,inactive,302.0,241.0,302.0,241.0,302.0,241.0,302.0,241.0
G0025,G0025_245,inactive,1008.0,1067.0,1008.0,1067.0,1008.0,1067.0,1008.0,1067.0
G0025,G0025_246,inactive,202.0,161.0,202.0,161.0,202.0,161.0,202.0,161.0
G0025,G0025_247,inactive,707.0,607.0,707.0,607.0,707.0,607.0,707.0,607.0
G0025,G0025_248,inactive,2384.0,2139.0,2384.0,2139.0,2384.0,2139.0,2384.0,2139.0
G0025,G0025_249,inactive,785.0,645.0,785.0,645.0,785.0,645.0,785.0,645.0
G0025,G0025_250,inactive,1486.0,1382.0,1486.0,1382.0,1486.0,1382.0,1486.0,1382.0
G0026,G0026_251,inactive,555.0,429.0,555.0,429.0,555.0,429.0,555.0,429.0
G0026,G0026_252,inactive,384.0,344.0,384.0,344.0,384.0,344.0,384.0,344.0
G0026,G0026_253,inactive,748.0,692.0,748.0,692.0,748.0,692.0,748.0,692.0
G0026,G0026_254,inactive,712.0,542.0,712.0,542.0,712.0,542.0,712.0,542.0
G0026,G0026_255,inactive,481.0,499.0,481.0,499.0,481.0,499.0,481.0,499.0
G0026,G0026_256,inactive,510.0,444.0,510.0,444.0,510.0,444.0,510.0,444.0
G0026,G0026_257,inactive,804.0,762.0,804.0,762.0,804.0,762.0,804.0,762.0
G0026,G0026_258,inactive,405.0,377.0,405.0,377.0,405.0,377.0,405.0,377.0
G0026,G0026_259,inactive,639.0,613.0,639.0,613.0,639.0,613.0,639.0,613.0
G0026,G0026_260,inactive,597.0,494.0,597.0,494.0,597.0,494.0,597.0,494.0
G0027,G0027_261,inactive,801.0,835.0,801.0,835.0,801.0,835.0,801.0,835.0
G0027,G0027_262,inactive,2017.0,1863.0,2017.0,1863.0,2017.0,1863.0,2017.0,1863.0
G0027,G0027_263,inactive,268.0,264.0,268.0,264.0,268.0,264.0,268.0,264.0
G0027,G0027_264,inactive,3676.0,3657.0,3676.0,3657.0,3676.0,3657.0,3676.0,3657.0
G0027,G0027_265,inactive,789.0,758.0,789.0,758.0,789.0,758.0,789.0,758.0
G0027,G0027_266,inactive,969.0,955.0,969.0,955.0,969.0,955.0,969.0,955.0
G0027,G0027_267,inactive,518.0,540.0,518.0,540.0,518.0,540.0,518.0,540.0
G0027,G0027_268,inactive,3660.0,3281.0,3660.0,3281.0,3660.0,3281.0,3660.0,3281.0
G0027,G0027_269,inactive,362.0,449.0,362.0,449.0,362.0,449.0,362.0,449.0
G0027,G0027_270,inactive,534.0,535.0,534.0,535.0,534.0,535.0,534.0,535.0
G0028,G0028_271,inactive,1884.0,1870.0,1884.0,1870.0,1884.0,1870.0,1884.0,1870.0
G0028,G0028_272,inactive,259.0,226.0,259.0,226.0,259.0,226.0,259.0,226.0
G0028,G0028_273,inactive,403.0,417.0,403.0,417.0,403.0,417.0,403.0,417.0
G0028,G0028_274,inactive,839.0,758.0,839.0,758.0,839.0,758.0,839.0,758.0
G0028,G0028_275,inactive,497.0,443.0,497.0,443.0,497.0,443.0,497.0,443.0
G0028,G0028_276,inactive,435.0,373.0,435.0,373.0,435.0,373.0,435.0,373.0
G0028,G0028_277,inactive,1471.0,1319.0,1471.0,1319.0,1471.0,1319.0,1471.0,1319.0
G0028,G0028_278,inactive,1567.0,1467.0,1567.0,1467.0,1567.0,1467.0,1567.0,1467.0
G0028,G0028_279,inactive,364.0,365.0,364.0,365.0,364.0,365.0,364.0,365.0
G0028,G0028_280,inactive,829.0,866.0,829.0,866.0,829.0,866.0,829.0,866.0
G0029,G0029_281,inactive,194.0,170.0,194.0,170.0,194.0,170.0,194.0,170.0
G0029,G0029_282,inactive,326.0,329.0,326.0,329.0,326.0,329.0,326.0,329.0
G0029,G0029_283,inactive,338.0,265.0,338.0,265.0,338.0,265.0,338.0,265.0
G0029,G0029_284,inactive,651.0,457.0,651.0,457.0,651.0,457.0,651.0,457.0
