gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,160.0,452.0,331.0,284.0,264.0,438.0,209.0,210.0
G0001,G0001_2,inactive,2758.0,2465.0,1980.0,2158.0,1834.0,2133.0,1990.0,1679.0
G0001,G0001_3,inactive,1471.0,1053.0,970.0,1161.0,1201.0,1024.0,936.0,1016.0
G0001,G0001_4,inactive,802.0,975.0,653.0,784.0,440.0,798.0,649.0,603.0
G0001,G0001_5,inactive,248.0,391.0,467.0,327.0,199.0,558.0,367.0,248.0
G0001,G0001_6,inactive,670.0,325.0,470.0,183.0,620.0,428.0,478.0,212.0
G0001,G0001_7,inactive,641.0,959.0,856.0,682.0,509.0,955.0,858.0,534.0
G0001,G0001_8,inactive,554.0,305.0,359.0,324.0,453.0,354.0,355.0,177.0
G0001,G0001_9,inactive,1355.0,950.0,1087.0,1050.0,1067.0,881.0,937.0,776.0
G0001,G0001_10,inactive,153.0,86.0,163.0,140.0,127.0,149.0,58.0,175.0
G0002,G0002_11,inactive,556.0,538.0,802.0,523.0,601.0,538.0,767.0,559.0
G0002,G0002_12,inactive,24.0,19.0,0.0,0.0,0.0,16.0,0.0,0.0
G0002,G0002_13,inactive,489.0,600.0,390.0,588.0,456.0,397.0,422.0,511.0
G0002,G0002_14,inactive,663.0,497.0,734.0,295.0,583.0,277.0,617.0,300.0
G0002,G0002_15,inactive,431.0,584.0,520.0,565.0,413.0,635.0,401.0,424.0
G0002,G0002_16,inactive,0.0,186.0,202.0,151.0,0.0,110.0,143.0,108.0
G0002,G0002_17,inactive,1593.0,1428.0,1454.0,1815.0,1322.0,1679.0,1336.0,1715.0
G0002,G0002_18,inactive,161.0,320.0,274.0,317.0,211.0,218.0,197.0,200.0
G0002,G0002_19,inactive,856.0,637.0,444.0,463.0,771.0,564.0,406.0,312.0
G0002,G0002_20,inactive,309.0,124.0,385.0,443.0,247.0,164.0,305.0,414.0
G0003,G0003_21,increasing,0.0,0.0,0.0,0.0,1468.0,3312.0,1287.0,2075.0
G0003,G0003_22,increasing,74.0,57.0,107.0,47.0,55.0,2799.0,974.0,1244.0
G0003,G0003_23,increasing,186.0,57.0,209.0,82.0,4990.0,5767.0,4793.0,3200.0
G0003,G0003_24,increasing,0.0,95.0,64.0,25.0,6699.0,5372.0,6441.0,3373.0
G0003,G0003_25,increasing,169.0,137.0,13.0,143.0,8290.0,9743.0,8117.0,7347.0
G0003,G0003_26,increasing,0.0,0.0,0.0,55.0,4582.0,3598.0,3633.0,1748.0
G0003,G0003_27,increasing,162.0,336.0,223.0,427.0,253.0,992.0,546.0,364.0
G0003,G0003_28,increasing,182.0,123.0,75.0,185.0,19513.0,13534.0,9239.0,13579.0
G0003,G0003_29,increasing,78.0,130.0,31.0,48.0,5113.0,5037.0,4469.0,2575.0
G0003,G0003_30,increasing,209.0,93.0,140.0,83.0,8028.0,9854.0,7454.0,5989.0
G0004,G0004_31,inactive,815.0,678.0,727.0,496.0,568.0,506.0,662.0,436.0
G0004,G0004_32,inactive,1470.0,979.0,1543.0,1086.0,1083.0,767.0,1486.0,1027.0
G0004,G0004_33,inactive,454.0,344.0,551.0,502.0,385.0,299.0,373.0,387.0
G0004,G0004_34,inactive,887.0,914.0,710.0,506.0,810.0,751.0,912.0,683.0
G0004,G0004_35,inactive,251.0,221.0,129.0,91.0,187.0,123.0,77.0,73.0
G0004,G0004_36,inactive,727.0,487.0,588.0,539.0,641.0,534.0,587.0,488.0
G0004,G0004_37,inactive,689.0,794.0,901.0,582.0,564.0,1009.0,931.0,516.0
