gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,32.0,0.0,27.0,38.0,37.0,0.0,44.0,38.0
G0001,G0001_2,inactive,413.0,442.0,300.0,123.0,347.0,394.0,342.0,122.0
G0001,G0001_3,inactive,91.0,391.0,76.0,82.0,75.0,365.0,84.0,57.0
G0001,G0001_4,inactive,158.0,132.0,96.0,0.0,142.0,122.0,129.0,0.0
G0001,G0001_5,inactive,0.0,46.0,0.0,42.0,0.0,39.0,0.0,49.0
G0001,G0001_6,inactive,107.0,247.0,0.0,107.0,90.0,228.0,0.0,122.0
G0001,G0001_7,inactive,134.0,191.0,37.0,0.0,105.0,187.0,66.0,0.0
G0001,G0001_8,inactive,86.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0
G0001,G0001_9,inactive,213.0,89.0,66.0,160.0,165.0,74.0,89.0,139.0
G0001,G0001_10,inactive,0.0,0.0,0.0,30.0,0.0,0.0,0.0,35.0
G0002,G0002_11,inactive,82.0,46.0,0.0,75.0,76.0,37.0,0.0,71.0
G0002,G0002_12,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0002,G0002_13,inactive,89.0,57.0,0.0,82.0,64.0,54.0,0.0,67.0
G0002,G0002_14,inactive,162.0,0.0,37.0,72.0,128.0,0.0,47.0,55.0
G0002,G0002_15,inactive,0.0,0.0,74.0,162.0,0.0,0.0,81.0,172.0
G0002,G0002_16,inactive,0.0,42.0,0.0,0.0,0.0,61.0,0.0,0.0
G0002,G0002_17,inactive,299.0,197.0,71.0,111.0,255.0,168.0,82.0,139.0
G0002,G0002_18,inactive,0.0,0.0,0.0,49.0,0.0,0.0,0.0,36.0
G0002,G0002_19,inactive,82.0,36.0,40.0,210.0,65.0,50.0,34.0,211.0
G0002,G0002_20,inactive,66.0,0.0,0.0,74.0,67.0,0.0,0.0,89.0
G0003,G0003_21,increasing,0.0,0.0,0.0,29.0,181.0,0.0,0.0,42.0
G0003,G0003_22,increasing,0.0,0.0,0.0,0.0,0.0,0.0,468.0,0.0
G0003,G0003_23,increasing,0.0,0.0,37.0,0.0,377.0,208.0,481.0,0.0
G0003,G0003_24,increasing,0.0,0.0,42.0,0.0,163.0,221.0,248.0,192.0
G0003,G0003_25,increasing,0.0,0.0,0.0,0.0,665.0,1118.0,674.0,205.0
G0003,G0003_26,increasing,0.0,52.0,0.0,40.0,362.0,278.0,222.0,37.0
G0003,G0003_27,increasing,0.0,0.0,0.0,0.0,170.0,423.0,405.0,0.0
G0003,G0003_28,increasing,87.0,41.0,29.0,0.0,790.0,1536.0,1136.0,401.0
G0003,G0003_29,increasing,0.0,0.0,0.0,39.0,347.0,0.0,0.0,251.0
G0003,G0003_30,increasing,0.0,0.0,0.0,0.0,176.0,432.0,463.0,390.0
G0004,G0004_31,inactive,71.0,0.0,97.0,110.0,89.0,0.0,129.0,78.0
G0004,G0004_32,inactive,39.0,141.0,184.0,116.0,44.0,131.0,218.0,124.0
G0004,G0004_33,inactive,47.0,177.0,0.0,35.0,34.0,175.0,0.0,39.0
G0004,G0004_34,inactive,173.0,120.0,112.0,57.0,134.0,69.0,109.0,30.0
G0004,G0004_35,inactive,44.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0
G0004,G0004_36,inactive,47.0,93.0,38.0,172.0,27.0,87.0,50.0,143.0
G0004,G0004_37,inactive,100.0,55.0,0.0,23.0,102.0,49.0,0.0,42.0
G0004,G0004_38,inactive,39.0,31.0,34.0,0.0,31.0,50.0,52.0,0.0
G0004,G0004_39,inactive,84.0,45.0,23.0,43.0,78.0,47.0,40.0,38.0
G0004,G0004_40,inactive,100.0,59.0,0.0,94.0,73.0,52.0,0.0,72.0
G0005,G0005_41,inactive,78.0,94.0,201.0,354.0,67.0,95.0,193.0,356.0
G0005,G0005_42,inactive,48.0,0.0,79.0,0.0,34.0,0.0,86.0,0.0
G0005,G0005_43,inactive,49.0,44.0,29.0,42.0,34.0,52.0,37.0,41.0
G0005,G0005_44,inactive,87.0,99.0,47.0,153.0,71.0,93.0,61.0,159.0
G0005,G0005_45,inactive,0.0,47.0,28.0,79.0,0.0,50.0,46.0,72.0
G0005,G0005_46,inactive,78.0,310.0,278.0,80.0,74.0,261.0,335.0,82.0
G0005,G0005_47,inactive,44.0,0.0,0.0,63.0,37.0,0.0,0.0,98.0
G0005,G0005_48,inactive,0.0,55.0,98.0,49.0,0.0,48.0,121.0,38.0
G0005,G0005_49,inactive,111.0,45.0,26.0,179.0,109.0,39.0,37.0,155.0
G0005,G0005_50,inactive,75.0,90.0,0.0,124.0,60.0,85.0,0.0,98.0
G0006,G0006_51,inactive,165.0,125.0,81.0,125.0,150.0,129.0,95.0,109.0
G0006,G0006_52,inactive,126.0,126.0,73.0,238.0,80.0,132.0,80.0,219.0
G0006,G0006_53,inactive,33.0,42.0,183.0,70.0,23.0,55.0,228.0,85.0
G0006,G0006_54,inactive,28.0,33.0,109.0,37.0,30.0,54.0,132.0,30.0
G0006,G0006_55,inactive,182.0,84.0,0.0,36.0,160.0,83.0,0.0,52.0
G0006,G0006_56,inactive,33.0,0.0,28.0,0.0,32.0,0.0,38.0,0.0
G0006,G0006_57,inactive,100.0,90.0,63.0,216.0,123.0,108.0,92.0,192.0
G0006,G0006_58,inactive,0.0,0.0,34.0,84.0,0.0,0.0,43.0,81.0
G0006,G0006_59,inactive,115.0,0.0,38.0,0.0,113.0,0.0,52.0,0.0
G0006,G0006_60,inactive,94.0,153.0,69.0,109.0,71.0,134.0,89.0,112.0
G0007,G0007_61,inactive,0.0,0.0,43.0,0.0,0.0,0.0,33.0,0.0
G0007,G0007_62,inactive,0.0,45.0,154.0,120.0,0.0,35.0,172.0,104.0
G0007,G0007_63,inactive,36.0,0.0,29.0,82.0,42.0,0.0,38.0,73.0
G0007,G0007_64,inactive,0.0,109.0,0.0,33.0,0.0,98.0,0.0,45.0
G0007,G0007_65,inactive,101.0,0.0,38.0,35.0,109.0,0.0,57.0,49.0
G0007,G0007_66,inactive,79.0,44.0,23.0,70.0,61.0,46.0,40.0,85.0
G0007,G0007_67,inactive,38.0,0.0,0.0,84.0,30.0,0.0,0.0,100.0
G0007,G0007_68,inactive,0.0,96.0,37.0,85.0,0.0,76.0,56.0,83.0
G0007,G0007_69,inactive,29.0,58.0,108.0,40.0,31.0,35.0,111.0,41.0
G0007,G0007_70,inactive,0.0,42.0,0.0,0.0,0.0,58.0,0.0,0.0
G0008,G0008_71,inactive,32.0,170.0,0.0,89.0,46.0,140.0,0.0,66.0
G0008,G0008_72,inactive,94.0,0.0,0.0,39.0,77.0,0.0,0.0,43.0
G0008,G0008_73,inactive,0.0,47.0,0.0,75.0,0.0,35.0,0.0,78.0
G0008,G0008_74,inactive,190.0,336.0,261.0,197.0,178.0,303.0,306.0,234.0
G0008,G0008_75,inactive,0.0,44.0,0.0,45.0,0.0,46.0,0.0,40.0
G0008,G0008_76,inactive,349.0,236.0,265.0,450.0,321.0,220.0,379.0,417.0
G0008,G0008_77,inactive,85.0,47.0,71.0,35.0,63.0,26.0,93.0,51.0
G0008,G0008_78,inactive,0.0,181.0,73.0,73.0,0.0,127.0,76.0,91.0
G0008,G0008_79,inactive,35.0,53.0,77.0,28.0,28.0,52.0,86.0,35.0
G0008,G0008_80,inactive,141.0,381.0,373.0,231.0,126.0,326.0,474.0,209.0
G0009,G0009_81,inactive,100.0,103.0,0.0,0.0,68.0,87.0,0.0,0.0
G0009,G0009_82,inactive,32.0,156.0,77.0,88.0,34.0,117.0,80.0,82.0
G0009,G0009_83,inactive,78.0,175.0,179.0,219.0,78.0,182.0,215.0,196.0
G0009,G0009_84,inactive,0.0,0.0,0.0,32.0,0.0,0.0,0.0,55.0
G0009,G0009_85,inactive,41.0,76.0,80.0,62.0,35.0,97.0,68.0,26.0
G0009,G0009_86,inactive,77.0,123.0,0.0,0.0,56.0,137.0,0.0,0.0
G0009,G0009_87,inactive,35.0,0.0,0.0,42.0,46.0,0.0,0.0,47.0
G0009,G0009_88,inactive,0.0,0.0,38.0,0.0,0.0,0.0,38.0,0.0
G0009,G0009_89,inactive,229.0,202.0,183.0,81.0,193.0,160.0,223.0,90.0
G0009,G0009_90,inactive,225.0,87.0,108.0,119.0,196.0,103.0,119.0,110.0
G0010,G0010_91,negcontrol,0.0,49.0,88.0,41.0,0.0,45.0,81.0,39.0
G0010,G0010_92,negcontrol,101.0,48.0,36.0,73.0,69.0,44.0,40.0,87.0
