gene,barcodeid,class,L1,H1,L2,H2,L3,H3,L4,H4
G0007,G0007_66,negcontrol,818.0,777.0,818.0,777.0,818.0,777.0,818.0,777.0
G0007,G0007_67,negcontrol,785.0,711.0,785.0,711.0,785.0,711.0,785.0,711.0
G0007,G0007_68,negcontrol,1639.0,1614.0,1639.0,1614.0,1639.0,1614.0,1639.0,1614.0
G0007,G0007_69,negcontrol,627.0,451.0,627.0,451.0,627.0,451.0,627.0,451.0
G0007,G0007_70,negcontrol,563.0,522.0,563.0,522.0,563.0,522.0,563.0,522.0
G0008,G0008_71,inactive,2599.0,2155.0,2599.0,2155.0,2599.0,2155.0,2599.0,2155.0
G0008,G0008_72,inactive,545.0,488.0,545.0,488.0,545.0,488.0,545.0,488.0
G0008,G0008_73,inactive,1121.0,901.0,1121.0,901.0,1121.0,901.0,1121.0,901.0
G0008,G0008_74,inactive,1003.0,901.0,1003.0,901.0,1003.0,901.0,1003.0,901.0
G0008,G0008_75,inactive,1525.0,1235.0,1525.0,1235.0,1525.0,1235.0,1525.0,1235.0
G0008,G0008_76,inactive,640.0,585.0,640.0,585.0,640.0,585.0,640.0,585.0
G0008,G0008_77,inactive,1321.0,1256.0,1321.0,1256.0,1321.0,1256.0,1321.0,1256.0
G0008,G0008_78,inactive,205.0,178.0,205.0,178.0,205.0,178.0,205.0,178.0
G0008,G0008_79,inactive,1099.0,1038.0,1099.0,1038.0,1099.0,1038.0,1099.0,1038.0
G0008,G0008_80,inactive,1114.0,1103.0,1114.0,1103.0,1114.0,1103.0,1114.0,1103.0
G0009,G0009_81,inactive,381.0,284.0,381.0,284.0,381.0,284.0,381.0,284.0
G0009,G0009_82,inactive,274.0,231.0,274.0,231.0,274.0,231.0,274.0,231.0
G0009,G0009_83,inactive,1163.0,805.0,1163.0,805.0,1163.0,805.0,1163.0,805.0
G0009,G0009_84,inactive,2179.0,2064.0,2179.0,2064.0,2179.0,2064.0,2179.0,2064.0
G0009,G0009_85,inactive,420.0,347.0,420.0,347.0,420.0,347.0,420.0,347.0
G0009,G0009_86,inactive,354.0,381.0,354.0,381.0,354.0,381.0,354.0,381.0
G0009,G0009_87,inactive,1193.0,1011.0,1193.0,1011.0,1193.0,1011.0,1193.0,1011.0
G0009,G0009_88,inactive,849.0,819.0,849.0,819.0,849.0,819.0,849.0,819.0
G0009,G0009_89,inactive,1582.0,1327.0,1582.0,1327.0,1582.0,1327.0,1582.0,1327.0
G0009,G0009_90,inactive,223.0,253.0,223.0,253.0,223.0,253.0,223.0,253.0
G0010,G0010_91,negcontrol,716.0,735.0,716.0,735.0,716.0,735.0,716.0,735.0
G0010,G0010_92,negcontrol,1452.0,1293.0,1452.0,1293.0,1452.0,1293.0,1452.0,1293.0
G0010,G0010_93,negcontrol,763.0,686.0,763.0,686.0,763.0,686.0,763.0,686.0
G0010,G0010_94,negcontrol,2041.0,1841.0,2041.0,1841.0,2041.0,1841.0,2041.0,1841.0
G0010,G0010_95,negcontrol,2007.0,1890.0,2007.0,1890.0,2007.0,1890.0,2007.0,1890.0
G0010,G0010_96,negcontrol,1609.0,1371.0,1609.0,1371.0,1609.0,1371.0,1609.0,1371.0
G0010,G0010_97,negcontrol,980.0,920.0,980.0,920.0,980.0,920.0,980.0,920.0
G0010,G0010_98,negcontrol,447.0,427.0,447.0,427.0,447.0,427.0,447.0,427.0
G0010,G0010_99,negcontrol,322.0,318.0,322.0,318.0,322.0,318.0,322.0,318.0
G0010,G0010_100,negcontrol,1129.0,936.0,1129.0,936.0,1129.0,936.0,1129.0,936.0
G0011,G0011_101,inactive,274.0,168.0,274.0,168.0,274.0,168.0,274.0,168.0
G0011,G0011_102,inactive,452.0,384.0,452.0,384.0,452.0,384.0,452.0,384.0
G0011,G0011_103,inactive,2308.0,2022.0,2308.0,2022.0,2308.0,2022.0,2308.0,2022.0
G0011,G0011_104,inactive,656.0,551.0,656.0,551.0,656.0,551.0,656.0,551.0
G0011,G0011_105,inactive,1795.0,1572.0,1795.0,1572.0,1795.0,1572.0,1795.0,1572.0
G0011,G0011_106,inactive,621.0,529.0,621.0,529.0,621.0,529.0,621.0,529.0
G0011,G0011_107,inactive,261.0,293.0,261.0,293.0,261.0,293.0,261.0,293.0
G0011,G0011_108,inactive,883.0,758.0,883.0,758.0,883.0,758.0,883.0,758.0
G0011,G0011_109,inactive,766.0,673.0,766.0,673.0,766.0,673.0,766.0,673.0
G0011,G0011_110,inactive,526.0,501.0,526.0,501.0,526.0,501.0,526.0,501.0
G0012,G0012_111,inactive,726.0,529.0,726.0,529.0,726.0,529.0,726.0,529.0
G0012,G0012_112,inactive,582.0,465.0,582.0,465.0,582.0,465.0,582.0,465.0
G0012,G0012_113,inactive,512.0,396.0,512.0,396.0,512.0,396.0,512.0,396.0
G0012,G0012_114,inactive,625.0,487.0,625.0,487.0,625.0,487.0,625.0,487.0
G0012,G0012_115,inactive,547.0,504.0,547.0,504.0,547.0,504.0,547.0,504.0
G0012,G0012_116,inactive,869.0,735.0,869.0,735.0,869.0,735.0,869.0,735.0
G0012,G0012_117,inactive,1872.0,1762.0,1872.0,1762.0,1872.0,1762.0,1872.0,1762.0
G0012,G0012_118,inactive,296.0,262.0,296.0,262.0,296.0,262.0,296.0,262.0
G0012,G0012_119,inactive,3592.0,3257.0,3592.0,3257.0,3592.0,3257.0,3592.0,3257.0
G0012,G0012_120,inactive,805.0,614.0,805.0,614.0,805.0,614.0,805.0,614.0
G0013,G0013_121,inactive,975.0,874.0,975.0,874.0,975.0,874.0,975.0,874.0
G0013,G0013_122,inactive,270.0,297.0,270.0,297.0,270.0,297.0,270.0,297.0
G0013,G0013_123,inactive,3304.0,2798.0,3304.0,2798.0,3304.0,2798.0,3304.0,2798.0
G0013,G0013_124,inactive,423.0,430.0,423.0,430.0,423.0,430.0,423.0,430.0
G0013,G0013_125,inactive,828.0,839.0,828.0,839.0,828.0,839.0,828.0,839.0
G0013,G0013_126,inactive,1634.0,1390.0,1634.0,1390.0,1634.0,1390.0,1634.0,1390.0
G0013,G0013_127,inactive,249.0,130.0,249.0,130.0,249.0,130.0,249.0,130.0
G0013,G0013_128,inactive,397.0,401.0,397.0,401.0,397.0,401.0,397.0,401.0
G0013,G0013_129,inactive,887.0,803.0,887.0,803.0,887.0,803.0,887.0,803.0
G0013,G0013_130,inactive,522.0,419.0,522.0,419.0,522.0,419.0,522.0,419.0
G0014,G0014_131,inactive,562.0,546.0,562.0,546.0,562.0,546.0,562.0,546.0
G0014,G0014_132,inactive,1405.0,1117.0,1405.0,1117.0,1405.0,1117.0,1405.0,1117.0
G0014,G0014_133,inactive,1536.0,1287.0,1536.0,1287.0,1536.0,1287.0,1536.0,1287.0
G0014,G0014_134,inactive,444.0,380.0,444.0,380.0,444.0,380.0,444.0,380.0
G0014,G0014_135,inactive,676.0,596.0,676.0,596.0,676.0,596.0,676.0,596.0
G0014,G0014_136,inactive,458.0,413.0,458.0,413.0,458.0,413.0,458.0,413.0
G0014,G0014_137,inactive,523.0,440.0,523.0,440.0,523.0,440.0,523.0,440.0
G0014,G0014_138,inactive,467.0,455.0,467.0,455.0,467.0,455.0,467.0,455.0
G0014,G0014_139,inactive,862.0,737.0,862.0,737.0,862.0,737.0,862.0,737.0
G0014,G0014_140,inactive,1034.0,856.0,1034.0,856.0,1034.0,856.0,1034.0,856.0
G0015,G0015_141,inactive,662.0,591.0,662.0,591.0,662.0,591.0,662.0,591.0
G0015,G0015_142,inactive,386.0,390.0,386.0,390.0,386.0,390.0,386.0,390.0
G0015,G0015_143,inactive,2379.0,2159.0,2379.0,2159.0,2379.0,2159.0,2379.0,2159.0
G0015,G0015_144,inactive,704.0,617.0,704.0,617.0,704.0,617.0,704.0,617.0
G0015,G0015_145,inactive,2004.0,1751.0,2004.0,1751.0,2004.0,1751.0,2004.0,1751.0
G0015,G0015_146,inactive,818.0,740.0,818.0,740.0,818.0,740.0,818.0,740.0
G0015,G0015_147,inactive,547.0,497.0,547.0,497.0,547.0,497.0,547.0,497.0
G0015,G0015_148,inactive,3023.0,2772.0,3023.0,2772.0,3023.0,2772.0,3023.0,2772.0
G0015,G0015_149,inactive,1388.0,1263.0,1388.0,1263.0,1388.0,1263.0,1388.0,1263.0
G0015,G0015_150,inactive,463.0,477.0,463.0,477.0,463.0,477.0,463.0,477.0
G0016,G0016_151,inactive,710.0,653.0,710.0,653.0,710.0,653.0,710.0,653.0
G0016,G0016_152,inactive,1040.0,921.0,1040.0,921.0,1040.0,921.0,1040.0,921.0
G0016,G0016_153,inactive,2090.0,1856.0,2090.0,1856.0,2090.0,1856.0,2090.0,1856.0
G0016,G0016_154,inactive,860.0,773.0,860.0,773.0,860.0,773.0,860.0,773.0
G0016,G0016_155,inactive,1486.0,1139.0,1486.0,1139.0,1486.0,1139.0,1486.0,1139.0
G0016,G0016_156,inactive,392.0,478.0,392.0,478.0,392.0,478.0,392.0,478.0
G0016,G0016_157,inactive,538.0,431.0,538.0,431.0,538.0,431.0,538.0,431.0
G0016,G0016_158,inactive,2322.0,2115.0,2322.0,2115.0,2322.0,2115.0,2322.0,2115.0
G0016,G0016_159,inactive,950.0,981.0,950.0,981.0,950.0,981.0,950.0,981.0
G0016,G0016_160,inactive,897.0,894.0,897.0,894.0,897.0,894.0,897.0,894.0
G0017,G0017_161,inactive,475.0,473.0,475.0,473.0,475.0,473.0,475.0,473.0
G0017,G0017_162,inactive,1555.0,1448.0,1555.0,1448.0,1555.0,1448.0,1555.0,1448.0
G0017,G0017_163,inactive,249.0,239.0,249.0,239.0,249.0,239.0,249.0,239.0
G0017,G0017_164,inactive,220.0,230.0,220.0,230.0,220.0,230.0,220.0,230.0
G0017,G0017_165,inactive,501.0,414.0,501.0,414.0,501.0,414.0,501.0,414.0
G0017,G0017_166,inactive,974.0,785.0,974.0,785.0,974.0,785.0,974.0,785.0
G0017,G0017_167,inactive,1015.0,898.0,1015.0,898.0,1015.0,898.0,1015.0,898.0
G0017,G0017_168,inactive,6319.0,5736.0,6319.0,5736.0,6319.0,5736.0,6319.0,5736.0
G0017,G0017_169,inactive,236.0,245.0,236.0,245.0,236.0,245.0,236.0,245.0
G0017,G0017_170,inactive,160.0,133.0,160.0,133.0,160.0,133.0,160.0,133.0
G0018,G0018_171,inactive,1075.0,957.0,1075.0,957.0,1075.0,957.0,1075.0,957.0
G0018,G0018_172,inactive,933.0,878.0,933.0,878.0,933.0,878.0,933.0,878.0
G0018,G0018_173,inactive,483.0,390.0,483.0,390.0,483.0,390.0,483.0,390.0
G0018,G0018_174,inactive,153.0,157.0,153.0,157.0,153.0,157.0,153.0,157.0
G0018,G0018_175,inactive,977.0,878.0,977.0,878.0,977.0,878.0,977.0,878.0
G0018,G0018_176,inactive,1340.0,1291.0,1340.0,1291.0,1340.0,1291.0,1340.0,1291.0
G0018,G0018_177,inactive,497.0,461.0,497.0,461.0,497.0,461.0,497.0,461.0
G0018,G0018_178,inactive,645.0,500.0,645.0,500.0,645.0,500.0,645.0,500.0
G0018,G0018_179,inactive,1225.0,1108.0,1225.0,1108.0,1225.0,1108.0,1225.0,1108.0
G0018,G0018_180,inactive,880.0,760.0,880.0,760.0,880.0,760.0,880.0,760.0
G0019,G0019_181,inactive,691.0,551.0,691.0,551.0,691.0,551.0,691.0,551.0
G0019,G0019_182,inactive,638.0,477.0,638.0,477.0,638.0,477.0,638.0,477.0
G0019,G0019_183,inactive,642.0,510.0,642.0,510.0,642.0,510.0,642.0,510.0
G0019,G0019_184,inactive,478.0,386.0,478.0,386.0,478.0,386.0,478.0,386.0
G0019,G0019_185,inactive,938.0,704.0,938.0,704.0,938.0,704.0,938.0,704.0
G0019,G0019_186,inactive,425.0,419.0,425.0,419.0,425.0,419.0,425.0,419.0
G0019,G0019_187,inactive,1272.0,1048.0,1272.0,1048.0,1272.0,1048.0,1272.0,1048.0
G0019,G0019_188,inactive,905.0,765.0,905.0,765.0,905.0,765.0,905.0,765.0
G0019,G0019_189,inactive,633.0,360.0,633.0,360.0,633.0,360.0,633.0,360.0
G0019,G0019_190,inactive,565.0,418.0,565.0,418.0,565.0,418.0,565.0,418.0
G0020,G0020_191,inactive,1624.0,1434.0,1624.0,1434.0,1624.0,1434.0,1624.0,1434.0
G0020,G0020_192,inactive,230.0,260.0,230.0,260.0,230.0,260.0,230.0,260.0
G0020,G0020_193,inactive,1205.0,1166.0,1205.0,1166.0,1205.0,1166.0,1205.0,1166.0
G0020,G0020_194,inactive,647.0,588.0,647.0,588.0,647.0,588.0,647.0,588.0
G0020,G0020_195,inactive,1071.0,909.0,1071.0,909.0,1071.0,909.0,1071.0,909.0
G0020,G0020_196,inactive,211.0,213.0,211.0,213.0,211.0,213.0,211.0,213.0
G0020,G0020_197,inactive,163.0,150.0,163.0,150.0,163.0,150.0,163.0,150.0
G0020,G0020_198,inactive,701.0,698.0,701.0,698.0,701.0,698.0,701.0,698.0
G0020,G0020_199,inactive,507.0,447.0,507.0,447.0,507.0,447.0,507.0,447.0
G0020,G0020_200,inactive,332.0,371.0,332.0,371.0,332.0,371.0,332.0,371.0
G0021,G0021_201,inactive,2109.0,1919.0,2109.0,1919.0,2109.0,1919.0,2109.0,1919.0
G0021,G0021_202,inactive,850.0,907.0,850.0,907.0,850.0,907.0,850.0,907.0
G0021,G0021_203,inactive,671.0,630.0,671.0,630.0,671.0,630.0,671.0,630.0
G0021,G0021_204,inactive,292.0,271.0,292.0,271.0,292.0,271.0,292.0,271.0
G0021,G0021_205,inactive,506.0,450.0,506.0,450.0,506.0,450.0,506.0,450.0
G0021,G0021_206,inactive,821.0,671.0,821.0,671.0,821.0,671.0,821.0,671.0
G0021,G0021_207,inactive,1297.0,1184.0,1297.0,1184.0,1297.0,1184.0,1297.0,1184.0
G0021,G0021_208,inactive,1050.0,817.0,1050.0,817.0,1050.0,817.0,1050.0,817.0
G0021,G0021_209,inactive,1139.0,1032.0,1139.0,1032.0,1139.0,1032.0,1139.0,1032.0
G0021,G0021_210,inactive,172.0,179.0,172.0,179.0,172.0,179.0,172.0,179.0
G0022,G0022_211,inactive,854.0,878.0,854.0,878.0,854.0,878.0,854.0,878.0
G0022,G0022_212,inactive,359.0,305.0,359.0,305.0,359.0,305.0,359.0,305.0
G0022,G0022_213,inactive,1187.0,983.0,1187.0,983.0,1187.0,983.0,1187.0,983.0
G0022,G0022_214,inactive,1098.0,974.0,1098.0,974.0,1098.0,974.0,1098.0,974.0
G0022,G0022_215,inactive,511.0,501.0,511.0,501.0,511.0,501.0,511.0,501.0
G0022,G0022_216,inactive,1462.0,1340.0,1462.0,1340.0,1462.0,1340.0,1462.0,1340.0
G0022,G0022_217,inactive,1561.0,1406.0,1561.0,1406.0,1561.0,1406.0,1561.0,1406.0
G0022,G0022_218,inactive,1059.0,1060.0,1059.0,1060.0,1059.0,1060.0,1059.0,1060.0
G0022,G0022_219,inactive,1053.0,861.0,1053.0,861.0,1053.0,861.0,1053.0,861.0
G0022,G0022_220,inactive,670.0,728.0,670.0,728.0,670.0,728.0,670.0,728.0
G0023,G0023_221,inactive,519.0,451.0,519.0,451.0,519.0,451.0,519.0,451.0
G0023,G0023_222,inactive,954.0,842.0,954.0,842.0,954.0,842.0,954.0,842.0
G0023,G0023_223,inactive,602.0,417.0,602.0,417.0,602.0,417.0,602.0,417.0
G0023,G0023_224,inactive,1416.0,1394.0,1416.0,1394.0,1416.0,1394.0,1416.0,1394.0
G0023,G0023_225,inactive,334.0,313.0,334.0,313.0,334.0,313.0,334.0,313.0
G0023,G0023_226,inactive,658.0,623.0,658.0,623.0,658.0,623.0,658.0,623.0
G0023,G0023_227,inactive,2079.0,1887.0,2079.0,1887.0,2079.0,1887.0,2079.0,1887.0
G0023,G0023_228,inactive,886.0,772.0,886.0,772.0,886.0,772.0,886.0,772.0
G0023,G0023_229,inactive,1512.0,1315.0,1512.0,1315.0,1512.0,1315.0,1512.0,1315.0
G0023,G0023_230,inactive,380.0,300.0,380.0,300.0,380.0,300.0,380.0,300.0
G0024,G0024_231,inactive,1901.0,1749.0,1901.0,1749.0,1901.0,1749.0,1901.0,1749.0
G0024,G0024_232,inactive,445.0,342.0,445.0,342.0,445.0,342.0,445.0,342.0
G0024,G0024_233,inactive,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0
G0024,G0024_234,inactive,387.0,306.0,387.0,306.0,387.0,306.0,387.0,306.0
G0024,G0024_235,inactive,47.0,53.0,47.0,53.0,47.0,53.0,47.0,53.0
G0024,G0024_236,inactive,975.0,945.0,975.0,945.0,975.0,945.0,975.0,945.0
G0024,G0024_237,inactive,534.0,533.0,534.0,533.0,534.0,533.0,534.0,533.0
G0024,G0024_238,inactive,1097.0,976.0,1097.0,976.0,1097.0,976.0,1097.0,976.0
G0024,G0024_239,inactive,214.0,182.0,214.0,182.0,214.0,182.0,214.0,182.0
G0024,G0024_240,inactive,247.0,206.0,247.0,206.0,247.0,206.0,247.0,206.0
G0025,G0025_241,inactive,443.0,347.0,443.0,347.0,443.0,347.0,443.0,347.0
G0025,G0025_242,inactive,365.0,288.0,365.0,288.0,365.0,288.0,365.0,288.0
G0025,G0025_243,inactive,1521.0,1198.0,1521.0,1198.0,1521.0,1198.0,1521.0,1198.0
G0025,G0025_244,inactive,216.0,207.0,216.0,207.0,216.0,207.0,216.0,207.0
G0025,G0025_245,inactive,397.0,343.0,397.0,343.0,397.0,343.0,397.0,343.0
G0025,G0025_246,inactive,596.0,565.0,596.0,565.0,596.0,565.0,596.0,565.0
G0025,G0025_247,inactive,516.0,425.0,516.0,425.0,516.0,425.0,516.0,425.0
G0025,G0025_248,inactive,300.0,291.0,300.0,291.0,300.0,291.0,300.0,291.0
G0025,G0025_249,inactive,112.0,86.0,112.0,86.0,112.0,86.0,112.0,86.0
G0025,G0025_250,inactive,342.0,310.0,342.0,310.0,342.0,310.0,342.0,310.0
G0026,G0026_251,inactive,1004.0,917.0,1004.0,917.0,1004.0,917.0,1004.0,917.0
G0026,G0026_252,inactive,1160.0,1084.0,1160.0,1084.0,1160.0,1084.0,1160.0,1084.0
G0026,G0026_253,inactive,701.0,677.0,701.0,677.0,701.0,677.0,701.0,677.0
G0026,G0026_254,inactive,1388.0,1235.0,1388.0,1235.0,1388.0,1235.0,1388.0,1235.0
G0026,G0026_255,inactive,2534.0,2117.0,2534.0,2117.0,2534.0,2117.0,2534.0,2117.0
G0026,G0026_256,inactive,704.0,697.0,704.0,697.0,704.0,697.0,704.0,697.0
G0026,G0026_257,inactive,193.0,146.0,193.0,146.0,193.0,146.0,193.0,146.0
G0026,G0026_258,inactive,246.0,195.0,246.0,195.0,246.0,195.0,246.0,195.0
G0026,G0026_259,inactive,848.0,790.0,848.0,790.0,848.0,790.0,848.0,790.0
G0026,G0026_260,inactive,394.0,390.0,394.0,390.0,394.0,390.0,394.0,390.0
G0027,G0027_261,inactive,1002.0,902.0,1002.0,902.0,1002.0,902.0,1002.0,902.0
G0027,G0027_262,inactive,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0
G0027,G0027_263,inactive,670.0,686.0,670.0,686.0,670.0,686.0,670.0,686.0
G0027,G0027_264,inactive,761.0,775.0,761.0,775.0,761.0,775.0,761.0,775.0
G0027,G0027_265,inactive,1871.0,1707.0,1871.0,1707.0,1871.0,1707.0,1871.0,1707.0
G0027,G0027_266,inactive,1032.0,902.0,1032.0,902.0,1032.0,902.0,1032.0,902.0
G0027,G0027_267,inactive,574.0,463.0,574.0,463.0,574.0,463.0,574.0,463.0
G0027,G0027_268,inactive,327.0,269.0,327.0,269.0,327.0,269.0,327.0,269.0
G0027,G0027_269,inactive,468.0,322.0,468.0,322.0,468.0,322.0,468.0,322.0
G0027,G0027_270,inactive,1790.0,1686.0,1790.0,1686.0,1790.0,1686.0,1790.0,1686.0
G0028,G0028_271,inactive,2414.0,2210.0,2414.0,2210.0,2414.0,2210.0,2414.0,2210.0
G0028,G0028_272,inactive,1683.0,1561.0,1683.0,1561.0,1683.0,1561.0,1683.0,1561.0
G0028,G0028_273,inactive,2203.0,2085.0,2203.0,2085.0,2203.0,2085.0,2203.0,2085.0
G0028,G0028_274,inactive,1968.0,1735.0,1968.0,1735.0,1968.0,1735.0,1968.0,1735.0
G0028,G0028_275,inactive,1428.0,1276.0,1428.0,1276.0,1428.0,1276.0,1428.0,1276.0
G0028,G0028_276,inactive,2287.0,1988.0,2287.0,1988.0,2287.0,1988.0,2287.0,1988.0
G0028,G0028_277,inactive,573.0,520.0,573.0,520.0,573.0,520.0,573.0,520.0
G0028,G0028_278,inactive,484.0,462.0,484.0,462.0,484.0,462.0,484.0,462.0
G0028,G0028_279,inactive,730.0,609.0,730.0,609.0,730.0,609.0,730.0,609.0
G0028,G0028_280,inactive,407.0,393.0,407.0,393.0,407.0,393.0,407.0,393.0
G0029,G0029_281,inactive,543.0,342.0,543.0,342.0,543.0,342.0,543.0,342.0
G0029,G0029_282,inactive,959.0,903.0,959.0,903.0,959.0,903.0,959.0,903.0
G0029,G0029_283,inactive,396.0,367.0,396.0,367.0,396.0,367.0,396.0,367.0
G0029,G0029_284,inactive,434.0,501.0,434.0,501.0,434.0,501.0,434.0,501.0
G0029,G0029_285,inactive,445.0,447.0,445.0,447.0,445.0,447.0,445.0,447.0
