gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,228.0,615.0,425.0,383.0,291.0,489.0,329.0,379.0
G0001,G0001_2,inactive,3223.0,3029.0,2743.0,2601.0,3008.0,3090.0,2617.0,2302.0
G0001,G0001_3,inactive,1752.0,1401.0,1196.0,1519.0,1474.0,1474.0,1028.0,1333.0
G0001,G0001_4,inactive,1024.0,1338.0,857.0,987.0,785.0,1011.0,746.0,802.0
G0001,G0001_5,inactive,416.0,501.0,634.0,343.0,327.0,560.0,500.0,326.0
G0001,G0001_6,inactive,853.0,563.0,673.0,338.0,755.0,654.0,723.0,406.0
G0001,G0001_7,inactive,848.0,1194.0,1179.0,816.0,739.0,1277.0,1175.0,800.0
G0001,G0001_8,inactive,671.0,430.0,435.0,271.0,634.0,420.0,431.0,233.0
G0001,G0001_9,inactive,1687.0,1265.0,1365.0,1195.0,1632.0,1325.0,1236.0,1101.0
G0001,G0001_10,inactive,186.0,168.0,177.0,191.0,161.0,219.0,160.0,206.0
G0002,G0002_11,inactive,801.0,704.0,1055.0,652.0,735.0,777.0,1198.0,764.0
G0002,G0002_12,inactive,45.0,31.0,0.0,0.0,24.0,21.0,0.0,0.0
G0002,G0002_13,inactive,601.0,682.0,663.0,868.0,533.0,629.0,572.0,672.0
G0002,G0002_14,inactive,838.0,615.0,902.0,449.0,681.0,535.0,881.0,514.0
G0002,G0002_15,inactive,560.0,866.0,591.0,688.0,513.0,929.0,427.0,563.0
G0002,G0002_16,inactive,0.0,239.0,259.0,206.0,0.0,160.0,218.0,160.0
G0002,G0002_17,inactive,2414.0,2086.0,1895.0,2259.0,1973.0,2092.0,1794.0,2310.0
G0002,G0002_18,inactive,262.0,356.0,402.0,345.0,293.0,316.0,380.0,256.0
G0002,G0002_19,inactive,1108.0,812.0,560.0,655.0,1069.0,794.0,514.0,562.0
G0002,G0002_20,inactive,422.0,147.0,450.0,593.0,407.0,185.0,494.0,458.0
G0003,G0003_21,increasing,0.0,0.0,0.0,0.0,998.0,2085.0,781.0,1122.0
G0003,G0003_22,increasing,43.0,98.0,94.0,56.0,56.0,1579.0,480.0,629.0
G0003,G0003_23,increasing,106.0,72.0,217.0,93.0,2736.0,3461.0,2531.0,1701.0
G0003,G0003_24,increasing,0.0,116.0,52.0,0.0,3101.0,3221.0,3583.0,2360.0
G0003,G0003_25,increasing,180.0,141.0,20.0,169.0,4955.0,5148.0,4021.0,4236.0
G0003,G0003_26,increasing,0.0,0.0,0.0,50.0,2633.0,2095.0,1999.0,1324.0
G0003,G0003_27,increasing,172.0,498.0,232.0,400.0,513.0,1390.0,802.0,608.0
G0003,G0003_28,increasing,186.0,126.0,182.0,199.0,11575.0,6751.0,4825.0,8019.0
G0003,G0003_29,increasing,133.0,108.0,55.0,68.0,2732.0,2664.0,2651.0,1834.0
G0003,G0003_30,increasing,323.0,77.0,132.0,156.0,4638.0,6166.0,3871.0,3362.0
G0004,G0004_31,inactive,1030.0,886.0,940.0,619.0,913.0,803.0,830.0,595.0
G0004,G0004_32,inactive,1861.0,1221.0,2107.0,1338.0,1456.0,1106.0,1963.0,1270.0
