gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,1305.0,587.0,936.0,956.0,1567.0,586.0,844.0,870.0
G0001,G0001_2,inactive,1656.0,0.0,0.0,0.0,1533.0,0.0,0.0,0.0
G0001,G0001_3,inactive,2240.0,1504.0,5896.0,2686.0,2367.0,1705.0,5553.0,3301.0
G0001,G0001_4,inactive,379.0,485.0,0.0,822.0,509.0,605.0,0.0,1040.0
G0001,G0001_5,inactive,537.0,575.0,950.0,1973.0,610.0,391.0,963.0,2165.0
G0001,G0001_6,inactive,3230.0,2049.0,1065.0,1342.0,3068.0,2257.0,979.0,1800.0
G0001,G0001_7,inactive,3615.0,581.0,1574.0,1064.0,3327.0,600.0,1615.0,1262.0
G0001,G0001_8,inactive,1881.0,2178.0,2059.0,1778.0,2247.0,2209.0,1975.0,1971.0
G0001,G0001_9,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0001,G0001_10,inactive,3030.0,1053.0,1971.0,1030.0,2821.0,1192.0,2126.0,1056.0
G0002,G0002_11,inactive,1466.0,2938.0,470.0,1275.0,1453.0,2955.0,498.0,972.0
G0002,G0002_12,inactive,1108.0,0.0,1442.0,1069.0,1119.0,0.0,1296.0,993.0
G0002,G0002_13,inactive,1456.0,2619.0,1012.0,1441.0,1347.0,2609.0,933.0,1733.0
G0002,G0002_14,inactive,397.0,500.0,1471.0,473.0,599.0,524.0,1495.0,444.0
G0002,G0002_15,inactive,977.0,1815.0,1594.0,538.0,950.0,1586.0,1448.0,580.0
G0002,G0002_16,inactive,581.0,878.0,3778.0,1337.0,469.0,1125.0,3956.0,1847.0
G0002,G0002_17,inactive,1659.0,990.0,369.0,1639.0,1771.0,1049.0,630.0,1562.0
G0002,G0002_18,inactive,2399.0,1431.0,1435.0,2302.0,2615.0,1602.0,1532.0,2559.0
G0002,G0002_19,inactive,1065.0,2160.0,1049.0,1973.0,927.0,2245.0,821.0,2001.0
G0002,G0002_20,inactive,907.0,0.0,0.0,1798.0,935.0,0.0,0.0,1481.0
G0003,G0003_21,inactive,1286.0,531.0,538.0,0.0,1416.0,628.0,502.0,0.0
G0003,G0003_22,inactive,1999.0,1499.0,991.0,1231.0,2158.0,1497.0,956.0,1722.0
G0003,G0003_23,inactive,417.0,0.0,0.0,1000.0,582.0,0.0,0.0,964.0
G0003,G0003_24,inactive,0.0,0.0,0.0,913.0,0.0,0.0,0.0,1190.0
G0003,G0003_25,inactive,0.0,246.0,1028.0,1067.0,0.0,538.0,1052.0,1146.0
G0003,G0003_26,inactive,494.0,998.0,491.0,0.0,516.0,1001.0,474.0,0.0
G0003,G0003_27,inactive,961.0,1218.0,515.0,1094.0,1170.0,1043.0,560.0,1308.0
G0003,G0003_28,inactive,822.0,545.0,0.0,1537.0,1093.0,540.0,0.0,1476.0
G0003,G0003_29,inactive,884.0,501.0,2029.0,873.0,915.0,511.0,2220.0,979.0
G0003,G0003_30,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0004,G0004_31,inactive,460.0,3138.0,384.0,1031.0,525.0,3182.0,526.0,1156.0
G0004,G0004_32,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0004,G0004_33,inactive,1146.0,0.0,1466.0,2200.0,1141.0,0.0,1416.0,1909.0
G0004,G0004_34,inactive,936.0,947.0,1525.0,1084.0,989.0,1019.0,1605.0,1113.0
G0004,G0004_35,inactive,1129.0,1640.0,434.0,416.0,1069.0,1719.0,469.0,455.0
G0004,G0004_36,inactive,486.0,720.0,964.0,0.0,534.0,1207.0,1070.0,0.0
G0004,G0004_37,inactive,518.0,1516.0,569.0,0.0,590.0,1517.0,407.0,0.0
G0004,G0004_38,inactive,592.0,501.0,0.0,0.0,437.0,448.0,0.0,0.0
G0004,G0004_39,inactive,1001.0,346.0,1465.0,0.0,1104.0,573.0,1577.0,0.0
G0004,G0004_40,inactive,785.0,2703.0,570.0,2207.0,1081.0,2644.0,486.0,2159.0
G0005,G0005_41,inactive,1172.0,1464.0,905.0,533.0,844.0,1577.0,944.0,468.0
G0005,G0005_42,inactive,1030.0,1038.0,1005.0,1882.0,932.0,1213.0,899.0,2126.0
G0005,G0005_43,inactive,578.0,833.0,867.0,0.0,455.0,918.0,954.0,0.0
G0005,G0005_44,inactive,0.0,2088.0,2127.0,0.0,0.0,2161.0,1823.0,0.0
G0005,G0005_45,inactive,1982.0,1706.0,3201.0,1018.0,1838.0,1502.0,3064.0,1125.0
G0005,G0005_46,inactive,984.0,603.0,1894.0,1920.0,948.0,513.0,2025.0,1923.0
G0005,G0005_47,inactive,516.0,553.0,409.0,1508.0,533.0,535.0,524.0,1456.0
G0005,G0005_48,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0005,G0005_49,inactive,1887.0,1483.0,1289.0,463.0,2190.0,1489.0,1553.0,477.0
G0005,G0005_50,inactive,473.0,0.0,588.0,941.0,510.0,0.0,365.0,1213.0
G0006,G0006_51,inactive,335.0,0.0,1104.0,0.0,402.0,0.0,1167.0,0.0
G0006,G0006_52,inactive,388.0,1558.0,679.0,0.0,684.0,1659.0,461.0,0.0
G0006,G0006_53,inactive,0.0,942.0,2311.0,1504.0,0.0,1026.0,2409.0,1758.0
G0006,G0006_54,inactive,0.0,592.0,984.0,0.0,0.0,461.0,1160.0,0.0
G0006,G0006_55,inactive,2515.0,0.0,406.0,974.0,2554.0,0.0,561.0,1054.0
G0006,G0006_56,inactive,2783.0,1410.0,2552.0,2492.0,2864.0,1623.0,2740.0,2458.0
G0006,G0006_57,inactive,1034.0,943.0,0.0,0.0,947.0,1124.0,0.0,0.0
G0006,G0006_58,inactive,0.0,1477.0,0.0,974.0,0.0,1465.0,0.0,1072.0
G0006,G0006_59,inactive,543.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0
G0006,G0006_60,inactive,0.0,0.0,560.0,520.0,0.0,0.0,485.0,470.0
G0007,G0007_61,inactive,406.0,478.0,0.0,1481.0,449.0,543.0,0.0,1389.0
G0007,G0007_62,inactive,0.0,0.0,434.0,1478.0,0.0,0.0,490.0,1463.0
G0007,G0007_63,inactive,1023.0,2653.0,512.0,1022.0,920.0,2667.0,381.0,1034.0
G0007,G0007_64,inactive,0.0,480.0,573.0,984.0,0.0,483.0,518.0,1138.0
G0007,G0007_65,inactive,1234.0,0.0,0.0,306.0,1413.0,0.0,0.0,595.0
G0007,G0007_66,inactive,2371.0,489.0,1873.0,3397.0,2656.0,416.0,1877.0,3883.0
G0007,G0007_67,inactive,1765.0,1568.0,0.0,1233.0,2070.0,1708.0,0.0,1496.0
G0007,G0007_68,inactive,463.0,2685.0,483.0,1734.0,539.0,2752.0,500.0,2044.0
G0007,G0007_69,inactive,752.0,1596.0,524.0,4094.0,949.0,1549.0,564.0,4218.0
G0007,G0007_70,inactive,0.0,1493.0,825.0,815.0,0.0,1539.0,908.0,1176.0
G0008,G0008_71,inactive,524.0,1437.0,519.0,507.0,539.0,1711.0,542.0,584.0
G0008,G0008_72,inactive,578.0,0.0,0.0,0.0,476.0,0.0,0.0,0.0
G0008,G0008_73,inactive,0.0,0.0,797.0,0.0,0.0,0.0,902.0,0.0
G0008,G0008_74,inactive,2247.0,582.0,572.0,470.0,1911.0,372.0,507.0,646.0
G0008,G0008_75,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0008,G0008_76,inactive,1972.0,1529.0,3606.0,858.0,1865.0,1501.0,4243.0,1150.0
G0008,G0008_77,inactive,954.0,1637.0,1028.0,2614.0,964.0,1733.0,1070.0,2593.0
G0008,G0008_78,inactive,1873.0,501.0,2561.0,492.0,1885.0,549.0,2417.0,743.0
G0008,G0008_79,inactive,607.0,2281.0,1039.0,0.0,604.0,2095.0,878.0,0.0
G0008,G0008_80,inactive,0.0,515.0,432.0,0.0,0.0,374.0,457.0,0.0
G0009,G0009_81,inactive,1086.0,0.0,495.0,0.0,862.0,0.0,575.0,0.0
G0009,G0009_82,inactive,0.0,1030.0,500.0,0.0,0.0,1231.0,565.0,0.0
G0009,G0009_83,inactive,563.0,2172.0,439.0,1529.0,513.0,2012.0,590.0,1481.0
G0009,G0009_84,inactive,514.0,471.0,1593.0,449.0,527.0,602.0,1226.0,460.0
G0009,G0009_85,inactive,1396.0,2101.0,2468.0,1299.0,1394.0,2057.0,2302.0,1488.0
G0009,G0009_86,inactive,779.0,1504.0,813.0,0.0,1008.0,1551.0,1151.0,0.0
G0009,G0009_87,inactive,2918.0,1929.0,2805.0,2247.0,3146.0,2004.0,2900.0,2596.0
G0009,G0009_88,inactive,0.0,1146.0,0.0,0.0,0.0,980.0,0.0,0.0
G0009,G0009_89,inactive,2904.0,2140.0,4010.0,2533.0,3241.0,1913.0,3536.0,2573.0
G0009,G0009_90,inactive,2476.0,1489.0,1449.0,513.0,2687.0,1544.0,1521.0,413.0
G0010,G0010_91,inactive,0.0,0.0,0.0,514.0,0.0,0.0,0.0,544.0
G0010,G0010_92,inactive,492.0,0.0,579.0,0.0,503.0,0.0,645.0,0.0
G0010,G0010_93,inactive,0.0,1149.0,535.0,1065.0,0.0,1093.0,546.0,1147.0
G0010,G0010_94,inactive,1010.0,968.0,0.0,0.0,947.0,1079.0,0.0,0.0
G0010,G0010_95,inactive,1614.0,1587.0,4905.0,3015.0,1531.0,1472.0,5024.0,3101.0
G0010,G0010_96,inactive,896.0,0.0,0.0,927.0,1165.0,0.0,0.0,909.0
G0010,G0010_97,inactive,519.0,449.0,455.0,416.0,483.0,490.0,485.0,500.0
G0010,G0010_98,inactive,540.0,1522.0,397.0,559.0,485.0,1698.0,640.0,556.0
G0010,G0010_99,inactive,0.0,1612.0,0.0,0.0,0.0,1624.0,0.0,0.0
G0010,G0010_100,inactive,1424.0,1610.0,449.0,1370.0,1545.0,1571.0,507.0,1774.0
G0011,G0011_101,inactive,1955.0,879.0,3380.0,1319.0,1959.0,1269.0,3558.0,1692.0
G0011,G0011_102,inactive,475.0,0.0,0.0,0.0,539.0,0.0,0.0,0.0
G0011,G0011_103,inactive,1083.0,0.0,535.0,0.0,1012.0,0.0,576.0,0.0
G0011,G0011_104,inactive,411.0,1554.0,1403.0,426.0,434.0,1493.0,1264.0,597.0
G0011,G0011_105,inactive,3092.0,2139.0,456.0,2943.0,3033.0,2165.0,523.0,3255.0
G0011,G0011_106,inactive,0.0,0.0,0.0,625.0,0.0,0.0,0.0,614.0
G0011,G0011_107,inactive,1712.0,1205.0,1220.0,505.0,2355.0,1412.0,1689.0,467.0
G0011,G0011_108,inactive,502.0,1145.0,497.0,1168.0,543.0,1013.0,484.0,1786.0
G0011,G0011_109,inactive,0.0,907.0,523.0,593.0,0.0,983.0,534.0,398.0
G0011,G0011_110,inactive,373.0,1950.0,1825.0,1957.0,461.0,2086.0,2541.0,2275.0
G0012,G0012_111,inactive,850.0,2380.0,1531.0,958.0,1109.0,1969.0,1560.0,867.0
