gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,150.0,47.0,93.0,25.0,122.0,40.0,123.0,21.0
G0001,G0001_2,inactive,135.0,35.0,249.0,46.0,120.0,55.0,226.0,39.0
G0001,G0001_3,inactive,267.0,137.0,199.0,380.0,205.0,161.0,254.0,490.0
G0001,G0001_4,inactive,70.0,0.0,128.0,0.0,64.0,0.0,114.0,0.0
G0001,G0001_5,inactive,36.0,187.0,46.0,57.0,39.0,187.0,38.0,69.0
G0001,G0001_6,inactive,354.0,122.0,149.0,126.0,325.0,114.0,139.0,152.0
G0001,G0001_7,inactive,326.0,147.0,248.0,487.0,319.0,148.0,252.0,540.0
G0001,G0001_8,inactive,173.0,37.0,397.0,215.0,167.0,49.0,394.0,211.0
G0001,G0001_9,inactive,0.0,77.0,102.0,53.0,0.0,74.0,90.0,50.0
G0001,G0001_10,inactive,317.0,211.0,135.0,150.0,288.0,245.0,131.0,189.0
G0002,G0002_11,inactive,140.0,61.0,64.0,258.0,103.0,79.0,49.0,363.0
G0002,G0002_12,inactive,119.0,98.0,200.0,0.0,115.0,101.0,187.0,0.0
G0002,G0002_13,inactive,168.0,197.0,145.0,109.0,145.0,205.0,118.0,124.0
G0002,G0002_14,inactive,40.0,36.0,47.0,53.0,37.0,32.0,50.0,52.0
G0002,G0002_15,inactive,86.0,111.0,114.0,58.0,83.0,139.0,108.0,82.0
G0002,G0002_16,inactive,46.0,103.0,93.0,247.0,52.0,71.0,103.0,217.0
G0002,G0002_17,inactive,183.0,31.0,182.0,0.0,195.0,40.0,198.0,0.0
G0002,G0002_18,inactive,166.0,201.0,271.0,191.0,139.0,220.0,279.0,198.0
G0002,G0002_19,inactive,96.0,102.0,334.0,143.0,99.0,75.0,310.0,138.0
G0002,G0002_20,inactive,99.0,0.0,35.0,194.0,84.0,0.0,41.0,204.0
G0003,G0003_21,inactive,125.0,85.0,172.0,131.0,114.0,110.0,144.0,180.0
G0003,G0003_22,inactive,209.0,69.0,170.0,218.0,180.0,79.0,190.0,234.0
G0003,G0003_23,inactive,41.0,75.0,119.0,0.0,31.0,71.0,115.0,0.0
G0003,G0003_24,inactive,0.0,0.0,33.0,47.0,0.0,0.0,26.0,62.0
G0003,G0003_25,inactive,0.0,138.0,0.0,0.0,0.0,142.0,0.0,0.0
G0003,G0003_26,inactive,47.0,56.0,0.0,0.0,33.0,50.0,0.0,0.0
