"","gene","pvalue","log2FoldChange","stat","padj"
"208","G0208",0.983010940537523,0.139851560329746,0.0538057203965157,0.999943905168657
"209","G0209",0.93994976930407,-0.379868841631165,-0.476010383468324,0.999943905168657
"210","G0210",0.00133527494348824,0.798259757073694,1.4982775315699,0.0308665882285422
"211","G0211",0.963206477480965,-0.0576682689573746,-0.116894284957258,0.999943905168657
"212","G0212",0.99691634139828,-0.0429188543149256,-0.0655667580325203,0.999943905168657
"213","G0213",0.961417604694039,0.0671156432516269,0.0838935398645934,0.999943905168657
"214","G0214",0.774450300086303,-0.301451923283345,-0.406959818701708,0.999943905168657
"215","G0215",0.871673498057638,-0.185185219888299,-0.153292211121885,0.999943905168657
"216","G0216",0.932188660139712,-0.179230328346723,-0.21664163900259,0.999943905168657
"217","G0217",0.938939757934319,-0.158404625404661,-0.186938345510045,0.999943905168657
"218","G0218",0.948794861211265,0.132770492695798,0.244401404722868,0.999943905168657
"219","G0219",0.895560413301973,-0.0343640802354903,0.00658126344144226,0.999943905168657
"220","G0220",0.956165519284569,-0.0440652943396824,-0.115664057335676,0.999943905168657
"221","G0221",0.635808556156065,-0.228062700895394,-0.100945444721976,0.999943905168657
"222","G0222",0.931560900149344,0.059119711126588,0.0314455360757536,0.999943905168657
"223","G0223",0.951553499223972,-0.17114698330275,-0.256643482649674,0.999943905168657
"224","G0224",0.970974959250188,-0.231283193553488,-0.29156489209872,0.999943905168657
"225","G0225",0.343940644259351,-0.848538327155756,-0.747275016612234,0.999943905168657
"226","G0226",0.937236148687366,-0.371639576559428,-0.324578114444777,0.999943905168657
"227","G0227",0.813627908446932,0.293822598778791,0.303677930952697,0.999943905168657
"228","G0228",0.953739618499636,-0.127204940593708,-0.213718990796832,0.999943905168657
"229","G0229",0.959335374313391,-0.378235000873939,-0.411505869849041,0.999943905168657
"230","G0230",0.990286194947335,0.165758184883862,0.124234132976471,0.999943905168657
"231","G0231",0.999653679251763,0.114350700270437,0.159066673628373,0.999943905168657
"232","G0232",0.817721886275513,-0.213098701437525,-0.302380781449765,0.999943905168657
"233","G0233",0.74073586222663,-0.321295051014111,-0.498515652473335,0.999943905168657
"234","G0234",0.802405270225974,-0.222275473345545,-0.314964761461358,0.999943905168657
"235","G0235",0.729027365707746,-0.297051824694474,-0.304361677965171,0.999943905168657
"236","G0236",0.849692052489116,-0.310887925419828,-0.339401091623477,0.999943905168657
"237","G0237",0.918661554623526,-0.042988328461812,-0.116951801129368,0.999943905168657
"238","G0238",0.948410959206858,-0.137552992909965,-0.213154451447445,0.999943905168657
"239","G0239",0.974840739134533,-0.127351870455041,-0.230808129653694,0.999943905168657
"240","G0240",0.604539213921857,-0.280148427808977,-0.246141224416503,0.999943905168657
"241","G0241",0.948484627399461,-0.141831868164343,-0.22007274521763,0.999943905168657
"242","G0242",0.738523570437822,-0.026706128761135,0.156868138819576,0.999943905168657
"243","G0243",0.864379448945446,-0.254136148070515,-0.312989532604207,0.999943905168657
"244","G0244",0.97447379617932,0.096437915616478,0.0316535651804355,0.999943905168657
"245","G0245",0.947585068579023,0.0509326821083938,0.0484892016808133,0.999943905168657
"246","G0246",0.760025295383481,-0.443904531983574,-0.612713180226254,0.999943905168657
"247","G0247",0.574155097281356,0.176676278382498,0.106074497329128,0.999943905168657
"248","G0248",0.981519106930416,0.0909155932208713,0.0620569449694542,0.999943905168657
"249","G0249",0.921827013195922,-0.246862630227769,-0.333518472697276,0.999943905168657
"250","G0250",0.522124947831994,-0.0259334546463307,-0.191083075603129,0.999943905168657
"251","G0251",0.927510937757333,0.22057648718851,0.283810027168549,0.999943905168657
"252","G0252",0.995515736402865,-0.0351755185358868,-0.0207082679185783,0.999943905168657
"253","G0253",0.98722642172245,-0.0140456379394151,-0.0866411214878634,0.999943905168657
"254","G0254",0.640687418929116,0.0314521090413358,0.0799615108684285,0.999943905168657
"255","G0255",0.993768840106657,-0.12754780577886,-0.216871120146658,0.999943905168657
"256","G0256",0.698881844301349,-0.364973834021589,-0.540665635986326,0.999943905168657
"257","G0257",0.89659899109691,-0.312092201474846,-0.463615766291737,0.999943905168657
"258","G0258",0.809499353797302,0.07876505595472,0.185858724940571,0.999943905168657
"259","G0259",0.498918686886786,-0.400234395836964,-0.428929840487456,0.999943905168657
"260","G0260",0.734533768713481,-0.00947342660761197,-0.00111602588762644,0.999943905168657
"261","G0261",0.882345350694458,0.0601788670165459,0.0314698295430908,0.999943905168657
"262","G0262",0.903269416445881,0.0588049074190294,0.0958746956225656,0.999943905168657
"263","G0263",0.981895234617164,-0.0507328307463091,-0.182319483125003,0.999943905168657
