"","sgRNA","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"4238","G0424_4238",5.74723267990045,-0.382475164996317,0.680873124855418,-0.561742196943864,0.574291679938156,0.999993667531981
"4239","G0424_4239",12.9640306023639,-0.317572082597656,0.4369592276192,-0.726777379958235,0.467362342077127,0.999993667531981
"4240","G0424_4240",0.993288810326439,0.0938172284428817,1.55566969186357,0.0603066505271411,0.951911405234213,NA
"4241","G0425_4241",2.95467750558228,-0.495111563552727,0.857200363825906,-0.577591406217931,0.563540010318018,NA
"4242","G0425_4242",3.02521796167607,0.255826041409127,0.814300558724601,0.314166604293892,0.753394505405307,NA
"4243","G0425_4243",1.32673130131775,-0.713348824835914,1.26082502630529,-0.565779398372431,0.571543752958527,NA
"4244","G0425_4244",6.40132700037719,-0.348097184908497,0.614173745554625,-0.566773144290221,0.570868318740687,0.999993667531981
"4245","G0425_4245",4.98235154564479,-0.785164302019112,0.647510276978028,-1.2125897146892,0.225286723196865,0.999993667531981
"4246","G0425_4246",7.63194708425013,-0.0296897202508275,0.519539558591195,-0.0571462167988428,0.954428720869245,0.999993667531981
"4247","G0425_4247",7.45271115901257,0.606612410928958,0.534283233699625,1.13537609392773,0.256217771725319,0.999993667531981
"4248","G0425_4248",13.3179230262981,0.0955155358223152,0.40475992142313,0.235980715399104,0.813447634511273,0.999993667531981
"4249","G0425_4249",3.75163840389386,0.633640341982872,0.755314407695808,0.838909380685429,0.401520163337061,NA
"4250","G0425_4250",4.0404229079051,0.189619240500067,0.795597981530291,0.238335497200916,0.811620891664913,NA
"4251","G0426_4251",21.7181914542832,0.0948340181158164,0.335426265240285,0.282726870085386,0.777386216910847,0.999993667531981
"4252","G0426_4252",7.17762168568353,-0.453000584586931,0.584100510356089,-0.775552454680728,0.438013282496277,0.999993667531981
"4253","G0426_4253",7.02342783767924,-0.0635937010624236,0.545740892275576,-0.116527278718765,0.907234668066017,0.999993667531981
"4254","G0426_4254",3.21488945629549,-0.565005674787465,0.818212892491806,-0.690536265038287,0.489857012340672,NA
"4255","G0426_4255",4.15693371472905,-0.409705442662028,0.766755026598425,-0.534336820039661,0.593108522179463,NA
"4256","G0426_4256",9.32760812016346,-0.310986651297234,0.505515688493406,-0.615186943503319,0.538431269328099,0.999993667531981
"4257","G0426_4257",5.12800135364801,0.975084761840105,0.66827983545373,1.45909648938916,0.144538552351762,0.999993667531981
"4258","G0426_4258",3.49705132971905,-0.669404629349109,0.757807898369606,-0.883343431480863,0.377050744567181,NA
"4259","G0426_4259",2.51254530193702,-0.568903415557778,0.89688746254898,-0.634308583086822,0.525879456154045,NA
"4260","G0426_4260",3.55624354771376,-0.00127318994240122,0.816346123745895,-0.00155962024607779,0.998755603589421,NA
"4261","G0427_4261",4.29806379406065,-0.170146688614387,0.711512944674292,-0.239133651591223,0.811001948423723,NA
"4262","G0427_4262",3.41027604123418,-0.172585409227103,0.746997274516963,-0.231038874055736,0.817284601763407,NA
"4263","G0427_4263",11.5710205875213,0.502760822416267,0.442606990274246,1.13590800295483,0.25599506858112,0.999993667531981
"4264","G0427_4264",1.67471674584445,-2.08942866189599,1.3925001020862,-1.50048725940175,0.133488231324547,NA
"4265","G0427_4265",3.65314709175707,-0.962935483622029,0.752843976997713,-1.27906380743344,0.200874587330718,NA
"4266","G0427_4266",5.94976389326446,-0.334041451390227,0.625125418063505,-0.534359092972112,0.593093115256863,0.999993667531981
