"gene","knockdown","theo_phenotype","obs_phenotype","behavior","class","initial_freq","counts_bin1","barcodeid","freqs_bin1","rel_freqs_bin1","freqs_bin2","counts_bin2","rel_freqs_bin2","log2fc_bin2"
1,1.0,0.0,-Inf,"linear","inactive",0.0003360316340986986,1679.5,1,0.0003389505549949546,4.15203955500618,0.0002517169614984391,1209.5,4.2663139329806,0.039169941233175506
1,1.0,0.0,-Inf,"linear","inactive",0.0002468760520889365,1267.5,2,0.00025580221997981834,3.1334981458590847,0.00018303850156087408,879.5,3.1022927689594355,-0.014439296930992915
1,1.0,0.0,-Inf,"linear","inactive",0.00016104611480493536,811.5,3,0.00016377396569122098,2.0061804697156984,0.0001299687825182102,624.5,2.202821869488536,0.13490144454773453
1,1.0,0.0,-Inf,"linear","inactive",0.00017371186812219523,887.5,4,0.0001791120080726539,2.1940667490729298,0.00012747138397502602,612.5,2.160493827160494,-0.022246307901725073
1,1.0,0.0,-Inf,"linear","inactive",6.255042420367437e-5,301.5,5,6.0847628657921295e-5,0.7453646477132262,3.798126951092612e-5,182.5,0.6437389770723104,-0.2114705706449564
1,0.14407215799913342,0.0,-Inf,"linear","inactive",0.00010415636247489669,501.5,6,0.0001012108980827447,1.2398022249690976,6.503642039542144e-5,312.5,1.1022927689594357,-0.16960254357498247
1,0.06910178294804913,0.0,-Inf,"linear","inactive",7.203204959201415e-5,357.5,7,7.214934409687185e-5,0.8838071693448702,5.400624349635796e-5,259.5,0.9153439153439153,0.050582264179877656
1,1.0,0.0,-Inf,"linear","inactive",0.00016982015620907069,871.5,8,0.000175882946518668,2.15451174289246,0.00012767950052029137,613.5,2.164021164021164,0.00635364702496893
1,1.0,0.0,-Inf,"linear","inactive",5.1724389245346114e-5,300.5,9,6.064581231079717e-5,0.7428924598269468,5.234131113423517e-5,251.5,0.8871252204585537,0.2559843765820901
1,1.0,0.0,-Inf,"linear","inactive",0.0003019260860600436,1509.5,10,0.0003046417759838547,3.7317676143386893,0.00020905306971904267,1004.5,3.54320987654321,-0.07480222529258429
2,1.0,0.0,-Inf,"sigmoidal","negcontrol",0.0005865871229054983,2998.5,11,0.000605146316851665,7.412855377008652,0.00041925078043704477,2014.5,7.105820105820106,-0.06102819982943636
2,0.062415046397297044,0.0,-Inf,"sigmoidal","negcontrol",0.000200953851514067,1017.5,12,0.0002053481331987891,2.515451174289246,0.00014953173777315296,718.5,2.5343915343915344,0.01082223479147592
2,1.0,0.0,-Inf,"sigmoidal","negcontrol",0.0001120105446995662,563.5,13,0.00011372351160443996,1.3930778739184178,9.021852237252861e-5,433.5,1.529100529100529,0.13440735053736264
2,1.0,0.0,-Inf,"sigmoidal","negcontrol",9.02169579860688e-5,452.5,14,9.132189707366297e-5,1.118665018541409,5.8376690946930284e-5,280.5,0.9894179894179894,-0.17712605387402608
2,1.0,0.0,-Inf,"sigmoidal","negcontrol",0.00016635299468646883,802.5,15,0.00016195761856710393,1.983930778739184,0.0001077003121748179,517.5,1.8253968253968254,-0.12015156213522904
2,1.0,0.0,-Inf,"sigmoidal","negcontrol",8.908482361134166e-5,473.5,16,9.556004036326942e-5,1.1705809641532756,6.982310093652445e-5,335.5,1.18342151675485,0.01573930821954716
2,0.046414501469824655,0.0,-Inf,"sigmoidal","negcontrol",0.00016479630992121902,856.5,17,0.00017285570131180626,2.1174289245982694,0.00012206035379812695,586.5,2.068783068783069,-0.03353117056774169
2,1.0,0.0,-Inf,"sigmoidal","negcontrol",0.00018107074155792162,896.5,18,0.00018092835519677093,2.2163164400494435,0.00013371488033298647,642.5,2.2663139329805997,0.03218383870061472
2,0.19457200332158164,0.0,-Inf,"sigmoidal","negcontrol",9.807114021073833e-5,440.5,19,8.890010090817356e-5,1.0889987639060568,6.649323621227888e-5,319.5,1.126984126984127,0.0494648795143298
2,1.0,0.0,-Inf,"sigmoidal","negcontrol",0.00010175057692860152,513.5,20,0.00010363269424823411,1.26946847960445,7.523413111342352e-5,361.5,1.2751322751322751,0.0064223381206712634
3,1.0,0.0,-Inf,"sigmoidal","inactive",7.373025115410485e-5,414.5,21,8.365287588294651e-5,1.0247218788627934,5.941727367325703e-5,285.5,1.0070546737213404,-0.025090388645158633
3,0.01709125877217569,0.0,-Inf,"sigmoidal","inactive",2.971852733658737e-5,164.5,22,3.3198789101917255e-5,0.40667490729295425,2.0499479708636835e-5,98.5,0.3474426807760141,-0.2271009867911165
3,1.0,0.0,-Inf,"sigmoidal","inactive",5.214893963586879e-5,255.5,23,5.156407669021191e-5,0.6316440049443758,4.0894901144640996e-5,196.5,0.693121693121693,0.13399698880873365
3,1.0,0.0,-Inf,"sigmoidal","inactive",3.997849510755206e-5,180.5,24,3.642785065590313e-5,0.44622991347342394,3.465140478668054e-5,166.5,0.5873015873015872,0.3963143076718397
3,1.0,0.0,-Inf,"sigmoidal","inactive",0.00010946324235643015,566.5,25,0.00011432896064581231,1.400494437577256,7.752341311134236e-5,372.5,1.3139329805996474,-0.09204456298324287
3,0.04824334694511662,0.0,-Inf,"sigmoidal","inactive",0.0001049347048575216,520.5,26,0.00010504540867810292,1.2867737948084053,8.626430801248699e-5,414.5,1.4620811287477953,0.18426490568408213
3,1.0,0.0,-Inf,"sigmoidal","inactive",8.448552771401267e-5,424.5,27,8.567103935418769e-5,1.049443757725587,7.315296566077004e-5,351.5,1.2398589065255732,0.24055110300724555
3,1.0,0.0,-Inf,"sigmoidal","inactive",4.670054295749444e-5,226.5,28,4.571140262361251e-5,0.5599505562422744,2.9864724245577523e-5,143.5,0.5061728395061729,-0.14566934588279845
3,1.0,0.0,-Inf,"sigmoidal","inactive",3.1416728898678074e-5,147.5,29,2.9767911200807266e-5,0.3646477132262052,1.9875130072840792e-5,95.5,0.33686067019400356,-0.11435134872570608
3,1.0,0.0,-Inf,"sigmoidal","inactive",0.0002073928657703276,1021.5,30,0.00020615539858728557,2.525339925834363,0.000150156087408949,721.5,2.5449735449735447,0.011173063245719319
4,1.0,0.0,-Inf,"sigmoidal","inactive",0.0001683342298422413,820.5,31,0.00016559031281533805,2.0284301606922126,0.0001295525494276795,622.5,2.195767195767196,0.11436147092947936
4,0.09942417592332004,0.0,-Inf,"sigmoidal","inactive",5.8800229087390726e-5,281.5,32,5.681130171543895e-5,0.695920889987639,3.465140478668054e-5,166.5,0.5873015873015872,-0.2448217775212188
4,1.0,0.0,-Inf,"sigmoidal","inactive",0.00010436863767015802,507.5,33,0.0001024217961654894,1.2546353522867737,7.12799167533819e-5,342.5,1.2081128747795415,-0.0545128667369006
4,1.0,0.0,-Inf,"sigmoidal","inactive",2.9506252141326032e-5,121.5,34,2.4520686175580222e-5,0.3003708281829419,3.1321540062434966e-5,150.5,0.5308641975308642,0.8215981406416698
4,0.01831969317344078,0.0,-Inf,"sigmoidal","inactive",0.0,0.5,35,1.0090817356205853e-7,0.0012360939431396787,1.0405827263267429e-7,0.5,0.001763668430335097,0.5127909674877486
