"gene","knockdown","theo_phenotype","obs_phenotype","behavior","class","initial_freq","counts_bin1","barcodeid","freqs_bin1","rel_freqs_bin1","freqs_bin2","counts_bin2","rel_freqs_bin2","log2fc_bin2"
1,1.0,0.0,0.643812337093074,"linear","inactive",0.00011299435028248587,455.5,1,8.922624877571009e-5,1.1488020176544766,0.00011429880843263061,623.5,1.40744920993228,0.29295267317657964
1,1.0,0.0,-0.5684729256604875,"linear","inactive",0.0002105803800719055,1112.5,2,0.0002179236043095005,2.8058007566204286,0.0002323556370302475,1267.5,2.8611738148984203,0.028194578298540877
1,1.0,0.0,-0.06660619876281433,"linear","inactive",4.108885464817668e-5,202.5,3,3.966699314397649e-5,0.510718789407314,4.243813015582035e-5,231.5,0.5225733634311512,0.033104452637209514
1,1.0,0.0,0.5047902839064896,"linear","inactive",6.163328197226502e-5,274.5,4,5.377081292850147e-5,0.6923076923076923,7.818515123739688e-5,426.5,0.9627539503386006,0.4757537594620519
1,1.0,0.0,0.3465071472392227,"linear","inactive",0.00012326656394453004,622.5,5,0.00012193927522037218,1.5699873896595207,0.00013758020164986252,750.5,1.694130925507901,0.10979240181420559
1,1.0,0.0,-1.717495716991728,"linear","inactive",7.19054956343092e-5,308.5,6,6.04309500489716e-5,0.7780580075662044,6.92025664527956e-5,377.5,0.8521444695259595,0.13122032221198357
1,1.0,0.0,-0.7880939892717134,"linear","inactive",0.0001335387776065742,799.5,7,0.0001566111655239961,2.016393442622951,0.0001538955087076077,839.5,1.8950338600451468,-0.08955354139434192
1,0.10601982996222725,0.0,0.9692990280590006,"linear","inactive",0.0001335387776065742,579.5,8,0.00011351616062683643,1.4615384615384615,0.00014912923923006416,813.5,1.8363431151241536,0.32934785181501636
1,1.0,0.0,-0.254996985764942,"linear","inactive",0.00010785824345146379,523.5,9,0.00010254652301665034,1.3203026481715006,0.0001155820348304308,630.5,1.4232505643340858,0.10832100054637166
1,1.0,0.0,0.4785858298161749,"linear","inactive",2.054442732408834e-5,100.5,10,1.968658178256611e-5,0.25346784363177804,9.257561869844179e-6,50.5,0.11399548532731377,-1.1528260412781737
2,1.0,0.0,-0.3247644534087465,"sigmoidal","inactive",4.6224961479198765e-5,180.5,11,3.535749265426053e-5,0.45523329129886503,4.115490375802016e-5,224.5,0.5067720090293454,0.1547307750029363
2,1.0,0.0,0.434389190917328,"sigmoidal","inactive",3.59527478171546e-5,160.5,12,3.1439764936336923e-5,0.4047919293820933,3.767186067827681e-5,205.5,0.46388261851015805,0.19657926370834003
2,1.0,0.0,-0.5025277339910732,"sigmoidal","inactive",8.217770929635336e-5,476.5,13,9.333986287952987e-5,1.201765447667087,7.561869844179651e-5,412.5,0.9311512415349886,-0.3680679276278036
2,1.0,0.0,-1.6682940654558966,"sigmoidal","inactive",7.19054956343092e-5,371.5,14,7.277179236043096e-5,0.9369482976040354,6.425297891842346e-5,350.5,0.791196388261851,-0.24393359937901318
2,1.0,0.0,0.746933536278597,"sigmoidal","inactive",9.244992295839753e-5,447.5,15,8.765915768854065e-5,1.128625472887768,0.0001003666361136572,547.5,1.2358916478555306,0.13098544948587734
2,1.0,0.0,0.009017175220848262,"sigmoidal","inactive",0.0002516692347200822,1296.5,16,0.0002539666993143976,3.2698612862547285,0.0002673693858845096,1458.5,3.2923250564334086,0.009877347193843252
