"gene","knockdown","theo_phenotype","obs_phenotype","behavior","class","initial_freq","counts_bin1","barcodeid","freqs_bin1","rel_freqs_bin1","freqs_bin2","counts_bin2","rel_freqs_bin2","log2fc_bin2"
1,1.0,0.0,-Inf,"linear","inactive",0.00012619071772840057,125.5,1,0.00011566820276497696,1.4342857142857144,0.00013083700440528635,148.5,1.6592178770949721,0.21017090141806627
1,1.0,0.0,-Inf,"linear","inactive",4.756241468443687e-5,50.5,2,4.654377880184332e-5,0.5771428571428572,4.096916299559472e-5,46.5,0.5195530726256984,-0.15165733707569087
1,1.0,0.0,-Inf,"linear","inactive",7.909082247363408e-5,92.5,3,8.525345622119815e-5,1.0571428571428572,5.418502202643172e-5,61.5,0.6871508379888268,-0.6214716206090001
1,1.0,0.0,-Inf,"linear","inactive",0.00019341020817382836,218.5,4,0.00020138248847926269,2.4971428571428573,0.0001828193832599119,207.5,2.3184357541899443,-0.10712660869823895
1,1.0,0.0,-Inf,"linear","inactive",8.54890079174076e-5,82.5,5,7.603686635944701e-5,0.9428571428571428,7.709251101321586e-5,87.5,0.9776536312849162,0.05228423215458544
1,1.0,0.0,-Inf,"linear","inactive",0.00024390191257951094,257.5,6,0.00023732718894009215,2.9428571428571426,0.0002383259911894273,270.5,3.022346368715084,0.0384514963243072
1,0.07765857183717341,0.0,-Inf,"linear","inactive",2.2355105767401444e-5,19.5,7,1.7972350230414748e-5,0.22285714285714286,1.806167400881057e-5,20.5,0.22905027932960892,0.039545120323907584
1,1.0,0.0,-Inf,"linear","inactive",4.94895789747301e-5,67.5,8,6.221198156682027e-5,0.7714285714285714,3.7444933920704846e-5,42.5,0.4748603351955307,-0.7000293263450565
1,1.0,0.0,-Inf,"linear","inactive",0.0002597817463315271,272.5,9,0.0002511520737327189,3.1142857142857148,0.0002585903083700441,293.5,3.2793296089385477,0.07449960801383562
1,1.0,0.0,-Inf,"linear","inactive",0.00012773244916063515,140.5,10,0.0001294930875576037,1.6057142857142859,0.00012466960352422907,141.5,1.5810055865921786,-0.022372742820971715
2,1.0,0.0,-Inf,"sigmoidal","inactive",0.0006248637494846763,676.5,11,0.0006235023041474654,7.731428571428571,0.0005687224669603525,645.5,7.212290502793297,-0.10027750410127388
2,1.0,0.0,-Inf,"sigmoidal","inactive",0.000286299526965962,305.5,12,0.0002815668202764977,3.491428571428571,0.00029647577092511014,336.5,3.7597765363128492,0.10682945935966018
2,1.0,0.0,-Inf,"sigmoidal","inactive",5.966500642747834e-5,60.5,13,5.576036866359447e-5,0.6914285714285715,6.56387665198238e-5,74.5,0.8324022346368716,0.26770061775563947
2,1.0,0.0,-Inf,"sigmoidal","inactive",3.0217936071797815e-5,32.5,14,2.9953917050691244e-5,0.37142857142857144,1.806167400881057e-5,20.5,0.22905027932960892,-0.6974204738422987
2,1.0,0.0,-Inf,"sigmoidal","inactive",6.891539502088583e-5,77.5,15,7.142857142857143e-5,0.8857142857142858,8.854625550660793e-5,100.5,1.1229050279329609,0.34232262047276324
2,1.0,0.0,-Inf,"sigmoidal","inactive",0.0001048377373919516,119.5,16,0.00011013824884792627,1.3657142857142857,0.00011233480176211454,127.5,1.4245810055865922,0.060881963446181936
2,1.0,0.0,-Inf,"sigmoidal","inactive",8.772451849414774e-5,83.5,17,7.695852534562212e-5,0.9542857142857143,9.030837004405286e-5,102.5,1.1452513966480447,0.26317114159946603
2,0.022609368283914907,0.0,-Inf,"sigmoidal","inactive",5.550233156044497e-5,76.5,18,7.050691244239632e-5,0.8742857142857143,6.123348017621146e-5,69.5,0.776536312849162,-0.17105143540107204
2,1.0,0.0,-Inf,"sigmoidal","inactive",2.389683719963603e-5,28.5,19,2.6267281105990784e-5,0.32571428571428573,2.3348017621145375e-5,26.5,0.29608938547486036,-0.13757422503347003
2,1.0,0.0,-Inf,"sigmoidal","inactive",0.0001617276272414077,182.5,20,0.00016820276497695851,2.0857142857142854,0.00017665198237885461,200.5,2.2402234636871508,0.10310110725561324
3,1.0,0.0,-Inf,"linear","inactive",4.941249240311837e-5,44.5,21,4.101382488479263e-5,0.5085714285714286,4.0088105726872244e-5,45.5,0.5083798882681564,-0.0005434561996291272
3,1.0,0.0,-Inf,"linear","inactive",4.1549662098722e-5,45.5,22,4.193548387096774e-5,0.52,5.242290748898678e-5,59.5,0.664804469273743,0.35441845767731955
3,1.0,0.0,-Inf,"linear","inactive",0.00010237096710037627,95.5,23,8.80184331797235e-5,1.0914285714285714,8.237885462555066e-5,93.5,1.0446927374301676,-0.06313903358003972
3,1.0,0.0,-Inf,"linear","inactive",3.106588835952684e-5,32.5,24,2.9953917050691244e-5,0.37142857142857144,3.656387665198238e-5,41.5,0.46368715083798884,0.3200669528865425
3,1.0,0.0,-Inf,"linear","inactive",1.8192430900368072e-5,20.5,25,1.8894009216589862e-5,0.2342857142857143,1.7180616740088105e-5,19.5,0.21787709497206703,-0.10475445118776308
3,0.030146613577810785,0.0,-Inf,"linear","inactive",0.00015895251066338546,163.5,26,0.00015069124423963134,1.8685714285714285,0.00015726872246696035,178.5,1.994413407821229,0.09402877309908964
3,1.0,0.0,-Inf,"linear","inactive",0.0003556774414165182,350.5,27,0.00032304147465437785,4.005714285714285,0.00033524229074889867,380.5,4.251396648044692,0.0858773440609947
3,1.0,0.0,-Inf,"linear","inactive",4.2474700958062746e-5,46.5,28,4.2857142857142856e-5,0.5314285714285715,4.273127753303965e-5,48.5,0.5418994413407822,0.0281493656471687
3,1.0,0.0,-Inf,"linear","inactive",5.7737842137185114e-5,61.5,29,5.668202764976958e-5,0.7028571428571428,6.475770925110132e-5,73.5,0.8212290502793296,0.22455317406519684
3,1.0,0.0,-Inf,"linear","inactive",2.0042508619049573e-5,24.5,30,2.258064516129032e-5,0.27999999999999997,2.246696035242291e-5,25.5,0.28491620111731847,0.025110832424359974
4,1.0,0.0,-Inf,"sigmoidal","inactive",5.318973441209309e-5,50.5,31,4.654377880184332e-5,0.5771428571428572,4.0088105726872244e-5,45.5,0.5083798882681564,-0.18302150798502628
4,1.0,0.0,-Inf,"sigmoidal","inactive",4.201218152839237e-5,39.5,32,3.640552995391705e-5,0.4514285714285714,4.096916299559472e-5,46.5,0.5195530726256984,0.20277339749900114
