"gene","knockdown","theo_phenotype","obs_phenotype","behavior","class","initial_freq","counts_bin1","barcodeid","freqs_bin1","rel_freqs_bin1","freqs_bin2","counts_bin2","rel_freqs_bin2","log2fc_bin2"
1,1.0,0.0,0.4408508198772937,"sigmoidal","inactive",0.0001335387776065742,263.5,1,0.00012948402948402947,1.7166123778501627,0.00011267217630853995,204.5,1.5036764705882353,-0.19107011457562578
1,1.0,0.0,0.6297687269845129,"sigmoidal","inactive",0.00041088854648176684,765.5,2,0.0003761670761670762,4.986970684039089,0.0004090909090909091,742.5,5.459558823529411,0.13062065230817985
1,1.0,0.0,-0.4544289803853964,"sigmoidal","inactive",8.731381612737545e-5,127.5,3,6.265356265356266e-5,0.8306188925081434,7.961432506887052e-5,144.5,1.0624999999999998,0.3552042497616605
1,1.0,0.0,-0.45092427627434545,"sigmoidal","inactive",6.163328197226502e-5,109.5,4,5.380835380835381e-5,0.7133550488599348,5.702479338842975e-5,103.5,0.7610294117647058,0.09333190201799191
1,1.0,0.0,0.030386294779003273,"sigmoidal","inactive",9.244992295839753e-5,182.5,5,8.968058968058969e-5,1.1889250814332248,8.126721763085399e-5,147.5,1.0845588235294117,-0.13254950539833624
1,0.04362360922371834,0.0,-0.3588918201247078,"sigmoidal","inactive",6.67693888032871e-5,139.5,6,6.855036855036855e-5,0.9087947882736157,4.4903581267217634e-5,81.5,0.5992647058823529,-0.6007611534782702
1,1.0,0.0,-0.05237371183414311,"sigmoidal","inactive",8.731381612737545e-5,190.5,7,9.361179361179361e-5,1.241042345276873,9.338842975206612e-5,169.5,1.2463235294117647,0.006126279762861871
1,1.0,0.0,0.45959414187061404,"sigmoidal","inactive",5.649717514124294e-5,114.5,8,5.6265356265356264e-5,0.745928338762215,4.435261707988981e-5,80.5,0.5919117647058824,-0.33365490586248686
1,1.0,0.0,-0.4741496317959951,"sigmoidal","inactive",0.0001386748844375963,263.5,9,0.00012948402948402947,1.7166123778501627,0.00012479338842975206,226.5,1.665441176470588,-0.043659907471139625
1,1.0,0.0,0.013804637543534943,"sigmoidal","inactive",0.0001438109912686184,329.5,10,0.0001619164619164619,2.1465798045602607,0.00013856749311294767,251.5,1.849264705882353,-0.21508806108268458
2,1.0,0.0,-0.6782382894723905,"linear","inactive",5.649717514124294e-5,78.5,11,3.8574938574938574e-5,0.511400651465798,6.473829201101929e-5,117.5,0.8639705882352942,0.7565282017932128
2,1.0,0.0,-0.42260594547847147,"linear","inactive",8.217770929635336e-5,119.5,12,5.872235872235872e-5,0.7785016286644951,7.741046831955923e-5,140.5,1.0330882352941175,0.4081915163600174
2,1.0,0.0,0.40754438911316493,"linear","inactive",7.19054956343092e-5,161.5,13,7.936117936117937e-5,1.0521172638436485,5.922865013774105e-5,107.5,0.7904411764705882,-0.4125655009846251
2,1.0,0.0,1.6307993936727303,"linear","inactive",5.1361068310220854e-5,99.5,14,4.8894348894348894e-5,0.6482084690553747,4.65564738292011e-5,84.5,0.6213235294117646,-0.06111318014162488
2,1.0,0.0,-0.14551483057475775,"linear","inactive",6.163328197226502e-5,82.5,15,4.054054054054054e-5,0.5374592833876222,4.765840220385675e-5,86.5,0.6360294117647058,0.24293801751074878
2,1.0,0.0,-0.2609458205482567,"linear","inactive",4.6224961479198765e-5,94.5,16,4.643734643734644e-5,0.6156351791530945,5.7575757575757575e-5,104.5,0.7683823529411764,0.31974871197964994
2,0.1593799680471354,0.0,0.1121316044123006,"linear","inactive",0.00016435541859270673,347.5,17,0.00017076167076167075,2.263843648208469,0.00013085399449035812,237.5,1.7463235294117645,-0.3744534602727199
2,1.0,0.0,0.12286092782150235,"linear","inactive",3.081664098613251e-5,45.5,18,2.235872235872236e-5,0.2964169381107492,2.5619834710743802e-5,46.5,0.34191176470588236,0.20599617502917497
2,1.0,0.0,1.3851675488001955,"linear","inactive",4.108885464817668e-5,69.5,19,3.4152334152334154e-5,0.45276872964169385,3.608815426997245e-5,65.5,0.4816176470588235,0.08911393293378272
2,0.14303194566507965,0.0,-0.33273174341778583,"linear","inactive",0.00033384694401643555,634.5,20,0.0003117936117936118,4.133550488599349,0.0003181818181818182,577.5,4.2463235294117645,0.03883278658215368
3,0.09275276514389333,0.0,0.04803514081975805,"sigmoidal","inactive",8.217770929635336e-5,144.5,21,7.1007371007371e-5,0.9413680781758957,0.00010550964187327824,191.5,1.4080882352941175,0.5809069035441181
3,1.0,0.0,-0.3301405900811086,"sigmoidal","inactive",6.67693888032871e-5,106.5,22,5.2334152334152336e-5,0.6938110749185669,4.8209366391184575e-5,87.5,0.6433823529411764,-0.10886650427366985
3,1.0,0.0,0.866981484098967,"sigmoidal","inactive",2.054442732408834e-5,55.5,23,2.7272727272727273e-5,0.3615635179153095,1.184573002754821e-5,21.5,0.15808823529411764,-1.1935191075281681
3,1.0,0.0,0.31728160402316014,"sigmoidal","inactive",4.6224961479198765e-5,85.5,24,4.2014742014742017e-5,0.5570032573289903,2.947658402203857e-5,53.5,0.39338235294117646,-0.501753524364911
3,1.0,0.0,0.8338849925119315,"sigmoidal","inactive",3.59527478171546e-5,64.5,25,3.16953316953317e-5,0.42019543973941376,3.1129476584022036e-5,56.5,0.41544117647058815,-0.016416288888226997
3,1.0,0.0,-0.6300379751255316,"sigmoidal","inactive",0.0001335387776065742,243.5,26,0.00011965601965601966,1.5863192182410424,0.00013801652892561983,250.5,1.8419117647058822,0.215520835232706
3,1.0,0.0,-0.6072732265076917,"sigmoidal","inactive",4.6224961479198765e-5,89.5,27,4.398034398034398e-5,0.5830618892508144,4.8209366391184575e-5,87.5,0.6433823529411764,0.14202733868791223
3,1.0,0.0,-0.16399003381071076,"sigmoidal","inactive",0.00011813045711350796,255.5,28,0.00012555282555282556,1.6644951140065147,0.00012148760330578513,220.5,1.6213235294117647,-0.03791263126026081
3,1.0,0.0,0.8433912059079205,"sigmoidal","inactive",5.649717514124294e-5,130.5,29,6.412776412776413e-5,0.8501628664495116,5.592286501377411e-5,101.5,0.7463235294117647,-0.18793807526486847
3,1.0,0.0,-0.12022938006470887,"sigmoidal","inactive",7.19054956343092e-5,126.5,30,6.216216216216216e-5,0.8241042345276873,6.363636363636364e-5,115.5,0.8492647058823529,0.043387470841587325
4,1.0,-0.6177687542265832,-0.35959201509897215,"sigmoidal","decreasing",0.00011299435028248587,761.5,31,0.0003742014742014742,4.960912052117265,4.4903581267217634e-5,81.5,0.5992647058823529,-3.049340068136375
4,1.0,-0.6177687542265832,-0.11457441269008373,"sigmoidal","decreasing",0.0001438109912686184,857.5,32,0.0004213759213759214,5.586319218241043,3.994490358126722e-5,72.5,0.5330882352941176,-3.3894517669254003
4,1.0,-0.6177687542265832,0.10966893919342968,"sigmoidal","decreasing",0.00011813045711350796,676.5,33,0.00033243243243243244,4.407166123778502,2.672176308539945e-5,48.5,0.3566176470588235,-3.62740127766957
4,1.0,-0.6177687542265832,-0.31158065021285203,"sigmoidal","decreasing",1.5408320493066255e-5,104.5,34,5.135135135135135e-5,0.6807817589576548,1.9283746556473827e-6,3.5,0.025735294117647054,-4.725372205903439
4,1.0,-0.6177687542265832,-0.6998013254115667,"sigmoidal","decreasing",0.00011299435028248587,674.5,35,0.00033144963144963145,4.39413680781759,3.2231404958677685e-5,58.5,0.4301470588235294,-3.3526779092450236
4,1.0,-0.6177687542265832,-0.6534702724973319,"sigmoidal","decreasing",9.758602978941963e-5,760.5,36,0.0003737100737100737,4.954397394136808,2.1763085399449036e-5,39.5,0.2904411764705882,-4.092391685427554
4,1.0,-0.6177687542265832,-0.005460744193352629,"sigmoidal","decreasing",0.00023626091422701591,1383.5,37,0.0006798525798525799,9.013029315960914,6.584022038567493e-5,119.5,0.8786764705882352,-3.3586081165093664
4,0.05397533162390955,0.0,-1.163210145280576,"sigmoidal","decreasing",4.108885464817668e-5,84.5,38,4.1523341523341524e-5,0.5504885993485342,4.104683195592287e-5,74.5,0.5477941176470588,-0.00707891170018293
4,1.0,-0.6177687542265832,-0.9798345281018508,"sigmoidal","decreasing",2.5680534155110427e-5,146.5,39,7.199017199017199e-5,0.9543973941368079,1.0743801652892562e-5,19.5,0.14338235294117646,-2.73472263144016
4,1.0,-0.6177687542265832,-0.6576929790082979,"sigmoidal","decreasing",0.00022598870056497175,1588.5,40,0.0007805896805896806,10.348534201954397,5.151515151515152e-5,93.5,0.6875,-3.911922910706016
5,1.0,0.0,0.8781710936640399,"linear","inactive",9.758602978941963e-5,193.5,41,9.508599508599509e-5,1.2605863192182412,0.00010055096418732783,182.5,1.3419117647058822,0.09019490174280911
5,1.0,0.0,-0.27996150707487316,"linear","inactive",0.000179763739085773,375.5,42,0.00018452088452088452,2.446254071661238,0.00014132231404958678,256.5,1.8860294117647058,-0.3752220777873778
5,1.0,0.0,-0.7174277771539584,"linear","inactive",5.1361068310220854e-5,122.5,43,6.01965601965602e-5,0.7980456026058633,4.931129476584022e-5,89.5,0.6580882352941175,-0.27819015761847454
5,1.0,0.0,-0.2222066304844161,"linear","inactive",6.163328197226502e-5,121.5,44,5.9705159705159706e-5,0.7915309446254072,5.482093663911846e-5,99.5,0.7316176470588235,-0.11355587894229216
5,1.0,0.0,0.23630699660783264,"linear","inactive",0.0003800719054956343,731.5,45,0.0003594594594594595,4.765472312703584,0.00036887052341597797,669.5,4.922794117647059,0.04685819530566351
5,1.0,0.0,-0.40490944037537546,"linear","inactive",5.136106831022085e-6,10.5,46,5.15970515970516e-6,0.06840390879478828,3.581267217630854e-6,6.5,0.04779411764705882,-0.5172457005178283
5,1.0,0.0,-0.7806224400386808,"linear","inactive",5.649717514124294e-5,134.5,47,6.609336609336609e-5,0.8762214983713356,4.65564738292011e-5,84.5,0.6213235294117646,-0.4959509221546002
5,1.0,0.0,-0.7900454039997293,"linear","inactive",2.5680534155110427e-5,52.5,48,2.57985257985258e-5,0.3420195439739414,2.837465564738292e-5,51.5,0.3786764705882353,0.14688701363693552
5,1.0,0.0,0.8122282251155079,"linear","inactive",7.19054956343092e-5,124.5,49,6.117936117936118e-5,0.8110749185667753,6.859504132231405e-5,124.5,0.9154411764705882,0.17463200411983995
5,1.0,0.0,-0.7024431364527306,"linear","inactive",9.758602978941963e-5,206.5,50,0.00010147420147420147,1.3452768729641693,8.953168044077135e-5,162.5,1.1948529411764706,-0.17107005938378841
6,1.0,0.0,-0.05460729466338729,"linear","inactive",0.00010272213662044171,182.5,51,8.968058968058969e-5,1.1889250814332248,0.00010661157024793389,193.5,1.4227941176470589,0.25906910649687065
6,1.0,0.0,-0.03748953193892367,"linear","inactive",3.59527478171546e-5,78.5,52,3.8574938574938574e-5,0.511400651465798,3.71900826446281e-5,67.5,0.4963235294117647,-0.043173147720956095
6,0.06044409099706723,0.0,-0.07851655815893172,"linear","inactive",0.00022598870056497175,425.5,53,0.0002090909090909091,2.7719869706840394,0.00018595041322314049,337.5,2.4816176470588234,-0.15963962562792972
6,1.0,0.0,0.45405445773358805,"linear","inactive",3.59527478171546e-5,68.5,54,3.366093366093366e-5,0.4462540716612378,4.104683195592287e-5,74.5,0.5477941176470588,0.29576844162147464
6,1.0,0.0,0.7001283329305695,"linear","inactive",2.5680534155110427e-5,55.5,55,2.7272727272727273e-5,0.3615635179153095,2.0110192837465565e-5,36.5,0.26838235294117646,-0.42995930335024896
6,1.0,0.0,0.2318562252834263,"linear","inactive",0.00010272213662044171,230.5,56,0.00011326781326781327,1.501628664495114,8.898071625344352e-5,161.5,1.1874999999999998,-0.3386005816155734
6,1.0,0.0,-0.4798636555041276,"linear","inactive",9.758602978941963e-5,183.5,57,9.017199017199018e-5,1.1954397394136809,8.567493112947659e-5,155.5,1.1433823529411764,-0.0642334785927704
6,0.021933210470895737,0.0,0.6621241410556641,"linear","inactive",0.00011813045711350796,262.5,58,0.000128992628992629,1.7100977198697072,0.0001,181.5,1.3345588235294117,-0.35771587043789477
6,1.0,0.0,0.3588212697237764,"linear","inactive",0.00011813045711350796,213.5,59,0.00010491400491400492,1.3908794788273617,0.0001115702479338843,202.5,1.488970588235294,0.09831784227133636
6,1.0,0.0,-0.09707974840981479,"linear","inactive",0.00023112480739599384,448.5,60,0.0002203931203931204,2.921824104234528,0.00018980716253443527,344.5,2.5330882352941178,-0.20597199809512995
7,1.0,0.37445686743343165,1.413393470262455,"linear","increasing",6.163328197226502e-5,41.5,61,2.0393120393120392e-5,0.2703583061889251,0.0001165289256198347,211.5,1.5551470588235292,2.5241064258928647
7,1.0,0.37445686743343165,0.12063102997273252,"linear","increasing",5.1361068310220854e-5,41.5,62,2.0393120393120392e-5,0.2703583061889251,8.953168044077135e-5,162.5,1.1948529411764706,2.143888480688732
7,1.0,0.37445686743343165,-0.242338510973357,"linear","increasing",4.108885464817668e-5,17.5,63,8.5995085995086e-6,0.11400651465798047,6.694214876033058e-5,121.5,0.8933823529411764,2.9701614907806544
7,1.0,0.37445686743343165,0.03904841960166838,"linear","increasing",4.108885464817668e-5,51.5,64,2.5307125307125306e-5,0.3355048859934853,6.914600550964187e-5,125.5,0.9227941176470588,1.4596750308873936
