"","Gene","pos.pvalue","pos.fdr","neg.pvalue","neg.fdr","p.value.twosides"
"843","G0843",0.139437772716358,0.945167720913825,0.649595450616788,0.996407952286726,0.278875545432715
"844","G0844",0.448749134195783,0.945167720913825,0.468837196513463,0.996407952286726,0.897498268391566
"845","G0845",0.19161394041917,0.945167720913825,0.851671795709839,0.996407952286726,0.383227880838339
"846","G0846",0.497916362333154,0.945167720913825,0.711171404891192,0.996407952286726,0.995832724666308
"847","G0847",0.422201654534434,0.945167720913825,0.806777622069282,0.996407952286726,0.844403309068868
"848","G0848",0.545301542771415,0.956482474724629,0.281411956555011,0.996407952286726,0.562823913110021
"849","G0849",0.442523108706284,0.945167720913825,0.0873113295923946,0.996407952286726,0.174622659184789
"850","G0850",0.309451945856911,0.945167720913825,0.852098704596918,0.996407952286726,0.618903891713823
"851","G0851",0.484515750704065,0.945167720913825,0.638253724243064,0.996407952286726,0.969031501408131
"852","G0852",0.389103745075792,0.945167720913825,0.751775730281517,0.996407952286726,0.778207490151583
"853","G0853",0.057538621697541,0.945167720913825,0.81511846109678,0.996407952286726,0.115077243395082
"854","G0854",0.391103620459963,0.945167720913825,0.860955558066156,0.996407952286726,0.782207240919926
"855","G0855",0.544315994964882,0.956482474724629,0.658499338685333,0.996407952286726,1
"856","G0856",0.455784259726079,0.945167720913825,0.615723586212442,0.996407952286726,0.911568519452158
"857","G0857",0.265170288933502,0.945167720913825,0.901176629997722,0.996407952286726,0.530340577867004
"858","G0858",0.408301293521004,0.945167720913825,0.340399174217723,0.996407952286726,0.680798348435446
"859","G0859",0.48205917376428,0.945167720913825,0.693324613816953,0.996407952286726,0.96411834752856
"860","G0860",0.160300049898641,0.945167720913825,0.62734773152693,0.996407952286726,0.320600099797282
"861","G0861",0.912719803239663,0.985537721009132,0.321448357476214,0.996407952286726,0.642896714952428
"862","G0862",0.905661081037828,0.985537721009132,0.0875798059089232,0.996407952286726,0.175159611817846
"863","G0863",0.12303882596403,0.945167720913825,0.946578066586311,0.996407952286726,0.24607765192806
"864","G0864",0.246185089962385,0.945167720913825,0.794773425362073,0.996407952286726,0.492370179924771
"865","G0865",0.608684028122013,0.968582725317211,0.771169850887197,0.996407952286726,1
"866","G0866",0.245340303541895,0.945167720913825,0.332777201451212,0.996407952286726,0.49068060708379
"867","G0867",0.66422598921164,0.968582725317211,0.628722460745295,0.996407952286726,1
"868","G0868",0.880703658119824,0.985537721009132,0.137026812592849,0.996407952286726,0.274053625185698
"869","G0869",0.289457744802883,0.945167720913825,0.681185171409327,0.996407952286726,0.578915489605766
"870","G0870",0.263159016263854,0.945167720913825,0.665868366361212,0.996407952286726,0.526318032527707
"871","G0871",0.850433656765474,0.985537721009132,0.373853604891799,0.996407952286726,0.747707209783598
"872","G0872",0,0,1,1,0
"873","G0873",0.715290332236423,0.97984977018688,0.550826086658063,0.996407952286726,1
"874","G0874",0.736247833805935,0.985537721009132,0.230288377298534,0.996407952286726,0.460576754597068
"875","G0875",0.576147447963354,0.96024574660559,0.626869168897145,0.996407952286726,1
"876","G0876",0.680581453317136,0.972259219024481,0.0416469101905136,0.996407952286726,0.0832938203810272
"877","G0877",0.992094993971229,1,0.0140719458620261,0.963038265542577,0.0281438917240522
"878","G0878",0.319428246122397,0.945167720913825,0.841786865165105,0.996407952286726,0.638856492244793
"879","G0879",0.212770378880167,0.945167720913825,0.670411605073841,0.996407952286726,0.425540757760333
"880","G0880",0.184559907869464,0.945167720913825,0.148586989996094,0.996407952286726,0.297173979992187
