"gene","knockdown","theo_phenotype","obs_phenotype","behavior","class","initial_freq","counts_bin1","barcodeid","freqs_bin1","rel_freqs_bin1","freqs_bin2","counts_bin2","rel_freqs_bin2","log2fc_bin2"
1,1.0,0.0,1.0776415246455744,"linear","inactive",1.5408320493066255e-5,0.5,1,5.882352941176471e-6,0.09090909090909093,3.7037037037037037e-6,0.5,0.05,-0.8624964762500653
1,1.0,0.0,0.49712952004816086,"linear","inactive",6.163328197226502e-5,4.5,2,5.294117647058824e-5,0.8181818181818182,4.814814814814815e-5,6.5,0.65,-0.3319817595512854
1,0.16678176479908596,0.0,-1.0734421162397765,"linear","inactive",9.758602978941963e-5,5.5,3,6.470588235294117e-5,1.0,0.0001,13.5,1.35,0.43295940727610627
1,1.0,0.0,0.14669993936718054,"linear","inactive",7.704160246533128e-5,5.5,4,6.470588235294117e-5,1.0,6.296296296296296e-5,8.5,0.85,-0.23446525363702297
1,1.0,0.0,1.2900860387886741,"linear","inactive",0.0001386748844375963,12.5,5,0.00014705882352941175,2.272727272727273,0.00013703703703703705,18.5,1.85,-0.2968993003958401
1,1.0,0.0,-0.19948393010252502,"linear","inactive",0.0001746276322547509,25.5,6,0.0003,4.636363636363637,0.00012962962962962963,17.5,1.75,-1.4056388012765944
1,1.0,0.0,2.2360896354112394,"linear","inactive",5.649717514124294e-5,2.5,7,2.9411764705882354e-5,0.4545454545454546,2.5925925925925925e-5,3.5,0.35,-0.3770696490798235
1,1.0,0.0,1.2870963013879961,"linear","inactive",5.649717514124294e-5,2.5,8,2.9411764705882354e-5,0.4545454545454546,4.814814814814815e-5,6.5,0.65,0.5160151470036647
1,1.0,0.0,0.8606971347624344,"linear","inactive",0.00010272213662044171,4.5,9,5.294117647058824e-5,0.8181818181818182,0.00011481481481481481,15.5,1.55,0.9217748326944977
1,1.0,0.0,-2.2838569120751036,"linear","inactive",8.731381612737545e-5,2.5,10,2.9411764705882354e-5,0.4545454545454546,7.777777777777778e-5,10.5,1.05,1.207892851641333
2,1.0,0.0,0.6352728275827061,"linear","inactive",0.00011299435028248587,18.5,11,0.00021764705882352942,3.363636363636364,0.00010740740740740741,14.5,1.45,-1.213968846751443
2,1.0,0.0,0.8532746929196386,"linear","inactive",5.649717514124294e-5,3.5,12,4.11764705882353e-5,0.6363636363636365,5.555555555555556e-5,7.5,0.75,0.2370391973008491
2,1.0,0.0,-1.0683951954682007,"linear","inactive",1.027221366204417e-5,1.5,13,1.764705882352941e-5,0.2727272727272727,3.7037037037037037e-6,0.5,0.05,-2.447458976971221
2,1.0,0.0,-1.7765934986186311,"linear","inactive",2.5680534155110427e-5,4.5,14,5.294117647058824e-5,0.8181818181818182,3.3333333333333335e-5,4.5,0.45,-0.8624964762500653
2,1.0,0.0,-0.6000677994180965,"linear","inactive",0.000179763739085773,11.5,15,0.0001352941176470588,2.090909090909091,0.00015925925925925927,21.5,2.1500000000000004,0.040206322395020214
2,1.0,0.0,-1.8041481176383172,"linear","inactive",3.59527478171546e-5,3.5,16,4.11764705882353e-5,0.6363636363636365,1.1111111111111112e-5,1.5,0.15000000000000002,-2.084888897586513
2,1.0,0.0,0.9521770842501767,"linear","inactive",0.000241397021058038,19.5,17,0.00022941176470588236,3.545454545454546,0.0002111111111111111,28.5,2.85,-0.3150086809475719
2,1.0,0.0,-1.2144998206974067,"linear","inactive",0.00011299435028248587,5.5,18,6.470588235294117e-5,1.0,0.00011481481481481481,15.5,1.55,0.632268215499513
2,1.0,0.0,-0.790740961258901,"linear","inactive",4.108885464817668e-5,3.5,19,4.11764705882353e-5,0.6363636363636365,4.814814814814815e-5,6.5,0.65,0.030588319833422854
2,1.0,0.0,-1.6207572892499482,"linear","inactive",0.0002773497688751926,19.5,20,0.00022941176470588236,3.545454545454546,0.0002555555555555556,34.5,3.45,-0.039374238334144405
3,1.0,0.0,0.38792462633097197,"sigmoidal","negcontrol",0.00018489984591679506,16.5,21,0.00019411764705882354,3.0000000000000004,0.00021851851851851852,29.5,2.95,-0.024247546246677347
3,1.0,0.0,-0.8640819195055776,"sigmoidal","negcontrol",0.00023112480739599384,17.5,22,0.00020588235294117648,3.181818181818182,0.0001962962962962963,26.5,2.65,-0.2638590386318326
3,1.0,0.0,0.038966712104089044,"sigmoidal","negcontrol",9.244992295839753e-5,7.5,23,8.823529411764706e-5,1.3636363636363638,9.259259259259259e-5,12.5,1.25,-0.12553088208385899
3,1.0,0.0,0.47221688846989096,"sigmoidal","negcontrol",8.217770929635336e-5,9.5,24,0.00011176470588235294,1.7272727272727275,3.3333333333333335e-5,4.5,0.45,-1.9404989882513384
3,1.0,0.0,0.44855513260282054,"sigmoidal","negcontrol",0.0001335387776065742,11.5,25,0.0001352941176470588,2.090909090909091,0.00012222222222222221,16.5,1.65,-0.34166431294862454
3,1.0,0.0,0.33516270734319903,"sigmoidal","negcontrol",0.00016949152542372882,12.5,26,0.00014705882352941175,2.272727272727273,0.0002037037037037037,27.5,2.75,0.27500704749986976
