"gene","knockdown","theo_phenotype","obs_phenotype","behavior","class","initial_freq","counts_bin1","barcodeid","freqs_bin1","rel_freqs_bin1","freqs_bin2","counts_bin2","rel_freqs_bin2","log2fc_bin2"
1,1.0,-0.5228905429405072,-Inf,"sigmoidal","decreasing",3.116934266820411e-5,33.5,1,3.1753554502369665e-5,0.4161490683229813,2.756756756756757e-5,25.5,0.4358974358974359,0.06688831004493567
1,1.0,-0.5228905429405072,-Inf,"sigmoidal","decreasing",0.0,0.5,2,4.739336492890995e-7,0.006211180124223602,5.405405405405406e-7,0.5,0.008547008547008548,0.4605521585312127
1,0.09970630664338478,0.0,-Inf,"sigmoidal","decreasing",8.961764942492563e-5,83.5,3,7.914691943127962e-5,1.0372670807453417,6.648648648648648e-5,61.5,1.051282051282051,0.019362371396399763
1,1.0,-0.5228905429405072,-Inf,"sigmoidal","decreasing",1.3986837274587876e-5,15.5,4,1.4691943127962086e-5,0.19254658385093168,4.864864864864865e-6,4.5,0.07692307692307691,-1.3237191504133505
1,1.0,-0.5228905429405072,-Inf,"sigmoidal","decreasing",8.290211497189503e-6,9.5,5,9.004739336492892e-6,0.11801242236024846,8.108108108108107e-6,7.5,0.1282051282051282,0.1195152406961451
1,1.0,-0.5228905429405072,-Inf,"sigmoidal","decreasing",4.307204856081697e-6,3.5,6,3.3175355450236967e-6,0.043478260869565216,5.405405405405406e-7,0.5,0.008547008547008548,-2.3468027635263913
1,1.0,-0.5228905429405072,-Inf,"sigmoidal","decreasing",4.024689268747306e-5,34.5,7,3.2701421800947866e-5,0.42857142857142855,2.4324324324324324e-5,22.5,0.3846153846153846,-0.156119201917282
1,1.0,-0.5228905429405072,-Inf,"sigmoidal","decreasing",4.121948733239473e-6,6.5,8,6.161137440758294e-6,0.08074534161490683,5.405405405405406e-7,0.5,0.008547008547008548,-3.2398875596098793
1,1.0,-0.5228905429405072,-Inf,"sigmoidal","decreasing",2.1906536526092932e-5,29.5,9,2.796208530805687e-5,0.3664596273291925,7.027027027027027e-6,6.5,0.1111111111111111,-1.7216511726895367
1,0.17516262663945126,0.0,-Inf,"sigmoidal","decreasing",9.675001015435123e-5,91.5,10,8.672985781990521e-5,1.1366459627329193,7.513513513513513e-5,69.5,1.1880341880341878,0.0637933929706771
2,1.0,0.0,-Inf,"linear","inactive",0.0002419444964319439,259.5,11,0.00024597156398104263,3.2236024844720497,0.0002145945945945946,198.5,3.393162393162393,0.07395662731628935
