"gene","knockdown","theo_phenotype","obs_phenotype","behavior","class","initial_freq","counts_bin1","barcodeid","freqs_bin1","rel_freqs_bin1","freqs_bin2","counts_bin2","rel_freqs_bin2","log2fc_bin2"
1,1.0,0.0,1.4150755205587484,"linear","inactive",0.0001746276322547509,1635.5,1,0.00016137148495313272,2.0418227215980025,0.00017692307692307693,1782.5,2.1737804878048785,0.09034865015173647
1,1.0,0.0,-1.8910328831213759,"linear","inactive",6.163328197226502e-5,672.5,2,6.635421805624076e-5,0.8395755305867667,5.285359801488834e-5,532.5,0.6493902439024392,-0.37057440942752184
1,1.0,0.0,0.0624708054925903,"linear","inactive",4.6224961479198765e-5,451.5,3,4.4548593981253087e-5,0.5636704119850188,5.096774193548387e-5,513.5,0.6262195121951221,0.1518166217406011
1,1.0,0.0,-1.9730225028732893,"linear","inactive",8.217770929635336e-5,772.5,4,7.622101628021707e-5,0.9644194756554307,8.957816377171216e-5,902.5,1.1006097560975612,0.1905703318860607
1,0.10317838399150683,0.0,0.7271740752210788,"linear","inactive",7.19054956343092e-5,658.5,5,6.497286630488407e-5,0.8220973782771537,7.220843672456576e-5,727.5,0.8871951219512196,0.10994214044239578
1,1.0,0.0,1.194211522962686,"linear","inactive",6.163328197226502e-5,588.5,6,5.806610754810064e-5,0.7347066167290887,5.910669975186104e-5,595.5,0.726219512195122,-0.01676257427106594
1,1.0,0.0,0.059899209918497495,"linear","inactive",7.19054956343092e-5,616.5,7,6.0828811050814014e-5,0.7696629213483147,6.436724565756824e-5,648.5,0.7908536585365854,0.039184012752124325
1,1.0,0.0,0.13189584617151295,"linear","inactive",5.1361068310220854e-5,474.5,8,4.681795757276764e-5,0.5923845193508115,4.719602977667494e-5,475.5,0.5798780487804879,-0.030784413257281727
1,1.0,0.0,1.0542296562776272,"linear","inactive",2.5680534155110427e-5,271.5,9,2.678835717809571e-5,0.33895131086142327,2.4367245657568237e-5,245.5,0.29939024390243907,-0.17905084058640441
1,1.0,0.0,-0.7778098507788062,"linear","inactive",0.00012326656394453004,1235.5,10,0.00012190429205722743,1.542446941323346,0.00012074441687344913,1216.5,1.4835365853658538,-0.056180357487091076
