"gene","knockdown","theo_phenotype","obs_phenotype","behavior","class","initial_freq","counts_bin1","barcodeid","freqs_bin1","rel_freqs_bin1","freqs_bin2","counts_bin2","rel_freqs_bin2","log2fc_bin2"
1,1.0,0.0,-Inf,"sigmoidal","negcontrol",5.7952650474805425e-5,62.5,1,5.76036866359447e-5,0.7183908045977011,5.9390862944162436e-5,58.5,0.7134146341463415,-0.010028073848037597
1,1.0,0.0,-Inf,"sigmoidal","negcontrol",8.147586653468955e-5,105.5,2,9.723502304147465e-5,1.2126436781609196,9.187817258883248e-5,90.5,1.103658536585366,-0.135861810393335
1,1.0,0.0,-Inf,"sigmoidal","negcontrol",9.309490961881412e-5,81.5,3,7.511520737327189e-5,0.9367816091954023,0.00011725888324873097,115.5,1.4085365853658538,0.5884123784156247
1,1.0,0.0,-Inf,"sigmoidal","negcontrol",0.0003005269057832468,334.5,4,0.00030829493087557603,3.8448275862068964,0.00032944162436548225,324.5,3.9573170731707323,0.04160375858832264
1,1.0,0.0,-Inf,"sigmoidal","negcontrol",0.0001669435515522685,179.5,5,0.0001654377880184332,2.063218390804598,0.0001568527918781726,154.5,1.8841463414634148,-0.13098551468803227
1,1.0,0.0,-Inf,"sigmoidal","negcontrol",8.389947061358669e-5,77.5,6,7.142857142857143e-5,0.8908045977011495,9.187817258883248e-5,90.5,1.103658536585366,0.3091129730396125
1,1.0,0.0,-Inf,"sigmoidal","negcontrol",9.416414671244523e-5,83.5,7,7.695852534562212e-5,0.9597701149425288,0.0001,98.5,1.2012195121951221,0.3237390182129686
1,1.0,0.0,-Inf,"sigmoidal","negcontrol",5.8166497893531646e-5,85.5,8,7.880184331797235e-5,0.9827586206896551,5.736040609137056e-5,56.5,0.6890243902439025,-0.5122820612400654
1,1.0,0.0,-Inf,"sigmoidal","negcontrol",7.142503785455723e-5,82.5,9,7.603686635944701e-5,0.9482758620689655,6.446700507614213e-5,63.5,0.774390243902439,-0.29224603624300527
1,1.0,0.0,-Inf,"sigmoidal","negcontrol",7.841072019961374e-5,84.5,10,7.788018433179723e-5,0.9712643678160919,7.563451776649746e-5,74.5,0.9085365853658537,-0.09631942458937814
2,1.0,0.0,-Inf,"sigmoidal","inactive",6.0304972080793834e-5,60.5,11,5.576036866359447e-5,0.6954022988505748,4.416243654822335e-5,43.5,0.5304878048780488,-0.39052825019522164
2,0.023650209522848648,0.0,-Inf,"sigmoidal","inactive",0.00012702536672337425,119.5,12,0.00011013824884792627,1.3735632183908046,0.00012944162436548224,127.5,1.554878048780488,0.17887812010875412
2,1.0,0.0,-Inf,"sigmoidal","inactive",3.115044066111927e-5,36.5,13,3.36405529953917e-5,0.41954022988505746,3.9086294416243655e-5,38.5,0.46951219512195125,0.1623534730455289
2,1.0,0.0,-Inf,"sigmoidal","inactive",8.368562319486047e-5,91.5,14,8.433179723502304e-5,1.0517241379310345,8.071065989847716e-5,79.5,0.9695121951219513,-0.11742539176904229
2,0.19140923354404954,0.0,-Inf,"sigmoidal","inactive",3.243352517347659e-5,28.5,15,2.6267281105990784e-5,0.3275862068965517,4.314720812182741e-5,42.5,0.5182926829268293,0.6618924132036047
2,1.0,0.0,-Inf,"sigmoidal","inactive",4.554950018868471e-5,53.5,16,4.9308755760368664e-5,0.6149425287356322,4.314720812182741e-5,42.5,0.5182926829268293,-0.24668455903280054
2,1.0,0.0,-Inf,"sigmoidal","inactive",0.00025968204880653895,303.5,17,0.00027972350230414745,3.4885057471264367,0.00026751269035532995,263.5,3.2134146341463414,-0.11850206338782289
2,1.0,0.0,-Inf,"sigmoidal","inactive",0.00022183105569199813,211.5,18,0.00019493087557603686,2.4310344827586206,0.00019035532994923857,187.5,2.2865853658536586,-0.08837557650606173
