"gene","knockdown","theo_phenotype","obs_phenotype","behavior","class","initial_freq","counts_bin1","barcodeid","freqs_bin1","rel_freqs_bin1","freqs_bin2","counts_bin2","rel_freqs_bin2","log2fc_bin2"
1,1.0,0.0,-Inf,"sigmoidal","negcontrol",4.521286344474382e-5,38.5,1,3.9086294416243655e-5,0.4904458598726114,3.140096618357488e-5,32.5,0.4037267080745342,-0.28071485688943654
1,1.0,0.0,-Inf,"sigmoidal","negcontrol",6.582251255441411e-5,66.5,2,6.751269035532995e-5,0.8471337579617834,6.231884057971015e-5,64.5,0.8012422360248447,-0.08035130930092539
1,1.0,0.0,-Inf,"sigmoidal","negcontrol",0.00011538550954825788,103.5,3,0.0001050761421319797,1.3184713375796178,0.00012318840579710145,127.5,1.5838509316770186,0.2645703501365428
1,1.0,0.0,-Inf,"sigmoidal","negcontrol",0.00022478067125841092,223.5,4,0.00022690355329949238,2.847133757961783,0.00022270531400966182,230.5,2.8633540372670803,0.008195790023030166
1,1.0,0.0,-Inf,"sigmoidal","negcontrol",0.00017200855935129667,156.5,5,0.00015888324873096447,1.9936305732484076,0.00016280193236714976,168.5,2.093167701863354,0.07028980502625001
1,1.0,0.0,-Inf,"sigmoidal","negcontrol",0.00010554422381422848,89.5,6,9.086294416243655e-5,1.1401273885350318,0.00011545893719806764,119.5,1.484472049689441,0.3807549014935023
1,1.0,0.0,-Inf,"sigmoidal","negcontrol",0.0001141018635829497,121.5,7,0.0001233502538071066,1.5477707006369423,0.00012801932367149759,132.5,1.6459627329192545,0.08873991662179097
1,1.0,0.0,-Inf,"sigmoidal","negcontrol",8.607559334038768e-5,87.5,8,8.883248730964467e-5,1.1146496815286624,9.227053140096618e-5,95.5,1.186335403726708,0.08992158698042993
1,1.0,0.0,-Inf,"sigmoidal","negcontrol",6.931688212664194e-5,73.5,9,7.461928934010152e-5,0.9363057324840763,7.48792270531401e-5,77.5,0.9627329192546583,0.04015593121488326
1,1.0,0.0,-Inf,"sigmoidal","negcontrol",7.730401257744842e-5,68.5,10,6.954314720812183e-5,0.8726114649681528,6.908212560386474e-5,71.5,0.8881987577639752,0.02554312459487293
2,1.0,0.0,-Inf,"sigmoidal","inactive",0.00010090883560617115,92.5,11,9.390862944162436e-5,1.178343949044586,0.00010386473429951691,107.5,1.3354037267080745,0.18051525985015826
2,0.023650209522848648,0.0,-Inf,"sigmoidal","inactive",0.00013749274561745438,129.5,12,0.00013147208121827412,1.6496815286624205,0.000142512077294686,147.5,1.8322981366459627,0.15146672733965966
2,1.0,0.0,-Inf,"sigmoidal","inactive",3.0094366520002984e-5,36.5,13,3.705583756345178e-5,0.46496815286624205,4.202898550724638e-5,43.5,0.5403726708074534,0.2168228077457211
2,1.0,0.0,-Inf,"sigmoidal","inactive",4.1147984554601235e-5,38.5,14,3.9086294416243655e-5,0.4904458598726114,3.719806763285024e-5,38.5,0.47826086956521735,-0.03629612922298988
2,0.19140923354404954,0.0,-Inf,"sigmoidal","inactive",2.3105627375547316e-5,11.5,15,1.16751269035533e-5,0.1464968152866242,3.236714975845411e-5,33.5,0.4161490683229814,1.5062311051777697
2,1.0,0.0,-Inf,"sigmoidal","inactive",4.785146904009953e-5,49.5,16,5.0253807106598984e-5,0.6305732484076433,6.521739130434782e-5,67.5,0.8385093167701863,0.41116284774823125
2,1.0,0.0,-Inf,"sigmoidal","inactive",0.0002663565378014482,250.5,17,0.00025431472081218273,3.19108280254777,0.0003173913043478261,328.5,4.080745341614907,0.35478663790413156
2,1.0,0.0,-Inf,"sigmoidal","inactive",0.00017186593202181798,161.5,18,0.00016395939086294415,2.057324840764331,0.00018695652173913045,193.5,2.4037267080745344,0.2245032722274957
2,1.0,0.0,-Inf,"sigmoidal","inactive",4.343002182626023e-5,58.5,19,5.9390862944162436e-5,0.7452229299363057,4.4927536231884056e-5,46.5,0.577639751552795,-0.367502037698363
