gene,sgRNA,p_value,t_value,grho,rho,df
G0123,G0123_1229,0.9141286378111717,-0.10783507581856461,0.4401914179325104,0.4688929319381714,10208.521267462116
G0123,G0123_1230,0.9335504802784818,-0.08338107834083067,0.4401914179325104,0.4503549039363861,8572.431981507576
G0124,G0124_1231,0.8869620975019141,0.14215524881507727,0.3665696382522583,0.4298253655433655,6069.179228412512
G0124,G0124_1232,0.978685975602104,0.02671750779880242,0.3665696382522583,0.40633055567741394,5752.905604464801
G0124,G0124_1233,0.9764586624281166,0.02951004299027051,0.3665696382522583,0.40895965695381165,6902.525672435905
G0124,G0124_1234,0.91594634725667,0.10554503324290651,0.3665696382522583,0.14558851718902588,7035.016721149462
G0124,G0124_1235,0.9417429728941431,-0.07308260058379311,0.3665696382522583,0.42053085565567017,5653.0968283542325
G0124,G0124_1236,0.93313857589248,0.08390019733383339,0.3665696382522583,0.4117858111858368,6012.368682611456
G0124,G0124_1237,0.9721340969193617,-0.03493307716845162,0.3665696382522583,0.45804542303085327,7028.606949834561
G0124,G0124_1238,0.8708950270276952,0.16252765186627188,0.3665696382522583,0.4272139370441437,7028.368491477544
G0124,G0124_1239,0.9471743022550503,0.06625800880375195,0.3665696382522583,0.08584746718406677,7013.96062710307
G0124,G0124_1240,0.7933763622982795,0.26193923784492784,0.3665696382522583,0.47156891226768494,6681.729056324374
G0125,G0125_1241,0.5650184706503665,0.5754166584782356,0.4529353082180023,0.5107305645942688,14498.137240016667
G0125,G0125_1242,0.7114727839969461,0.36988602007067484,0.4529353082180023,0.4389425814151764,14598.044903791417
G0125,G0125_1243,0.8526051775811387,0.18579937883544365,0.4529353082180023,0.5016881227493286,12211.794279106263
G0125,G0125_1244,0.8202849377587154,0.22718261946617718,0.4529353082180023,0.3885161876678467,14532.170297922277
G0125,G0125_1245,0.6397736488010124,0.46802859653041673,0.4529353082180023,0.539288341999054,10726.78997972771
G0125,G0125_1246,0.8018153737610918,0.2510033680772647,0.4529353082180023,0.38664329051971436,13330.848348448548
G0125,G0125_1247,0.6476280740422218,0.4570734483850212,0.4529353082180023,0.5115838050842285,10110.598296171627
G0125,G0125_1248,0.8235669991870513,0.22296363353993656,0.4529353082180023,0.4664144814014435,14280.49690426645
G0125,G0125_1249,0.6918506043697175,0.3963547038571417,0.4529353082180023,0.46915891766548157,11700.807595643988
G0125,G0125_1250,0.762777003319904,0.3018418168855323,0.4529353082180023,0.3163866400718689,14423.232931593753
G0126,G0126_1251,0.9787184276302716,0.02667700872925021,0.42449307441711426,0.42189034819602966,4944.091956392655
G0126,G0126_1252,0.8666477072243537,-0.1679300662629126,0.42449307441711426,0.49637705087661743,3608.497042886523
G0126,G0126_1253,0.9570464880566842,0.05386288811763321,0.42449307441711426,0.3983590602874756,5164.478198584893
G0126,G0126_1254,0.9377704468109755,-0.07807620104534946,0.42449307441711426,0.4817259907722473,5192.0520038382065
G0126,G0126_1255,0.9662476771678687,-0.04231691642881254,0.42449307441711426,0.39025068283081055,5224.179448453669
G0126,G0126_1256,0.8366312784666206,0.20621859539164286,0.42449307441711426,0.4587441682815552,3776.7442607264416
G0126,G0126_1257,0.957379303545353,0.053445293034486065,0.42449307441711426,0.2789035141468048,4884.990446857346
G0126,G0126_1258,0.9470746368139735,-0.06638400069221134,0.42449307441711426,0.44807127118110657,5247.080064853151
G0126,G0126_1259,0.8678819590547406,0.1663576290063604,0.42449307441711426,0.4666599929332733,5220.2895733720525
G0126,G0126_1260,0.9931795259659288,0.008548705067444455,0.42449307441711426,0.40394842624664307,5284.683045808145
G0127,G0127_1261,0.9907158353482679,0.01163656313522804,0.4791874289512634,0.4922430217266083,8932.10614970642
G0127,G0127_1262,0.795565290372438,0.25910118576495644,0.4791874289512634,0.5010054707527161,6567.524801282506
G0127,G0127_1263,0.8586119482990977,0.17814682023891398,0.4791874289512634,0.44748401641845703,8440.077221742265
G0127,G0127_1264,0.693180235545606,0.3945555984593184,0.4791874289512634,0.5331934094429016,9001.097790891226
G0127,G0127_1265,0.4662902669047293,0.7285690308055071,0.4791874289512634,0.6753527522087097,6841.019772231967
G0127,G0127_1266,0.9031365133780107,0.12170413829717372,0.4791874289512634,0.38435089588165283,7695.555723546723
G0127,G0127_1267,0.8484537018498894,0.1910975524056201,0.4791874289512634,0.38018351793289185,8551.465590406651
G0127,G0127_1268,0.7810321222193237,0.2779828333865547,0.4791874289512634,0.40427395701408386,8726.493341148347
G0127,G0127_1269,0.8163354225103965,0.23226962551474983,0.4791874289512634,0.512035071849823,6969.410855914329
G0127,G0127_1270,0.9731263617200583,-0.033688417115719765,0.4791874289512634,0.4617525339126587,9010.596212992128
G0128,G0128_1271,0.9492671060742521,0.06362972272985333,0.4555748999118805,0.44819602370262146,6228.953067382907
G0128,G0128_1272,0.8686191991235177,0.16541707041339093,0.4555748999118805,0.437264621257782,9606.852561978472
G0128,G0128_1273,0.9674019586021032,-0.04086814966599963,0.4555748999118805,0.44856950640678406,8592.68296213511
G0128,G0128_1274,0.9927317667801792,0.009109740837426834,0.4555748999118805,0.339913010597229,9675.336007813925
G0128,G0128_1275,0.9932623590871801,0.008444725718785559,0.4555748999118805,0.3991542160511017,8626.357186881236
G0128,G0128_1276,0.924315766709433,0.0950020255561298,0.4555748999118805,0.43554195761680603,7468.512015025452
G0128,G0128_1277,0.8712090787249858,0.16212720570726852,0.4555748999118805,0.517981231212616,9644.97796426802
G0128,G0128_1278,0.8609662310568194,0.17515077084177524,0.4555748999118805,0.4464608132839203,7000.255825961752
G0128,G0128_1279,0.5945176914899992,0.5323185208157514,0.4555748999118805,0.6349011063575745,9627.190653019152
G0128,G0128_1280,0.9273124922610161,0.09122904209404331,0.4555748999118805,0.44776612520217896,9650.938134978029
G0129,G0129_1281,0.8743241962992969,0.1581735242064772,0.4797477722167969,0.5399144291877747,7732.064399467043
G0129,G0129_1282,0.9763740982328484,0.02961590289453766,0.4797477722167969,0.39771178364753723,8253.848768470702
G0129,G0129_1283,0.9151596625583549,0.10653591927190414,0.4797477722167969,0.42710113525390625,8532.83304884324
G0129,G0129_1284,0.9377015078729007,-0.07816142347585449,0.4797477722167969,0.4952065050601959,8406.854836843027
G0129,G0129_1285,0.9528864934728154,0.05908417031080636,0.4797477722167969,0.4912869930267334,8275.584607511526
G0129,G0129_1286,0.9324732034867196,0.08473641447417175,0.4797477722167969,0.48479339480400085,7512.241898512498
G0129,G0129_1287,0.9833356798390867,0.020887762915982974,0.4797477722167969,0.45433738827705383,8477.727565372095
G0129,G0129_1288,0.9893349831275344,-0.013367407095740472,0.4797477722167969,0.46551087498664856,8513.016552112369
G0129,G0129_1289,0.9398343991432878,0.07548022921231534,0.4797477722167969,0.4653934836387634,8522.184611698229
G0129,G0129_1290,0.7581490489951241,-0.30792269446607046,0.4797477722167969,0.5762219429016113,8125.629512206758
G0130,G0130_1291,0.9700861190722445,-0.03750123988426618,0.44209903478622437,0.4622596502304077,9753.022393329893
G0130,G0130_1292,0.954448958546863,-0.057123237008725715,0.44209903478622437,0.47921285033226013,5906.114818689792
G0130,G0130_1293,0.9625173175183781,-0.046996447669184926,0.44209903478622437,0.4091537892818451,7455.401687802188
G0130,G0130_1294,0.7604815838503698,-0.3048575508268118,0.44209903478622437,0.527594268321991,9146.103280122214
G0130,G0130_1295,0.9664770847725634,-0.04202821982356904,0.44209903478622437,0.35881736874580383,9503.011136539626
G0130,G0130_1296,0.8977431254252315,-0.12851640990887708,0.44209903478622437,0.41479387879371643,9188.193148301702
G0130,G0130_1297,0.9641564266811475,-0.044939611416427445,0.44209903478622437,0.44061070680618286,9125.444624055544
G0130,G0130_1298,0.9825973930091312,-0.021813239642371342,0.44209903478622437,0.44106006622314453,9460.73043473116
G0130,G0130_1299,0.8383045759446677,-0.2040694097284448,0.44209903478622437,0.46510761976242065,7809.966252289086
G0130,G0130_1300,0.9926173853422267,0.00925315644663878,0.44209903478622437,0.42238008975982666,8002.3672506021285
G0131,G0131_1301,0.7551481204311439,-0.3118737588856674,0.44435247778892517,0.517256498336792,5578.858395034174
G0131,G0131_1302,0.8440268046294761,-0.19675493641415143,0.44435247778892517,0.4365251362323761,5340.146023653603
G0131,G0131_1303,0.8833892693285603,0.14668073098595635,0.44435247778892517,0.4622490406036377,5641.809715942668
G0131,G0131_1304,0.834472788146873,0.2089779673769262,0.44435247778892517,0.5400873422622681,5791.313829081333
G0131,G0131_1305,0.9461782066652946,-0.06750916010977652,0.44435247778892517,0.36321505904197693,7348.162574851186
G0131,G0131_1306,0.93173909107731,-0.08566039520505135,0.44435247778892517,0.3644794523715973,6340.434193441453
G0131,G0131_1307,0.9205792201213931,-0.09970761833296694,0.44435247778892517,0.4132554531097412,7220.608052856898
G0131,G0131_1308,0.9703292690469687,0.037196558470648525,0.44435247778892517,0.4135132431983948,7527.093247100529
G0131,G0131_1309,0.9272028580753451,0.09136776229709702,0.44435247778892517,0.5077366232872009,7374.668576432058
G0131,G0131_1310,0.8985514217161605,-0.1274958432029282,0.44435247778892517,0.4252070486545563,7411.80636326267
G0132,G0132_1311,0.9679024701245749,0.04024145302383649,0.41816169023513794,0.30510348081588745,4364.771170126825
G0132,G0132_1312,0.9960520367292733,-0.004948298175927411,0.41816169023513794,0.30602794885635376,5158.682585902455
G0132,G0132_1313,0.9313698426677117,-0.08612760594222792,0.41816169023513794,0.4723148047924042,3545.056804383074
G0132,G0132_1314,0.8965992705813839,0.12996606222069668,0.41816169023513794,0.4927971363067627,4361.558050609098
G0132,G0132_1315,0.9053733061089402,-0.11888325672293053,0.41816169023513794,0.38019153475761414,4374.041869388686
G0132,G0132_1316,0.893109812103764,-0.13437756543692247,0.41816169023513794,0.46506768465042114,4669.584726889025
G0132,G0132_1317,0.9001853591649926,0.1254336918166302,0.41816169023513794,0.440236359834671,4902.982486543381
G0132,G0132_1318,0.9134804594012353,-0.10865578666306078,0.41816169023513794,0.43120673298835754,4405.690363397212
G0132,G0132_1319,0.9429770163126177,-0.07153350213680676,0.41816169023513794,0.40986669063568115,3711.357080242787
G0132,G0132_1320,0.8312311468105491,0.21313364047665667,0.41816169023513794,0.4788048267364502,5159.431960614218
G0133,G0133_1321,0.9723486335359657,0.03466401958120448,0.39327818155288696,0.2978655695915222,7047.8467813016305
G0133,G0133_1322,0.9957175470600121,-0.005367586129401285,0.39327818155288696,0.46926042437553406,4450.036194097277
G0133,G0133_1323,0.9489670108065427,0.06400634090567928,0.39327818155288696,0.3638903796672821,6979.578644405121
G0133,G0133_1324,0.8592145876842436,0.17738296411242543,0.39327818155288696,0.5014137029647827,5132.299604895644
G0133,G0133_1325,0.9869745198305369,-0.016326319342517055,0.39327818155288696,0.43992799520492554,7091.369355420169
G0133,G0133_1326,0.9833298654381135,-0.02089517003954538,0.39327818155288696,0.3629220724105835,7115.19437680622
G0133,G0133_1327,0.9431690725093598,0.07128988634889012,0.39327818155288696,0.2760756313800812,7028.781415603412
G0133,G0133_1328,0.9588517273949055,0.05159682824589506,0.39327818155288696,0.4561578929424286,5787.260930552343
G0133,G0133_1329,0.9383133600649354,0.07739265424024173,0.39327818155288696,0.3736673593521118,7116.3595816317575
G0133,G0133_1330,0.9902426693196336,0.012229734947076208,0.39327818155288696,0.3916005492210388,7117.170488806782
G0134,G0134_1331,0.8074816859270637,0.24368276582185355,0.4261893630027771,0.5094745755195618,9679.945371288593
G0134,G0134_1332,0.9128309687312841,0.10947201401729828,0.4261893630027771,0.33109188079833984,7705.110295458496
G0134,G0134_1333,0.8463659990334302,0.1937625276414202,0.4261893630027771,0.42281490564346313,9438.665141779707
G0134,G0134_1334,0.9522962666914037,-0.05982540952999729,0.4261893630027771,0.5212289690971375,7572.150008365582
G0134,G0134_1335,0.8331674572660099,0.21064646950448923,0.4261893630027771,0.46231809258461,9960.535785548856
G0134,G0134_1336,0.775238664658692,0.2855370552631603,0.4261893630027771,0.4216710925102234,9947.307421483325
G0134,G0134_1337,0.853491391590016,0.18467051213561228,0.4261893630027771,0.31935909390449524,9564.43748546136
G0134,G0134_1338,0.8575962568309934,0.17943988225678653,0.4261893630027771,0.3670416474342346,9229.996026359828
G0134,G0134_1339,0.9176238509806138,0.10343006483870497,0.4261893630027771,0.4249018132686615,9431.049775643329
G0134,G0134_1340,0.8881634150417317,0.14063254205647485,0.4261893630027771,0.4819919764995575,8917.9774071376
G0135,G0135_1341,0.9258846775297622,0.09302654745545035,0.41092872619628906,0.4168439507484436,8445.07992295835
G0135,G0135_1342,0.9271461312199731,0.09143845195593407,0.41092872619628906,0.5038354992866516,9530.283964344377
G0135,G0135_1343,0.86884827221438,-0.16512604103849476,0.41092872619628906,0.5418965816497803,9548.278373139603
G0135,G0135_1344,0.9045601644782644,-0.11990599961456694,0.41092872619628906,0.48007676005363464,9436.055861054825
G0135,G0135_1345,0.8262699997927783,-0.2194941795815044,0.41092872619628906,0.3880854547023773,9168.060320929833
G0135,G0135_1346,0.717536034672134,-0.36176765813664064,0.41092872619628906,0.558773934841156,7369.33054873429
G0135,G0135_1347,0.8796229528748747,0.15145133275817796,0.41092872619628906,0.4802214503288269,9388.148389270442
G0135,G0135_1348,0.9361327981330065,-0.08013341234346315,0.41092872619628906,0.08306585252285004,9723.261593116058
G0135,G0135_1349,0.8376631242614891,-0.20488906673594925,0.41092872619628906,0.3941952884197235,9637.694071967007
G0135,G0135_1350,0.9035130268500258,-0.12122795254961127,0.41092872619628906,0.2622924745082855,9580.299836670318
G0136,G0136_1351,0.9127422237887701,0.10958246086240665,0.5237458944320679,0.45593464374542236,12913.776032423873
G0136,G0136_1352,0.7745927101039367,0.2863783295692827,0.5237458944320679,0.5305023789405823,13670.57123439396
G0136,G0136_1353,0.597059732968702,0.5286461191059557,0.5237458944320679,0.5772625803947449,13374.736531879927
G0136,G0136_1354,0.7821572911306374,0.2765146026090849,0.5237458944320679,0.496242493391037,12854.348592408913
G0136,G0136_1355,0.9956889385856948,-0.005403241915667739,0.5237458944320679,0.4817344844341278,13320.738627232224
G0136,G0136_1356,0.769301202878035,0.29329549258197307,0.5237458944320679,0.5003182291984558,12409.905271812075
G0136,G0136_1357,0.9409179990199779,-0.07411786207805317,0.5237458944320679,0.527363657951355,10615.182595119735
G0136,G0136_1358,0.8110141895810681,0.23912494131525647,0.5237458944320679,0.529205322265625,8930.508679347899
G0136,G0136_1359,0.7309456293412318,0.3438748564531027,0.5237458944320679,0.5405312180519104,13830.231840406532
G0136,G0136_1360,0.7160696789589829,-0.3637267711859397,0.5237458944320679,0.5983644723892212,10079.21213432081
G0137,G0137_1361,0.8952645567168735,0.13165019037018838,0.43297338485717773,0.41800427436828613,7414.689579204812
G0137,G0137_1362,0.8543127187031117,0.18362530936010357,0.43297338485717773,0.4769269824028015,7008.560457729653
G0137,G0137_1363,0.8509076844189369,0.18796648430783575,0.43297338485717773,0.4752230644226074,8012.356361054551
G0137,G0137_1364,0.9727954004563308,0.034103562330562755,0.43297338485717773,0.28259745240211487,8174.569006758558
G0137,G0137_1365,0.9991569539084351,-0.0010566389943899301,0.43297338485717773,0.4805423319339752,7098.504392161488
G0137,G0137_1366,0.9142855218599,0.10763799164001783,0.43297338485717773,0.31848248839378357,8109.439734382663
G0137,G0137_1367,0.9837342357845673,0.020388316525916814,0.43297338485717773,0.44216498732566833,6438.102924906091
G0137,G0137_1368,0.5170163536270604,0.6479795066284747,0.43297338485717773,0.5856512188911438,8197.23175686475
G0137,G0137_1369,0.909984889845018,0.11306130523539995,0.43297338485717773,0.459127813577652,7725.481467849121
G0137,G0137_1370,0.9808744549200299,0.023973398785692407,0.43297338485717773,0.391012966632843,7621.338077288299
G0138,G0138_1371,0.7083682881776756,-0.3740629738853968,0.48104310035705566,0.773419976234436,7327.370388812402
G0138,G0138_1372,0.4916378039004856,0.6877509132506769,0.48104310035705566,0.6544316411018372,5666.128743011471
G0138,G0138_1373,0.7160863406939779,0.3637088731069231,0.48104310035705566,0.5492042899131775,7038.4337883348035
G0138,G0138_1374,0.915278669721241,0.10638644238881727,0.48104310035705566,0.3257907032966614,7307.4136169511075
G0138,G0138_1375,0.7744597374357371,0.2865568726926121,0.48104310035705566,0.418356716632843,7331.825453495456
G0138,G0138_1376,0.9414344637470053,-0.07346962656170573,0.48104310035705566,0.49438542127609253,7166.0935231977655
G0138,G0138_1377,0.9481813162066217,0.06499303617854672,0.48104310035705566,0.22317223250865936,7334.132652695911
G0138,G0138_1378,0.9789624373652719,0.0263706314710027,0.48104310035705566,0.4599636197090149,7321.706048576573
G0138,G0138_1379,0.9552987950814702,0.056055965631260925,0.48104310035705566,0.46176135540008545,7123.971434815545
G0138,G0138_1380,0.7550582231369056,0.3119927109050832,0.48104310035705566,0.4499448835849762,5349.038488707718
G0139,G0139_1381,0.9761998545632888,0.029834987045132086,0.382527232170105,0.41171059012413025,4965.519748021064
G0139,G0139_1382,0.9178356985617182,0.10316471903324337,0.382527232170105,0.4302728474140167,5982.302482845021
G0139,G0139_1383,0.9070483261346325,0.1167674726938148,0.382527232170105,0.398353636264801,5853.724367479852
G0139,G0139_1384,0.8285481393640795,0.21657363793673173,0.382527232170105,0.35626211762428284,5884.522577276692
G0139,G0139_1385,0.8883559802040246,0.1403908818086034,0.382527232170105,0.27178439497947693,5868.13566006338
G0139,G0139_1386,0.930366392531399,0.08738760844526941,0.382527232170105,0.3908931016921997,5883.742404895558
G0139,G0139_1387,0.9045729921854215,0.11989219494735014,0.382527232170105,0.3360918164253235,5418.606720558148
G0139,G0139_1388,0.7932896980713622,0.26205272776756294,0.382527232170105,0.43372642993927,6059.948946779853
G0139,G0139_1389,0.9124359644146889,0.10997106518097889,0.382527232170105,0.4126421809196472,6058.92774710936
G0139,G0139_1390,0.9261013657743165,0.0927554918990282,0.382527232170105,0.38353481888771057,5226.709526213537
G0140,G0140_1391,0.9741663924059702,0.032384486033628646,0.3651272654533386,0.27562302350997925,6745.997461258914
G0140,G0140_1392,0.9666874712762621,0.04176472268903601,0.3651272654533386,0.45506054162979126,6870.444020999758
G0140,G0140_1393,0.9975067021608603,0.0031250106940336085,0.3651272654533386,0.34302818775177,6500.73559909727
G0140,G0140_1394,0.875814897999859,-0.15628271802397475,0.3651272654533386,0.46901172399520874,6683.662355069652
G0140,G0140_1395,0.9543399714620779,0.0572598637506001,0.3651272654533386,0.4588767886161804,6428.832394522698
G0140,G0140_1396,0.9845274505357944,-0.01939389009370324,0.3651272654533386,0.42658334970474243,6835.47575162409
G0140,G0140_1397,0.9939029078976007,0.007641941597432829,0.3651272654533386,0.303508996963501,6465.568142592911
G0140,G0140_1398,0.9992828519173762,0.0008988461473832324,0.3651272654533386,0.1320618838071823,6571.188032070515
G0140,G0140_1399,0.9961279345344229,0.004853110999956474,0.3651272654533386,0.37862464785575867,6832.983586827283
G0140,G0140_1400,0.9161711178072118,0.1052621459074029,0.3651272654533386,0.4088937044143677,6361.706921685007
G0141,G0141_1401,0.9578048868309903,0.052909335802322224,0.4625495970249176,0.44070109724998474,14264.290101234768
G0141,G0141_1402,0.9448891316954944,0.06912751199747888,0.4625495970249176,0.40025651454925537,13688.886963805973
G0141,G0141_1403,0.894417418296457,-0.13272041346470304,0.4625495970249176,0.5030991435050964,9144.385909221852
G0141,G0141_1404,0.9812776687392208,-0.023467691423059312,0.4625495970249176,0.48855796456336975,10204.640816200497
G0141,G0141_1405,0.8988964628678018,0.1270577605448916,0.4625495970249176,0.4534984529018402,14349.97096477697
G0141,G0141_1406,0.9140942336297504,0.10787773833798747,0.4625495970249176,0.43393057584762573,13896.98527307368
G0141,G0141_1407,0.8550800670120036,0.18264383793297628,0.4625495970249176,0.5147585272789001,14340.276198836786
G0141,G0141_1408,0.9354065697890075,-0.081046182419518,0.4625495970249176,0.4783267378807068,12060.817418055944
G0141,G0141_1409,0.9739691280257112,-0.03263122275125546,0.4625495970249176,0.49800631403923035,14247.249980549203
G0141,G0141_1410,0.9733982426315269,0.03334712697157075,0.4625495970249176,0.41436076164245605,14164.049980156839
G0142,G0142_1411,0.8611551776544877,0.17490969606253437,0.4516026973724365,0.4541062116622925,7720.932468930781
G0142,G0142_1412,0.9420219619965506,0.07273115747487083,0.4516026973724365,0.4151327610015869,7624.052109237097
G0142,G0142_1413,0.6070569152559262,0.5143021266968122,0.4516026973724365,0.5982745885848999,7041.483546233753
G0142,G0142_1414,0.9971018069735402,-0.0036324838116800207,0.4516026973724365,0.4744030237197876,7010.7835398137995
G0142,G0142_1415,0.9829646210375167,-0.02135318857876395,0.4516026973724365,0.4753037691116333,6035.226617752341
G0142,G0142_1416,0.9024872141175231,0.12252471026640774,0.4516026973724365,0.45531216263771057,6589.0613110532595
G0142,G0142_1417,0.7275855362235308,-0.34835179799689664,0.4516026973724365,0.5850750207901001,7687.767161893955
G0142,G0142_1418,0.9888070436842862,0.014029240705895417,0.4516026973724365,0.33790257573127747,7156.518773115457
G0142,G0142_1419,0.9280466887282226,0.09030565063532273,0.4516026973724365,0.35453110933303833,7667.539457244536
G0142,G0142_1420,0.9138253812697021,0.10821828499879717,0.4516026973724365,0.36598578095436096,7643.591874423874
G0143,G0143_1421,0.9430072777654461,-0.07149330006152062,0.4339240491390228,0.4232063293457031,6740.401024469379
G0143,G0143_1422,0.7920150253518605,-0.2637053718437554,0.4339240491390228,0.4400414228439331,6733.525780661628
G0143,G0143_1423,0.9596370774533076,-0.050611201119233826,0.4339240491390228,0.4601874053478241,5807.9860216358675
G0143,G0143_1424,0.9489088972910924,0.06407942238352354,0.4339240491390228,0.4156992435455322,6703.730348907151
G0143,G0143_1425,0.8875608379863542,-0.1413968379814835,0.4339240491390228,0.4076184332370758,6493.962151732207
G0143,G0143_1426,0.8856765685026162,-0.14378379889497528,0.4339240491390228,0.3535899817943573,5393.174882552808
G0143,G0143_1427,0.9905094161216377,0.011895410623638539,0.4339240491390228,0.42365750670433044,6651.0508825832085
G0143,G0143_1428,0.9253994552486393,-0.09363820320877535,0.4339240491390228,0.4312640428543091,6481.851255336307
G0143,G0143_1429,0.832430424725566,-0.2115938608791777,0.4339240491390228,0.4228983521461487,6607.826785742985
G0143,G0143_1430,0.7433507096272904,-0.32743279694485383,0.4339240491390228,0.5610780119895935,6755.604513348025
G0144,G0144_1431,0.9432579963906611,0.0711771501564849,0.42479372024536133,0.37932589650154114,11575.934325803539
G0144,G0144_1432,0.981619817914845,0.023038637807608356,0.42479372024536133,0.30283957719802856,12583.120686956898
G0144,G0144_1433,0.9057202899475651,0.11844113865422379,0.42479372024536133,0.48140379786491394,11020.10004494681
G0144,G0144_1434,0.9251848941011569,0.0939067607598629,0.42479372024536133,0.3842127323150635,11259.937579828236
G0144,G0144_1435,0.9215465846876438,0.09848771650125719,0.42479372024536133,0.4048197865486145,12659.128776133453
G0144,G0144_1436,0.9268355607611971,0.09182883292182328,0.42479372024536133,0.42390671372413635,12059.272839623234
G0144,G0144_1437,0.9873811290903116,-0.015816419667532437,0.42479372024536133,0.3176426589488983,11268.233786762568
G0144,G0144_1438,0.9327579522696068,0.08437736713942152,0.42479372024536133,0.46398621797561646,10891.604320381162
G0144,G0144_1439,0.3494137584289425,0.9357620508575021,0.42479372024536133,0.7361487150192261,12523.071428851481
G0144,G0144_1440,0.9501314873050195,0.06254289539599213,0.42479372024536133,0.35365092754364014,12701.530748013496
G0145,G0145_1441,0.9870269059535115,-0.016260627483811282,0.45784425735473633,0.45984968543052673,7408.672984648358
G0145,G0145_1442,0.6228913250730885,0.4917862891846515,0.45784425735473633,0.6014400124549866,5166.002077336657
G0145,G0145_1443,0.9706756666996597,-0.03676224729112278,0.45784425735473633,0.4718862473964691,6727.533699509447
G0145,G0145_1444,0.8937609843659846,0.13355153618357365,0.45784425735473633,0.36151519417762756,7118.680415566248
G0145,G0145_1445,0.8590909382660066,0.1775383574615666,0.45784425735473633,0.40424254536628723,6659.636642194572
G0145,G0145_1446,0.6778021750164691,0.41548395080508743,0.45784425735473633,0.5834236741065979,6142.26976319838
G0145,G0145_1447,0.8662770878449129,-0.16839577119275903,0.45784425735473633,0.525007426738739,6608.712539599436
G0145,G0145_1448,0.8277565979319084,0.21758844953880277,0.45784425735473633,0.4794735610485077,6515.836203103593
G0145,G0145_1449,0.9306218173285024,0.08706563133597975,0.45784425735473633,0.21423105895519257,7047.606786672572
G0145,G0145_1450,0.9016046131300441,-0.12363886673755889,0.45784425735473633,0.4773731231689453,7317.443923726417
G0146,G0146_1451,0.7943820411488072,0.2606343660993917,0.4438190460205078,0.4253925085067749,7102.3056446022465
G0146,G0146_1452,0.883729415498151,0.14624966570817954,0.4438190460205078,0.4134499728679657,5762.059194008883
G0146,G0146_1453,0.6823523451768314,0.4092744516454281,0.4438190460205078,0.5017502903938293,6224.147903720577
G0146,G0146_1454,0.7091413416920234,0.37302458613236134,0.4438190460205078,0.4337334930896759,7061.538360460205
G0146,G0146_1455,0.8050397183774285,0.2468412262764741,0.4438190460205078,0.4313569962978363,5881.612629762357
G0146,G0146_1456,0.8254520644108365,0.2205465361666925,0.4438190460205078,0.3881177008152008,6894.224092483218
G0146,G0146_1457,0.6686285623058517,0.42804880134725504,0.4438190460205078,0.4823017120361328,7106.516153307183
G0146,G0146_1458,0.8022393501278415,0.25046162650946246,0.4438190460205078,0.4967062473297119,5733.982641394235
G0146,G0146_1459,0.8941062194292542,0.13311627304430831,0.4438190460205078,0.47380921244621277,5587.32601636799
G0146,G0146_1460,0.8709505336256695,0.1624576096738817,0.4438190460205078,0.39157235622406006,6530.518482673272
G0147,G0147_1461,0.9960621811726555,-0.004935529352779347,0.46799030900001526,0.419173002243042,6658.484705212388
G0147,G0147_1462,0.8041045184449445,-0.24804759206501392,0.46799030900001526,0.4931759834289551,7344.589432747361
G0147,G0147_1463,0.9186925251636011,0.10208601075384319,0.46799030900001526,0.4429610073566437,4967.517687706924
G0147,G0147_1464,0.9260948544783181,0.09276289291021271,0.46799030900001526,0.4336869418621063,6356.266843961475
G0147,G0147_1465,0.9694485612776498,0.03830119892548361,0.46799030900001526,0.45523783564567566,7448.857461715808
G0147,G0147_1466,0.6841532504273897,0.406823520689335,0.46799030900001526,0.6204699873924255,5566.872058451573
G0147,G0147_1467,0.8953811593322303,-0.13150280664117228,0.46799030900001526,0.4248344600200653,7363.070000336034
G0147,G0147_1468,0.8751029453849781,0.15718542426187135,0.46799030900001526,0.46161702275276184,7501.814539574703
G0147,G0147_1469,0.9518885078101791,0.0603377930946916,0.46799030900001526,0.4445395767688751,6327.334866575518
G0147,G0147_1470,0.9033799105486882,-0.12139796040374802,0.46799030900001526,0.48420724272727966,5980.832000227042
G0148,G0148_1471,0.9606586804612349,-0.04932868783162028,0.4625861644744873,0.4573111832141876,7447.950138973528
G0148,G0148_1472,0.9470650516287913,-0.06639516480323011,0.4625861644744873,0.4895712435245514,7245.008898763762
G0148,G0148_1473,0.830439198067326,-0.21414502632687726,0.4625861644744873,0.48233309388160706,8342.043588704102
G0148,G0148_1474,0.8202980525644534,-0.22716878313501854,0.4625861644744873,0.4522453844547272,8364.158772464914
G0148,G0148_1475,0.9520040176454583,0.060192190515460625,0.4625861644744873,0.46827128529548645,8283.02132508457
G0148,G0148_1476,0.8403164540945625,-0.20149695401551504,0.4625861644744873,0.49722060561180115,6360.755638495391
G0148,G0148_1477,0.7377264334017526,-0.3348782111313928,0.4625861644744873,0.4328133165836334,7413.430304516362
G0148,G0148_1478,0.8244094524503636,-0.22188560668305263,0.4625861644744873,0.4384458363056183,6952.415629862884
G0148,G0148_1479,0.7882005346777812,-0.26865827940720544,0.4625861644744873,0.45672544836997986,7037.656380904341
G0148,G0148_1480,0.8261459618512206,-0.21965430208846415,0.4625861644744873,0.45092418789863586,8056.598912277828
G0149,G0149_1481,0.8975165342211084,0.12880556049757663,0.43320244550704956,0.4644167721271515,5151.028163502799
