"gene","knockdown","theo_phenotype","obs_phenotype","behavior","class","initial_freq","counts_bin1","barcodeid","freqs_bin1","rel_freqs_bin1","freqs_bin2","counts_bin2","rel_freqs_bin2","log2fc_bin2"
1,1.0,0.0,0.055816316622107495,"linear","negcontrol",0.000359527478171546,3114.5,1,0.0003176440591534931,5.076609616951914,0.00025784366576819405,2391.5,4.643689320388349,-0.1285938695077905
1,1.0,0.0,-0.2753671868816532,"linear","negcontrol",4.108885464817668e-5,417.5,2,4.2580316165221827e-5,0.6805215973920129,2.4528301886792453e-5,227.5,0.44174757281553395,-0.6234187406830315
1,1.0,0.0,0.09048859306460368,"linear","negcontrol",2.054442732408834e-5,174.5,3,1.779704232534421e-5,0.28443357783211076,1.5795148247978438e-5,146.5,0.28446601941747574,0.00016453980492026573
1,1.0,0.0,-0.564960588599835,"linear","negcontrol",0.0001386748844375963,1157.5,4,0.00011805201427842938,1.8867155664221678,0.00011649595687331537,1080.5,2.0980582524271845,0.15317779030423295
1,1.0,0.0,0.2807834328500429,"linear","negcontrol",6.67693888032871e-5,593.5,5,6.0530341662417133e-5,0.9674001629991849,4.0808625336927225e-5,378.5,0.7349514563106796,-0.39646381806385067
1,1.0,0.0,0.004033629330859832,"linear","negcontrol",5.649717514124294e-5,547.5,6,5.583885772565018e-5,0.8924205378973104,4.393530997304582e-5,407.5,0.79126213592233,-0.17356799377777155
1,1.0,0.0,-0.9064567898950411,"linear","negcontrol",0.0001335387776065742,1147.5,7,0.00011703212646608873,1.87041564792176,0.00011283018867924528,1046.5,2.0320388349514564,0.11956906954686365
1,0.09481727561819678,0.0,-0.23295539246461713,"linear","negcontrol",7.704160246533128e-5,743.5,8,7.582865884752677e-5,1.2118989405052971,4.0269541778975744e-5,373.5,0.7252427184466019,-0.740733587670857
1,1.0,0.0,0.23663687421993512,"linear","negcontrol",5.1361068310220854e-5,292.5,9,2.9831718510963793e-5,0.47677261613691924,3.2506738544474394e-5,301.5,0.5854368932038835,0.2962122890216424
1,1.0,0.0,-0.07082088420388061,"linear","negcontrol",0.0001746276322547509,1366.5,10,0.0001393676695563488,2.2273838630806844,0.00011671159029649596,1082.5,2.1019417475728153,-0.08362752331679543
2,1.0,0.0,0.7695417692950706,"sigmoidal","inactive",0.00026194144838212637,2123.5,11,0.00021657317695053543,3.4612876935615313,0.00017902964959568734,1660.5,3.224271844660194,-0.10233547425236882
2,1.0,0.0,0.16329626649660184,"sigmoidal","inactive",5.136106831022085e-6,68.5,12,6.986231514533401e-6,0.11165444172779133,3.935309973045822e-6,36.5,0.07087378640776698,-0.6557166124881851
2,1.0,0.0,0.007482671294440756,"sigmoidal","inactive",4.108885464817668e-5,387.5,13,3.95206527281999e-5,0.6316218418907905,3.132075471698113e-5,290.5,0.5640776699029125,-0.16316723516474688
2,1.0,0.0,0.4410264032059171,"sigmoidal","inactive",2.054442732408834e-5,166.5,14,1.69811320754717e-5,0.2713936430317848,1.7196765498652293e-5,159.5,0.3097087378640777,0.19052515828593175
2,1.0,0.0,0.3500066529035493,"sigmoidal","inactive",2.054442732408834e-5,134.5,15,1.3717491075981641e-5,0.2192339038304808,1.4177897574123989e-5,131.5,0.2553398058252427,0.21994753832800246
2,1.0,0.0,0.5044832986164319,"sigmoidal","inactive",1.5408320493066255e-5,102.5,16,1.0453850076491586e-5,0.16707416462917685,1.1051212938005392e-5,102.5,0.19902912621359223,0.2524909115923243
2,0.015663451677162432,0.0,-0.7313429789338824,"sigmoidal","inactive",0.00019517205957883925,1349.5,17,0.0001376338602753697,2.1996740016299916,0.0001430188679245283,1326.5,2.5757281553398057,0.2276906103541686
2,1.0,0.0,-0.5564848775081578,"sigmoidal","inactive",3.081664098613251e-5,274.5,18,2.7995920448750638e-5,0.44743276283618577,2.4528301886792453e-5,227.5,0.44174757281553395,-0.018448692326815768
2,0.1352301309626444,0.0,-0.5922823099078909,"sigmoidal","inactive",6.163328197226502e-5,399.5,19,4.074451810300867e-5,0.6511817440912795,5.557951482479784e-5,515.5,1.0009708737864076,0.6202678360324556
2,1.0,0.0,-0.15734099154022893,"sigmoidal","inactive",0.00020544427324088342,1626.5,20,0.00016588475267720551,2.651181744091279,0.0001584366576819407,1469.5,2.853398058252427,0.10604544820252526
3,1.0,0.0,-0.009738947888591228,"linear","inactive",0.00011813045711350796,878.5,21,8.959714431412544e-5,1.4319478402607986,9.09433962264151e-5,843.5,1.637864077669903,0.19383669387151403
3,1.0,0.0,-0.7645089772255189,"linear","inactive",0.00025680534155110427,2064.5,22,0.00021055583885772565,3.3651181744091274,0.00016997304582210243,1576.5,3.0611650485436894,-0.13657633690051796
3,1.0,0.0,-0.37244878251071595,"linear","inactive",0.00014894709809964047,1141.5,23,0.00011642019377868434,1.8606356968215156,0.00010495956873315364,973.5,1.8902912621359222,0.02281293608791738
3,1.0,0.0,0.39674945576473025,"linear","inactive",3.081664098613251e-5,182.5,24,1.8612952575216725e-5,0.29747351263243677,1.3746630727762804e-5,127.5,0.24757281553398058,-0.2649083053161971
3,1.0,0.0,1.4376569405435267,"linear","inactive",5.1361068310220854e-5,385.5,25,3.931667516573177e-5,0.6283618581907089,4.221024258760108e-5,391.5,0.7601941747572816,0.27477235896833097
3,1.0,0.0,0.11600490427285318,"linear","inactive",0.000179763739085773,1446.5,26,0.00014752677205507394,2.357783211083944,0.00013288409703504043,1232.5,2.3932038834951457,0.021512234927999006
3,0.012776324024588802,0.0,0.058385483931463276,"linear","inactive",0.0001386748844375963,1127.5,27,0.00011499235084140744,1.837815810920945,0.00010086253369272238,935.5,1.8165048543689322,-0.016826963309634537
3,1.0,0.0,0.10271792766925818,"linear","inactive",8.217770929635336e-5,709.5,28,7.236104028556859e-5,1.1564792176039118,4.307277628032345e-5,399.5,0.7757281553398059,-0.5761162695402501
3,1.0,0.0,-0.23921110285081887,"linear","inactive",0.0002465331278890601,2018.5,29,0.0002058643549209587,3.290138549307253,0.00017784366576819406,1649.5,3.202912621359223,-0.03876389732325478
3,1.0,0.0,-0.11428581538537103,"linear","inactive",3.59527478171546e-5,246.5,30,2.514023457419684e-5,0.4017929910350448,2.1078167115902965e-5,195.5,0.3796116504854369,-0.08192812747823482
