gene,p_value,t_value,df
G0455,0.5398105366788783,-0.6133567768801452,820.0610528138535
G0456,0.5443532584754607,-0.6065683206654995,637.8239583713005
G0457,0.558048442361883,-0.5859913273556272,791.2967186569078
G0458,0.8920878037192841,-0.1357313210659785,504.70880375151955
G0459,0.8487785349939578,-0.19073423363067937,865.7169727536206
G0460,0.9732820942390759,-0.03351017258334911,466.25363714803217
G0461,0.5960151646780454,-0.5303499725805899,807.2074496195362
G0462,0.4361165997911445,-0.7791121983318833,908.129784216075
G0463,0.730249026013055,-0.34491505569764014,798.8073799197351
G0464,0.7186015821325329,-0.36051367113889937,549.4630388370094
G0465,0.48142308658341504,-0.7043108178116961,891.8772931684196
G0466,0.7303412547943213,-0.34480804808441873,706.8266749703791
G0467,0.6467804100503622,-0.45839509844977366,890.8760564571106
G0468,0.8324552721757652,-0.21169327076560354,395.90387718613863
G0469,0.6759199848655393,-0.4182055581940195,729.057112194454
G0470,0.31234102044290313,-1.0108306262738558,1004.0955495849018
G0471,0.8381869746901363,-0.20433645152262914,431.2915433426564
G0472,0.5654990684416568,-0.5748926396376755,956.7311929122732
G0473,0.7058634462351856,-0.37824493647340524,130.45292811527017
G0474,0.2751478723033074,-1.0918548815028566,1047.8384611293284
G0475,0.595855756095522,-0.5305431631648695,978.6273009898447
G0476,0.8958574191669539,-0.1309505446507479,612.6318612540509
G0477,0.7960566064537788,-0.2585566509421314,671.1404896302652
G0478,0.7363898747343205,-0.3367733340750675,692.058004214376
G0479,0.6212916501704417,-0.49423390058615563,720.4826472261805
G0480,0.7615298084211719,-0.303630069290877,525.9764400861336
G0481,0.49222280752311787,-0.6871662692559359,650.6488603692458
G0482,0.7888500604865345,-0.2679245111708318,596.4076890711489
G0483,0.7966821440015395,-0.2577753539909967,520.630112166981
G0484,0.865750634294868,-0.16912476459007098,656.0960943374823
G0485,0.5166897701834019,-0.6493999000214344,244.39592604592022
G0486,0.850675282307559,-0.18834513100405903,552.3706574213409
G0487,0.8159298833702147,-0.2328817683808456,621.5470800014007
G0488,0.6488811093754645,-0.45581383364865885,276.90030135558885
G0489,0.6975085816666782,-0.3888717408720829,601.772504859758
G0490,0.7104897515356146,-0.3713327796793924,786.0286900387339
G0491,0.0,11.928264814849475,7429.437749128607
G0492,0.6713219220713487,-0.424509547166022,715.138807188243
G0493,0.8442788111412225,-0.1964862037945392,811.7313297120361
G0494,0.0,13.443531700785115,4373.122989244455
G0495,0.7279724123754945,-0.3479705615971394,664.981906280517
G0496,0.6779784764608081,-0.415340505673149,1038.1824370675417
G0497,0.7036427086681543,-0.3805568423021964,730.7329482612231
G0498,0.5806996144846504,-0.5526129617343946,721.5241287342053
G0499,0.7643874336874057,-0.2998407285879371,701.786690178427
G0500,0.4957529212221301,-0.681492859477475,816.5250847315975
G0501,0.7146404760083942,-0.3660457998407633,249.98808982838008
G0502,0.6936698044787728,-0.3940742266701168,585.1573709202661
G0503,0.6749636798340037,-0.41960249945293066,479.78868873036527
G0504,0.7183177332471065,-0.3613335101164179,163.11614157936987
G0505,0.542278997827573,-0.6097248973541405,589.5001181142107
G0506,0.6945894684356233,-0.3928370632106356,559.4359588668007
G0507,0.43925943620974905,-0.7737964159406274,878.2080580583759
G0508,0.6547849468483062,-0.44731554612674157,703.4355186477336
G0509,0.5955781813197683,-0.5310740305324446,559.6289901785009
G0510,0.11778504671253565,1.5649771577660925,1607.8543982419567
G0511,0.30724709751823487,-1.0216530750479316,818.2120011590831
G0512,0.45801748739038617,-0.7426201606358059,570.2175135475461
G0513,0.8443008869867548,-0.19648792194057849,549.8389172485386
G0514,0.5630382102143883,-0.5784756447876804,1368.642634780444
G0515,0.5657529837073576,-0.5745353114641378,876.8081231174092
G0516,0.8213786839111128,-0.22586168155154457,662.2844605071245
G0517,0.531694932532377,-0.6258458218509163,512.0368686197044
G0518,0.6708919574025662,-0.4250962620959783,728.9467105534367
G0519,0.6439229698380173,-0.46237617180353363,903.0109847164051
G0520,0.7083536392845904,-0.3741968749335261,828.1186958924998
G0521,0.9114499822428654,-0.111276673029385,421.0095738196434
G0522,0.7214469017481346,-0.3566801057398156,650.859794149859
G0523,0.8535495626097811,-0.18466600847456005,639.4159892408303
G0524,0.575046034774827,-0.5609191266968042,649.7958848582833
G0525,0.9112649385765286,-0.11147952600618585,775.7113252850911
G0526,0.6738695267411741,-0.4210363911679288,641.5184109943709
G0527,0.46983362419704755,-0.7231157615316561,751.956896870086
G0528,0.681300666973025,-0.4108588850521858,706.0916656973183
G0529,0.8324552247888892,-0.21164111627735802,632.3267577517267
G0530,0.6011025565696184,-0.5229916917029552,945.5864448237877
G0531,0.8730627554980457,-0.1598419285005837,564.6529656903645
G0532,1.5889000068991521e-06,4.808293434248322,3368.294861034129
G0533,0.37348115759895584,-0.8911993889510772,325.1711516981342
G0534,0.67803622699383,-0.4153132728129891,720.5420623052811
G0535,0.5123832715426992,-0.6554653230958409,700.9344951570515
G0536,0.9965929954767383,-0.004272045618988562,537.733711413892
G0537,0.701074439157999,-0.38401579671019204,757.9699689934032
G0538,0.876029862770618,-0.15608242414204143,509.59483747926936
G0539,0.5504768959998922,-0.597346791801678,672.6431918227208
G0540,0.6672343348274294,-0.43013352848618586,682.283917344178
G0541,0.5809379014640743,-0.5523233176068888,584.7466037726924
G0542,0.643249424334511,-0.46332518876173345,853.4329978282827
G0543,0.9429741541189245,-0.07157100983068865,463.9354922427988
G0544,0.5294993069220912,-0.629033231819984,835.18426466774
G0545,0.47086667979897,-0.7214808764842243,666.5924907124293
G0546,0.6812846979289411,-0.41086776100055744,764.1092372950714
G0547,0.970163187231883,-0.0374213718343715,527.5865951098539
G0548,0.4922217447085875,-0.6871112275719466,761.8324777950507
G0549,0.8141901150734725,-0.23512468058074024,615.9022137441082
G0550,0.7283155545514404,-0.34752193861077296,628.6715550404326
G0551,0.5266628924345484,-0.6334664408349464,619.4657202670687
G0552,0.7021718850874503,-0.38253350824247245,765.343334892478
G0553,0.8796132035901247,-0.15151595832858802,687.0085313010023
G0554,0.8259871233200424,-0.21995478506451902,555.8497298325303
G0555,0.7815095854275202,-0.2774390063466216,861.6147690491669
G0556,0.6425512395421524,-0.4642684263317314,1054.871919068187
G0557,0.6949961487272533,-0.3922621873269273,634.870918003913
G0558,0.6854049071105259,-0.4053277853031168,515.0046949706945
G0559,0.752901620182042,-0.3149289923232835,763.4609475401596
G0560,0.9141106543778734,-0.10792317324736922,400.6888589647839
G0561,0.6345088059753619,-0.47554877962434877,919.6446698790763
G0562,0.20363254755863025,-1.2731821035096647,435.54388316844353
G0563,0.5986313512419195,-0.526684356416019,534.3669986584248
G0564,0.5017957979668641,-0.672016847326979,696.5648771225395
G0565,0.42176832574605516,-0.8038019408570676,743.3654965075159
G0566,0.45846827954297553,-0.7418098322937815,655.4512365785872
G0567,0.00035640135691505925,3.576240086076338,2113.6788192518734
G0568,0.6654618966055725,-0.43255031661902327,774.5416267684916
G0569,0.8565420429726025,0.18084026904578088,746.4337524145197
G0570,0.0,14.364555005330725,5005.421843075596
G0571,0.7037236824207378,-0.38047696783761176,610.7381873168713
G0572,0.7432767543041772,-0.3276596749367827,636.4095762257346
G0573,0.6458022843810345,-0.45983433320611394,597.9484805860799
G0574,0.5485446124359563,-0.6003276452900628,529.766095262852
G0575,0.728812551299022,-0.34684233125112374,709.9676009951768
G0576,0.7267617137148266,-0.3495349908181278,994.4128417083306
G0577,0.7775695106757046,-0.28263090927587486,532.9764243324719
G0578,0.7633694315909043,-0.30129416746930154,349.36904000028295
G0579,0.8931831038531399,-0.13431924109693166,819.8733013463398
G0580,0.6346397252821236,-0.4753781312959771,849.2168173311309
G0581,0.7548126130149,-0.3124415209880992,605.2554369913486
G0582,0.6212827464208064,-0.49431633241180784,542.8927091458916
G0583,0.6209040327164681,-0.49482418080886453,604.4802090585954
G0584,0.8017236141471047,-0.2512072232902649,740.2675824028063
G0585,0.42648441731435094,-0.7973057375030679,156.12197047815806
G0586,0.48489017002113566,-0.6988169195712572,726.260886518681
G0587,0.7187393330164062,-0.3602658554476475,835.9748270202987
G0588,0.7866579451490616,-0.2708042829870849,480.12006194887937
G0589,0.501507897744276,-0.6732394226213895,218.05369460257253
G0590,0.6049277370416779,-0.5175782476452946,653.4140182690533
G0591,0.3963323638106304,-0.8487385243472143,664.6748643023891
G0592,0.6897822666006728,-0.3993461957338662,591.5501075756669
G0593,0.6340442552440098,-0.47622809111647707,785.8812211648815
G0594,0.5796983847247836,-0.5540335601427565,869.1726121839407
G0595,0.5173273816144979,-0.6477350945917587,869.0320228500765
G0596,0.7723462499902156,-0.2894271072201012,654.2218399480664
G0597,0.5838058444429657,-0.5479735333064595,1277.0087460768286
G0598,0.6330820600121068,-0.4775135722735312,1219.0512704671596
G0599,0.6951429243227811,-0.39208048028687503,579.4042746990369
G0600,0.4733752661874442,-0.7174664676201845,579.8084951324429
G0601,0.33947735342209073,-0.9557562747950075,819.1450490686427
G0602,0.7876112985117854,-0.26950155004857185,823.0604113050892
G0603,0.5893377001035685,-0.5401138062835849,548.6795002244696
G0604,0.034828586396168815,-2.123527535532588,219.5956892080676
G0605,0.5989373391214077,-0.5261982042160414,624.4272764841761
G0606,0.0034217449520501653,2.930221870153644,2221.8497514940564
G0607,0.5244656551494362,-0.6367482482053657,824.1555561834048
G0608,0.6498453007286609,-0.4541943607744085,630.307626686528
G0609,0.6230187423242106,-0.4919353746320125,425.4625184643296
G0610,0.5637615448109843,-0.5775833709111341,601.573195559575
G0611,0.7300259958880386,-0.3452648864788509,555.2583508995481
G0612,0.7730880723157827,-0.28847349066821215,576.1450770570932
G0613,0.600453969354652,-0.5239405928834474,865.6817791261641
G0614,0.5453549619001061,-0.6049524014441797,950.8528558237437
G0615,0.5607658456994788,-0.5819974230362193,664.3826073926978
G0616,0.486426475468438,-0.6964192615390521,621.9694052587463
G0617,0.7688949970932899,-0.2939647915766939,553.5552637048664
G0618,0.8907852886336711,-0.13737032863102744,585.7420915913032
G0619,0.8363698448985122,-0.20661081976234916,750.5538370921081
G0620,0.23175835935179934,-1.1969970847125975,629.3730916806364
G0621,0.5920895389075218,-0.5360721897308288,659.0386610801851
G0622,0.4368909007766639,-0.7785881339573496,275.3638455689075
G0623,0.5671374553276758,-0.5725085234328279,804.557980979841
G0624,0.4085391005799126,-0.8268985978818486,806.5474094186125
G0625,0.5239721462547124,-0.6375013157843885,839.6490024605622
G0626,0.6245261543843414,-0.4897350213591639,524.5669260318926
G0627,0.5759224636463993,-0.5595691588133304,840.2953141293845
G0628,0.6355279488985226,-0.47411087437589206,966.345327076494
G0629,0.49227742848961054,-0.687042192232007,719.7965381787037
G0630,0.6039447731415137,-0.5189554343682156,750.6664672068697
G0631,0.7961134055697854,-0.25847688945010794,713.692591054614
G0632,0.5561641486864524,-0.5888191052394337,732.5259470741723
G0633,0.7799623394514192,-0.27948217294149214,660.2822357027588
G0634,0.5978891485255318,-0.5277054109271686,631.5898946094236
G0635,0.7019006214088201,-0.3829204683208314,667.6091775808626
G0636,0.6783072011877063,-0.41495802675602567,661.3704795375463
G0637,0.7993538914361806,-0.2543259441731141,474.6852361801306
G0638,0.7316802897782086,-0.34308501489293003,494.5549033525916
G0639,0.6497109681299604,-0.45440205614481916,574.9619847604527
G0640,0.7105051394697726,-0.3713826085837432,515.5848223869518
G0641,0.865001364357503,-0.17010440087110706,469.12629389892936
G0642,0.9488468304659436,-0.06418274192894878,580.0663557747336
G0643,0.865787270511436,-0.16906011122708653,901.8428539227416
G0644,0.8167440175677516,-0.2318595897579741,489.2478979473058
G0645,0.6879423525720978,-0.40192563975896667,421.7522664148695
G0646,0.5671066096205579,-0.5725877783330653,704.1514595647079
G0647,0.001390700847579751,3.2012686585568084,1912.1982356533686
G0648,0.8624688783531274,-0.17329997455124924,658.7631404213728
G0649,0.6250405785556106,-0.4891229176954585,375.06753434304017
G0650,0.07029103703473072,1.8110978374653839,1814.2262605733922
G0651,0.6911136162334683,-0.3974903706654828,787.3896421039341
G0652,0.7708252932246586,-0.29142165542344,626.6365634005253
G0653,0.8425618281143057,-0.19868676485294914,747.1672748355895
G0654,0.7102027983625292,-0.37172314127985023,758.5896581097837
G0655,0.8835077965534199,-0.14659330116327612,539.5538694377909
G0656,0.8458959732715838,-0.19444561080625794,572.3683312303981
G0657,0.8783903373459223,-0.15310430010673542,415.570926076963
G0658,0.8979870309437206,-0.12826362263775817,552.4323206774026
G0659,0.652111835160126,-0.4511189543632949,470.10116070231606
G0660,0.9769527537273257,-0.028900940035848376,629.6427096404907
G0661,0.7123087065436096,-0.3689738086389499,483.6782466380367
G0662,0.104895193449134,1.6229001789740753,1108.057292078996
G0663,0.6024229688971019,-0.5211751891826732,647.361417526374
G0664,0.7020038761294529,-0.3827110687520932,1164.0373448346486
G0665,0.5498447984832855,-0.5982457495338855,802.3619374220509
G0666,0.5968975893213764,-0.5290676005491527,844.4787060071827
G0667,0.7650554304202684,-0.2989828514904913,607.1913609817223
G0668,0.6729541178299048,-0.4222798908094756,680.4985168243277
G0669,0.6752187662349232,0.4191222766407563,978.429046163963
G0670,0.3293801142978554,-0.9757338675261664,1284.2725135107426
G0671,0.4104170956953892,-0.8235396223175983,909.4575704908186
G0672,0.8311859907504047,-0.21331350350619668,419.81935205940397
G0673,0.5766312702401049,-0.558540001764056,803.6950203932902
G0674,0.7216878977257932,-0.35632303886161854,842.234228316123
G0675,0.5893685301683522,-0.5400598088191526,565.1423289465122
G0676,0.6731632182156955,-0.42197254607859414,767.5516403619807
G0677,0.7757526296543205,-0.28499176124946884,577.4862841409889
G0678,0.7604053414156975,-0.3051444617138139,425.4908006002441
G0679,0.6404021812016354,-0.46742307092636015,496.7783283970439
G0680,0.6172433238870263,-0.49996277097689995,774.3953701354473
G0681,0.6260920950314415,-0.4874747621527809,627.8128670253589
G0682,0.44075538824264404,-0.7712403773071578,954.2593627008549
G0683,0.6694912322065076,-0.42708313602880316,533.0287541874408
G0684,0.5901847005314234,-0.5387609343890772,902.3891493578534
G0685,0.6731617665693426,-0.4219308868516256,1050.8427278559022
G0686,0.5889184416416446,-0.5406575686306889,688.6886306316866
G0687,0.7506420997183143,-0.31795020820518743,555.9369537834359
G0688,0.7014447088887228,-0.38366565531274444,373.263796040345
G0689,0.6200240685725691,-0.49608787172055974,568.7467796425547
G0690,0.49932125102374547,-0.6758043312761529,999.255465395323
G0691,0.716571737911011,-0.36323722954153664,532.8315575138951
G0692,0.7475967079674581,0.3218958583554723,1033.146198633574
G0693,0.7309412910986772,-0.3440379893423247,585.2426300233999
G0694,0.6997969483788737,-0.3857357869294164,784.3744628207253
G0695,0.8496090563564778,-0.18970876808403808,536.8389394195893
G0696,0.5553412943992604,-0.5900992479156519,613.7738809403392
G0697,0.673601951119196,-0.42139723563129056,661.3911872923417
G0698,0.4239004814120795,-0.8009354565574218,259.93808303461947
G0699,0.42235871202898734,-0.802812847424655,691.6009818666441
G0700,0.6004321841666833,-0.5241066656260489,509.69114390524635
G0701,0.8384493544734675,-0.20396736376267652,589.8463215198851
G0702,0.6240275347889632,-0.49035885773702165,729.0027463107773
G0703,0.5238835039082912,-0.6382525940596402,254.3462661508068
G0704,0.7892063869763573,-0.2674533876997638,639.083635186111
G0705,0.7286240382218656,-0.3471065546463721,647.5959842942927
G0706,0.5734122369023114,-0.5632394239679152,899.4504496000081
G0707,0.7376890701227261,-0.33504383307688546,723.9975351199289
G0708,0.7295491225986608,-0.3458891422303801,590.9878766446144
G0709,0.766002903207897,-0.29773160127082,651.7392731428122
G0710,0.6587722182891591,-0.4418255010656046,609.4187137550639
G0711,0.7370549691209494,-0.3359315982002401,531.7002457948043
G0712,0.6778758212270577,-0.4156083536274132,497.47397677090066
G0713,0.9994718521380941,-0.0006621936368234841,640.5259543269879
G0714,0.8118327551127615,-0.23815001297156974,717.3393559711124
G0715,0.7189701340837757,-0.3599788704181778,709.0222848028636
G0716,0.7632347975367737,-0.3013955068135248,514.0620177666392
G0717,0.6817405409405601,-0.4102461646308397,763.0338029354845
G0718,0.7198347923715573,-0.3588759669901759,515.5773859912367
G0719,0.6960888525778528,-0.3907306125462943,899.8614660901478
G0720,0.751037985860229,-0.31740943832872953,630.7617092540718
G0721,0.7269228185129926,-0.34939325489638096,571.4134903046004
G0722,0.7263008103848998,-0.3502275287179045,555.0535472591621
G0723,0.8753369168389853,-0.15694833865679284,616.8716515748213
G0724,0.7696519149358885,-0.29297073993214584,565.8877008598553
G0725,0.3823456960812299,-0.8741155334625527,722.7380949001869
G0726,0.6701402493775634,-0.42611298829690963,799.2265270042784
G0727,0.9327318444432446,-0.08445323181242705,472.6441468025006
G0728,0.43122150382663715,-0.787492668100317,818.4666842279923
G0729,0.4231044697973272,-0.8013350454144869,1141.5303132863398
G0730,0.7000868675090315,-0.3854073804420094,541.8462939817
G0731,0.7631855277229551,-0.3014107161541795,744.1572390831959
G0732,0.7342758746561127,-0.3396233062288828,525.66139129804
G0733,0.8144140291548445,-0.23482743021996383,673.7106441179077
G0734,0.7253881150041153,-0.3514108335099048,685.650379693385
G0735,0.3943065974870228,-0.8523613540756649,696.3957841357163
G0736,3.672990988645708e-05,4.135155615582209,2325.9397658055013
G0737,0.739872282138279,-0.33219356934393635,538.8331432795298
G0738,0.5941574452820961,-0.5329940869060923,988.7424433857017
G0739,0.6208582071213924,-0.4949000420779831,579.667246803967
G0740,0.6983785092050607,-0.3876894717137875,621.8642817390746
G0741,0.5704554778736854,-0.5675896233084197,898.2873557367636
G0742,0.6063698822112167,-0.5154752695895148,764.9567674048021
G0743,0.6321558978914901,-0.4789243901814643,640.4089179002202
G0744,0.6737802424483537,-0.4211659233188595,618.4963133397679
G0745,0.6580784510384348,-0.4427741764620281,641.0380814072441
G0746,0.4138609003882374,-0.8174686185189055,972.503143068873
G0747,0.8448192118278472,-0.1957981375064313,779.267337732557
G0748,0.6628663849924918,-0.4361309871915484,754.9255306279864
G0749,0.5268988101675431,-0.6330463475836348,740.5471743060032
G0750,0.345968522985733,-0.9430300894453157,751.6251966419197
G0751,0.7432855284754281,-0.32765470586420187,608.0835896926828
G0752,0.4409695294672069,-0.7709116860479253,866.0977431449085
G0753,0.08773086690685927,-1.7124386357386943,338.7901364728921
G0754,0.7124737640904435,-0.3686731157675188,762.2268221707202
G0755,0.7474528496437349,-0.322123393776372,719.0089238274312
G0756,0.5905688031038059,-0.5382757677887128,657.6511079224373
G0757,0.7788414933480121,-0.280947519686512,639.7163183325268
G0758,0.8080681112593602,-0.24303088067647627,575.2285440102112
G0759,0.43172685275531664,-0.7865850150617499,922.475337592287
G0760,0.7614228162333667,-0.3037683380817764,533.5318072408896
G0761,0.8973434392809159,-0.1290944362831919,428.8999570564382
G0762,0.7724813200535787,-0.2892851416362781,507.4956793034618
G0763,0.6528651020127749,-0.45004119830640255,528.9864899366889
G0764,0.7576862025075459,-0.308659517527813,608.3900144683369
G0765,0.6048449789791506,-0.5177378347777745,561.8654213073437
G0766,0.7935256825330916,-0.26185220573304985,597.1642751287695
G0767,0.7780200511278417,-0.2820753529995166,434.45499263481634
G0768,0.7149255281844926,-0.3654201597264251,604.9314697762345
G0769,0.6632637007563313,-0.43557627936051296,786.4727236283371
G0770,0.7019834790104476,-0.3828170168978834,635.350659101548
G0771,0.6050765201291193,-0.5172579801132221,1138.9366580851342
G0772,0.718710052679425,-0.3602923512518287,933.1446549261257
G0773,0.4630351571882736,-0.734151044258148,964.2842334190942
G0774,0.3092686672005547,1.0171263657437641,1403.1190671811933
G0775,0.6496592756398027,-0.4544252088927007,722.6394098662364
G0776,0.7459875091248354,-0.3240803734856847,614.2351591990029
G0777,0.4794030295966638,-0.7075646779245957,879.7470029165115
G0778,0.6134974397110868,-0.5053256468661209,665.5049408134117
G0779,0.34374283282308515,-0.9474190377054048,720.7315430241202
G0780,0.6381849377341546,-0.47046727217878226,626.5550981948005
G0781,0.21076664303852732,1.2522688364931835,993.4517541437632
G0782,0.8490041056312387,-0.19049323390769646,474.56202393004503
G0783,0.03894763114096089,2.0662355415842226,1817.553792066969
G0784,0.4831081510129782,-0.701625603226258,835.1373699777093
G0785,0.8398494329367892,-0.20217676583234256,579.9779351484551
G0786,0.7493425440661636,-0.31962021337504914,773.5975242189727
G0787,0.6244201614867677,-0.48983751980822426,627.2054962596595
G0788,0.1866601217974988,1.3213109410753139,1151.7786529308346
G0789,0.8258000067049454,-0.22017871794605087,660.4850624496246
G0790,0.6294715857352242,-0.48266870292901887,751.3264987920736
G0791,0.6369059024630022,-0.4722884095807153,557.0593396504981
G0792,0.17544298671099812,-1.3575473327176297,366.35696134443253
G0793,0.6807435329919644,-0.41163308323813136,652.6054767515775
G0794,0.9787143851501268,0.02669357853786719,519.5195973331059
G0795,0.5726060036159843,-0.564379654885085,1148.2684978464026
G0796,0.7073831988824386,-0.37550839282306486,790.0613081405868
G0797,0.5992282605172226,-0.5258097965214101,560.6889121339725
G0798,0.9017210392385302,-0.12354677573404085,529.2634874926548
G0799,0.0,10.020045225009655,4164.750556891663
G0800,0.7129202786759183,-0.36819124275587983,410.8208892928877
G0801,0.6259487527494967,-0.4876224571912684,812.9705101421575
G0802,0.5591296705569095,-0.5843901057148976,767.2373967394194
G0803,0.9381774225121979,0.07760500766838195,441.41984597464045
G0804,0.6149860505428522,-0.5031230114142944,1023.3964936827288
G0805,0.763875202428824,-0.3005189266047682,665.6002868901652
G0806,0.4903847095923779,-0.6899904468383637,867.6198116319131
G0807,0.7651618207992712,-0.2988882853305565,454.7566138830636
G0808,0.6680914468601151,-0.428988017176288,579.2306634655667
G0809,0.8682240472713851,-0.1659664413902145,824.5014570266367
G0810,0.6023550239628712,-0.5212609861056949,678.6526487319264
G0811,0.5562941375143544,-0.5886940460615977,584.0282712718931
G0812,0.7377958705228198,-0.33492866911044233,600.4179152622271
G0813,0.6404667970412283,-0.4672081823870792,878.5018752538259
G0814,0.6765244460265658,-0.41737841430060446,729.497358106178
G0815,0.8791581168584757,-0.15211442952822757,499.39674365596346
G0816,0.8058279558424606,-0.24591704368628337,619.0935875554289
G0817,0.6164475805069753,-0.5011041337544458,736.4408288869779
G0818,0.5366320010569647,-0.6182076532226632,727.3205488751075
G0819,0.8726381854313492,-0.16042704001028726,346.4633331395209
G0820,0.6609089860306891,-0.4388883347383918,569.2308012688134
G0821,0.7532724103282056,-0.31444015517438684,765.774148038733
G0822,0.46139731272396656,-0.7369287786669434,746.1327070152754
G0823,0.6057203256479786,-0.5163285280922324,1197.2118598457696
G0824,0.8143959894060135,-0.23491351733175425,400.2527648990282
G0825,0.0,37.7174014647551,22369.85605432865
G0826,0.7501943224683789,-0.31848427062610274,867.0553140507807
G0827,0.4651001476578347,-0.7308218308196524,806.8580891070732
G0828,0.919184400598251,-0.10150437316361374,592.9397223254871
G0829,0.8072267123602548,-0.244114585679659,591.591053232238
G0830,0.6570995382826894,-0.4441855863277528,502.75591528074835
G0831,0.6546951772795673,-0.44750256397608623,529.7050839126991
G0832,0.5524269489021711,-0.594370969603727,825.1363712663781
G0833,0.8380668443456263,-0.20444933564096002,645.3077564848887
G0834,0.7893259357787015,-0.2673482851398044,441.2120409201025
G0835,0.7766543731597793,-0.2837871160498408,726.5972844314431
G0836,0.5750129209688628,-0.5608557350436337,1073.5712998960942
G0837,0.4947133095746217,-0.6831819372360072,714.6259935602859
G0838,0.7235661665669695,-0.3538304740126174,744.09437476831
G0839,0.6394896990489496,-0.46866002526755723,576.9053333716929
G0840,0.6822878271611708,-0.40960035628241587,464.815165732737
G0841,0.6318588024362835,-0.4792688055881024,940.7140841211418
G0842,0.5811116595683159,-0.5520754879662925,573.618893498941
G0843,0.7039822920868462,-0.3801034130249337,710.2319315783732
G0844,0.5892470732375257,-0.540140784216052,817.4012449145295
G0845,0.0,11.9361874760265,5066.240859436445
G0846,0.7358462028997086,-0.33756093695317924,465.63072196970177
G0847,0.8622311026564808,-0.1736004599257924,680.4249255619575
G0848,0.7436780119271176,-0.32714618684474944,567.2264721593407
G0849,0.7731178784558135,-0.28842265119861005,631.4633605320099
G0850,0.38657119247263694,-0.868114308223585,167.8571521512557
G0851,0.649723823309917,-0.45433581083061647,721.3443449479158
G0852,0.48529747138480817,-0.6980103064035629,1280.559685309189
G0853,0.8339240448698269,-0.2097869512032733,474.2704931032181
G0854,0.5914873183630469,-0.5368891653891654,834.2935317041598
G0855,0.6612779095529557,-0.4383208073530452,762.4157959942561
G0856,0.8028651587265667,-0.24974711596381968,623.6510064033082
G0857,0.7468774706312917,-0.32293845666550636,497.73238643561655
G0858,0.7370144632365694,-0.3359130555133575,903.0260400929756
G0859,0.6807902199652802,-0.41154239078977095,764.447110116598
G0860,0.8536885436562027,-0.18448142734711542,709.0791515210135
G0861,0.8485093623771864,-0.19111370132356184,532.4658921134052
G0862,0.8226755735630513,-0.22420127317924007,611.5613645310667
G0863,0.648779310184675,-0.455678122202234,626.6565444222551
G0864,0.8275277237606924,-0.21795870747700322,669.2473627863011
G0865,0.6125368586133328,-0.5066796747746724,710.1997129699346
G0866,0.2809200589360561,-1.0796138433787268,429.502849833674
G0867,0.7834496727694322,-0.2749254148213081,745.9050017010121
G0868,0.639874151883848,-0.4680869355068101,672.2023294776211
G0869,0.6946166322834446,-0.39284091907873736,465.9602294034929
G0870,0.9008032983335974,-0.12470944336442073,504.066741703098
G0871,0.5809780007131902,-0.5522765029299924,563.250819263989
G0872,0.5759595433737914,-0.5595246104909307,804.1541872972231
G0873,0.7602962101448187,-0.305198337389449,782.9910223968453
G0874,0.08825837770984446,1.7057596849834364,1510.7742521787561
G0875,0.6797371505317709,-0.4130807084594529,466.82762124037936
G0876,0.7260597143708747,-0.3506680689669764,332.09380297411815
G0877,0.6314546595165575,-0.47990663549293766,652.2973948782301
G0878,0.7078509349569337,-0.3750090500944233,403.15650503668877
G0879,0.8783239893940491,-0.1531480073393805,728.1211164004559
G0880,0.4402182623412001,-0.772090757778879,1157.637088053078
G0881,0.723783008346742,-0.35356492553285634,631.2756872282171
G0882,0.742905230040404,-0.32814454865447484,667.8067561752831
G0883,0.6459013278929207,-0.45963465917524726,813.2019179197998
G0884,0.33723665965720095,-0.9611246341711064,310.79067741101727
G0885,0.74131404601949,-0.3302573235217367,637.449721596018
G0886,0.8775064735916698,-0.1541932741499013,633.2391701663953
G0887,0.6618813262630452,-0.4375561105776959,545.3418035874794
G0888,0.4232352803585653,-0.8012507321692528,765.0488886549198
G0889,0.5073879241679833,-0.6631500162523462,996.0025617242369
G0890,0.6785762097115835,-0.4145827580614537,690.1099732264677
G0891,0.6104809152366817,-0.5096369754516408,642.1329773690118
G0892,0.6544371345861726,-0.44774030923099684,1004.8468597326744
G0893,0.5750159669569279,-0.5610631240008918,480.65881118273273
G0894,0.9955057357693178,0.005637076278407605,325.9840851561065
G0895,0.6885478051327385,-0.4010011887839142,666.3143603388858
G0896,0.6477066127699427,-0.4576611646803891,194.54226517188818
G0897,0.0,8.369039935353296,4246.886903195417
G0898,0.6528276305162,-0.4500123333911601,773.5336466166915
G0899,0.7366681602536707,-0.3364382604162487,552.4310568071398
G0900,0.9288215684681551,-0.08936838672792319,551.8842949829179
G0901,0.7329955453908945,-0.34131371075457223,559.5990191889958
G0902,0.499928947029193,-0.6748665202714917,926.4745750360356
G0903,0.9192425872908325,-0.10143041897281384,601.5729917994668
G0904,0.8370336837943184,-0.20578321493896584,570.3362412439781
G0905,0.7806270350342082,-0.27860192373350307,750.9468728538252
G0906,0.6169819281914859,-0.5010335545172593,173.67555238548118
G0907,0.41605413937960334,-0.8137314307009985,758.6629123376902
G0908,0.6789564440417646,-0.4140510521170303,741.5771767023882
G0909,0.6387329814289227,-0.4697125551271479,593.299620320955
G0910,0.7153537425028258,-0.36482756529619764,678.9022401404038
