"gene","knockdown","theo_phenotype","obs_phenotype","behavior","class","initial_freq","counts_bin1","barcodeid","freqs_bin1","rel_freqs_bin1","freqs_bin2","counts_bin2","rel_freqs_bin2","log2fc_bin2"
1,1.0,0.0,-Inf,"linear","inactive",0.00015133670534144399,150.5,1,0.00015595854922279792,2.1654676258992804,0.00015658536585365853,160.5,2.098039215686274,-0.04563695960654339
1,1.0,0.0,-Inf,"linear","inactive",2.5959736448767962e-5,21.5,2,2.227979274611399e-5,0.30935251798561153,3.073170731707317e-5,31.5,0.4117647058823529,0.412568398828674
1,1.0,0.0,-Inf,"linear","inactive",6.675360801111761e-5,62.5,3,6.476683937823834e-5,0.8992805755395683,6.585365853658536e-5,67.5,0.8823529411764706,-0.027415457580400458
1,1.0,0.0,-Inf,"linear","inactive",9.306993424626976e-5,84.5,4,8.756476683937824e-5,1.2158273381294964,9.024390243902438e-5,92.5,1.2091503267973855,-0.00794474573501669
1,1.0,0.0,-Inf,"linear","inactive",0.00011225446475373838,98.5,5,0.00010207253886010363,1.4172661870503598,0.0001078048780487805,110.5,1.4444444444444444,0.02740396996591087
1,1.0,0.0,-Inf,"linear","inactive",0.0001777956674911498,164.5,6,0.00017046632124352332,2.366906474820144,0.00018,184.5,2.411764705882353,0.027086462356010088
1,1.0,0.0,-Inf,"linear","inactive",6.882182877214582e-5,57.5,7,5.9585492227979276e-5,0.8273381294964028,6.780487804878048e-5,69.5,0.9084967320261437,0.1350042518099878
1,1.0,0.0,-Inf,"linear","inactive",0.00021858953905349945,187.5,8,0.00019430051813471502,2.6978417266187047,0.00021902439024390244,224.5,2.934640522875817,0.12137807938875934
1,1.0,0.0,-Inf,"linear","inactive",0.00021794767743800794,211.5,9,0.00021917098445595854,3.043165467625899,0.00023073170731707318,236.5,3.0915032679738563,0.022735750250301442
1,0.09829734754247588,0.0,-Inf,"linear","inactive",0.00010633507429976108,92.5,10,9.585492227979275e-5,1.330935251798561,0.00012829268292682927,131.5,1.718954248366013,0.36909075880684583
2,1.0,0.0,-Inf,"linear","negcontrol",0.00015311965427336488,158.5,11,0.00016424870466321244,2.2805755395683454,0.00015560975609756097,159.5,2.0849673202614376,-0.12937318634368236
2,1.0,0.0,-Inf,"linear","negcontrol",3.9724102203197126e-5,35.5,12,3.678756476683938e-5,0.5107913669064749,4.731707317073171e-5,48.5,0.6339869281045751,0.3117189527133011
2,1.0,0.0,-Inf,"linear","negcontrol",0.00011339555207016775,128.5,13,0.00013316062176165803,1.8489208633093526,0.00011658536585365853,119.5,1.5620915032679736,-0.2432045111822741
2,1.0,0.0,-Inf,"linear","negcontrol",0.00013022658998750083,125.5,14,0.0001300518134715026,1.8057553956834533,0.00012146341463414634,124.5,1.6274509803921566,-0.14998839185183574
2,1.0,0.0,-Inf,"linear","negcontrol",3.2378352603683116e-5,24.5,15,2.538860103626943e-5,0.3525179856115108,3.073170731707317e-5,31.5,0.4117647058823529,0.22412330941556372
2,1.0,0.0,-Inf,"linear","negcontrol",5.0849703538383395e-5,47.5,16,4.922279792746114e-5,0.6834532374100719,3.268292682926829e-5,33.5,0.4379084967320261,-0.64221318784232
