"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",472,265,922,591,444,183,911,773
"2","G0001","G0001_02","inactive",889,1186,801,1061,1066,1331,847,1331
"3","G0001","G0001_03","inactive",733,304,337,648,740,537,227,488
"4","G0001","G0001_04","inactive",1234,774,1517,1081,1324,653,1273,929
"5","G0001","G0001_05","inactive",2041,1555,2158,1437,1996,1630,2441,1360
"6","G0001","G0001_06","inactive",854,625,791,1037,945,656,580,1148
"7","G0001","G0001_07","inactive",369,536,553,183,462,570,587,298
"8","G0001","G0001_08","inactive",395,460,400,290,255,549,403,481
"9","G0001","G0001_09","inactive",2566,1793,2309,1899,2349,1939,2480,2228
"10","G0001","G0001_10","inactive",315,147,394,252,265,194,518,270
"11","G0002","G0002_01","inactive",367,312,510,688,333,491,485,615
"12","G0002","G0002_02","inactive",448,285,323,484,340,375,223,684
"13","G0002","G0002_03","inactive",858,560,688,648,878,505,705,946
"14","G0002","G0002_04","inactive",1430,759,899,1495,1138,718,912,1493
"15","G0002","G0002_05","inactive",2014,1852,1483,1747,1768,1816,1767,1666
"16","G0002","G0002_06","inactive",3230,3775,3394,3485,3050,3791,3299,3783
"17","G0002","G0002_07","inactive",779,488,850,541,921,395,686,696
"18","G0002","G0002_08","inactive",783,671,888,1134,1043,700,921,950
"19","G0002","G0002_09","inactive",441,31,262,219,501,55,392,243
"20","G0002","G0002_10","inactive",1030,638,385,563,833,695,328,654
"21","G0003","G0003_01","negcontrol",1686,1834,1047,957,1807,1809,1097,1301
"22","G0003","G0003_02","negcontrol",715,726,961,849,576,846,924,1001
"23","G0003","G0003_03","negcontrol",1018,1516,1321,1088,911,1420,1582,1417
"24","G0003","G0003_04","negcontrol",1130,1193,1267,1367,1261,1251,1346,1550
"25","G0003","G0003_05","negcontrol",2837,1716,3010,2690,2372,1878,3254,2733
"26","G0003","G0003_06","negcontrol",1302,1644,1988,1743,1200,1812,1922,1563
"27","G0003","G0003_07","negcontrol",262,723,274,419,338,720,462,463
"28","G0003","G0003_08","negcontrol",265,340,59,376,187,343,213,384
"29","G0003","G0003_09","negcontrol",1072,778,847,1171,1373,672,1249,954
"30","G0003","G0003_10","negcontrol",383,546,307,426,325,565,543,400
"31","G0004","G0004_01","inactive",390,553,370,705,263,563,398,799
"32","G0004","G0004_02","inactive",1007,995,832,893,869,969,909,955
"33","G0004","G0004_03","inactive",1117,817,1174,1201,1077,812,1094,1290
"34","G0004","G0004_04","inactive",432,469,370,208,275,656,341,194
"35","G0004","G0004_05","inactive",1104,1569,1061,1816,950,1554,1437,1680
"36","G0004","G0004_06","inactive",158,161,311,213,166,187,321,247
"37","G0004","G0004_07","inactive",147,308,497,315,143,280,517,365
"38","G0004","G0004_08","inactive",473,628,855,469,441,793,1003,317
"39","G0004","G0004_09","inactive",475,681,421,647,435,817,433,793
"40","G0004","G0004_10","inactive",1431,790,899,970,1316,677,735,888
"41","G0005","G0005_01","inactive",618,825,568,312,577,925,552,593
"42","G0005","G0005_02","inactive",1251,1276,975,751,1106,1256,923,698
"43","G0005","G0005_03","inactive",820,722,504,418,710,644,457,368
"44","G0005","G0005_04","inactive",469,214,440,239,366,196,371,313
"45","G0005","G0005_05","inactive",484,235,377,817,467,268,285,688
"46","G0005","G0005_06","inactive",1193,1348,782,1363,1099,1383,713,1150
"47","G0005","G0005_07","inactive",1090,399,607,667,1124,314,749,897
"48","G0005","G0005_08","inactive",168,236,245,531,195,286,248,547
"49","G0005","G0005_09","inactive",4034,4097,3433,3886,3167,4125,3915,3719
"50","G0005","G0005_10","inactive",1085,671,1530,1100,800,965,1405,996
"51","G0006","G0006_01","inactive",791,477,300,1123,702,513,513,1368
"52","G0006","G0006_02","inactive",1093,781,964,961,970,689,1332,1091
"53","G0006","G0006_03","inactive",446,698,716,474,505,678,704,497
"54","G0006","G0006_04","inactive",939,653,749,1064,1131,622,890,1220
"55","G0006","G0006_05","inactive",304,465,344,595,326,556,525,604
"56","G0006","G0006_06","inactive",1567,966,1494,1393,1440,877,1705,1663
"57","G0006","G0006_07","inactive",419,601,586,576,438,427,550,486
"58","G0006","G0006_08","inactive",903,937,780,678,770,1195,962,670
"59","G0006","G0006_09","inactive",2103,1546,1689,1907,1984,1752,1555,1820
"60","G0006","G0006_10","inactive",402,480,375,339,456,327,396,335
"61","G0007","G0007_01","inactive",436,654,607,652,415,688,620,549
"62","G0007","G0007_02","inactive",1060,1337,1133,1230,1321,1167,1169,1312
"63","G0007","G0007_03","inactive",521,644,1017,697,435,742,849,633
"64","G0007","G0007_04","inactive",588,180,339,692,564,264,439,672
"65","G0007","G0007_05","inactive",163,387,241,645,102,358,376,453
"66","G0007","G0007_06","inactive",358,493,287,503,365,544,304,403
"67","G0007","G0007_07","inactive",637,881,746,870,655,797,701,857
"68","G0007","G0007_08","inactive",944,718,448,878,944,671,653,973
"69","G0007","G0007_09","inactive",478,399,255,383,430,338,271,564
"70","G0007","G0007_10","inactive",1097,748,1112,1470,1186,693,1132,1194
"71","G0008","G0008_01","inactive",2090,2097,1642,1648,2037,2000,1738,1575
"72","G0008","G0008_02","inactive",693,739,1027,724,989,672,1062,724
"73","G0008","G0008_03","inactive",634,686,860,841,552,742,706,990
"74","G0008","G0008_04","inactive",303,318,353,208,352,330,363,204
"75","G0008","G0008_05","inactive",578,547,667,707,718,563,803,707
