"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",1265,712,556,521,1280,667,610,712
"2","G0001","G0001_02","inactive",1427,1000,1552,977,1334,992,1509,1140
"3","G0001","G0001_03","inactive",872,1171,1663,1086,810,1069,1493,1020
"4","G0001","G0001_04","inactive",2317,2193,2096,1392,2177,2091,1788,1391
"5","G0001","G0001_05","inactive",3675,2893,3480,3018,3513,2926,3170,3119
"6","G0001","G0001_06","inactive",928,734,452,736,843,583,468,733
"7","G0001","G0001_07","inactive",719,574,577,475,702,525,582,516
"8","G0001","G0001_08","inactive",231,189,380,263,215,226,231,223
"9","G0001","G0001_09","inactive",563,883,924,616,610,872,704,721
"10","G0001","G0001_10","inactive",1258,985,1019,1525,1309,973,1060,1587
"11","G0002","G0002_01","inactive",652,377,401,495,499,331,530,503
"12","G0002","G0002_02","inactive",330,496,374,542,239,470,477,562
"13","G0002","G0002_03","inactive",434,594,341,459,428,491,365,639
"14","G0002","G0002_04","inactive",409,706,664,352,478,734,565,349
"15","G0002","G0002_05","inactive",4575,6241,5273,5855,4332,5650,4956,6504
"16","G0002","G0002_06","inactive",440,460,579,583,433,391,546,589
"17","G0002","G0002_07","inactive",524,561,905,705,600,675,885,712
"18","G0002","G0002_08","inactive",1862,2233,1976,1151,2063,1884,1878,1270
"19","G0002","G0002_09","inactive",100,436,57,153,87,375,139,173
"20","G0002","G0002_10","inactive",800,1037,816,964,728,879,714,947
"21","G0003","G0003_01","increasing",359,204,348,164,1223,744,1009,909
"22","G0003","G0003_02","increasing",350,355,332,452,1125,1073,1019,1919
"23","G0003","G0003_03","increasing",637,547,406,787,2314,1637,1665,2165
"24","G0003","G0003_04","increasing",232,387,136,302,1134,902,776,1185
"25","G0003","G0003_05","increasing",1194,1284,1468,1017,5278,4875,4388,3759
"26","G0003","G0003_06","increasing",514,954,535,876,1700,2278,2520,3348
"27","G0003","G0003_07","increasing",289,187,425,200,1402,360,1074,494
"28","G0003","G0003_08","increasing",298,307,251,297,962,911,523,1380
"29","G0003","G0003_09","increasing",358,393,280,472,1075,1505,1332,1917
"30","G0003","G0003_10","increasing",564,589,479,316,1713,1854,1571,1428
"31","G0004","G0004_01","increasing",332,211,89,166,647,372,133,413
"32","G0004","G0004_02","increasing",638,758,604,573,1509,1310,1307,1560
"33","G0004","G0004_03","increasing",533,288,377,530,1102,493,685,1179
"34","G0004","G0004_04","increasing",943,1026,1331,1461,1102,989,1498,1679
"35","G0004","G0004_05","increasing",908,783,664,847,1952,1378,1295,1642
"36","G0004","G0004_06","increasing",405,563,413,283,813,1029,1014,800
"37","G0004","G0004_07","increasing",1446,1148,964,898,2956,2467,2465,1992
"38","G0004","G0004_08","increasing",835,624,593,847,1929,1294,1420,1494
"39","G0004","G0004_09","increasing",170,210,266,90,206,156,230,113
"40","G0004","G0004_10","increasing",905,866,811,978,1001,871,782,1281
"41","G0005","G0005_01","inactive",906,1051,1186,1132,953,1154,1240,1042
"42","G0005","G0005_02","inactive",531,617,406,380,602,645,407,396
"43","G0005","G0005_03","inactive",1005,678,659,836,910,756,657,824
"44","G0005","G0005_04","inactive",269,421,188,328,337,334,202,387
"45","G0005","G0005_05","inactive",752,1382,1418,1006,891,1150,1349,1031
"46","G0005","G0005_06","inactive",656,563,613,698,658,518,547,882
"47","G0005","G0005_07","inactive",997,969,703,786,920,955,718,945
"48","G0005","G0005_08","inactive",2047,1745,1172,968,2003,1824,1017,1045
"49","G0005","G0005_09","inactive",881,808,748,702,1030,750,705,755
"50","G0005","G0005_10","inactive",258,839,427,466,174,771,441,637
"51","G0006","G0006_01","inactive",1062,883,1053,1131,1181,806,1125,1282
"52","G0006","G0006_02","inactive",1079,1595,1707,1640,1063,1347,1638,1904
"53","G0006","G0006_03","inactive",638,511,646,414,653,407,610,470
"54","G0006","G0006_04","inactive",1586,1297,1358,1235,1562,1115,1469,1388
"55","G0006","G0006_05","inactive",1159,1846,1124,1148,1295,1536,1164,1186
"56","G0006","G0006_06","inactive",415,663,418,242,402,591,416,279
"57","G0006","G0006_07","inactive",579,544,839,667,493,526,935,860
"58","G0006","G0006_08","inactive",731,963,806,538,752,796,863,537
"59","G0006","G0006_09","inactive",947,1323,1367,720,998,1243,1339,795
"60","G0006","G0006_10","inactive",1305,905,785,735,1312,950,682,1081
"61","G0007","G0007_01","inactive",695,855,135,304,655,900,148,400
"62","G0007","G0007_02","inactive",2512,3163,2589,2531,2434,2889,2369,2785
"63","G0007","G0007_03","inactive",646,401,549,393,698,276,730,408
"64","G0007","G0007_04","inactive",851,995,883,1085,721,814,737,1237
"65","G0007","G0007_05","inactive",970,1357,605,677,977,1048,497,786
"66","G0007","G0007_06","inactive",486,224,546,69,397,193,388,127
"67","G0007","G0007_07","inactive",937,1131,1155,834,953,1193,1121,956
"68","G0007","G0007_08","inactive",1044,784,637,855,991,818,688,1023
"69","G0007","G0007_09","inactive",543,892,659,714,506,748,644,849
"70","G0007","G0007_10","inactive",342,722,379,354,362,749,368,473
"71","G0008","G0008_01","decreasing",505,770,700,1042,136,183,162,358
"72","G0008","G0008_02","decreasing",801,794,991,1119,783,577,889,955
"73","G0008","G0008_03","decreasing",397,195,884,979,196,49,218,343
"74","G0008","G0008_04","decreasing",328,743,593,667,206,175,140,162
"75","G0008","G0008_05","decreasing",1225,2470,2638,1424,279,805,752,512
"76","G0008","G0008_06","decreasing",2496,2254,1792,1437,677,607,476,379
"77","G0008","G0008_07","decreasing",2861,1536,3018,2666,824,348,898,807
"78","G0008","G0008_08","decreasing",3671,2129,2240,2099,962,611,573,710
"79","G0008","G0008_09","decreasing",1002,1245,770,1208,240,357,200,432
"80","G0008","G0008_10","decreasing",543,825,586,1006,129,194,293,234
"81","G0009","G0009_01","inactive",625,705,750,670,700,504,825,801
"82","G0009","G0009_02","inactive",2815,2975,1906,2548,2856,2892,1916,2882
"83","G0009","G0009_03","inactive",2024,1660,1309,1345,1860,1454,1104,1395
"84","G0009","G0009_04","inactive",621,492,423,192,539,492,484,156
"85","G0009","G0009_05","inactive",1519,1436,1148,1120,1585,1310,1108,1210
"86","G0009","G0009_06","inactive",1239,1442,899,1020,1201,1314,1039,1236
"87","G0009","G0009_07","inactive",896,1656,939,876,857,1549,773,967
"88","G0009","G0009_08","inactive",478,721,701,504,377,591,828,495
"89","G0009","G0009_09","inactive",544,1779,1276,1741,514,1684,1292,1645
"90","G0009","G0009_10","inactive",1291,965,522,860,1318,895,496,1054
"91","G0010","G0010_01","inactive",710,418,556,816,551,346,650,804
"92","G0010","G0010_02","inactive",546,561,491,445,575,383,523,632
"93","G0010","G0010_03","inactive",950,877,1056,691,913,853,968,643
"94","G0010","G0010_04","inactive",110,175,378,154,175,173,349,133
"95","G0010","G0010_05","inactive",1393,1580,1064,1343,1407,1538,972,1423
"96","G0010","G0010_06","inactive",877,695,783,765,926,698,920,904
"97","G0010","G0010_07","inactive",2195,2098,2123,1687,2137,1738,1956,1907
"98","G0010","G0010_08","inactive",2336,2631,2461,2868,2434,2420,2693,2829
"99","G0010","G0010_09","inactive",257,238,300,389,229,187,237,407
"100","G0010","G0010_10","inactive",154,355,432,454,123,362,336,474
"101","G0011","G0011_01","inactive",287,234,433,215,297,148,468,183
"102","G0011","G0011_02","inactive",957,1372,916,769,851,1353,820,688
"103","G0011","G0011_03","inactive",1104,1471,1568,949,1108,1361,1551,951
"104","G0011","G0011_04","inactive",546,397,598,738,503,425,475,863
"105","G0011","G0011_05","inactive",2376,2297,1742,1965,2241,2031,1790,2275
"106","G0011","G0011_06","inactive",157,210,379,298,191,163,362,316
"107","G0011","G0011_07","inactive",2886,3634,4011,3208,3129,3443,3771,3550
"108","G0011","G0011_08","inactive",885,1448,950,1091,952,1224,931,1124
"109","G0011","G0011_09","inactive",509,693,304,468,564,708,301,522
"110","G0011","G0011_10","inactive",677,529,612,437,883,544,508,577
"111","G0012","G0012_01","increasing",195,230,450,260,381,332,650,718
"112","G0012","G0012_02","increasing",396,456,340,168,853,818,694,397
"113","G0012","G0012_03","increasing",1058,1150,1316,944,978,1042,1270,972
"114","G0012","G0012_04","increasing",672,369,154,672,989,710,412,1393
"115","G0012","G0012_05","increasing",2768,2691,2661,2831,5483,5469,4612,6310
"116","G0012","G0012_06","increasing",498,504,321,268,909,874,553,626
"117","G0012","G0012_07","increasing",1659,1735,1810,1242,3182,3602,3111,2617
"118","G0012","G0012_08","increasing",2417,2066,1493,1321,2571,2102,1409,1439
"119","G0012","G0012_09","increasing",441,494,466,354,512,433,300,381
"120","G0012","G0012_10","increasing",2354,1928,1578,1270,4246,3654,3137,3091
"121","G0013","G0013_01","inactive",900,627,476,400,889,512,540,410
"122","G0013","G0013_02","inactive",683,873,500,496,784,819,467,583
"123","G0013","G0013_03","inactive",493,577,336,310,575,490,264,474
"124","G0013","G0013_04","inactive",521,389,752,552,492,360,646,594
"125","G0013","G0013_05","inactive",1572,1442,1741,1176,1606,1420,1840,1121
