"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",392,519,403,263,447,376,365,218
"2","G0001","G0001_02","inactive",4208,3916,3684,3712,4757,3261,4004,3669
"3","G0001","G0001_03","inactive",585,667,523,724,669,530,436,757
"4","G0001","G0001_04","inactive",1262,1542,1376,1821,1322,1498,1348,1625
"5","G0001","G0001_05","inactive",2139,2607,2321,2579,2316,2387,2428,2680
"6","G0001","G0001_06","inactive",573,773,596,641,709,625,588,614
"7","G0001","G0001_07","inactive",1482,1685,2033,1616,1538,1417,2125,1453
"8","G0001","G0001_08","inactive",3466,3715,3343,2902,4026,3195,3261,2786
"9","G0001","G0001_09","inactive",766,1000,608,968,903,881,685,1091
"10","G0001","G0001_10","inactive",242,532,708,607,221,454,653,734
"11","G0002","G0002_01","negcontrol",489,302,219,172,541,294,242,220
"12","G0002","G0002_02","negcontrol",271,384,618,409,291,419,628,339
"13","G0002","G0002_03","negcontrol",368,346,380,378,496,321,335,415
"14","G0002","G0002_04","negcontrol",1481,2331,1447,1862,1461,1823,1527,1652
"15","G0002","G0002_05","negcontrol",6785,7036,5874,6712,7146,6375,5990,6960
"16","G0002","G0002_06","negcontrol",1879,2511,2087,2129,2078,2241,2141,2036
"17","G0002","G0002_07","negcontrol",2150,1716,2332,1532,2256,1740,2476,1477
"18","G0002","G0002_08","negcontrol",2655,2348,2849,2659,2690,2085,2803,2842
"19","G0002","G0002_09","negcontrol",1172,1167,795,1246,1318,984,684,1117
"20","G0002","G0002_10","negcontrol",859,696,895,735,908,637,884,742
"21","G0003","G0003_01","inactive",599,869,896,1329,615,802,1005,1205
"22","G0003","G0003_02","inactive",2034,2661,2811,1857,2007,2429,2809,1970
"23","G0003","G0003_03","inactive",139,536,414,356,194,453,403,351
"24","G0003","G0003_04","inactive",468,850,1110,1068,462,745,1187,990
"25","G0003","G0003_05","inactive",1243,1409,1065,1157,1176,1322,1080,1060
"26","G0003","G0003_06","inactive",5240,5188,4010,5004,5535,4293,3920,4851
"27","G0003","G0003_07","inactive",3159,4743,3854,4047,3804,4332,3861,3791
"28","G0003","G0003_08","inactive",3318,2530,2698,2291,3499,2294,2649,2066
"29","G0003","G0003_09","inactive",2099,1468,1764,1866,2112,1233,1743,1780
"30","G0003","G0003_10","inactive",1799,1473,1312,1363,1864,1382,1134,1242
"31","G0004","G0004_01","decreasing",724,882,738,313,766,678,666,252
"32","G0004","G0004_02","decreasing",3089,2767,1765,1979,2760,2110,1363,1535
"33","G0004","G0004_03","decreasing",363,517,663,794,306,421,580,607
"34","G0004","G0004_04","decreasing",1457,1263,1783,1382,1060,949,1353,1178
"35","G0004","G0004_05","decreasing",581,812,527,455,420,577,423,407
"36","G0004","G0004_06","decreasing",553,873,1210,760,498,628,1001,562
"37","G0004","G0004_07","decreasing",3241,2576,2114,2248,3035,1810,1758,1861
"38","G0004","G0004_08","decreasing",1587,1674,1942,1364,1492,1175,1569,1067
"39","G0004","G0004_09","decreasing",1069,1306,1172,842,940,906,980,740
"40","G0004","G0004_10","decreasing",867,1268,1182,1129,710,926,1029,977
"41","G0005","G0005_01","inactive",756,1080,713,1006,639,830,733,898
"42","G0005","G0005_02","inactive",1129,1782,1185,1229,1217,1588,1145,1224
"43","G0005","G0005_03","inactive",747,898,748,853,764,807,759,907
"44","G0005","G0005_04","inactive",364,527,526,366,263,382,470,470
