"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",2,1,6,1,4,1,2,0
"2","G0001","G0001_02","inactive",1,1,1,1,4,3,1,2
"3","G0001","G0001_03","inactive",4,0,0,1,5,5,2,2
"4","G0001","G0001_04","inactive",1,0,0,0,2,0,1,0
"5","G0001","G0001_05","inactive",6,6,11,6,6,14,13,12
"6","G0001","G0001_06","inactive",3,4,2,3,4,9,2,8
"7","G0001","G0001_07","inactive",0,1,0,4,1,2,1,4
"8","G0001","G0001_08","inactive",2,3,0,0,1,1,6,0
"9","G0001","G0001_09","inactive",1,0,2,1,2,1,4,1
"10","G0001","G0001_10","inactive",1,1,0,2,1,0,1,3
"11","G0002","G0002_01","inactive",0,0,1,2,3,0,0,3
"12","G0002","G0002_02","inactive",3,2,9,0,6,7,3,2
"13","G0002","G0002_03","inactive",6,8,13,8,13,14,13,10
"14","G0002","G0002_04","inactive",5,3,4,3,2,4,0,3
"15","G0002","G0002_05","inactive",6,4,12,8,8,6,11,10
"16","G0002","G0002_06","inactive",1,2,5,2,7,8,7,2
"17","G0002","G0002_07","inactive",5,2,1,2,5,2,4,3
"18","G0002","G0002_08","inactive",6,11,6,9,9,4,18,4
"19","G0002","G0002_09","inactive",0,2,4,1,3,0,1,3
"20","G0002","G0002_10","inactive",3,2,9,1,1,3,12,4
"21","G0003","G0003_01","inactive",5,3,8,5,2,5,5,0
"22","G0003","G0003_02","inactive",0,1,0,2,1,0,0,3
"23","G0003","G0003_03","inactive",2,3,2,3,0,3,2,0
"24","G0003","G0003_04","inactive",0,0,2,4,0,1,2,3
"25","G0003","G0003_05","inactive",0,0,1,1,2,0,3,3
"26","G0003","G0003_06","inactive",3,0,2,2,4,5,1,2
"27","G0003","G0003_07","inactive",1,3,4,0,4,2,3,4
"28","G0003","G0003_08","inactive",5,1,0,4,1,1,3,0
"29","G0003","G0003_09","inactive",1,2,3,2,0,4,4,4
"30","G0003","G0003_10","inactive",2,4,7,0,2,4,6,2
"31","G0004","G0004_01","inactive",4,1,3,2,5,3,5,0
"32","G0004","G0004_02","inactive",3,3,5,3,5,2,5,4
"33","G0004","G0004_03","inactive",5,8,5,8,13,14,5,10
"34","G0004","G0004_04","inactive",0,2,1,0,1,3,1,1
"35","G0004","G0004_05","inactive",2,3,7,3,4,7,18,4
"36","G0004","G0004_06","inactive",3,6,4,1,6,5,8,3
"37","G0004","G0004_07","inactive",4,4,1,1,2,4,2,5
"38","G0004","G0004_08","inactive",2,3,3,0,4,3,7,3
"39","G0004","G0004_09","inactive",5,4,3,3,3,4,0,5
"40","G0004","G0004_10","inactive",2,3,2,3,2,2,4,4
"41","G0005","G0005_01","inactive",1,2,2,2,0,2,5,1
"42","G0005","G0005_02","inactive",3,0,1,1,3,2,3,4
"43","G0005","G0005_03","inactive",6,6,3,5,9,8,11,8
"44","G0005","G0005_04","inactive",2,7,4,0,3,4,2,4
"45","G0005","G0005_05","inactive",5,3,4,0,1,0,2,2
"46","G0005","G0005_06","inactive",3,0,5,0,1,1,7,4
"47","G0005","G0005_07","inactive",3,0,4,1,7,3,6,3
"48","G0005","G0005_08","inactive",0,3,1,0,5,2,2,1
"49","G0005","G0005_09","inactive",5,2,7,2,2,6,5,4
"50","G0005","G0005_10","inactive",13,7,11,24,12,13,15,15
"51","G0006","G0006_01","inactive",7,8,18,9,10,9,13,9
"52","G0006","G0006_02","inactive",2,0,0,0,1,2,1,0
"53","G0006","G0006_03","inactive",1,1,0,1,0,0,2,1
"54","G0006","G0006_04","inactive",1,1,0,0,0,2,0,0
"55","G0006","G0006_05","inactive",1,1,0,1,0,1,0,0
"56","G0006","G0006_06","inactive",4,1,8,4,7,5,5,3
"57","G0006","G0006_07","inactive",3,0,6,4,8,6,4,3
"58","G0006","G0006_08","inactive",7,3,9,11,5,3,9,12
"59","G0006","G0006_09","inactive",2,0,5,6,7,4,6,1
"60","G0006","G0006_10","inactive",4,2,3,1,6,2,3,3
"61","G0007","G0007_01","inactive",3,2,6,4,3,1,1,5
"62","G0007","G0007_02","inactive",0,1,0,0,1,1,3,1
"63","G0007","G0007_03","inactive",0,1,2,1,1,3,3,1
"64","G0007","G0007_04","inactive",1,6,4,4,4,7,5,7
"65","G0007","G0007_05","inactive",5,4,4,1,3,8,0,6
"66","G0007","G0007_06","inactive",4,5,13,7,1,10,8,3
"67","G0007","G0007_07","inactive",0,0,1,1,2,3,1,0
"68","G0007","G0007_08","inactive",2,0,3,1,4,3,0,2
"69","G0007","G0007_09","inactive",1,2,2,1,3,0,3,1
"70","G0007","G0007_10","inactive",6,5,14,5,11,6,12,4
"71","G0008","G0008_01","inactive",3,2,1,1,4,2,1,2
"72","G0008","G0008_02","inactive",5,7,8,8,10,11,13,3
"73","G0008","G0008_03","inactive",2,1,2,1,6,5,8,1
"74","G0008","G0008_04","inactive",0,0,3,3,1,0,0,1
"75","G0008","G0008_05","inactive",3,0,2,4,7,8,4,4
"76","G0008","G0008_06","inactive",2,1,4,3,5,2,5,7
"77","G0008","G0008_07","inactive",6,10,7,1,9,9,13,12
"78","G0008","G0008_08","inactive",1,0,4,4,3,2,5,9
"79","G0008","G0008_09","inactive",0,0,1,1,2,2,3,1
"80","G0008","G0008_10","inactive",0,0,0,1,0,0,2,0
"81","G0009","G0009_01","decreasing",18,31,22,34,0,0,0,0
"82","G0009","G0009_02","decreasing",57,22,69,47,0,0,0,0
"83","G0009","G0009_03","decreasing",114,82,266,71,1,0,0,2
"84","G0009","G0009_04","decreasing",24,30,78,60,0,0,0,0
"85","G0009","G0009_05","decreasing",35,58,71,33,0,0,0,0
"86","G0009","G0009_06","decreasing",2,1,4,3,0,0,0,0
"87","G0009","G0009_07","decreasing",64,38,113,18,0,0,1,1
"88","G0009","G0009_08","decreasing",279,179,444,296,1,0,0,3
"89","G0009","G0009_09","decreasing",2,4,29,11,0,0,0,0
"90","G0009","G0009_10","decreasing",22,21,59,30,0,0,0,0
"91","G0010","G0010_01","inactive",1,0,4,3,3,4,0,1
"92","G0010","G0010_02","inactive",6,1,4,2,6,1,4,2
"93","G0010","G0010_03","inactive",0,0,0,0,0,0,0,0
"94","G0010","G0010_04","inactive",1,1,0,0,0,2,1,0
"95","G0010","G0010_05","inactive",2,5,10,2,4,8,3,4
"96","G0010","G0010_06","inactive",0,0,2,1,1,1,0,1
"97","G0010","G0010_07","inactive",3,4,8,0,6,4,6,2
"98","G0010","G0010_08","inactive",0,1,0,0,2,1,0,3
"99","G0010","G0010_09","inactive",9,2,10,7,9,12,11,10
"100","G0010","G0010_10","inactive",1,1,1,3,4,2,1,2
"101","G0011","G0011_01","inactive",1,2,4,1,1,3,2,2
"102","G0011","G0011_02","inactive",1,2,11,2,4,2,2,6
"103","G0011","G0011_03","inactive",11,8,22,5,16,12,16,5
"104","G0011","G0011_04","inactive",4,2,6,6,5,1,4,4
"105","G0011","G0011_05","inactive",2,2,2,0,10,8,1,2
"106","G0011","G0011_06","inactive",3,1,3,1,1,2,1,1
"107","G0011","G0011_07","inactive",0,2,1,1,3,1,0,0
"108","G0011","G0011_08","inactive",0,0,0,1,0,0,1,0
"109","G0011","G0011_09","inactive",2,1,2,0,3,0,1,4
"110","G0011","G0011_10","inactive",3,7,9,8,11,1,1,7
"111","G0012","G0012_01","negcontrol",3,0,2,1,1,0,0,2
"112","G0012","G0012_02","negcontrol",2,3,7,4,3,8,7,7
"113","G0012","G0012_03","negcontrol",7,4,2,4,5,11,2,3
"114","G0012","G0012_04","negcontrol",0,0,2,1,4,2,4,0
"115","G0012","G0012_05","negcontrol",1,0,3,4,2,2,1,3
"116","G0012","G0012_06","negcontrol",5,7,4,5,5,6,11,5
"117","G0012","G0012_07","negcontrol",3,2,3,2,3,6,3,3
"118","G0012","G0012_08","negcontrol",4,2,5,8,9,3,6,6
"119","G0012","G0012_09","negcontrol",0,1,0,1,1,5,0,1
"120","G0012","G0012_10","negcontrol",3,1,6,6,4,4,4,2
"121","G0013","G0013_01","inactive",1,1,1,1,0,2,1,0
"122","G0013","G0013_02","inactive",11,1,7,2,8,3,13,1
"123","G0013","G0013_03","inactive",1,2,5,1,5,1,5,2
"124","G0013","G0013_04","inactive",5,4,1,0,7,6,2,5
"125","G0013","G0013_05","inactive",4,2,2,7,2,7,4,3
"126","G0013","G0013_06","inactive",1,0,8,2,2,0,2,3
"127","G0013","G0013_07","inactive",8,0,2,2,1,2,1,0
"128","G0013","G0013_08","inactive",6,6,9,2,6,4,6,11
"129","G0013","G0013_09","inactive",0,1,1,3,0,1,3,2
"130","G0013","G0013_10","inactive",1,3,4,2,5,8,3,3
"131","G0014","G0014_01","inactive",0,2,3,1,1,2,4,4
"132","G0014","G0014_02","inactive",2,0,2,0,2,1,1,2
"133","G0014","G0014_03","inactive",0,0,0,0,1,3,0,0
"134","G0014","G0014_04","inactive",1,0,1,1,5,1,0,2
"135","G0014","G0014_05","inactive",4,0,3,1,1,0,3,4
"136","G0014","G0014_06","inactive",3,1,0,0,1,0,1,2
"137","G0014","G0014_07","inactive",7,1,10,4,9,4,7,7
"138","G0014","G0014_08","inactive",5,5,5,5,4,6,7,6
